"Dataset","Var","Type","Obs","Missing","Unique","Mean","Std","Min","Max","Median","P25","P75"
"SCARDI_Event","CARDI_1P","numeric",2447,0,2447,1.02271566599264,0.214443230058013,0.483115303,2.05056494,0.997875354,0.873943226,1.132709496
"SCARDI_Event","CARDI_5P","numeric",2447,0,2447,1.02345654603433,0.197804218018545,0.592434911,2.190325895,0.997276888,0.890762077,1.130112754
"SCARDI_Event","CARDI_10P","numeric",2447,0,2447,1.02951625380016,0.213037985475131,0.565850757,2.159922194,1.00879032,0.890371539,1.1388812385
"SCARDI_Event","Id","numeric",2447,0,2447,1224,706.532377177437,1,2447,1224,612.5,1835.5
"SCARDI_Event","CARDI","numeric",2447,0,2447,1.02345654603433,0.197804218018545,0.592434911,2.190325895,0.997276888,0.890762077,1.130112754
"SCARDI_Event","FRM_High_Low_1","numeric",2447,0,2447,1.02271566599264,0.214443230058013,0.483115303,2.05056494,0.997875354,0.873943226,1.132709496
"SCARDI_Event","FRM_High_Low_10","numeric",2447,0,2447,1.02951625380016,0.213037985475131,0.565850757,2.159922194,1.00879032,0.890371539,1.1388812385
"SCARDI_Event","SmoothFRMDiff","numeric",2447,0,2447,1.02397647992069,0.157071547854701,0.717071657445177,1.51846318002765,1.00751729517003,0.906913381794384,1.10883938341922
"SCARDI_Event","deltaSmoothFRMDiff","numeric",2446,1,2446,-0.0271728140428543,0.230255042562827,-0.720423738156639,0.556772690895224,-0.0105640190703881,-0.180979248990427,0.130932155023916
"SCARDI_Event","SmoothFRMDiff_1","numeric",2447,0,2447,1.02202117538888,0.167265064541695,0.709496543549132,1.62081427009642,0.99739388012472,0.907428389687536,1.11608878661635
"SCARDI_Event","deltaSmoothFRMDiff_1","numeric",2446,1,2446,-0.0211881231676309,0.238031796166916,-0.605475052462576,0.584737473729588,-0.00685470128056337,-0.198746834406081,0.112305473279658
"SCARDI_Event","SmoothFRMDiff_10","numeric",2447,0,2447,1.02984312264837,0.177715363565359,0.709512655998888,1.6247702571554,1.02646484008263,0.905676319234568,1.11722168151752
"SCARDI_Event","deltaSmoothFRMDiff_10","numeric",2446,1,2446,-0.0292986413319265,0.215224353981169,-0.773678710433181,0.554518959323963,-0.0289718002024828,-0.165066919077264,0.125163984304964
