,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600362.SH,X600795.SH,X600886.SH,X600010.SH,X600188.SH,X600027.SH,X600688.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X000883.SZ,X002353.SZ,X601158.SH,X000898.SZ,X000709.SZ,X600489.SH,X000629.SZ,X000539.SZ,X000825.SZ,X000831.SZ,X600315.SH,X601699.SH,X600660.SH,X002470.SZ,X600352.SH,X600808.SH,X000027.SZ,X600549.SH,X000630.SZ,X000959.SZ,X000983.SZ,X600490.SH,X600578.SH,X600307.SH,X000937.SZ,X600863.SH,X000960.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0345734789706319,0.142912396995638,0,0,0.0538881329348012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459122484269769,0,0,0.00154471208771302,0,0.0399165124127144,0,0,0.0214083581313611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00551017536398727,0,0,0,0,0,-0.00231141371815089,-0.0120007669343955,0,0,0,0,0,0
X600028.SH,0,0,0.0682439041471892,0.147943119622198,0,0,0,0,0,0,0,0.0158663049238042,0,0,0,0,0.018652512467541,0,0,0,0,0,0.166245335711515,0,0,0,0,0,0,0,0,0,0,0.0276515081343326,-0.0493628250046141,-0.034569491079578,0,0,0,0,0,0,0,0,0,0,0,0.139726807070398,0,0,-0.00241202541681042,-0.0184152735765012,0.0735352676086753,0,0,-0.0326809789006757,0,0
X601088.SH,0,0,0,0.0184250097249844,0.10222846526862,0.0554658920816205,0.0819176914807068,0,0.0372874826840784,0,0,0,0,0,0.197453081156945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804397519256225,0,0,0,0,0.0221155335227072,-0.0616033521546236,0,0,0,0,0.0552342891554669,0,0,0,0,0,0,0,-0.00177171989623807,-0.0117529370307538,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.18275051482271,0,0,0,0,0,0,0,0.0315891455895362,0,0.402605086716291,0.20089698451408,0,-0.0100486594654821,0,0,-0.082122184597792,0.0341527637551626,0,0,0,0,0,0,-0.0648708112806927,0.184077693511743,0,0,0,0,-0.0598953904777332,0,0,0,0,0,0,3.46944695195361e-18,-0.0171197688845651,-0.0090477539918937,0,0,0,0,0,0.0169112748720974,-0.0383822673735826,0,0,0,0,0,0
X600585.SH,0,0.0615455567391559,0.0547099765234228,0,0,0.151554713299094,0,0,0.0711339084430153,0,0,0,0,0.119084958759332,0,0,-0.0156151476419986,0,0,0,0,0,0.0381784540691377,0,0,0,0,0.01279134053906,0,-0.0243511135373688,0,0,0,0,0,0,0,0,0,0,0,0.14202704090487,0,0,0,0,0,0,0,0,-0.00866853662012527,-0.00486878040704364,0,0,0,-0.0296136179026921,0,0
X600019.SH,0,0,0,0.0516663042110938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268380196243855,0.124817290118759,0,0.209794892086128,0,-0.0337156878785198,0,0,0,0,-0.061267917592586,0,0,0,0,0,0.0682270689715427,0,0.0795903708656308,0,0,0.176494954330317,0.202546480101783,0,0,0,-0.0120988802264854,0.0278619199773028,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.201569589523375,0.198907287993215,0,0,0,0,0.029817893029304,0.040602724623549,0,0,0,0,0,0,0,0,0,0,0,0.109353687772476,0,0,0,0.137783951911176,0,0,0,0,0,0,0,0,0.0071637444896064,0,0,0,0,-0.0247573291278627,0,0,0,0,0,0.00261649346556542,-0.0165842759470751,0,0,0,0,0,0
X601991.SH,0,0,0,0.0140758004687444,0,0,0,0,0.0316603197877822,0,0,0,0,0,0.0465798214158228,0.0973482621305063,0,0,0,0,0,0,0.0361695576642762,0,0,0,0,0.0927118557301181,0.0581313272161139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153088374183867,0,0,0,0,0.109777797639837,0,0.0150042557477507,-0.038128902671822,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.310260049018252,0,0,0,0.0407970835828943,0,0,0,0,0,0,-0.00589481173805787,0,0,0.0433719086953134,0,0,0.111967698573752,0,0.0313850986536209,0,0,0,0,0,0,0,0,0,0,0.111676649238482,0.0867439882401483,0.0260858882486443,0,0.00868055398419864,0,0,0.157381055164933,0,0,-0.00588991701207202,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.00341027843470971,0,0,0,0,0,0,0,0,0,0.0882575384486444,0,0,0.0264171647599982,0,0,0,0,0,0.0484228042488775,0,0.062926077929007,0.0665314294503503,0,0,0,0,0,0,0,0.209569999506777,0,0,0.062263231785268,0,0,0.00955428607484995,0,0,0.128341841597108,0,0,-0.0101761212478617,0.00836754657333076,0,0,0,0.0165231390886556,0,0
