,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X002466.SZ,X000301.SZ,X600660.SH,X002271.SZ,X600010.SH,X000708.SZ,X601600.SH,X601898.SH,X600362.SH,X600188.SH,X600547.SH,X600426.SH,X000786.SZ,X600219.SH,X600176.SH,X600011.SH,X600886.SH,X000825.SZ,X000408.SZ,X600803.SH,X000932.SZ,X300037.SZ,X600399.SH,X000959.SZ,X000898.SZ,X601991.SH,X600795.SH,X000807.SZ,X600549.SH,X002080.SZ,X002409.SZ,X000027.SZ,X600489.SH,X600352.SH,X000830.SZ,X002407.SZ,X002353.SZ,X601168.SH,X000723.SZ,X000630.SZ,X600808.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.0288325696560363,0.0419375005331067,0,0,0,0,0,0.0362157291829393,0,0,0.00919288590576203,0,0,0,0,0,0,0,0.111294758671211,0,0,0,0,-0.0502309944522762,0,0,0,0,0,0,0,0,0.0596423447848302,0,0,0,0,0.0424128262859316,0,0.0620596862121801,0,0,0.0318947937803529,0,0,0,0,0,0,0,0,0
X600028.SH,0.0286703958835817,0,0,0,-0.0317661709269237,0,0,0,0,0.0471573456759846,0,0,0,0,0,0.0386059939252436,0,0,0,0.0531073272514184,0,0,0,0,0,0,0,0,0,0,-0.00509664373034693,0.0231148056765776,0,0,0,0.0121212090892449,0,0,-0.0260176900604599,0,0,0,0.0606304837867191,0,0,0,0.0152541701731899,0,0,0.0345131426737953,0,0,0.0486397925926224,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0319703438733923,0.184889671920003,-0.0364587039519706,0,0,0.0394731487050031,0,0,0,0,0,0,0,0.277255600314577,0.0240080707605526,0,0,0,0,0,0,0.0410240934497765,0,0,0,0,0,0,0,0.0227434365321812,0,0.0566218398181395,0.104322598432916,0,0,0,0,0,0,0,0.00779185582752242,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,-0.00772003862979373,0,0,0,0.0584114508311571,0.048014962193194,0,0,0.189901299344565,0,0,0.00795476416110201,0,0,0,0,0,0,0,0.0381870213354616,-0.0520897816729465,0,0,0,0,0,0,0,0,0,0,0,0,0.105099747500433,0,0.0120392536213479,0,0,0,0,0,0,0.0886292046991754,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.24945060684747,0.250532147293311,0,0.126868141843529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119084803622114,0.136072463429162,0,0,0.0501006461011608,0,0,0,0,0,0.133914289033797,0.0919794201695121,0.119313998376398,0,0.156341322280561,0,0,0,0.00655472354257219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.146890279448888,-0.126690009136391,-0.0274228054155734,0.118959532093787,0,0,0.0130250563084019,0,0,0,0,0,0,0,0.103877447289937,0,0.0644245137340817,0,0,0,0,0,0,0.0691600787456335,-0.0082071018258556,0,-0.0649689596693917,0,0,0,0,0,-0.0656641057188583,0,0.107618203079815,0,0,0,0,0,0,0,0,0,0,0.0278361759033549,0.0808170525793427,0,0,0,0,0,0
X600019.SH,0,0,0.0515412942553123,0,0,0,0,0,-0.00645917577989134,-0.0577275763118604,0,0,0,0,0,0,0,0.0378267485254784,0,0,0,0,0,0,0,0,-0.0242100397088219,0,0,-0.0354301451154321,0,0.126764128881815,0.376404623831015,0,0,0,0.0882952779580916,0,-0.111381258964735,0,0,0,0,0,0.0321927817380376,0,0,0,0,0,0,0,0.0332956121468122,0,0,0,0,0,0
X600111.SH,0,0,0.0652488811410425,0,0.0640275172268019,0,0,0,0,0,0,0,0.0581929157162364,0,0,0,0,0,0,0,0,0,0,0,0,0.21270814033841,0,0,0,0.242992063818965,0,0,0,0,0,0,0.389393277527305,0,0,0.0186528545733517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.539138481185781,0,0,0.0658892093726549,0,0,0,0,0,0,0,0,0.325855688765034,-0.249299658379831,0,-0.122198892400828,0,0.256632500145958,0,0,0,0.159009015861608,0,0,0,0,0.123894317057444,0,0,0,0,0,0,0,0,0,0,0,0,0.166637179228421,0,0,0,0,0,-0.129228707198031,0,-0.0702955862709261,0.00997745682845193,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0303400763017739,0,0,0,0.0469372200591485,0,0,0,0,0,0,0.00836174342007482,0,0,0.0846814811450831,0,0,0.0848959118197023,0,0,0,0,0.145018537745417,0,0,0,0,0,0,0.0925825155219303,0,0.128754495621191,0,0,0.436577011010241,-0.036396657648506,0,-0.442604065237681,0,0,0,0,0,0.0550234841733785,0.149005282770199,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0728609381463399,0,0.0380149676665483,0,0,-0.0303449685445533,0,0,0,0,0,0,0,0.041420134776819,0,0,0,0,0,0.0259273307677717,0,0,0.26770482748903,-0.0137325172782131,0.00238882245198028,0,0,0,0,0,0,0,0,0,0,0,0.160962233406647,0,0,0,0,0,0.0215355908192595,0,8.67361737988404e-19,0,0,0,0,0.0930807781731843,0,0
X002271.SZ,-0.0233944712674172,0,0.19128589309996,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351338820718446,0,-0.0125211909801148,0,0,-0.106869786446812,0,0,0,0,0.061342806821137,0.111712478389871,0,0,0.0663171478047654,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0891849318721318,-0.0263148982382889,0,-0.0586862922327262,0,0.103243024158372,0,0,0,0,0,0,0,0,0,0
