,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600010.SH,X000786.SZ,X600111.SH,X600176.SH,X601600.SH,X601898.SH,X600011.SH,X600886.SH,X000301.SZ,X002466.SZ,X600188.SH,X600426.SH,X600352.SH,X600801.SH,X000932.SZ,X601991.SH,X600803.SH,X600219.SH,X600795.SH,X600489.SH,X002080.SZ,X000027.SZ,X600688.SH,X600486.SH,X600299.SH,X600516.SH,X000898.SZ,X000807.SZ,X002353.SZ,X601168.SH,X600027.SH,X000723.SZ,X600157.SH,X601992.SH,X600315.SH,X000630.SZ,X300037.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.189397102246203,0,0,0,0.0145799790578702,0,0,0,-0.0255243292585803,0,0.0138056180069143,0,0,0.0170039611380687,0,0.0197426858479732,0,0,0,0,0,0,0.0123656415342194,0,0,0,0,0,0.0144637617645209,0,0,0,0,0,0,0,0,0,0,0.0658248743999789,0.0540403533825405,0,0,0,0,0,0,0,0,0,-0.0031265001121033,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0701372209643173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345883501125473,0,0,0,0,0,0,0,0.0758548679454387,0,0,0,-0.0010417620797603,0,0,0,0,0,0,0.0380152672832337,0,0,0,0,0,0,0.0764377083841741,0,0.0234474517124122,0,0,-0.0279127924054152,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.06348971106125,0,0,0,0,-0.0816179659933202,0,0,0,0,0.080004900545701,0,0,0,0.0114521633268919,0.229085348281517,-0.000654025093551732,0,0,0.00079035645439673,0,-0.00717386324999405,0.220923268064456,0,0,0,0,0,0,0,0,0,0.00191720571779396,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0471995942585033,0,0,0.0792059407229687,-0.0461898768922831,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.10344111029982,0.297955938515466,0.0776112958507852,0,0,0,0,-0.128258237060321,0,0,0.0321342692545984,0,0,0,0,0.0409508030308122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146797006948377,0,0,0,0,0,0,0,0.0233947513739449,0,0,0.212926636513727,0,0,0.177387289548163,0,0.00378286349299014,0,0,0,0,0.111425053450374,0,0
X600585.SH,0,0,0,0,0,0,0,0.0214808852169636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034160485862772,0,0,0,0.0617967198400704,0,0,-0.0350807386491879,0,-0.0135952033740999,0,0,0,0,0,0,0,0.0754813784570234,0,0.0268373295859324,0,0,0,0,0,0,0,0,-0.0224887887690298,-0.0284491947356595,1.73472347597681e-18,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.114469404407999,-0.0857419105057907,0,0,0,0,0,0,0.127198120938449,0,0.0482334535426908,0.23068021446602,0,0,0.187457467123241,0.0667026625611867,0,0,0,0,0.358325006828665,0,0.0618126337924299,0,0,0,0,0,0,0,0,0,0.122495667601449,0,0,0,0,0,-0.0479805097286198,0,0.080683862193923,0,0,0,-0.129309386488798,-0.0294613656397606,0,0,0,0,-0.0356846548739711,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.199182624184367,0,0,0,0,0.0893520514683795,0,0.505324670921011,0,0,-0.0561010711596512,0,0.125169764146308,0.0890929798009447,0,0.010326836045453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840042106568671,0,0.469784131258015,0,0.173144440984758,0,0,0,0,0.0292111392169037,0,0,-1.73472347597681e-18,0.0156575502599375,0,0,0,-0.0069158844204061,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0571849501493425,0,0,0,0,-0.657892176372416,0.231939018657533,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0863580914453417,0,0,0,0,-0.0866251534995697,0,0,0,0,0,0.234332659672224,0.262043621410375,0,0,-0.0691445006293588,0.225499205161277,0.213217882348625,0,0,0,0,0,0,0,-0.370792344730086,0,-0.0216671111179832,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.159185596382328,0,0,0.102546532222717,0,0,0,0,0,0,0,0,0,0,0.0926046672290752,4.33680868994202e-19,0,0,0,0,0,0,0.0425235687187566,0.0305975501764695,0,-0.173452929664042,0,0,0,0.144545979249818,0,0,0,0,0,0,0,-0.0588481857159391,0,0,0,0,0.16394409238568,0.0378510240147794,0,0,-0.0326562198597018,0,0,0,0,0,0
X002271.SZ,0,0,0,0.176122550599927,0,-0.264124584727742,0,0,0.196442251773763,0,0,0,0,0,0,0.070251062470776,0,0,0,0,0,0.0249062544087068,0,0,0,0,0,0,0,0.0720981939657401,0,-0.0641471686408398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365884798359769,0,0,0,0,0,0
