,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600011.SH,X600362.SH,X601600.SH,X000786.SZ,X600176.SH,X600886.SH,X601898.SH,X600426.SH,X002466.SZ,X600010.SH,X600188.SH,X000301.SZ,X600111.SH,X600352.SH,X601991.SH,X600801.SH,X600795.SH,X600489.SH,X600486.SH,X300037.SZ,X002080.SZ,X600688.SH,X600219.SH,X600803.SH,X600027.SH,X002353.SZ,X601992.SH,X600299.SH,X600399.SH,X600529.SH,X000898.SZ,X601168.SH,X000932.SZ,X002409.SZ,X000027.SZ,X000723.SZ,X000630.SZ,X600516.SH,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0.0631495012076994,0,0,0.125124708290503,0,0,0,0.120395103718277,0,0,0,0,0,0,0,0.0198937249543212,0,0,0.123089871721042,0,0,0,0,0,0.0790521922254498,0,0,0,0,0,0,0.0896457176227257,0,-0.0505246208992535,0,0,0,0,0,0.277448480008523,0,0,0,-0.01997724645102,0,0,0,0.00783929673525949,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.21271350902494,0,0.0429052337153028,0,0,0,0.291135728122215,0.0218215353690263,0,0,0,0,0.307035405416397,0.0984622651739834,0,0,0,0,0,0,0,0,0.246080884584856,0,0,0,0,0,0.0611808560820109,0,0,0,0,0,0,0,0,0,0,0,-0.0355420808757154,0,0,0,0,-0.0384366118796492,0,0
X601600.SH,0,0,0,0,0,0,0.184453980713173,0,0,0,0,0,0.136458055570604,0,0,0,0,0,0,0,0,0.0700632308320727,0.0241329985433162,0.0698392827412401,0,0,0,0,0,0,0,0,0,0.258510111946089,0,0,0,0,0,0,0,0,0.0604839022785808,0,0,0,0,0,0,0.0176714905004616,0,0.00537948755535514,0,0,0,0,-0.0146424215569435,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0420926428134223,0,0,0,0,0,0,0,0,0,-0.0717079227668523,0.148391164359177,-0.134657706433018,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.085096322687043,0,0.042506740980413,0,0,0,0.18093369001886,0,0,0.178754209283627,0,0,0,0,0,0,0,0,0,0,0,0,0.000256511259681145,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.143638467746341,0,0,-0.089431810417415,0,0,0,0,0,0,0,-0.082547809247265,0,0,0,0,0,0,0,0,0,0,0,0.0921171874247149,0,0,0,0,0,0,0,0,0.011347174310506,0,0.0540453660559185,0,0,0,0,0,0,0.446265535664555,0,-2.16840434497101e-19,0,0,0,0,0.0025892912270646,0,0
X600886.SH,0,0,0,0,0,0.00960601118089075,0,0,0,0,0,0.223305208553829,0,0,0.240096210013582,0,0,0,0,0.0214414373171319,0,0,0,0.0349356809964454,0,0,0,0,0,0.035299364210046,0,1.0842021724855e-19,0,0,0,0,0.0515673465654993,0,0,0,0,0,0,-0.129387073657132,0,0,0,0,0,-0.0273680451719639,0,0.0506675836610391,-0.0274524698726355,0,0,0,-0.00452797743076641,0,0
X601898.SH,0,0,0.418576664881709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241633279220646,0,0,0,0,0,0,0,0,0,0,0,0.258219676182723,0,0,-0.0105139717320165,0,0,0,0.0659173878100453,0,0,0,0,0,0,0,0,0,0,0.034602694670062,-0.0250565486116701,0,0,0,-0.00190577571819861,0,0
X600426.SH,0,0,0,0.40616696317394,0,0,0,0,0,0,0,0,0,0,0.00862504449342795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535674495715882,0,0,0,0,0,0,0,0.175762141812166,0,0,0.0728990048006805,0,0,0,0,0,0,0,0,-0.0205525009541114,0,0,0,0,-0.0154511948512196,0,0
X002466.SZ,0,0,0,0,0,0.091766427422171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.465564043665779,0,0,0,-0.0720772126447126,-0.168584129932718,0,0,0,0,0.531438710956063,-0.184750355546141,-0.229331744360555,0.473874171190946,0,0.00175658144372584,-0.054162294945927,0,0,0,-0.0273734914299535,0,0
X600010.SH,0,0,0,0,0,0.0272697160317749,0,0,0,0,0,0.101106784268274,0,0,0,0.0648859906380509,0,0,0,0,0,0,0,0,0,0,0.0169274856763985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923576855085179,0,0.0355831839768617,0,0,0.0311130224411822,0.147166465072661,0,0,0.0132896252505211,0,0,0,0,-0.000230885503801976,0,0
X600188.SH,0,0,0.296901216946533,0,0,0.124316871590138,0,0,0,0,0,0,0,0,0.0565771449280815,0,0,0.0947944876600926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132225041211765,0,0.102407222821242,0,0.0541150820957284,0.125413833814173,0.108808113303001,0,0,0,0.0018819597955655,-0.0355593905701305,0.106991414330347,0,0,0,-0.0029663864234322,0,0
X000301.SZ,0,0,0,0,0,-0.0134275416413208,0,0,-0.0763307421561424,0,0,0,0,0.325049244258893,0.00784790167521411,0,-0.00120060448502413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704385762372995,-0.237395254840133,0,0,-0.00267250254734666,0,0.172392357335682,0,0,0,0,0,0.0513126364507837,0,0,0,-0.0342744220024084,0,0
X600111.SH,0,0,0,0,0,0.130073040031239,0.047310895159408,0,0,0,0,0,0.0557719631188777,0.308627611530042,0,0,0,0,0.000382598140029068,-4.33680868994202e-19,0,-8.67361737988404e-19,0.121252260664778,0,0,0,0,0,0,0,0,0.00352819063478881,0,0,0,0,0,0,0,0,0.0749967274854037,0,0,0,0,0.404057793768078,0,0,0,0,0,0.0125344662937779,-0.0354739954425867,0,0,0,-0.00738796194765307,0,0
X600352.SH,0,0,0,0,0,-0.105412017604054,0,0,0,0,0,0.273630255635703,0.108027092113256,0,0,0.117915976699072,0,0,0,-0.0153642992634473,0,0,0,-0.0626915481063448,0,0,0,0,0,0,0,0,0,0,-0.0854619660660527,0,0,0,0,0.142094001202106,0.129838250169103,0,0.0408760308478505,-0.158132572108674,0,0,0,0,0,0,0.0989683745547278,0,0.0983867659735343,0,0,0,0.0013257097404021,0,0
X601991.SH,0,0,0.050372741528351,0,0,0,0,0,0,0,0,0,0.0268044477879207,0.0305680484940091,0,0,0.0119201629723038,0,0.0328906428805472,0,0,2.16840434497101e-19,0.0241277924055802,0.0984916115414028,0,0,0,0,0,0,1.73472347597681e-18,0.166277526845354,0,0,0,0,0,0,0,0.0128279857748117,0,0,0,0,0,0,0.0840934893576902,0,0,0,0,0.00800085643386175,0,0,0,0,-0.000568783790966787,0,0
X600801.SH,0,0,0,0,0,0,0,0,0.0343353845168947,0,0,0,0,0,0,0,0,0,0,0.0757516024687775,0,0,-0.0819648897394096,0,0,0,0,0,0,0,-0.00741608036313872,0,0,-0.0828844877216484,0,0,0,0,0.0118901607680775,0,0,0,0.0442933354478247,0.179530248103994,0,0,0,0,0,0,0,-0.0261853140148506,0.0538743300623866,0,0,0,-0.0101181657767934,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.124538574667788,0,0,0.0172662723151587,0,0,0,0,0,0,0,0.0311016230971903,0,0,0,0,0.0140291413144809,0.00198665997033635,-0.0640376884100116,0,0,0,0,0,0,0,0,0.00922968879492547,0,0,0,0,0.0831161093117686,0.120383101719941,0,0,0,0,0,-0.000652549931437541,0,0,0,0,-0.0108051298142793,0,0
X600489.SH,0,0,0,0.0800050998687748,0,0.14384948235439,0,0,0,0.628943259116008,0,0,0,0,0.0314780557943824,0,0,0,0,0,0,0,0,0.00627373139646566,0.139814772934443,0,0,0,0,0,0,0,0,0,0,0,0.0192825446880772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494401317016224,0,0,0,0.00109090142022326,0,0
X600486.SH,0,0,0,0.00139869946602201,0,0,0,0.0370840933081041,0,0,0,0,0.11317268247809,0,0,0,0,0,0,0.00889721435031437,0,0.0609999136767033,0,0,0,0,0,0,0,0,0,0,0,0.114591576687979,0,0,0,0,0,0,0,0.0733742529005695,0,0.0285646854354895,0,0,0,0,0,0,0,-0.0282966340184575,0.0851433151032,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,-0.190614152805269,0,0,-0.414832960288371,0,0,0,0,0,-0.0613289498182129,0.0101494029983516,0.161275967023262,0,0,0,0,0,0,0,0,0,-0.0191894157815883,0,0.284363844110706,0,-0.063422682142473,0.0833202029436403,0,0,0,0,0,-0.156952237904709,0,0,0,0.320595942315854,0,0,0,0,0.412195059904698,0,-0.072795680450894,0,0,0,0,-0.0274980666431475,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232147805852334,0,0,0.133192473494109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182048357614719,0,0,0.371645325701723,0.308330010427376,-0.178134386088915,0,0,0,0,0.191887773414837,0,0.164268717182502,-0.0616590839661332,0,0,0,0.0278452015899306,0,0
X600688.SH,0,0,0,0.145711346660813,0,0,0,0,0,0,0,0,0,0.0237104094776383,0,0,0,0,0,0,0,0,0,0.0314419543524407,0,0,0,0,0,0,0,0,0,0,0,0,0.0330787295986046,0,0,-0.0366109186999265,0,0,0.00987525761542146,0,0,0,0,0,0,0,0,0.0120262524878249,-0.0205641633058935,0,0,0,-0.00681613917967326,0,0
X600219.SH,0,0,0,0,0,0,0.334415684987982,0,0,0,0,0,0.117314479300824,0,0,0,0,0,0,0.0748953181569269,0,0,0,0,0,0,0,0,0,0.142954561102572,0,0,0,0,0,0,0,0,0,0.200543649846802,0,0,0,0,0,0,0,0,0,0,0,0.0120727342753588,0.0213231619063293,0,0,0,-0.00158005081637534,0,0
X600803.SH,0,0,0,0,0,0,0,0.0627021388801488,0,0,0,0,0,0,0.226732149127819,0,0,0,0,0,0,-0.0319120432440169,0.0569993517627227,0,0,0,0,0,0,0.123753148357669,0.148278103685636,0,0,0.186573757393729,0,0,0.0273535381842158,0,0,0,0,0,-0.058909109416244,0.109254927170253,0,0,0,0,0,-0.132576833893076,0,-0.029828878658158,-0.010153489543384,0,0,0,0.0102763571371351,0,0
X600027.SH,0,0,0,0,0,0,0.114154370958025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235982891408129,0,0,0,0,0,0,0,0,0,0,0.0611541143600276,0,0,0,0,0.017008881104762,0,0,0,0,0.0441347858599142,0,0,0,0,0,0,-0.000156796475069151,0,0,0,0,-0.00154397315275047,0,0
X002353.SZ,0,0,0,0,0,0,0,-0.0295168265589148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198227913263037,0,0,0,0,0,0.201429849094234,-0.0828987819810627,0,0,0,0,0,0,0,0.0256758192555877,0,0.158884398510876,0,0.0480306856983532,-0.0742863034842026,0,0,0,0,0,0,0,0,-0.070446104619222,0,0,0,-0.00383414756125459,0,0
X601992.SH,0,0,0,0,0,0,0,-0.0298980417107181,0,0,0,0,0,0,0,0.00317269044361713,0,0,0,0,0,0,-0.0532989131925449,0,0.0744769226600758,0,0.146638950300535,0,0,0,-0.0158080600170829,0.0249597207941492,0,0.0567181157675227,0.0479886488669557,0,0.0312769783769526,0,0.0095596604830012,0.00437242850969409,0,0,0.0224969653401999,0,0,0,0,0.000818973900630873,0.0676160535528606,0,0,0,-0.0455875833655055,0,0,0,0.00371677552370867,0,0
X600299.SH,0,0,0,0,0,-0.00847392744152767,0,0,0,0,0,0.0589508057303089,0,0,0,0,0,0,0,0.158608260589116,0,0,-0.133746731640607,0,0.0081946918753941,0,0.315536991524471,0,0,-0.288227047056109,0,-0.00451711644653211,0,0,0,0,0.135574494865643,0,0,0,0,0.030014082380792,0,0.115235019700805,0,0,0,0,0,0,0,0.015018425516935,0.0490535662384564,0,0,0,0.00190005970453954,0,0
X600399.SH,0,0,0,0.0834157135260174,0,0.235356083178505,0,0.135123212612726,0,0,0,0,0,0,0,0,0,0,0,-0.195898881325147,0,0,-3.46944695195361e-18,0,0.0104649165069885,0,0,0,0.188874091265398,0,0,0,0,0.0738115190514001,0,0,0,0,0,0,-0.305877743421804,0,0,0,0,0,0,0,0,0.0478875093355474,0,0,0,0,0,0,0.00693495122404875,0,0
X600529.SH,0,0,0,0,0,-0.0887947538293421,-0.0709368514526555,0,0,0,0,0,0,0,0.0962590725236469,0,0,0,0,-0.0736680575637969,0,0,-0.00782191534628206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192953595487423,0,0,0,0.384641258113197,0,0,0,0,0,-0.151713011357812,0,0.0743520314523298,-0.111834284548709,0,0,0,0.0544541638234025,0,0
X000898.SZ,0,0,0,0.0662689467434412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155352169814361,0,0,0,0,0,0,0,0.00488277780392515,0,0.00130725922502609,0.0614453646023482,0,0,0,0,0.0454368616743374,0,0,0,0,0,0,0,0.0382242338058621,0,0,0,0.0209301173103207,0,0,0,0,-0.0137734193683039,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0750008500709853,0,-0.0866862327878916,0,0,0,0.141189649630628,0.0799446968013119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852622866275001,0,0,0,-0.0358634386464253,0.156155198721104,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.252260574228075,0,0,0,0,0,0,0,0,0.0609480905156731,0.0630448077491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065906618767307,0,0.120681638922721,0,0.020407273582742,0,0,0,0,0,0,0.084951438833549,0.19968102607535,0.00927309725615664,0,0,0,0,0,0.00941373941555396,0,0,-0.0502289444117156,0,0,0,0,-0.0120115055576953,0,0
X002409.SZ,0,0,0,0,0,0,0,-0.114648714235782,0,0,0.273195386575286,0,-0.0165496367463503,0,0,0,0,0,0.116295588573886,0,0,0.150912761393443,0,0,0,0,0,0,0,0,0.130434000575924,-0.22191781655237,0,0,0.0720699526268,0,0,0,0,0,-0.127970476685142,0,0,0,0,0.141706271113199,0,0,0,0.135272961036232,0,-0.0376530593464857,0,0,0,0,0.00582681816802232,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0803691458409733,0,0,0,0,0,0,0,0,0,0,0.0447624475273743,0.102375515018093,0,0,0,0.0058978591572554,0,0,-0.0149316166070088,0.0141244645482639,0,0,0,0.0973599025931137,0,0,0,0,0,0,0,0,0.030345104381687,0,0,0,0,-0.0559799166609787,0,0.00520601404368704,1.0842021724855e-19,0,0,0,0.0060549559652978,0,0
X000723.SZ,0,0,0,0.0348326180401721,0,0,0,0,0,0,0,-0.0766607490390568,0,0,0,0,0,0,0,0.190394107693233,0,0.160863889267226,0.123370786361572,0,0,0,0,0,0,0,0.0482304900671002,0,0,0,0,0,0.0560710703237746,0,0,0.023442334332901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100874490720156,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.145496293549225,0.0925019198661282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104766551033252,0,0,0.17384217007345,0.214625269656219,0,0,0,0,0,0,0,0.180405533841208,0,0,0,0,0,0,0,0,0.042635120136773,0,0,0,0,0.00300992586837117,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0755885902965564,0,0,-0.0351216560585336,0,0,0.17604470770476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052010454273192,0.0740001246372289,0,0.0702820237694192,0.101061934041579,0,0,0.0592119959956969,0,0,0,0.0740658398211352,0,0,0.0927174422228648,0,0.102879457237353,0,0.00730181065906067,-0.0119436120270484,0,0,0,-0.0102043546448841,0,0
X300073.SZ,0,0,0,0.0465460483479039,0,0.107121324848196,0.0534083065380798,0.0270734743661188,0,0,0.388170154913701,0,0,0,-0.0780531115156727,0,0,0,0,0.0199701973137188,0,0,0,0,0,0,0,0,0,0,0.391956667319543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868949989357868,0,0,0,0,0,0,0.0345120855016334,0,0,0,0,-0.00529363176265932,0,0
Change_TY3M,0,0,0,0,0,0.0912465007607578,0,0.00806220064206961,-0.294466405995228,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965267948850922,0,0,0,0,0,0.0174426483305576,0,0,0.0577405584137523,0,0,0,0,0,0,0,0,0,0,0.1593634503019,0,0,0.0509729982592684,0,0,0,0.00549460971123936,-0.0814623143840253,0,0,0,-0.0143762891436012,0,0
Slope,0,0,0,0,0,0,0,-0.380808824149575,0,0,0,0,0,0,0,0,0,0,0,0.0540218536355309,0,0,0,0,0,0,0,0,0,0,0,0.0326473850670283,0,0,0,0,0,0,0,-0.46163857517955,-0.12601155009338,0,-0.154941793111696,0,-0.121858529820854,0,0,0,0,0,0,0,0.994282105190129,0,0,0,-0.178153679338213,0,0
TED,0,0,0,0,0,-0.681707128652676,0,0,0.0839795324502732,0,0,0,0,0,0,0.0714426916106738,0,0,0,0,0,0,0.363189101437586,0,3.46944695195361e-18,0,0,0,0,0.202105868610881,0,0,0,0,-0.981244156922301,0,0,0,0,0.298035372720092,0,0,0.201658902701935,0,0,0,-0.334370996871686,0,0,0.287333233044881,-0.961937052497829,0.29779133632704,0,0,0,0,0.0597253499768001,0,0
RealEstate_excess,0,0,0,0,0,0.0448551587884413,-0.0199476751817953,0,0,0,0,0,0,0,0,0,0,0,0.110222945279648,0.0358651424116716,0,0,0,0,0.0186411198668952,0,0,0,0,0,-0.0558497960508834,0,0,0,0,0,0.0413139318329402,0,0.0490701602492609,0,0.0435275874049638,-0.0123764694594633,0,0,0,0,0,0,0,0,0,0.0100567882749028,0.00818539742187743,0,0,0,0.00498392777286986,0,0
MKreturn,0,0,0,0.0159656098222842,0,-0.0830164320595879,0,-0.0127510645336911,0,0,0,0,0,0,0,0,0,0,0,0.0359080685691268,0,0,0,0,0,0,0,0,0,0,0,-0.0543647928009629,0,0,0.0267686164023994,-0.113525540262451,0,0,0.0277351131156301,0,0,0,0.00966198461424739,0,0,0,0,0.0249571467000674,0,0,0,-0.0109209340565154,-0.012307337010225,0,0,0,5.42101086242752e-20,0,0
MKvol,0,0,0,0,0,0.000773266684096039,0,-0.00336826317827932,0,0,0,0,0.000153235179587025,0,0,-0.00148528875683426,0,0,0,-0.00158510551696485,0,0,0,1.18037506976891e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00293923469017732,0,0,0,6.89635774392271e-05,0,0,0,-0.0040326888904064,0,0,0,0,0.0017428618071938,0,0.00244994222178508,-0.00121951264398144,0,0,0,-0.00283645349893284,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116393864003413,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00390365365339494,0,0.00290193695978132,0.00433440442972393,0,0,0,0,0,0,0,0,0,0,0.000166453645647218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000783856973117135,0,0,0,0.0057676471489312,0.000751269967752465,-0.00189311528077443,0,-0.00209189885953019,0,0,0,0,0,0,0,0,-0.00519827472421944,0,0,0,0,6.48201396135123e-05,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00125392292432699,0,0,-0.000259982729842514,0,0,0,0,0,0,0,-0.000366396177297873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00120870250983815,0,0,0,0,0,0,0,0,0,0.000858669812966111,0,0.00105582894661277,-0.00320520654393433,0,0,0,0.000772572514473332,0,0
