,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600188.SH,X600111.SH,X600362.SH,X600795.SH,X600010.SH,X600886.SH,X601992.SH,X600688.SH,X600027.SH,X600309.SH,X601158.SH,X600583.SH,X000898.SZ,X000792.SZ,X000883.SZ,X000709.SZ,X002353.SZ,X600489.SH,X600547.SH,X000629.SZ,X000539.SZ,X000825.SZ,X601699.SH,X000831.SZ,X600315.SH,X000027.SZ,X600660.SH,X600352.SH,X000983.SZ,X000630.SZ,X600808.SH,X000937.SZ,X600549.SH,X000959.SZ,X600578.SH,X002470.SZ,X600307.SH,X600490.SH,X600863.SH,X000960.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.173587542062323,0,0,0.0541710402892216,0.0489177287451688,0,0,0.114362600472366,0,0,0,0,0.010073222877874,0,0,0,0,0,0,0,0,0,0,0.0356519133023594,0.066990518579688,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195916823894034,0.0101473074502649,0,0,0,0,0,0,-0.0149524705894466,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.115928313189213,0,0,0,0,0,0,0.0412407155814757,0,0,0,0.050558823148789,0,0.0195697842854218,0,0,0,0,0,0,0.102242152002816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059148737278075,0,0,0.000451808540776164,0.218751455148634,0,0,0,-0.0186259096102982,0.000199294858990083,0,0,0,0,0
X601088.SH,0,0,0,0.000458577673011343,0.0134624647736997,0,0.170554054267307,0,0.125775912455679,0.197025311476961,0,0,0,0,0,0,-0.0214814128497126,0,0,0,0,0,0,0,0,0,0,0,-0.0449468720825538,0,0,0,0,-0.0031332998692672,0,0,0,0,0,0,0,0,0,0,0,0,0.0643221719901816,0,0,0,0,-0.00316976004364901,-0.00987620547520967,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.177198856924548,0,0,0,0,0,0,0,0.0358079273632318,0,0,0.141785810415251,0.303755897635988,0,0.0329295240939703,0,0,0,-0.0987633392939348,0,0,0,0,0,0,-0.0561741761465294,0,0.187826296801985,0,0,0,0,0,0,0,0,0,0,-0.0365984163879452,0,0,0.00130212967157132,0,0,0,0,0.0153618648960893,-0.0274885455189556,0,0,0,0,0,0
X600585.SH,0,0,0,0.0204930040958859,0,0,0,0,0.197324320486612,0,0,0,0,0.0842733472159531,0,0,0,0,0,0,0,0,0,0,0.00916841234499022,0.0484407228305529,0,0,0.0337377062074505,0,0,0,0.030703008766354,0,0,0,0,0,0,0,0.110984314499053,0,0,0,0,0,0,0,0,0,0,-0.0178854735052196,0,0,0,0,-0.0649377888180485,0,0
X600019.SH,0,0,0,0.146924307921988,0.123126056758703,0,0,0,0,0.0680434357577562,0,0.0441201502523129,0,0,0,0,0,0,0,0,0,0,0,0,0.238716963404034,0,0,0,0.180537410399795,0,-0.0491047964266234,0,0,0,0,0,0,0,0,0,0,0,0.0922663081790348,0,-0.0468366488979387,0,0,0,0,0,0,-0.00561427425402672,0.0112034189965502,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.246673492136395,0.0987061556289079,0,0,0,0.0447364627014739,0,0.142406713068838,0,0,0,0,0,0,0,0,0,0,0.0695648486224791,0,0.0638113339768034,0,0,0,0.0703354600098623,0,0,0,0,0,0.00680135190258295,0,0,0,0,0,0,-0.037633154308682,0,0,0,0,0,0,-0.0242878866849258,0,0,0,0,0,0
X601991.SH,0,0,0,0.00276733872981553,0,0,0,0,0.00472457677118458,0,0,0,0,0,0,0,0,0.0759075190394195,0,0.0267204048516548,0,0,0,0,0,0.0566164113780594,0,0,0.103658560413601,0.0619793869615602,0,0.0598074037973755,0,0,0,0,0,0,0,0,0,0,0,0.169961907215305,0,0,0,0,0,0,0,0.0169408462786028,-0.0413444666641867,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0422552320397376,0,0,0,0,0.443026850997069,0,0,0,0,0,0,0,0,0,0,0,-0.0372612271385567,0,0,0.0570388232677643,0,0.0769357465623054,0,0,0,0,0,0,0,0,0,0,0.0510354675048525,0,0.0102625646471879,0.0751081881261751,0,0,0,0.0200102252493861,0,0,0,0,0.00625225686106901,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.00565002942544814,0,0,0,0,0,0,0,0,0,0,0.262662410469868,0,0,0,0,0,0,0,0.0462452908417,0,0,0,0,0,0,0,0,0.0258087055265255,0,0.0189106660789036,0.208243931982936,0,0,0,0.446320649582439,0,0,0,0,0,0.0663880275178414,0.0265158755687978,0,0,0,-0.0295253568338494,0.0357550149438003,0,0,0,-0.0539826864234606,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769290704720504,0,0,0,0,0,0,0,0,0,0.0460346107649637,0,0,0.0349193680150672,0,0.0846465047495794,0.0332018411449637,0,0,0,0,0,0,0,0,0,0.284163195670232,0.022925359952127,0,0,0,0,0,0.073526424966548,0,0,-0.00712841222318242,0.00204770515227207,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.133635274281074,0,0,0,0,0,0,0,0,0,0,0,0.152579649767862,0.12748821065737,0,0,0.00740440686608177,0.00626377988048371,0,0,0,0,0,0,0.147086820488652,0,0,0,-0.0164699978106692,0,0.225363669486251,0.0074752634837161,0,0,0,0.105925029946089,0,0,0,0,0,0,0,0.0128574921252205,-0.025363480537817,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730141133282705,0,0,0,0.0837537053824111,0,-0.0756075637586016,0.112380186916775,0.0254605407805904,0,0,0,0,0,0,0,0,0,0.0875390116185348,0,0,0,0.0845187308860918,0,0,0.0951659193016691,0,0.0015850031740392,0,-0.0255739102604347,0,0,0,0,0.0130990720230822,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.150303038933571,0,0,0,0,-0.116163864159307,0.0901934883220419,0,0.348428696874017,0,0,0,0,0,-0.237554070432527,0.136189089256954,0,0,0,0,0,0.104857259917721,0,0,0,0,0,0.0987157782039985,0,0,0.131165478935378,0,0,0,0,0,0,-0.224398026194395,0,0,0,0,-0.0313176824102685,0,0,0,0,0,0,0
