,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600585.SH,X601898.SH,X600019.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X600547.SH,X600886.SH,X600795.SH,X000877.SZ,X601600.SH,X002271.SZ,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X600803.SH,X601699.SH,X601991.SH,X000983.SZ,X000408.SZ,X600160.SH,X000629.SZ,X600348.SH,X000723.SZ,X600096.SH,X600995.SH,X600219.SH,X600378.SH,X000786.SZ,X600489.SH,X000831.SZ,X002192.SZ,X600157.SH,X000933.SZ,X000807.SZ,X600141.SH,X600399.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.581867706026558,0,0,0,0,0,0,0.190009051206295,0.125239113815619,0,0,0,0,-0.0102003969491561,0,0,0,0,0,0.0373265817694246,0,0,0.0878643451077744,0,0,0,0,0,0.0797965730900686,0,0,0.0151833403474733,0,0,0,-0.0356972500131373,0,0,0,0.0256491093955672,0,0,0,0.0244341789251046,0,0,0,0,0,0.000554531297567934,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.230586536961178,0,0,0,0,0,0,0.0535114600405369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347655515833859,0,0,0,0,0,0,-0.00155240990467959,0,0,0.0645380553298964,0,-0.0026652178123338,-0.0277997255729613,0,0,0,0,0.0811527046506534,0,0,0,0.0142859804619115,0,0,0,0,0,0
X600028.SH,0.557444269326457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770596726648371,0,0.0280365534978483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210110505407011,0,0,0,0,0,0.0156995056156243,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671444573651147,0,0,0,0,0,0,0,0.065279373344767,0,0,0.0772861765290942,0.15991665835924,0,0,0,0,0,0,-0.156597237142247,0,0,0.013385870373366,0,0,0.105974166553131,0.209567241770834,0,0,0,0,0,0,0.128189510882149,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.87046961122964,0,0,0,-3.46944695195361e-18,0,0,0,0.137363373378532,0,0,0,0,0,0,0,0,0,0,0,0,-0.00349135017544424,0,0,0,0,0,0,0.0520812392565079,0,-0.0854095005130352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453944918774145,0,0,0,0,0.0672196800758099,-0.0125884169671478,-0.0297123476263171,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.043223941697817,0,0.361039861982239,0,0,0,0,0,0,0,0,0.107452422574361,0,0,0,0,0,0,0,0,0,0,0,-0.156387780895694,0,0,0,0,0,0.0843377271731194,0,0,0,0.00353410552147046,0,0,0,0,0,0.165041359668931,0,0.0651997572099105,0.0958844126917422,0,0,0,0,0.0395824742203641,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.420642243734423,0,0,0,0,0,0,0,0,0,0.0827222640242825,0,0,0,0.0731307697861624,0.0272380283690006,0,0,0,0,0,0,0,0.219047420143153,0,0,0.483079960787629,0,0.0611235344303765,0,0,0,0,0,0,0,0,0.149482565636307,0,0,-0.149034272482373,0,0,0,-0.162513173070538,0,0.0320368064601376,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.215593923259323,0,0,0,0,0,0,0.204194126597294,0,0,0,0,0,0,0,0,0.072382074072124,0,0,0,0,0,0,0,0,0,0.266721500951754,0,0.0105346906288569,0,0,0,0.0033837029095767,0,0,0.103343245360205,0,0,0.0251710859562504,0,0.0228435888166467,0.0692547754569185,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0183661613384313,0,0,0,0,0,0,0,0,0.0404618474343742,0,0,0.116864816997813,0.0923730106724409,0,0,0,0,0,0,0,-0.142524090620824,0.0698812611497853,0,0,0,0,0,0,0.0460702180550063,0,0,0,0.308949726589632,0,0,0,0,0.000154627497556199,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0.0374986138283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161749096137406,0,0,0.03643090402664,-0.0417740797023771,0,0,0,0,0.185289410509418,0.132448652782411,0,0.335802870911959,0,0,0,0.0429286241350679,0,0,0,0,0,0,0,-0.0874659455655689,0,0,0.122653943263825,0.0254561924077801,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.181292496117832,0,0,0,0,0,0,0.0508829635666287,-0.0441729458488165,0,0,0,0.309260485432651,0,0,0,0,0,0,0,0,0,0,-0.0116550395729105,0,0,0,0.14137605846739,0,0.0466829951232662,0,-0.0800308561455995,0,0,0,0,0,0,0.267389987246884,0,0,-0.0643322836446074,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0157723650021497,0,0,0,0,0,0,0,0,0,0,0,0,0.141064755042533,0,0,0,0,0,0,0.299725681732284,0,0,0.14821033018675,0,0.0377285315827794,0.260381435319167,0,0.0497763759201236,0,0,0,0,0,0,0,0,0,0.0881408394191079,-0.223918474498264,0,0,0,0.101374132414047,0,0.0527447744394773,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.1291563950147,0,0.128789356394228,0,0,0,0,0,0,0,0,0,0,0,0,0.0169034731766816,0,0,0,0,0,0,0,0,0.0165676948106576,0,0.0327244641279797,0,-0.0711972371964829,0,0,0,0,0,0,0,0,0.0902060565088406,0.119348796509711,0,0,0.152202251600778,0,0,0,0,0.0467023972406179,0.0274535704454028,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0593794977839681,0,0,0.0140210429855075,0,0,0,0.0816783520286043,0,0,0,0,0,0,0,0,0,0,0,0,0.0292229302613932,0,0,-1.73472347597681e-18,0,0,0.125908911733559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346279232867522,0.147655003989243,0,0,0,-0.0252556294963318,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.130812897066011,0,0,0,0,0.0435156788077001,0,0.037683257922041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782951741200839,0,0.334019121561133,0,0,0,-4.33680868994202e-19,0,0,0.0137414150254784,0.0324637452375384,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0268327768024474,0,0,0,0,0,0,0,-0.296933289413574,0,0,-0.222807548178607,0.019378547616252,0,0,0.302574994504286,0,0,-0.00127177831167999,0.301954756486106,0,0,0,0,0,0,0.167973212501315,0,0,-0.158629097442597,0.575637790335384,0,0,0,0,0,0,-0.0748265810651411,0,0,0,0,0,0.645689009128089,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.154735569956453,0,0,0,0,0,0,0,0,0,0,0.0861155667832886,0,0,0,0,0,0,0,0,-0.030468586066451,0,0,0,0,0,0,0,0.187967692742425,-0.0698508436578085,0,0,0,0,-0.041885817148024,0.0148960795640598,0,0,0,0,0,0,0,0,-0.0406659802510869,-0.10279986195328,0,0,0,0,0
X600547.SH,0.0678185033090326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119446110243337,-0.0210506010335357,0,0.221927847935978,0,0,0.0347467633231692,0,0,0,0,-0.0243519622873474,0,0,0,0,0,0,0,0,0.148354447990333,0,0.0162323949088615,0,0,0,0,0,0,0,-0.0505110100180398,0.038206995169207,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0325971609746001,0,0,0,0,0,0,0,0.048902805406086,0,0,-0.0280028218418723,0,0,0,0.0108911414957421,0,-3.46944695195361e-18,0,0,0,-0.0874913199100109,0.0341634380514652,0.0418688949405017,0,0,-0.0358140151959191,0.135963932609723,0,0,0,0.0789394046092564,0,0,0,0,0,0,0,-0.182432233112989,0,0.012765169129533,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.245176164306389,0,0,0,0,0,0.673390439562763,0,0,0,0,0.164120752918452,0,0,0,0,0,0,0,0,0,0.120532102782019,-0.212470964020119,0,0.127414533342131,0,0,0,0,0,0,-0.141901229026708,0,-0.360712385901767,0,0,0,0,0,0.298244410897962,0,0,0,0,0,0,0.103432672019254,-0.0412682224101604,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.410451599565373,0.0452838447821532,0,0,0,0,-0.104258861752865,0,0,0,0,0,0,0,0,0,0,0,-0.0678838631765458,0,0,0,0,-0.0174434365017614,0,0,0,0,0,-0.0157924979678239,0,0,-0.0156910819429813,0,0,0.224573614539267,0,0,0,0,-0.00464122535552269,0,0,0,0,0,0,0.0984006084626719,0,0,0,0,0,0
X601600.SH,0.179078945813123,0,0,0,0,0,0,0,0,0.00661794387181029,0.101180463830113,0,0.0141956641393891,0,0,0,0,0,0,0,0,0,0,0,0.420554577027611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054940976239667,0,0.0313025009879168,0.0437211626260419,0,0.0154770730300811,0,0,0.170814543261277,0,0,0.0503805364948439,0,-0.0253147193035931,0.029073480355218,0,0,0,0,0,0
X002271.SZ,0,0,0,-0.258717141984504,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.117322621958837,0,0,0,-0.0546987307374929,0,0,0,0,0,0,0,-0.0217155088101952,0,0,0,0,0,0,-0.218485489499745,0,0,0.198261190342434,0,0,0.69096351532768,0,0,0,0,0.15811773283607,-0.0131196888834749,0,0,-0.10241663625371,0,0,-0.125239468221194,0,0,0,0,0,0
