,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X600795.SH,X601992.SH,X002466.SZ,X600688.SH,X600362.SH,X600188.SH,X600111.SH,X601991.SH,X600547.SH,X600516.SH,X002460.SZ,X300072.SZ,X600660.SH,X000898.SZ,X000709.SZ,X600886.SH,X600157.SH,X600027.SH,X600808.SH,X600339.SH,X000959.SZ,X600489.SH,X000723.SZ,X600549.SH,X000983.SZ,X600219.SH,X600352.SH,X002092.SZ,X601699.SH,X000807.SZ,X000553.SZ,X000408.SZ,X601158.SH,X000630.SZ,X600299.SH,X000883.SZ,X000792.SZ,X600008.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0765736617014381,0,0,0,0,0,-0.0292339384004524,0,0,0,-0.00403408657371507,0,0,0,0,0.0177014272952744,0,0,0,0.0130716217552415,0,0.0242032305795445,0,0,0,0,0,0,0,0,0,-0.00132570116112978,0,0,0,0,-0.031949753719871,0,0.0119698028905978,0.0671004857328218,0.0156111514128053,0,0.0545413035401243,0,0,0,0,0,0,-0.00807984699861438,0.012915361775472,0.0296181132079478,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.119341238329173,0,0,0.0663314064847322,0,0,0,0,0,0,0,0,0,0,-0.016145216378354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156716475962056,0.0923423695690455,0,0,0,-0.142743525280867,0,0,0,-0.015112320681059,0,0,-0.0250604468478829,0,0,0.00265527545323573,0.00260700169708195,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,-0.00305228401740137,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00926294834711455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151738978289656,0,0,0,0,0,0,0,0,0,0,0.00136161851507672,-0.00318489175965017,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0.138298290756771,0.123251486854237,0,0,0,0,0,0,0.0309570944106406,0,0,-0.0680534710897043,0,0,0,0.0484181677179598,0,0,0,0,0.267395253820242,0,0,0,-0.0272854116086877,0,0.00765353503702776,0,0,0,0,-0.00968796742249307,0,0,0,0,0,0,0,0,0.222630799303,-0.060497253924171,-0.011209998606696,0.0008837015514623,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370564626384852,0,0.0913815497104407,0,0,0,0,0,0,0,0,0,0,0,0.197750570487292,0,0,0,0,0.111976482210712,0,0,0,0.0520146613004273,0.0858239857509725,0.0633714566548642,0,0,0,0,0,0,0,0,0,0,-0.0176988873956154,0.00589423873627917,0,0,0,0,0,0
X600585.SH,0,0.36193209291562,0,0,0,0,0,0,0.0948494884838538,0,0,0.157142062294266,0,0,0.107188301350557,0,0,0,0,-0.084355489788487,0,0.0501682649694749,0.124032531439262,0,0,0,0,0,0,0.102191620266311,0,0,0,0,0,0,0,-0.073618672658159,0,0.00272925229375169,0,0.0833087492349272,0,0,0,0,-0.0988696494146923,0,0,0,0.0105384913739913,-0.0283669608660484,0,0,0,0,0,0
X601600.SH,0,0,0,0.327242841362327,0,0,0,0,0,0,0,0,0.042451797496343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795313840242759,0,0,0,0,0.186719073495742,0.0194567740543621,0.0723641596768313,0,0,0,0.152496023980009,0,0,0,0,0,0,0,0,0.0678274245142573,0,-0.0133284558445311,-0.00624293894882675,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.048248207424521,0,0,0,-0.0177306804606754,0,0.0307132375293017,0,0,0.0785184433709462,0.00581703209458344,-0.0416727783730991,0,0,0,0,0,0,0,0,-0.0471258097552792,0,-0.0477668006822674,0.0143503880761279,0,0,0,0,0.0305564462642869,0.13528159423823,0,0,0,0,0,0,0,0,0,0,0,0,0.0201732438888362,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0361716045842552,0,0,0,0,0,0,0.0484364069008551,0,0.0230027813628662,0.117996797220633,0,0,0,0.0195185804268333,0.0552888051170038,0,0.296273032789208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101686773470584,0,0.0953796827403841,0,0,0,0,0,0,0,0,0,0,-0.00505865670743667,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572769602243452,0,0,0,0,0,0,0,0,0.232101393107126,0,0,0,0,0.00242604186316372,0,0,0,0,0,0.129625612778488,0,0,0,0,0.00667515237824235,0,0,0,0,0,0,0,0,0.271819481062205,0,-0.000428334401467323,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543381291433833,0,0,0.00216316895503086,0,0,-0.00375923029985039,0,0,0,0.000208024133940224,0,-0.0193424984288765,0,0,0,0,0,0.00946224046625198,0,0,0.0141310438758359,0,0,0,0,0,0,0,0,0,0.00316402844272426,0,0,0.000391542997271525,0.00162079481496648,0,0,0,0,0,0
X601992.SH,0,0,0,0.102852496751075,0,0,0,0,0,0,0,0,-0.111149588672313,0,0,0,0.0950627662536838,0,0,0.0100761635561621,0,0,0,0.115710418930703,0.071972993319843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962521501302997,0,0,0,0,0,-0.00781301671361342,0.489203352627031,0,0,-0.00396160052518276,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389262677550005,0,0,0,0.39280895777814,0,0,0,0,0,0,0,0,0,0,0,0,0.119195571224549,0.0247076355750274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149877122002494,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.059189196845679,0,0,0.180826879871606,0,0,0,0,0,0,0,0,0,0,-0.0701295128649064,0,0,0,0,-0.041207465477895,0,0,0,0.0583877245812087,0.0604712361366812,0,0,0,0,-0.0176150603322578,0,0,0,0,0.0541971474902458,0,-0.289160021860037,0,0,0.0728666863611705,0,0,0,0,0,-0.00837242547914741,-0.011360260841155,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273125476969204,0.139908468060724,0,0,0,0,0,0,0.152188697693928,0,0,0,0,0.0246601386846618,0,0,0,0,0.0360451888565296,0.0874641148608503,0,0,0,0.0526571066432896,0.0344156436582335,0,0,0,0,0,0,0,0,0,0,-0.0250097475063544,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0722900785315191,0,0,0,0,0,0,0,0.141849884264304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331603299226585,0,0,0,0.271422935112182,0.0178393457576702,0,0,0,0,0,0,0,0,0,0,-0.0117000179787839,0.00234161493295028,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.229578449990668,0,0,0,0,0,0,0.0180975650907934,0,0,0.120363904243999,0,0,0,0,0.200604247601319,0.0828418362211428,0.0980149996696109,0,0.106072612062166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060548437297287,0,0,0,0,0,0,0,0,0,-0.0434287601225243,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589534501846426,0,0,0,0,0,0,0,0.104962075595733,0.0253484696165677,0,0,0,0.0479435031343175,0,0.143528097081719,0,0,0,0,0,0,0,0,0.013985211917377,0.103886435765547,0,0,0,0,0,0,0,0,0,0.0065372017285939,-0.0131570827349002,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.00458703622440067,0,0,0,0,0,0.010922327241367,0.0123778926802259,0.0051904611146282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579237666948797,0,0,0,0,0.0234460984904027,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.00541881048337463,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.334845561917333,0,0.424565758304128,0,0,0,0,0,0,0,0,0,-0.205968925360876,0,0.366424042352033,0,0,0.40894075680755,0,0,0,0,0,-0.177918984273902,0,0,0,0.289702700540236,0,0,0,-0.241230880855403,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146343778939377,-0.0517359848175554,0,0,0,0,0,0
