,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X002460.SZ,X600660.SH,X600886.SH,X600801.SH,X601600.SH,X601898.SH,X600362.SH,X600010.SH,X000786.SZ,X600489.SH,X600176.SH,X600352.SH,X600111.SH,X600188.SH,X601991.SH,X600529.SH,X600795.SH,X600688.SH,X600426.SH,X600299.SH,X002466.SZ,X600027.SH,X002080.SZ,X601992.SH,X600612.SH,X600315.SH,X002353.SZ,X600486.SH,X600219.SH,X000301.SZ,X000932.SZ,X002409.SZ,X600126.SH,X000723.SZ,X000027.SZ,X600516.SH,X000401.SZ,X601158.SH,X000898.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0633005708171268,0,0,0,0.0625678846283762,0,0,0,0,0.0421704068970662,0.0472602556957242,0,-0.0120871780016077,0,0,-0.079818368881965,0,0,0,0,0,0,0,0,0,0.028536057754265,0.0783593754922794,0,0,0,0,0,0.00788099677035487,0.065515634288761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.000706497893169043,0,0,0,0,0,0.0302584210664155,0,0.0147339958197971,0.0594574459815343,0,0,0,0,0,0,0,0,0,0,0,0,0.0391110831660714,0,0,0,0.106476316090261,0.023462316456585,0,0,0,0,0,0.018220929112131,0,0.0954181696301394,0,0,0,0,0,-0.00342786334019293,0.00375221988480067,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0196016356386839,0,0,0,0,0,0.134772014523219,0,0,0,0,0.0910574323899683,0,0,0,0,0.185480773978982,0,0,0,0,0,0,0.00294270178745739,0,0.107594718957094,0,0,0,0,0,0.0334827058580382,0,0,0,0,0.0576677222861306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0203286848281568,0.143898540178251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107830245021179,0,0,0,0,-0.0317912403677336,0,0,0,0,-0.00558000063613715,0,0,0,0,0.0315677156272601,0.0254907148921215,0,0,0,0,0,0.0222099579313226,0,0,0,0,0,0.0914217558003743,0,0,0.00837544751454493,0.00321340791953468,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0126305211989658,0.0778004039098107,0,0,0.036635351804912,0,0,0,0,0.0221359173822707,0,0,0,0,0,0,0,0,0,0.190758485323015,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0579817129287072,-0.0733954397886408,0,0,0,0.301677388770013,0,0,0,0,0.00635499806738792,-0.016431616026095,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.00566534697973778,0.0492476905989587,0,0,0,0,0,0,0,0,0,0,0.743884467241804,0,0,0,0,0,0.0419782106039243,0,0,0,0.103492276169653,0.024777988799969,0.08248607032192,0,0,0.0502077319928977,0,-0.106571904352701,0,0,0,0,0,-0.0446394322314079,0,0,0,0.0311717599843163,0,0,0,-0.0552978074731068,-0.000799597870820231,-0.0249910295114409,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18047348544663,0,0,0,0,0,0.0473811536009542,0,0,0,0,0,0,0,0.00513259289993191,0,0,0,0,0,0,0,0.110342482905757,0,0,0,0,0.0387686635730744,0,0.117797936094335,0,0,0,0,0,0,0,-0.00102176213998624,-0.00070261620093323,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0923730946183737,0,0,0.613992060319257,0,0,0,0,0,0,0,0,0,0,-0.0752448860716462,0,0,0,0,0,0,-0.0918852176044616,0,0,0,0.00857120908968845,0,0,0,0,-0.0413479862368738,0.0994950419643782,0,0,0,0,0,0,0,0,-0.0129424436182613,-0.00548108925184327,0,0,0,0,0,0
X002271.SZ,0,0,0.0672918685042456,0,0.0650575074224186,-0.0700569908262751,0,0,0,0,0,0,0,0.106375254601112,0,0,0,0,0.0104206296128757,0,0,0,0,0,0,0,0,0,0,0,0.0453654218497863,0,0,0,0,0.135260319317394,0,0.324256264678999,0,0,0,0.0949335746332671,0,0,0,0.0977926185933585,0,0,0,0,0,-0.0168534634644312,-0.0332757772159791,0,0,0,0,0,0
X600011.SH,0,0,0.099778522202402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113567465204309,0.113477308410905,0,0,0,0,0,0,0,0,0.0381603282334631,0.0768677534235957,0,0,0.177002301156616,0.122482100497004,0,0,0,0,0,0.0298563701067442,0,0,0.0421306686463692,-0.059354606938977,0,0,0,0,0,0,0,-0.0114181061683816,0.00536096813114562,-0.00483978958013333,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141037176136345,0,0,0,0,0.158520924525,0,0,0,0,0.344439550105928,0.0896113448810796,0,0,0,0,0.192181059250404,0,0,0.257179209121725,0,0,0,0,0,0,0,-0.00937661904312935,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.190034405153099,0,0,0,-0.0372661076948243,0,0.105490197836827,0,0,0,0,0,0.177157198770808,0,0,0,0,0,0,0,0,-0.0730727925565997,0,0,0.0204568253105698,0,0.0263204942998966,0,0,0,-0.0443113548985829,0.0366100380947105,0.0364555314990597,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.184227149189649,0,0,0.00525501771929218,0.0102079278744888,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.00672098021621057,0,0,0,0.06989750344099,0,0,0.066980305953365,0,0.0900060879904081,0,0,0,0,0,0,0.0544844565121744,0,0,0,0,0,0,8.67361737988404e-19,0.0672966371877388,0,0,0.00614261030210759,0,0.0235416918586493,0,0,0,0,0,0.0345085433953226,0,0,0,-6.7762635780344e-21,0,0,0,0,-0.00178500840441191,0.00309412298054702,0,0,0,0,0,0
X600801.SH,0,0,0.480941939614655,0,0,0,0,0,0.0927743781518282,0,0.130785214096331,0,0,0,0,0,0,-0.0382370450678023,0,0,0.0764626950870071,0,0,0,0,0,0,0,0,0,0,0,0.132106640047402,0.162569757856268,0,0,0,0,0,0.141612861750382,0,-0.0408544400823422,0,0,0,0,0.280267392802715,0,0,0,0.0180068141665137,-0.0108496913934481,0.0199552092730466,0,0,0,0.0592467026681928,0,0
X601600.SH,0,0,0,0,0,0.0382807834488634,0,0.0712158659168294,0,0,0,0,0,0,0,0.1309107493144,0.35292674852216,0,0,0.0536523562688062,0,0,0,0.0227702318558549,0,0,0,0,0,0,0,0,0,0,0,0,0.045453459021303,0,0,0,0.0320297643131781,0,0,0.108265377099951,0,0.0861718482720212,0,0,0,0,0,0.0147604774800286,-0.01486429650793,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0795628136881286,0,0,0,0,0,0,0,0,0,0.0897653251535688,0,0.024066854557636,0,0,0,0,0,0,0.279873878692163,0,-0.0177198439077944,0,0,0,0,0,0.129355338960858,0,0,0,0,0,0,0.00984093794855643,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.195054813540155,0,0,-0.000163899678921258,-0.00184904111659223,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0316263912991818,0,0,0,0,0.0146859758085261,3.46944695195361e-18,0,0,0,0,0.0489864324428531,0,0,0,0.368120703831127,0,0,0,0,0,0,0,0,0,0,0,0.0788199395507715,0.104023837100525,0,0,0,0,0,0,0,0,0.0861519958768021,0,0,0,0,0,0.00905175343602804,0,0,0,0,0,0,0
