,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X601600.SH,X600019.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X002460.SZ,X000708.SZ,X600803.SH,X600027.SH,X002466.SZ,X600160.SH,X000786.SZ,X000301.SZ,X601991.SH,X000807.SZ,X600426.SH,X600219.SH,X000983.SZ,X601699.SH,X002128.SZ,X000630.SZ,X000408.SZ,X601168.SH,X600985.SH,X600096.SH,X600176.SH,X000877.SZ,X000933.SZ,X600378.SH,X600995.SH,X002353.SZ,X002271.SZ,X000883.SZ,X600352.SH,X000027.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0.0124680572832223,0,0,0.0668211048530188,0,0,0,0,0,0,0,-0.0139777821125412,0,0,0,0,0.744410107202095,0,0,0,0,0,0,0.00987378407464544,0,0,0,0,-0.0325394169467735,0,0,-0.0102640195008733,0,0,0,0,0,0,0.0153922078458998,0,0,0,0,0,0,0,0.0885047673502631,0,0,0,0,0,0,0,0,0,0
X600886.SH,0.213175548627429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323436542000341,-0.112054983249302,0,0.0670594786496705,0,-0.00929836826134114,0,0,-0.14066283286602,0,0,0,0,0,0,0.034559006186976,0,0,0,0,0,-0.11716464707782,-1.73472347597681e-18,0.11685514373569,0,0,0,-0.101241646723,0,0,0,0,0,-0.0431332861296923,0.0874062136053963,0.0690981751506072,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0827692480318033,0,0.025570171581135,0.2063036786755,0,0.0832663570354719,0,0,0.0599327054018368,0,0,0,0,-0.0739029038626598,0,0,0.123902480864485,0,0,0,0,0.0926081918232704,0,0,0,0,-0.131862677070114,0,0,0,0,0,0,0,0,0,0,0.0414085715039479,0,0,0,0,0.261780709510887,0,0,-0.113948969265775,0,0,0,0,0,0,0
X000792.SZ,0.0366353179120795,0,0,0,0,0,0,0,0.0193060644871431,0,0,0,0,0,0,0,0,0,0,0.283308940781381,0.118603861987348,0,0,0.0923345485368849,0.0991265386918476,0.0638424013719438,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0961396449083933,0,0,0.0293551701771572,0,0,0,0,0,0,0,0,0.0318540813330161,0,0,0,0,0.0264350715666211,0,0,0,0,0,0
X600795.SH,0,0,0.227376131683684,0,0,0.00260042351853636,0,0,0.160550472349436,0,0,0.273706379985448,0.0649580969055831,0,0,0,0,0,0,-0.0216442047479928,0,0.00104087954567397,0,-0.0107558795205268,-0.0751215180019531,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513286588860471,0,0,0.0562854040771973,0,0,0,0,0,0,0,0,0,-0.0511873121658384,0,0
X600362.SH,0.217000385307367,0,0,0,0,0,0,0.127249052280065,0,0,0,0,0,0,0,0,0,0,0.111164177806055,0.104502272211016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119688312829877,0,0.110098333077315,0,0,0,0.0668265234151782,0,0,0,0.113812039059327,0.00196691289679327,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0.133333477880999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117606938120663,0,0,0,0,0,0,0,0,0.286087616529268,0,0,0,0,0,0,0,0.0658998547291208,0,0,0,0,0,0,0,0,0,0,0.187415343584433,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445536120425819,0,5.42101086242752e-20,0.204607308617392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114333563012775,0.0423534053448095,0.000420330935832562,0,0,0,0,0,0,0,0,0,0,0,0.133796750267117,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.113510774479073,0,0,0.79338084825332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137132786615639,0,0,0,0,0.15498052120104,0,0,0,0,0,0,-0.124685077474233,0,0,0,0.110317022169819,0.0602431029599389,0,-0.0577318470450575,0,0,0,0,0.189132843746484,0,0,0,0,0,0,0,0,0
X002460.SZ,0,-0.288055866394664,0,0,0,0,0,0,0,0,0,0,0,0.151141000941574,0,0,0,0.480274344966043,0,0,0,0,0,0.30037847710489,0,0.106715489667158,0,0,0,0,0,0,0,0,0,0,-0.0258065881988161,0,0.0232351378251137,0,-0.0142405643371784,0,0,0,0.0936349387056211,0.129130509963823,0,0,0.0481521692079911,0,0,0,-0.00323746611769285,0,0.106635973615044,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.138268122618833,0,0,0,0.00754566458127348,0,0.105231051879509,0,0.04489690378591,0,0,0,0,0,0,0,0.0209622383731367,0,0.265835082038096,1.73472347597681e-18,0,0,0,0,0.129461793662459,0,0,0,0,0,0,0,0.177685175933418,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0.109097276728315,0,0,0,0,0,0,0,0.223812656853611,0,0,0,0,0,0.00781318561922543,0,0.100753845939693,0.213147447585533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254142114243281,0.17906474286347,0,0,0,0,0,0.0461828845522751,0,0,-0.408457268804967,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.142208294312986,0,0,0,0,0,0,0,0,0,0,0.0427025135725083,-0.0211805760425391,0,0,0,0,0,0,0,0,0,0,0,0.439982097054504,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0102325919338424,0,0,0,-0.0187037805172705,0.205407436944906,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.1008206922067,0,-0.0922238737336777,0,0,-0.0531332012327291,0,0.0331954982649596,0,0,0,0,0,0,0.971427874378473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00633627669360044,-0.0412661373970763,0.0948870846883024,0,0,0,0,0,0.0328769926098537,0,0.0386392555694034,0,0,0,0,0
X600160.SH,0,0,0,0,-0.0575845109338579,0,0,0,0,0,0.187631897191331,0,0,0,0,0,0,-0.116480462907284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104825050962616,0.449214293072202,0,0,-3.46944695195361e-18,0,0.538318827179746,0,0,0,0,0,0,0,0.512857840153216,0.0743418493131675,0.021247661147009,-0.00785981995339959,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.360045107383208,0.136341195556675,0,0.119183645729509,0.033991349685993,0,-0.107779139681668,0,0,0,0,0,0,0.0087206973444723,0,-0.0230199157704827,0,0,0,0,0,0,0,0,0,0,0.239488964293692,0,0,0,0,0,0,1.73472347597681e-18,0,0.207938869070302,0,0,0,0.0328090092307044,0,0,0,0,0,0,0.00407150533730167,-0.285725082726783,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0121354488465456,0,0,0,0,0,0,0,0,0,0,0.452379752028565,0,0.0196222950029198,0.10092951855295,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.290808914379459,0,0.0185079570126188,0,0,0,0,0,-0.0867827740477308,0,0,0,0,0,0,0
X601991.SH,0,0,0.132396409625745,0,0,0,0,0,0,0.220171549177773,0,0,0.145883447009555,0,0,0,0,0,0,0,0,0.185111330337505,0.245922340204203,-0.0620490684224492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0730834972428727,0.0159151305428669,0,0.0410600553656036,0,0,0,0,0,0,0,0,0.00892017138450293,0.0865368344795701,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.105386882149923,0,0,0,0,0,0,0,0,0,0,0,0,0.0501639442606606,0.146283538783175,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0339944448315734,0,0.209823293129497,0,0.0676113110838765,0,0,0.198003498227477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,-0.127767036485473,0.142078892341167,0,0,0,0,0,0,0,0,0,0.00349082948077282,0,0,0,0,0,0,0,0,0,0,0,0.281248815797378,0,0,0,0,0,0,0,0.0542591227632659,0,0,0,0,0,0.192394565180597,0,0.20944716829968,0.241940821679076,0,0.0218386299227493,0,0,0,0,0,0,0,0.0703381683854549,0,0,0,0,0,0
X600219.SH,0.0647246654781635,0,0,0,0,0,0,0.353239631827833,0,0,0,0,0,-0.0366873578845908,0,0,0,0,0.0928319597373503,0,0,0,0,-0.00604089778888717,-0.0264266351084722,0,0,0,0.103266312739125,0,0,0,0,0,0.467937059430137,0,0,0,-0.041258937280004,0,0,0,0,0,0.0144159572119042,-0.047528908892968,0,0,0,0,0,0,-0.0472008669255131,0,0,0,0.0279395221384699,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190567398467234,0.0694780798084839,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.401070888385052,0,0,0,0,0.104426858159304,0,0,-6.93889390390723e-18,0.0427678608992597,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0
X601699.SH,0,0,0,0,0,0.314708443410408,0,0,0,0,0,0,0,0,0,0.0915757659889312,0,0,0,0,0,0,0,0.0225323309066146,0,0.0573518940064954,0,0,0,0,0,0.204147835699038,0,0,0,0.124827615705472,0,0.0355102763624676,0,0,0,0.106119141617107,0,0,0,0.00650852613279661,0,0,0,0,0,0,0.00341524648526213,0,0,0,0,0,0
X002128.SZ,0,0,0,0.240940220367417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301603926456391,0,-0.0900837049599763,0,0.0872049670761437,0,0,0,0,0,0.179242291518352,0,0,0,0,0,0.0301538787465702,0,0,0,0.122121667491637,0,0,0,0,0,0,0,0,0,0,0,-0.166203086959822,-0.025759716272126,0,0,0,0
X000630.SZ,0.0474020627689473,0,0,0,0,0.0251681030962973,0,0,0,0,0,0,0,0,0,0.367465829021401,0,0,0.126802723497458,0.0548539415226166,0,0,0,0,0,0,0,0,0,0,0.099545757408672,0.0431099017464702,0,0,0,0,0,0,0,0,0.0734200847116429,0.0635336300236416,0,0,0,0,0,0,0,0,0,-0.0108100513917219,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0.1135867335634,0,0,0,0.134053843854721,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.173584458369214,0,0,0,0,0,0.141325736085552,0,0.131128141906042,0,0,0,0,0,0,0.0857789894657792,0,0,0,0,0,0,0,0,0,0,-0.0850201982315964,0,0,0,0,0,0
X601168.SH,0,0,-0.0684387222842432,0,0,0,0,0.579799064127243,0,0,0,0,0,0,0,0.223519464990607,0,0,0,0,0,0,0.00985765749669629,1.73472347597681e-18,0,0,0,0,0,0,0.14367201568057,0,0,0,0.0204186593753243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634566906134582,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.00315761793281431,0,0.0327636165536581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743495533921906,0,0,0,0.139753538439894,0,0,0,0.379394042028903,0,0,0,0,0,0,0,0,0.16204007903893,0,0,0,0,0,0,0,0,0,0,-0.0344221890857175,0,0,0,0,0,0
X600096.SH,0,0,-0.151983388006636,0,0.077928395780722,0,0.137841665501821,-6.93889390390723e-18,0,0.139027865511589,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0353801627246396,0.150459618526041,0,0,0.0725912014048856,-0.0253228713108029,0,0,0,3.46944695195361e-18,0,0.144648629605304,0,0,0,0,0,0.136112086195283,0,0,0,0,0,0.11863210514055,0.1127436301627,0,0,0,0,0,0.0277621590005188,0,6.93889390390723e-18,0,0,0,0,-0.084965556841595,0,0
X600176.SH,0,0,0,0,0,0,0.046575073193234,0,0,0,0,0,0,0,0,0,0,0,0,0.00762851843621622,0,0,0.0933311389953862,0.0950551836242286,0.164769277740542,0.0925118038504273,0,0,0,0.376257474932966,0,0,0.0426023974565074,0,0,0,0,0,0,0,0,0,0,0,0.137072480626781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0.0216147968704116,0,0,0,0,0,0,0,0.266341182929585,0,0,0,0,0,0.0425406186175461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217296080606921,0,0.0215393373194807,0,0,0,0.388310346839567,0,0,0,0,0,0.10657911448484,0.0473412740364489,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16606377499972,0,0,0,0.755268176972931,0.0590919530041489,0,0,0,0,0,0,0.0237871197889975,0,0.00998651794224877,0,0.0115047338545459,0,0,0,0,0,0,0,0.0397539602768828,0.0578624360109316,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248271020969932,0.0859528526188641,0,0,0.292887202453338,0.00451321311358345,0.104905046628928,-0.0681329655590871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0818876705257046,0,0,0,0.283072805270513,0,0,0.0220378382153868,0.110333502587194,0,0.101872449694647,0,0,0,0
X600995.SH,0,0,0,0,0,0.114012313028995,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632482833110624,0,0,0,0,0.00471722785177705,0,0,0.419586138155294,0.0804805928195017,0,0,0,0,0,0,0,0,0,0,0,0,0.0462283792480479,0,0.00652542638968299,0,0,0,0.150821742939146,0,0.069299828351019,0.0653113492523383,0,0.0903309927266926,-0.0223056904129693,0,0,0,0,0,0
X002353.SZ,0.0744682901647413,0,0,0,0,0,0,-0.190019440327658,0,0,-0.184368821088552,0,0.0531818207979128,0,0,0,0,0,0,-6.93889390390723e-18,0,0.120784468760159,0,0.333562930595471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341094886546787,0,0,0,0,0,-0.00314320824896594,0,0,0,0,0,-0.0237751733523599,-0.0212474294670849,0,0,0,0,0,0
X002271.SZ,0,0,0,0.396055818624544,0,0,0,0,0,0,0,0,0,0.269534515053991,0,0,0.142316179947813,0,-0.0661355762812747,0.0577269810253382,0,0,0,0.0231940870669302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121516322911725,-0.0501520558140406,0.104200394104021,0,0,0,0,0,0,0,0,0,0.261589222519468,0,0,0,0,0,0
X000883.SZ,0,0,0.0815341842906458,0,0.374575666741006,0,0,1.38777878078145e-17,0,0,0,0.239258713419986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195771996492687,0,0,0,0,0,0,0,0,0,0,0.0101864343851014,0,0,0,0.207714868219184,0,0,0.193993901693441,0,0.0194581457841886,0,0,0,0,0,-0.0427269409537937,0.0722936350944585,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0464235842418272,0,0,0,0,0.0339971192023439,0,0,0,0,0,0,0,0,0,0,0.0464148928132012,0,0,0,0,0,0.196066229034587,0,0,0.0732841503843941,0.0855052990753789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165828785254256,0,0,0,0,0,-0.0736943175375793,0,0,0,0,0,0.0135043672714934,0,0
X000027.SZ,0,0,0.0811136144822767,0,0,0.052595010503103,0,0,0,0,0.144627652084056,0,0,0,0.113585528049782,0,0,0.153766174646585,0,0.225170242995733,0,0,0,0.0858495173499846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286994334236837,0,0,0.631270063939923,0,0,0,0,0,0,0,0.043249674800568,0.0866201683573287,0,0.185367304067207,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810639659390292,0,0,0,0,0.109390120249544,0,0.138846486653787,0,0.0635944732032507,0.184212928920233,0,0,0,0,0,0,0,0,0,0,0,0.0990535909394142,-0.199673239456787,0,0.427668579044379,0,0,0,0,0,-0.0890107243607416,-0.0842817755249759,0,0.329911797348681,0,0,0,0.0949791945275579,-0.0180041772871495,-0.136986429920655,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0433402476569738,0,0,0,0,-0.012003774743364,0,0,0,0,0,0,0,0,0,-0.110209627282633,0,0,0,0,0.0567565292411756,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0639967213378054,0,0,0,0,0.103547597595741,-0.0408429564986484,0,0,0,0,0,0.0291828016180656,0,0,0,-0.0643241401500343,0,0,0,0,0,0
Slope,0,-0.092226124336718,0,0,0,-0.261229202576426,0,0,0,0,0,-0.400672872730962,0,0,0,0,0,0,-0.0404732832809923,0,0,0,-0.279405464830147,0,0,-0.256883936847921,-0.0242482463593831,0,0,0,0,0,0,0,-0.483680482560155,0,-0.0808786250332064,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.520445307648706,0,0,0.367578589925973,0,0,0,-0.04591997963979,0,0
TED,0,0,0,0,-0.294447564617277,0,0,0,0,0,0,0,0,0.0619392861038898,0,0,0,0,0,0,0,0,-0.071996951451661,0.147097985042272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288558576691606,0,0,0.0938596447361298,0,0,0,0,-0.296847839095331,0.523792070771499,0,0.116448744761273,0,0,-0.299739147387057,0,0
RealEstate_excess,0,0,0,0,0,0.0792568713876448,0,0,0,0,0,0,0,0,0,0,0,0,-0.285881246279969,0,0,0,0,0,0,-0.258220592445732,-0.358653053769774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254982841920187,0.0264842235938596,-0.0884663300452635,0,0,0.210888094668346,0.0947680893568676,0,0.205917630570857,0,0,-0.121787286971008,-0.0106506024250986,0,0.111225586082571,0,0,0,0
MKreturn,0,0,0,0,0,-0.230014272615875,0,0,-0.341050415863931,0,0.0181282228921339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173980211354917,0,0,0,0,0,-0.213013510707988,0.0907635084481195,0,0.167731098460065,0,0,0,0,0,0,-0.0517380767474104,0,0.205837229763997,0,0,0,0,0
MKvol,0,6.80615694633884e-05,0,0,0,0,0,0,0,0,0,0,0.00308187701430864,0,0,0,0,0,0.000311511670574095,-5.98992607261222e-05,0,0,-0.00093368632813264,0,0,0,0,0,0,-0.000334745239337968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0005510599702399,0,0,0,0,0,0,0,0.000671825618809586,0,0,0,-0.136046035176924,0,0
CarbonVol_Shenzhen,0,0,0,0,0.468924282960495,0,0,0,0,0,0.00938364976198898,0,-0.0867398789631081,0,0,0,0,-0.0476028447650359,0,0,0,0,0,-1.38777878078145e-17,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.176885805534769,0,0,0,0.114254257496494,0,0,-0.0436171031096654,0,0,0,0,0.179133985576734,0,0,0,-0.487229765213333,0,0,-0.168838062533887,0,-0.0871501500509552,0,0,-1.6713694173597,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00242384411258077,0,0.109455062505522,0.06975720127081,0,0,0,0,0,0.0115232035726307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169363593007602,0,0,0,0.0251819473025143,0,0,0,0,0,0,0,0,0,0,0,0.0422011382390883,0,0,-0.130987507677551,0.0256815865678546,0,0,0,-0.24001004466919,0,0
CarbonVol_Hubei,0.00770904676094582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00849943739219059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159925585387178,0,0,0,0,0,0,0.000593706224101574,0,0,0,0,0,0,0,0,0,-0.0122117387552344,0.003311068069529,0.00169848945154717,0,0,0.0089609921879211,0,0
