,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X601898.SH,X600019.SH,X600111.SH,X600011.SH,X600660.SH,X000708.SZ,X600010.SH,X000877.SZ,X002271.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600426.SH,X600176.SH,X600362.SH,X000629.SZ,X601991.SH,X600348.SH,X000408.SZ,X600803.SH,X600027.SH,X000983.SZ,X600096.SH,X000723.SZ,X002080.SZ,X300073.SZ,X600160.SH,X000786.SZ,X600141.SH,X601699.SH,X600219.SH,X600549.SH,X002353.SZ,X600157.SH,X600378.SH,X000933.SZ,X600295.SH,X300037.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0.100677256068955,0,0,0,0,0,0,0,0,0,0,0,0.0979319791061619,0,0,0,0,0,0,0,0,0,0.0123003657442925,0,0,0,0,0,0.351347648684109,0.214842585848757,0,0,0,0,0,0,0,0,0,0.071065839483582,0,0,0.0760566400284725,0,0,0,0,0.00914707041454552,-0.0427148606823745,0,0,0,0.0162632323179923,0,0
X600019.SH,0,0,0,0,0,0.0580916673006959,0,0,0,0.0653345499980946,0,0,-0.113449305216506,0.00324428515633522,0,0.0625315971899376,0,0.0571936920773069,0,0,0,0,0,0,0,0,0.144995387736522,0,0,0,0,0,0,0,0,0,0,0,0.0417062511998178,0,0,0.0718619201485945,0,0.0583503039998117,0,0.0027374075396196,0.098969145794587,0,0,0,0,0,-0.0513088317787134,0,0,0,0.0451787281386901,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130296896530098,0,0,-0.0600015127421658,0,0,0,0,0,0,0.00469500401640947,0,0,0,0,0,0.316558312226543,0,0,0,0,0,0.145898135687558,0,-3.46944695195361e-18,0,0,0,0,0.154059079570473,0,0,0.125914069646441,0,0,0.242406840070669,0,0,0.0323413452077315,-0.0138670736807369,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.0972465487429176,0,0,0,0,0,0,0.248865704220376,0,0.0319540903407495,0,0,0,0.171804808719183,0,0,0,0.129363763148308,0.144670602249437,0,0,0,0.66978804296895,0,0,0,0,0,0,0.14424915391574,0,0,0,0.00477324135560745,0,0,0,0,-0.142554159539743,0,0.413994587113452,0,0,0,0,0,0,-0.019299962708398,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0643523166617241,0,0,0,0,0,0.0174905783867267,0,0,0,0,0,0,0,0,0,0,0.0312841103708158,0,0.119854630063058,0,0,0,-0.00446460137327761,0,0,0,0.167316716170441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102384976703282,-0.047749683760382,0,0,0,-0.0409734406453379,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0170148461993455,0,0,0,0,0,0,-0.0888836472283205,0,0,0,0,0,-0.045584207994325,0,0,0,0,0,0,0,0,0.0632805184351444,0,0,0.049324137914329,0,0.145728578866979,0.094707447363715,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-4.33680868994202e-19,0,0,0,0.00190383712685219,0,0
X600010.SH,0,0,0,0,0,0,0.128682668757453,0,0,0.0619906811503771,0,0,0.0111624776785987,0,0,0,0,0,0,0,0.138484269320671,0,0,0,0,0,0,0,-0.112785268895018,0,0,0,0,0,0,0.134775529046165,-1.73472347597681e-18,-0.0664443228804423,0,0,0,-0.22281267262606,0.331595015545294,0,0,0,0.147097020918082,0,0,0,-0.00713344166570241,-0.00711932545509979,-0.0882147232821244,0,0,0,0.0832476932771109,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,-0.084970373723614,0,0,0,0,0,0,0.0367900458639396,0,0,0,0.00248042961782428,0,0,0.0868585032535174,0,0,0.0206345488036808,0,0,0,0,0,0,0,0,0.0348094122869138,0,0,0.13861847914161,0.049540993261419,0,0,0,0,0,0,0,0.173018005972894,0,0,0,0,0,0,0,0,-0.00426319830289088,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.226998747266271,0,0.0490935669768754,0,0,0,0,0,0,0,0,0,0,-0.0561222454399126,0,0,-0.0574020002706538,0,0.355334196224994,0,0,0,0,-0.031110386380296,0,-0.0289902824026723,0,0,0.841794943649037,0,0,0,0,0,-0.0615100924163632,0.0338758859607813,-0.220296045611263,0,0,0.0261980565062513,0,-0.00703441445982363,0.0682121307058616,0,0,0,0.00722513992639457,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141066058972463,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156870039918504,0,0,0,0,0,0,0.0888787186061021,0,0,0,0,0,0.0174116460931403,0,0,0,0,0.0215593857580779,0,0,0,-0.0290407222493915,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.228997540087167,0,0,0,0.180368851031085,0,0,0.00255106353439904,0,0,0,0,0,0,0,0.0981192180987368,0,0,0.0174284229867546,0,0,0,0,0,0,0.0296454443933183,0,0,0.00667753209198446,0,0.0589128256617756,0,0,0.0772391979409318,0,0,0,0,0.051072666851446,0.0471655044969464,0,0,0,0,0.00210552254337791,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.354771990637372,-0.0117742221732267,0,0,0,0,0,0,0,0,0.0472573439401599,0,0,0,0,0,0,0,0,0,0,0,0,0.174610064285159,0,-0.0806698774285023,0,-0.0455345049630164,0,0,0,0,0,0,0,0,0,0.0430565736720367,0,0,-0.0152195352563138,0,0,0,0,0,0,0,-0.0134732555403406,0,0
X600795.SH,0,0,0,0,0.165876834320972,0.0711200245907427,0,0,0.103468572452354,0,0.0346464950609786,0,0,0.277829359815469,0,-0.213019681417623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21676711081106,0,0.0543550325583658,0,0,0,0,0,0,0,0,-0.113434670854991,0,0,0,0,-0.0596534336003528,0,0,0,0.0567268789643255,-0.0499715105144274,0,0,0,0.0347355450559793,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0727696019056357,0,0,0.128547126693528,0,-0.103715516193155,0.208052060484282,0,0,0,0,0.18981204411651,0,0,0,0,0,0.0621835167188372,0.0323619012089047,-0.00763205862107463,0,0,0,0,0.174849182024063,0,0,0.107352451257235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373424599549449,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.108714865307955,0,0,0,0,0,0.0804506417973369,0,0,0,0,0,0,0.0268196991338638,0,0,0,0,0,0,0,0,0,0,0,0.0646728396159098,0,0,0.195307845755648,0,0.0568735670085967,0,0.102275198732392,0.0811325123903821,0,0,0,0,0,0,0,-0.0640231699613371,-0.0623545899245554,0,0,0,0.0117587620225754,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843330488296266,0,0,0.101820691192719,0,0,0.012732444428903,0,0.0509854869252076,0.0353190103926404,0,0,0,0,0,0.0909241795049278,0.00208301181125176,0,0,0,0,0.166323025832388,0.0679656240236277,0,0,0,0.114659522434867,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0317502103870109,0,0,0,0,-0.0784890696499794,0,0,-0.302082929061223,0.207669969397041,0,0,0,0,0,0,0,0,-0.460685119343296,0,0,0.0587588312332953,0,0,0,0,0,0.204258189899265,0,0,0,0,0,0,-0.123547211955765,0.281908693030761,0,0.114224648439726,0,0,0,0,0,0.259427709983609,0.489485842538951,0,0,0,0.042327368075022,0,0,0,0.138175796428234,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.0248073022112287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943536572286549,0,0,0,0,0.36465534919663,0,0.0227942674501645,0.0309788705815047,0.0767161648612815,0,0,0,0,0,0,0,0.0108895059545325,0.193826462801366,0,-0.181321332790287,0,0,0,0,0,-0.0620785906736881,0,0,0,0.0344134380388154,0,0
X600348.SH,0,0,0,0,0.410007321220896,0,0,0,0.192069322737923,0.0590647767367137,0,0,0,0,0.0342049809600145,0,0.128418560988296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42495168566049,0,0,0,0,0.0980189579374936,0.06006447772037,0,0,0,0,0,0,0,-0.0634380050398445,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.271644215471912,0,0,0.427511634749701,-0.0867607963205172,0,0,0.141949853873715,-0.111049735398712,0,0,0,0,0,0,0,0,-0.0395245799322071,0,0,0,0,0,0,0,-0.182844827812133,0,0,0,0,0.02495118359421,0.25014343098079,0,0.0674770354899649,0,-0.0809586802589365,0,0,-0.0406037750296162,0,0,0,0,0.0257997955920779,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.145235919066599,0,0,0,0,0,0,0,0.07824015828374,0,0,0,-0.0206735716998053,0,0,0,0,0,0,0,0,0,-0.0350746747222236,0,0.0415396417590025,0,0,0,0,0,0,0,0,0.0364778783989766,0,0,0,0.0672157074580587,0,0,0,0,0,0.0340022277254971,0,0,0,0,-0.0260238342059027,0,0,0,0.0268462182574231,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153625748474062,0,0,-0.234001760091667,0,0,0,0,0,0,0.0361203934884166,0,0,0.146439840635514,0.30399313505496,0,0,0,0,0,0,0,0.0138453957702371,0,0,0,0,0,0,0,0,0,0,-0.00535117609024723,0,0,0,0,0.0642205287897096,0.0656444295258573,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,-0.0250529014208269,0.252856284272096,0,0,0,0,0,-0.0204413851996765,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.00933756062314174,0,0.0468840158797675,0,0,-0.138807763387059,0,0.0121335495884078,0,0.812486109634635,0.0325955887645658,0,0,0,0.0988656385601116,0,0,0,0,0,0.0545985322558479,0.0126848900838619,0,0,0,-0.001756644204418,0,0
X600096.SH,0,0,0,0,0,0,-0.141131207785276,0,0,0,0.264696687331178,0,0,0,-0.102518147997698,0.0721602456812463,0,0,0,0,0,0,0,0,0,0,0,0,0.0312840893143443,0,-0.0888971813044346,0,0,0,0,0,0,0,0,0.915994668470847,0,0,0,0.162696629950134,0,0,0,0,0,0,0,0,0.0680551489217179,0,0,0,-0.00561490103457525,0,0
X000723.SZ,0,0,0,0,0,0.122708072786533,0,0,0,0,0,0,0.0362762498485175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808503285800843,0,0,0,0,0,0,0,0,0.106629435700788,0.0393744294587302,0.144809492459414,0,0.197272902112165,0,0,0,0,0,0,0,0.0823189039743797,0,0,0.0479018868558806,0,0,0,0,0,0.0202543583123745,0,0
X002080.SZ,0,0,0,0,-0.00632974163990799,0.0633468511916953,0.134680504919413,0,0,-0.0790263848903117,0,0,0,0.0982652656803698,0.104234611485968,0,0,0,0,0,0,0,0,0,0,0,0.0559781367075798,0,0.116833182391106,0,0,0,0,0,0,0,0.286061472246834,0,0,0,0,0,0,0,0,-0.0288529369001175,0,0.0992404482128642,0,0,0,0,-0.0599503412548895,0,0,0,0.0576684703731176,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,-0.0808943445848708,0,0,0,0.0924976169264483,0,0,0,0,0,0,0,0,0,0,0,0,0.116700335106051,0,0,0.182249498397901,0,0.127195493156528,0,0.0127333451977956,0,0,0,0,0,0,-0.0798487292323115,0.13596908263536,0,0,0,0,0,0,0.131863736462136,0,0,0,0.0861376161109783,0,0,0,1.73472347597681e-18,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0.00331264453842086,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0627854546908437,0,0,0,0,0,0,0,0.0195553626010176,0,0.117140761426907,0,0,0,0,0,0,0.0681499369090405,0,0,0,0.202547713877524,0,0,0,0,0,0,0,0,0,0,0,0.0443704548885417,0.206373127502348,0,0,0,-0.0425006396400227,0,0
X000786.SZ,0,0,0,0,-0.019794248211839,0,0,0,0,0,0,0,0,0.0153462082314313,0,0,0,0.0402143577573094,0.441113669271569,0,0,0,0,0,0.154938296994846,0,0,0,-0.0793562926873266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248089919418472,0,0,0,0,0,0.00602322965880284,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.16156737150156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0174944951350928,0,0.540824244162554,0,0,0,0.0537979072585646,0,0,0.0707652074570129,0,0.0138798459642854,0,0,0,0.00250729450684307,0.0154365285248447,0,0,0,0,-0.0532765559658218,0,0,0,4.33680868994202e-19,0,0
X601699.SH,0,0,0,0,0.312223139191016,0.0224233634996454,0,0,0,0,0.0794217686664567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760733726412192,0,0,0,0.265694635834559,-6.93889390390723e-18,0,0,0,0,0,0.072817495079078,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197849568827619,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.121221902028485,0,0,0,0.082699839494604,0,0,-0.00288740139646517,0,0.0406231226868376,0.107566769423317,0.350052630856874,0,0,0.0235972119401157,0,0,0,0,0,0,0,0,0,0,0,0.0252334690587611,0,0,0,0,0,0,0,0,0,0,0.0328449819872055,0,0,0,0.0664815205751011,0,-0.0695912266267887,0,0,0,0.0393137147883362,0,0
X600549.SH,0,0,0,0,0,0.271321223884841,0,0,0,0.0510460747667626,0,0,0.00682477788976844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123317515680952,0,0,0,0,0,0.135452803289443,0,0.107404201738233,0,0,0,0,4.33680868994202e-19,0,0,0,0.0747001304200738,0,0,0,0,0,0,0,0,0,0,-0.000701660223720423,0,0
X002353.SZ,0,0.201756863660414,0,0,0.0723611068527896,0,-0.106088616032896,0,0,0,0.162104808747767,0,0,0,0,0,0,0,0,0,-0.181430361240208,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0494676043635557,0,0,0,0,0.00857640586420944,0,0,0,0.142744599435645,0,0,0,0,0,0,0.0166464204314319,0,0,-0.079612876213459,0,0,0,0.0136699853017848,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.148700618432443,0,0,0,0,0.0455769617063121,0,0,0.0439054835708885,0,0,0,0.135997091606043,0,0,0,0,0,0,0,0.0346824975794857,0,0,0,0,0,0.0601179731143259,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0214421708438994,0,0,0,0.0185441751958416,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0.0448169317999095,0,0,0.239081033163884,0,-0.0413782755410862,-0.115657088458138,0.0158740940976245,0,0,0,0,0,0,0,0,0,0.104064661988221,0,0,0,0,0,0,0,0,0.0252371311256714,0,0,0,0,0,0,0,0.0833795353894681,0,0,0,0,0.0554511886520799,0,0,0,0,0,0,0,0.0031706990249022,0,0
X000933.SZ,0,0.241834458863765,0,0,0.0727923662884717,0.0385463877824654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797183346201414,0,0,0,0,-4.33680868994202e-19,0,0.0275951715918471,0,0,0,0,0.0908013488589007,0,0,0,0,0,0,0,0,0,0,0,-0.0110992197322374,0,0,0,-0.0120661546579475,0,0
X600295.SH,-0.190277873753476,0,0,0,0,0.137951462802211,0,0,0.0865905996113318,-0.0410024045792462,0,0,0.179075846614396,0,0,0,0,0,0,0,0.192077079459488,0,0,0,0,0,0.0716756081420488,0,0.0439497744917451,0,0,0.0846851472572228,0.00505892605062019,0,0,0,0,0,0,0,0.111435538866833,0,0.069849538005167,0,0,0,0.0683106523052828,0,0,0,0,0,-0.108119458949251,0,0,0,-0.0228427193255462,0,0
X300037.SZ,0,0,0,0,0,0,0.149611030075145,0,0,0.0945415964456658,0,0,0,0,0,0,0.00253907768969523,0,0,0,0,0,0,0,0,0,0.136258268981236,0,0,0,0,0,0,0,0,0.0243724625609519,0,0,0,0,0,0,0.0963528280874552,0,0,0.200467631365103,0,0,0,0,-0.191783869681405,0.0536946770725901,0,0,0,0,0.000472845297133763,0,0
X600801.SH,0,0,0,0,0.0832523759936338,0.000859780430524912,0,0.0277841684868651,0,-0.0766463052833776,0,0,0,0.0512567642464538,0,0,0,0,0,0,0,0,0,0,0,0,0.0429599072164622,0,0.0243705175356556,0,0,0,0,0,0,0,-0.109254240124015,0,0.218520671768899,0,0.0904254335445945,0,0,0,0,0,0,0,0,0,0.0450302591003817,0,0,0,0,0,-0.0480284591755812,0,0
Change_TY3M,0,0,0,0.0427152153842891,0,-0.057471467072213,-0.120552126902969,0,0,0.0274352926858582,0,0,0,-0.102384352725547,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898763435584253,0,0,0,0,-0.137620943267993,0,0,0,0.120741399157222,0,0,0,0,0,0,-0.0372944587515048,0,0,0,0,0,0,0.425349042551602,0,-0.211690686240234,-0.0556047447641844,0,0,0,-0.0244356104335798,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.00677427322267357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633375312790975,0,0,0.0172413305446868,0.0388531192452259,0,0,0,0,0,0,0,0,0,0,0.0227500623416242,0,0,0,0,0.0978752669753673,0,0,0,0.228852239792436,-0.04443755476738,0,0,-0.330214669245009,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.379916429489078,0,0,0,0,0,-0.0954863086814332,0,0,0,0,0,0.00783533337295843,0,0,0,-0.22004889093782,-0.311547374192032,0,-0.0313642866915472,-0.706559404725027,0,0.649713146391918,0,0,0,0,0,0,-0.342263715338613,0,0,-0.0390987294659279,-0.0874185798712296,0,0,0,0,0,0,0,0,0.801833708839104,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0321323143459714,0.0198904066824434,0,0,-6.93889390390723e-18,0,0,0.105038754478019,-0.119835409549731,0,0,0,0,0,0,0.0433792286170573,0,0,-0.0260480121124991,-0.0730844928840632,0,0,0,0,0,0,0,0.0962174570840627,0,0,0,0,0,0,0,0,0,0,-0.0539739708650498,0,0,0,0,0.0188947024501338,-0.0256315333578607,0,0,0,0,0,0
MKreturn,0,-0.0880012720392818,0,0,0,0,0,0,0,0.108511787481851,0,0,-0.0708912694461627,0,0,0,0,0,-0.0435041468141817,0,0,0,0,-0.067696334295092,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.00611838464524112,0,0,0.0529752028080723,0,0,0,0,0,-0.0248603115526466,0,0,0,0,0,0,0,0,-0.031139428204292,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00386258636870704,0,0,0,-0.000294517865665567,0,0,0,0,0,0,0,0,0,0,-0.00397132661564612,0,0,0,0,0,0.00643796661814405,0,0.000342060420773136,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.00357269596364047,0,0,0,0,0,0,0.0074369279001058,-0.00498063074054963,0.00771961601277507,0,0,0,0.0163979069701661,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149609405909362,0,0,0.0531620018610082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142099334664022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416350739088099,0.331639813689684,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000923161563467927,0.000877329514366075,0,0,0,0,0,-0.00240485114042871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033644116649397,0,0,0,0,0.0181714045381817,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190148873622035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129671850061892,0,0
