,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600795.SH,X002466.SZ,X600188.SH,X300072.SZ,X601992.SH,X600547.SH,X600362.SH,X601991.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X000786.SZ,X600516.SH,X000709.SZ,X600176.SH,X600157.SH,X600027.SH,X000553.SZ,X000792.SZ,X000408.SZ,X600352.SH,X002271.SZ,X600489.SH,X600219.SH,X600339.SH,X000959.SZ,X600808.SH,X600299.SH,X000723.SZ,X000883.SZ,X601158.SH,X002092.SZ,X000983.SZ,X002470.SZ,X000825.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.589333757093292,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0526631679359193,0,-0.015359301383655,0,0,0.0320153594694808,0,0,0,0,0,0,0,0,0,0,0.0200457738824925,0,0.0246411893886239,0.10162500067086,0,0,0,0,-0.0306679898794555,0,0,0,0,0,0,0,0,0,0,-0.00390829262198374,0,0,0,0,0,0,0
X600028.SH,0.326984270776693,0,0,0,0.131973123063549,0.0156473716882062,0,0,0,0,0,0,0,0.00315743325397676,0,0,0,0,0,0,0,0,0.00236636529351341,0.043160310617227,0,0,0,-0.0732914232656992,0,0,0,0.022427824233487,-0.00111598658734654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638013804609997,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0402851131578871,0,0,0,0,0.706535945400857,0,0,0,0,0,0,0,-0.0569162422633075,0,0.165111524363086,0,0.0116544418197487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232807184941319,0,0,0,0.0156914023146215,0,0,0.0764747646662923,0.132880940140156,0,0.00466373668668329,0,0,0,0,0,0,0
X600019.SH,0,0,0.00590085274063449,0,0,0,0,0,0,0,0,0,0,-0.0984775633296229,0,0,0,0,0,0,0,0,0,0.456785573423878,-0.0437990273672892,0,0,0,0,0,0,-0.0353625523705103,0,0,0,0,0,0,0,0.043355340244815,0,0,0,0,0,0,0,0,0.0950405622458814,-0.0908568410019076,0.0390137906034282,-0.0514506333648158,0,0,0,0,0,0
X600585.SH,0,0,0.207496855511445,0,0,0.117066293907506,0,0,0,0,0,0,0,0,0,0.0275827237675842,0,0,0,0,0.0675427573846368,0,0,0,0,0.0724432335286206,0,0,0,0,0,-0.0772142316488313,-6.93889390390723e-18,-0.1271778316433,0,-0.189369575990395,0,0,0.0817592577409667,0.221695944803519,0,-0.240725196279032,0,0,0,0,0,-0.296010945866602,0.0351152420481229,0,0,0.0163914889803419,-0.0356534057696091,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062508619695368,0,0,0,0,0,0,0.0198738115613483,0,0,0,0,0,0,0,0,0,0,0.026560399066949,0,0,0.180916298554527,0.106537179926131,0,0,0,0,0,0,0,0.0253090968736219,0,0.00157924654556946,0,0,-0.0200870720300458,-0.0341724548209917,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0457908912776923,0,0,0,0,0,0,0,0,0.11694861069514,0,0,0,0,0,0,0,0.0139497041526785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204670280426377,0,0.0676571234062782,0,0,0.0432479977515378,0.0971920293865315,0,0,0,0,0,0.00489773935061884,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141887827563073,0,-0.10237305445792,0,0,0,0,-0.0211309325994323,0,0,0,-0.183626700576509,0.0735363116083258,0,0.179788758173424,0,0,0,0,0,0,-0.322537380669033,0,0,0,0,0,0,0,0,0,0.435631448081634,0,0,0,0,0,0,0.0246147251393276,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0221405403998456,0,0,0,0,0,0,0.0959611718599243,0,0.0300034106592233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119356826148024,0,0.0565796837298486,0,0,0,0,0.0131270449742878,0,0,0,0,0,0.00835743419410524,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269069826267551,0,0,0,0,0,0,0,0,0.020349116407442,0,0,0,0,0,0,0.0170264450831981,0.00684684013888585,0,0,0,0,0,0,0,0.0596270998758432,0,0,0,0,0.0141772841898837,0.174329382663866,0,0,0.0416504687383704,0,0,-0.00233847121360047,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0945598038138858,0,0.114831352827528,-0.0733596581804342,0,0,0,-0.0846359392416588,-0.0380152350905736,0,0.0787530156807122,0,-0.0350913433694309,0,0,0,0,-0.143961676156058,-0.102979434278474,0.0251550805508721,0.0775199006223282,0,0,0,0,0,0.0543263698251687,0,0,0,0,0,0,0,0,0,0,0,0,-0.128274460745018,0.161553033048594,-0.106764019595682,0.0872098388943168,0,0,-0.0216757530946783,0.0103717616451081,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218283582776617,0,-0.0139512390910744,0,0.0623066045084687,0,0,0,0,0,0,-0.01989575459228,0,0,0,0,0,0,0.0837957646437216,-0.263147687329158,0,0,0,0,0,0,-1.73472347597681e-18,0.0636978220626533,0,0,0,0,0,0,0,0.0513376002641287,0,-0.0206671559869432,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0411755965684869,0,0,0,0,0,0,0,0.00681322282226992,0,0,0,0,-0.17000703668961,0,0,0.126201820982133,0,0.0221330775907272,0,0,0,0,0,0,0,0,0,0,0,-0.0414700717693166,0,0,0,0,0,0,0,0,0,-0.1407495099806,0.382892476180922,0.157325900331196,0,-0.00622168053683202,0,0,0,0,0,0
X002466.SZ,0,0,-0.110869525828461,0,-0.1769518314553,0,0,0,0,0,0,0,0,0,0,0,0,0.0023755158676807,0.0935139174294785,0,0.623038185473582,0,0,0,0,0,0,0,0,0,0,0,0.0656932255078892,0,0,0,0,0,0,0.0281628521199745,0,0,0,0,0,0,0,0,0.0854818106556126,0,0,0.0042374133954569,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.245517314952497,0,0,0,0,0,0,0,0,0.0459235612009872,0,0,0,0.0851165410459799,0,0,0,0,0,0,0,0,0,0.0454297591587206,0,0,0,0,0,0,0,0,0,0,0,0,0.281206426066393,0,0,0,0,0,-0.00535325561655994,0,0,0,0,0,0
X300072.SZ,0,0,0.0654479328525504,0,0.184324624763785,0,0,0.0381237138662613,0,0,-0.150280853646762,0,0,0,0,0,0,0,-0.028425222487549,0,0.00203613664292645,0,0,0,0.0644756317807326,0,0,0.129271520995866,0,0,0.202813601061006,-0.16073591321928,0,0,0,0,0,0,0,-0.11830389047929,0,0,0,0,-0.190586824260053,0,0,0.165988118700766,0,0,-0.106483293283843,0.129521728008797,-0.164300537298709,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0264833821695973,0,0,0,0,0,0,0,0,0,0,0,0,0.0964644539286818,0,0,0,0,0,0,0,0,0,0,0,0.0964533365381541,-0.00938542628349803,0,0,0,0,0,0,0.0914322142937821,0,0,0,0,0,0,0.0055737406531564,0,0.0641391436595677,0,-0.20896642512825,0,-0.00619358457193996,0,0,0,0,0,0
X600547.SH,0,0,0.0775478995369887,0,-0.16417094183531,0,0,0.0546543212081695,0,0,0,0,0,0,0,0,0,0,0,0,-0.00537312732634413,0.162691411825975,0,0,-0.0425768531693876,0,0,0,0,0,0,0,0.0358232362088274,0,0,0.67415968815121,0.065146228434395,0,0,0,0.0467725888901801,0,0,0,0,0,0,0,0,0,0.00261184450251143,-0.00790397974087223,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081695875840842,0,0,0,0,0,0.0403795920000184,0,0.282095711787907,0,0,0,0,0.0125567894650694,0,0,-0.106273223737692,0.0568294664840305,0,0,0,0,0,0,0.0389467922668843,0,0,0,0,0,0,0.0141297814118398,0,0.0287904753760114,0,0,-0.0745500582244915,0.0216223469836107,0,0,0,0,0,0
X601991.SH,0,0,-0.0119270370467127,0,0,0.177257882522059,0,0.0225239742774792,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0202298578395371,0,0,0,0,0,0,-0.0828854396463513,0,0,0.0727584745114846,0,0,0.150613624289361,0.0550230108554017,0,0,0,0,0,0,0,0,0,0.0525329269639855,0,0,0.0122562422503367,0,0,0,0,0,-0.0221509428632563,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0318416429529978,0,0,0,0,0,0,0,0,0.651825865502305,0,0,0,0,0,0,0,0,0,0,0.0968968725344636,-0.0670152117819319,0,0,0,0,0,0.0852982083010105,0.110111996068041,0,0,0,0,0,0,0,-0.182293808632702,0.150785615559206,0,0,0,0,0,0,0,0,0,-0.0019989605192406,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0312859536315886,0,-0.169106290897957,0,0,0,0,0,0,0,0.00947619978577771,0,0.10193759309221,0,0,0,0,0,0,-0.0319633839116849,0,0,0,0,0,0.0695131985954745,-0.0225470549383411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237755225092569,-0.12283684564066,0.00996565996780777,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.307582045784336,0.0872424223994563,0,0.029610919340974,0,0,0.0907156907409059,0,0,0,0,0,0,0,0,0,0,0,0,0.036790373398864,0.128998279902127,0,0,0,0,0,0,0,0,0,0,0,0,0.656905668759232,0,0.315349062520797,0,0,0,-0.015180718636569,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0998552417038176,0,0,0,0,0,0,0,0,0,0.116003775358525,0,0,0,-0.0126296297349993,0,0,0,0,0.0475359628660909,0,0,0,0,0,0,0,0,0.0756910412378213,0,0,0,0,0,0,0.20838073948042,0.403747673962016,0,0,0,0,0,0,0,0,0.176123849238357,0,-0.00285955826250006,-0.00538603190862364,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,-0.00118640871841591,0,-0.0231421546637679,0,0,0,0,0,0,0,0.315669852054183,0,0,0,0,-0.176000800990786,0,-0.0576576943820023,0,0,0,0,0.594823993687497,0,0,0,0,0,0,0.0243302299459886,0.0830741173104999,0,0,0.0455446036844448,0,0,0,0,0,0,0,0,0.183975036353928,0,0,0.00639136258611995,1.0842021724855e-19,0,0,0,0,0,0
X600516.SH,0,0,0,0.179030362199304,0,0,0,0.687724571864945,0,0,0.101910102332095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778269006329929,0,0,-0.367736628398388,0,0.011663032499543,-0.123134407314291,0,0,-0.0451833377656259,0,0,0,0.245656449347431,0,0,0,0.341185959489664,0,0.0336956934344896,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.177906133534505,0,0,0,0,0,0,-0.0561850135841501,0,0,0,0,0,0,0,0,0,0.262267952984092,0,-0.0103386900090491,0,0,0,0,0,0,0,0,0.0178799503384166,0,0,0,0.133673882527957,0.0167767699067539,0,0,0,0,0,0.0856434872750469,0,0,0,0,0,0.0037697247855109,0,0,0,0,0,0
X600176.SH,0,0,-0.0452722464649404,0,0,0,0,0.0813693284796075,0,0,0,0,0,0,0,0,0,0,-0.0542769698247939,0,0,0,0,0,0.11153804327379,0,0,0,0,0,0,0.0147513968025296,0,0.151369381476915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038853135408301,0,0,0,0,0,0,0
X600157.SH,0,0,0,0.038102279408211,0,0.0412497013989395,0,0,0,0,-0.00475326073497106,0.0669764741136392,0,0,0,0,0,0,0,0,0.00388420134441159,0,0.0173651260646616,0,-0.0122480610546423,0,0,0,0,0,0,0.0195748809394722,0,0.033210601670456,-0.00416312346978285,0,0,0,0,0,0,0,0,0,0.0212839312028443,0.152660967134019,0,0.0104555633893563,0,0,0,-0.00345790793850878,0,0,0,0,0,0
X600027.SH,0,0,-0.0021581221010163,-0.0758315504882933,0,0,0,0,0,0.098882082971964,0,0,0,0,0,0,0,0,0,0,0,0,0.00543893100921335,0.102923456507221,0.0345613979645238,0,0,0,0,0,0,0,0.0676728188310479,0,0,0,0,0.0650560774940738,0,0.0203405901815699,0,1.73472347597681e-18,0,0,0.00877947504178355,0,0,-0.0974598732948972,0,0,0,0.00757405659185378,0,0,0,0,0,0
