,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X002460.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600801.SH,X002466.SZ,X600795.SH,X000786.SZ,X600352.SH,X002271.SZ,X601991.SH,X600688.SH,X002353.SZ,X600176.SH,X600111.SH,X601992.SH,X600027.SH,X600583.SH,X600426.SH,X000723.SZ,X600299.SH,X600516.SH,X600489.SH,X000898.SZ,X601158.SH,X600219.SH,X000883.SZ,X600612.SH,X000709.SZ,X000792.SZ,X002080.SZ,X000553.SZ,X000027.SZ,X000630.SZ,X600808.SH,X000818.SZ,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0.169110925747537,0,0,0,0,0,0,0,0.0783452017137448,0.107337232986097,0,0,0,0,0,0.294762397260389,0,0,0,0,-0.100085489908719,0,0,0,0,0,0,0.0753520527459068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255145991943779,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336563936134285,0.000445250812125494,0.0560927173655148,0,0,0,0,0,0,0,0,0,0,0,0.00909434308422457,0,0,0.196472630624799,0.130501460954969,0,0,0,0,0,0,0,0,0.0842139466101151,0.0738661236670008,0,0,0,-2.16840434497101e-19,0,0,0,0.00280690977377302,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.160123741435049,0,0,0,0,0,0,0,0,0,0.0735329537528518,0.133762457678564,0,0,0,0.086232598980149,0,0,0,0,0.0631090144589175,0,0,0,0,0,0,0,0.064824104123611,0,0,0,0,0,0,0,0.13426148566752,0,0,0,0,0,0,0,0,0.0303982318603605,-0.0146286260405491,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.127797854002212,0,0,0.0533960681615699,0.132318334985798,0,0,0,0,0.0857879874204674,0,0.087190552346115,0,0,0,0,0.0745036823970236,0,0,0.0488184632246374,0,0,0,0,0,0,0,0,0,0.0495463752102118,0,0,0,0,0,0,0,0,0.068646011109564,0,0,0,0,0.00525328319356408,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0739205203762809,0,0,0.288415296428014,0.261790960571056,0,0,0,0,0,0.17393969217962,0,0.0162803610457685,0,0.0807397763669967,0,0,0,0,0.00695893434240223,0,0,0,0,0,0,0,0.0178566090840937,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0502195335802114,0,0,0,0,0,0,8.67361737988404e-19,0.0193167907229928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880598352361775,0,2.16840434497101e-19,0,0,0,0.266849135357231,0,0,0,0,0.120351384216737,0,0,0.192423942601242,0,0,0,0,0,-0.00831487582068101,0,0,0,0.0469679769321666,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.430447418612045,0,0.217072892509263,0,0,0,0,0,0,0,0.0914545100382679,0.0814643199542324,0,0,0,0,0,0,0,0,0,0,0.0897245457223981,0,0,0,0,0,0,0.00627223337349441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.410030376710811,0,0,0,0,0,0,0,0,0,0,0,0,0.236019257492265,0,0,0,0,0,0.242532775506898,0,0,0,0,0,0,0,0.111938454529746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130591453407451,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.344282140806993,-0.109242850697029,0,0,0.246886295042976,0.518591863521136,0,0,0.110154498916596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311801698435227,0.0228944148677407,-0.284698803153728,0,0,0,0,0,0,0,0,0,-0.0567784791724896,0,0,0,0,0,0.0161621595877563,-0.290168617129898,0,0,0,0.359582260854081,0,0,0.0691545504456218,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0693508642094668,0.020762327856714,0,0,0,0.12887471186002,0,0,0.13800117582972,0.109941023013414,0,0,0,0,0,0,0,0,0,0,0,0,0.0917383700330585,0,0,0,0.0296721129886572,0,0,0,0,0.187374537541082,0,0,0,0.0208143938769814,0,0,0,0,0.0638856690144013,0,0,0.00185743690178069,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0360977917954584,0,0,0,0,0,0.0636852559544206,0,0,0.180261434963518,0,0,0,0,0.131190878062151,0,0,0.0443417195258378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126085413195331,0,0,0,0,0,0.202037439531667,0,0,0,0,0,0,0.0809055777895784,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0696292538125231,0,0,0,0,0,0,0,0,0.0831184933423293,0,0,0,0,0,0,0,0,0,0.0266165534368177,0.138111034640681,0,0,0,0.0339177077176812,0,0.246723606513814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564806225214979,0,0,0,-0.0089219898344889,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0988147322838859,0,0,0,0,0.17216068158211,0,0,0,0,0,0,0,0.106326093124551,0,0,0.178619566122854,0,0,0,0,0,0,0,0,0,0.0745393939199088,0,0,0,0,0,0,0,0,0,0,0,0,0.0419625922396459,0,0,0,0,0,0,0,0.0259217518823523,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0472557119420763,0,0,0,0,0.0971631433132954,0,0,0,0.0112485735870396,0.0264443121911839,0,0,0.0361323563997053,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0430520187196617,0.0440932903235474,0.211108808451288,0,0,0,0,0,0,0,0,0,0.065703256237407,0.236117909567049,0,0,0,0,0,-0.00411465184900824,-0.00675779986483663,0,0,0,0,0,0
X600688.SH,0.0997204953874765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167275830888667,0,0,0,0,0,0.208262389153087,0,0,0,0.0554113643404969,0,0,0.0139284337432608,0.171060569513466,0,0,0,0.0730205391711112,0,0,-0.0276896522778673,0,0,0,0,0.0181799457576623,0,0
X002353.SZ,0,0,0,0,0,0,0,0,-0.154967043408023,0,0,0,0,0,0,0,0,0,0.107492150132343,0,0,0,0,0,0,0,0,0,0,0,0.219569840665836,0.208537529295548,0,0,0,0,0,0,0,0,0,0,0.0388713951536953,0,0,0,0,0,0.114437593016115,0.0513566326163103,0,-0.0239193066672831,0,0,0,0,-0.0240104027341372,0,0
X600176.SH,0,0,0,0,0,0.171428709192463,-0.0658938840658647,0,0,0,0,0,0.14616743982113,0,0,0,0,0.0106288321293747,0,0,0,0,0.23994253141698,0,0,0,0,0,0,0,0,0.200150700952893,0,0.136332363292982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12967296800648,0,0,-0.0079461887461996,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.139113269817365,0,0,0,0,0,0,0,0,0,0,0,0.377299765220646,0,0,0,0,0,0,0,0,0,0,0.0236445962479692,0,0.233439122226188,0,0,0,0,0,0.00080086128944992,0,0,0,0.0427285726689471,0,0,0,0.048675322452178,0,0,0.00352669490887896,0,0,0.0144996672544239,0,-0.0258256607519401,0,0
X601992.SH,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0718948617247839,0,0,0.135232367846588,0.0752126993085173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072201258121517,0.082158575651044,0,0,0,0,0,0,0,0,0,0.100327245281925,0,0.22930294323885,0,0,0.0255867503207529,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.422530337144509,0.0366389047808455,8.67361737988404e-19,0,0,0,0,0,0.00493588004731477,0.210282908138711,0,0.0733881945096667,0,0,0.121611094434219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666629926262749,0,0,0.0168499035325093,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.0808944100353116,0,0,0,0.136141510524929,0,0,0,0,0,0,0,0,0,0.142591996355263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709561333483861,0.176340724467306,0,0,0,0.17018376910993,0,0,0.127697869205318,-0.0567012782530933,0,0,0,0.0978943207979446,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.0955489933846783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170279920293639,0,0,0,0.144358843065294,0,0.22292895860164,0,0.054146323916995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171468206716522,0,0,3.46944695195361e-18,0,0,0,0,0.0152610833774008,0,0
X000723.SZ,0,0,0,0,-0.0832848649127792,0,0,0,0,0.203574601034483,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.387713278040244,0,0,0,0,0,0,0,0,0,0,0,0,0.409949530076802,0,0,0,0,0,-0.0216976670386591,0,0,0,0,0,0,0,-0.0203635430937891,0,0.141476568307255,-8.67361737988404e-19,0.000245019269519807,0,0,0,0.0664456861570595,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.113663522808601,0,0,0.0956643218672609,0,0,0,0,0,0,0,0,0,0.11137797598158,0,0,0,0,0,0,0.107185026697674,0,0,0,0,0,0,0,0,0,0,0,0.0841005788310072,0,0,0,0.0298003777974842,0.202168382924884,0,0,0.061377309701981,0,0,0.0231795013234592,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0.0424945139850023,0,0,0,-0.0522024955905061,0,0,0.0178733765626946,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.436010109694426,0.122049106621746,0,0,0,0,0,0,0,0.20660849358533,0.00635604224892977,0,0,0,0,0,0,0,0,0,0,0.0578974795856511,0,0,0,8.67361737988404e-19,0,0,0.0230331089319253,-0.0276685263476513,0,0,0,0.0129806460725808,0,0
X600489.SH,0,0,0,0,0,0,0.727837668186524,0,0,0,0.0676099424212014,0,0,0,0,0,0.00961794059084926,0,0.0419718462720915,0,0,0,0.0469888437548602,0,0,0,0,0,0,0,0,0,0.0618658552612078,0,0,0,0,0,0,0,0,0,0,0.140605285745241,0,0,0,0,0.0322056926298854,0,0,-0.0366691718413353,0.0310563892865985,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.211506120721972,0,0,0,0,0,0,0,0,0.340823009955755,0,0,0.189386926400237,0,0,0,0,0,0,0,0,0,0,0,0,0.123765601582512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00818540166832194,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.28638395446989,0,0,0,0,0,0,0.0247768926689718,0,0,0,0,0,0,0,0.107256141338736,0,0,0,0,0.0366264396873101,0,0,0,0,0,0,0,0.00425633149673973,0,0,0,0,0.0243288716472053,0,0.203004393736909,0,0,0.0200642691559368,0,0,-0.00909761702765617,0.010912567842154,0,0,0,-0.00856366897687236,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0670698956313181,0,0,0,0,0.145704938482223,0.194561563058789,0.0585410978304737,0.0901806910935146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115626682078692,0.0944377843020465,0,0,0,0,0,-0.00395799794417493,0,0,0,0,0.0101392359775991,0,0
X000883.SZ,0,0,0,0,0,0,0,0.285160404391277,0.203982843390687,0,0,0,0,0,0.140226933837277,0.104801403912728,0,0,0.0730050580453281,0,0,0,0,0,0,0,0,0,0,0,0.0335227748829763,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0463898935021033,0,0,0,0,0,0,0,0.0118750723988405,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.221919358414498,0,0,0,0,0,0,0.0729792904968464,0,0,0,0,0,0,0.112523203364181,0,0,0,0,0,0,0.14554354366377,0,0,0.194256035319517,0,0.0946663636089246,0.00435897368865525,0,0,0,0,0,0.0671671127621529,0,0,0,0,0,0.0376945927413133,0,0,0.0345874055829839,0,0,0,0,0,0,0,0.00387083767375991,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129229288789707,0,0,0.158317351221682,0,0,0,0,0.122465528205864,0,0,0,0,0,0,0,0.0538127674287531,0,0,0,0,0.0216785497778139,0,0.402583197385572,0,0,0,0,0,0,0,0.00908282831885778,0,0,0,0,0,0,0,-0.00280436584526342,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,-0.0908130227273991,0,0,0.0825270562457867,0,0,0,0,0,0,0,0,0,0,0,-0.178200836393271,0,0.0407151290074564,0,0,0,0,0,0,0,0.197922205428123,0,0,0,0,0,0.226536054099475,0,0,0,0,0,0,0,0.154741883785389,0,0,0.065968115210937,0,0,0,0,0.120568330498398,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0.10878084878669,0,0,0.0525152361095934,0,0,0,0.0441963308244242,0,0.135329351592686,0,0,0.0930323856610204,0,0,0,0,0,0.219882026562453,0,0,0,0.00310234294444048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125285578403156,0.0425415200755995,0,-0.00608616109438737,0,0,0,0,0.0262007928466493,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430114261348841,0,0,0,0,0,0,0,0.14577883090102,0.0622404993926679,0.189348808199275,0,0,0,0,0,0,0,0,0,0,0,0.0161733194200272,0,0,0,0.00968817055500816,0.0134274178255234,-0.0105358901939857,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0503803127237449,0,0,0,0,0,0.146590472699792,0,0,0.00081363821098185,0,0,0.170256829575416,0,0,0.188030357515319,0,0,0,0,0.0879053489916166,0,0,0,0,0,0,0,0,0,0,0,0.102158142417486,0,0,0.0663521323696128,0,0,0,0,0.0566435533144823,0.035268354067618,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0510699897896842,0,0,0,0,0.0179250729710384,0.255180568547909,0.0334889177536324,0,0,0,0,0,0,0,0,0,0,0.00200952742006082,0,0,0,0,0.0429245238572283,0,0.0453772508166708,0,0,0,0,0,0,0,0,0,0.0507185417828174,0,0,0,0,0,0,0,-0.00294292355493322,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0295580546337044,0,0,0,0,0,0,0,0.137214314716112,0,0,0,-0.0440995601283408,0,0,0,0.0401049369709678,0,0,0.121714318218427,0,0,0,0,0,0,0.191759524168094,0,0.040890376829096,0,0,0,0,0,0,0.0375608323736861,0,0,0,0,-0.0180686642786658,0,0,0,4.33680868994202e-19,0,0,0,0.0217391334892234,0,0
X000818.SZ,0,0,0,0,0,0,0,0,0,0.209595235496794,0,0,0,0,0,0,0,0,0,0,0,-0.267111151867495,0.561193828366411,0,0,0.113530287824453,0,0,0,0,0,0.240481154277946,0,0,0,-0.0699938750650478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122467385519952,-0.0831801584199617,0,0,0,-0.035603935996591,0,0
X600486.SH,-0.356860627561041,0,0,0,0,0,-0.104535532061765,0,0.191919237562531,0,0,0,0,0,0,0.0676167804435718,0,0,0,0,0,0,0,0,0,0.127387728415452,0.260105524857659,0,0,0,0.155465683308143,0,0,0,0,0,0,0,0,0,0.0637667466184821,0,0,0.097984149619201,0,0,0,0,0.0557651133903364,0,0,0,0,0,0,0,-0.0501257111962418,0,0
Change_TY3M,0,0,0,0,0,-0.248837035665498,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.112249300585039,0,0,0,0,0,0,-0.0284019514434583,-0.0928776638400154,0,0,0,0,0,0.0940144146370522,0,0.25452332548221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628023639285715,0,-0.0263294981947288,-0.135861417666369,0,0.30212114698532,0,-0.159220639215652,0,0
Slope,0,0,0,0,0,0,0,0,-0.196497806515261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662537355181631,0,0,0,0,0,0,0,0.264325725119404,0,0.708750343832341,0,0,0,-0.137753170048928,0,0
TED,0,0,0,0,0,0,0,0,-0.0609541226122612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249058088662243,0,0,0,0,0.0619139770025204,0,0.539890791460754,0,-6.93889390390723e-18,0,0.180608409176489,0,0,0,-0.683163175870718,0,0,0,0,0,0,0,-0.255370931612793,0,-1.19314856826664,0.180885622522971,0,0,0,0,-1.28385012559392,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167899638042328,0,0,0,0,0,0,0,-0.0883748570374105,0,0.0759904279803739,0,-0.0211185332374254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177587764314559,0,0.0229896103245962,0,-0.0106125993951778,0,0.0891632490602112,0,-0.000185830968321204,0,0
MKreturn,0,0,0,-0.0234133000596786,0,0,0,0,0,-0.017998926817901,0,0,0,0,0,0,0,0,0,0,0,0.180209046366584,-0.155863850573504,0,0,-0.131406426148299,0,0.211946545227954,0,0,0,0,0,-0.0273877558496083,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.248402180212004,0,0,0,0,0,0.0217043772207917,0,0
MKvol,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381607576168072,-0.00188854150001585,0,0,0,0.0049279055202936,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236170261992045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311725304792897,0,0,0,0,0,0,0,-0.331446101962159,0,0,0,0,0,0,0,-0.198005131662104,0,-0.742139856937342,-0.0646869308557607,-0.593692550858031,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00403457915294164,0,0,-0.000648255667154351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000745921934415442,0.00306343897794155,0,0,0,0.0027972596540358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00679722137868102,0.00159386253365811,0,0,0,0.0196092985143482,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00231427732744488,0,0,0.00397109219316148,0,0,0,0,0,-0.0035513909996132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00411832129563845,0,0,0,0,-0.00131107456819718,0,0,0.00262291364510859,0,0,0,0,-0.0187750831192427,0,0
