,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X600362.SH,X600188.SH,X600795.SH,X600027.SH,X601992.SH,X002466.SZ,X000898.SZ,X600516.SH,X600176.SH,X600111.SH,X000709.SZ,X600352.SH,X002460.SZ,X000786.SZ,X000629.SZ,X600219.SH,X600808.SH,X600489.SH,X600299.SH,X600801.SH,X002271.SZ,X000825.SZ,X601158.SH,X000553.SZ,X002110.SZ,X000883.SZ,X600583.SH,X600157.SH,X300072.SZ,X600985.SH,X002470.SZ,X000630.SZ,X000027.SZ,X601699.SH,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0.0165084660592533,0,0,0,0,0,0.0875167049063984,0,0,0,0.0249749151865058,0,0,0,0,0,0,0.175364289451638,0.0323326418219576,0,0,0,0,0,0,0,0,0,0,0.0252724294193132,0,0,0,0,0,0.00515988268875953,-0.00310166788222666,0.0359392677418749,0,0,0,0.10298653608993,0,0,0,-0.0196140238904958,0.0467264047524335,0,0,0,0.0518693573496506,0,0
X600660.SH,0,0.0513215335955098,0,0,0,0.0159540866370208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472342262128145,0,0,0,0,0,0,0,0,0,0.120133862459905,0,0.105115092353908,0.312168423218672,0,0,0,0.0521505912510692,0,0,-0.0263534443386368,0,0,0.0589714693715093,0,0,0,0.0389849325470661,0,-0.00184978002922194,-0.0532832521940538,0,0,0,-0.0506265560834,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102036648175303,0,0,0,0,0.0139821104789981,0,0,0,0,0,0.00475637177132487,0,0,0,0,0,0,0.0674813658891612,0,0,0,0,0,0,0.0581744153978713,0.0091484538981336,0,0,0,0,0,0,-0.00325706001931463,0,0,0,0,-0.0187399326976188,0,0
X600688.SH,0,0,-8.67361737988404e-19,0,0.0483930531338915,0,0,0,0,0,0,0,0,0,0.0169710628668726,0,0,0,0.0189650059950411,0,0.0181811175392162,0,0,0,0,0,0,0,0.00874540737011077,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030377017593127,0,0,0,0,0.0441776445015761,0,0,0,0,0.0448561444284765,0,0,0,0.0547095948655573,0,0
X600886.SH,0,0,0.128258402213788,0,0.194768630244769,-0.00571530633469274,0,0,0,0,0,0,0,0,0,0,0,0.0562340436605542,0.148624305591375,0,0,0,0,0,0,0,0.233021358669312,0,0,0,0,0,0,-0.0170906259996981,0,-0.0387697323495252,0,0,-0.0892919517030999,0,0.0438442255873383,0,0,0,0,0,0,0,0,0,0,0.0110218230947751,-0.0321485706736079,0,0,0,-0.093512198627114,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961883038109442,0,0,0.0514988398152764,0.275816461754764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199536004667524,0,0,0.0363478842929723,0,0,0,0,0,0,0.16815137296518,-0.00980047051883216,-0.00303249688964072,0.00192132657056934,0,0,0,-0.0266923094888025,0,0
X600188.SH,0,0,0,0,0,0.0853651649026454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760501774422632,0.0575885085913007,0,0,0.0854656829856485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167303362384969,0,0,0,0.0354335651518433,0,0,0,0,0,0,0,0,-0.0107871456226119,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.315548741024137,0,0,0,0,0,0,0,0.0547084962002579,0,0,0,0,0,0,0,0,0,0,0,0,0.0152911512953911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155016890400736,0.0035798811831516,0,-0.031822067072637,0,0,0,0,0,0.0108236966589215,0.00687858404122972,0.0407938982882063,0,0,0,1.73472347597681e-18,0,0
X600027.SH,0,0,0,0,0,0,0.351616744595406,0,0,0.144131498726224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569386742976093,0.226916305308051,0,0,-0.178132325794629,0,0,0,0,0,0.534798526365073,0,0,0,0,0,0,0,0.0284219670677136,-0.0971685988422334,-0.0267412825121937,-0.069377283505561,0,0,0,0,0,0.0127872458218521,-0.0410544691109036,0,0,0,-0.0816302189266698,0,0
X601992.SH,0,0,0,0.110399867832697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.229261500942952,0,0,0,0.25697630507982,0,0,0,0.0814150138816543,0,0,-0.0662857476425933,0,0,0,0,0,0,0,0,0.0588018700965423,-0.0200350106693377,0,0,0,0.0152272179585934,0,0
X002466.SZ,0,-0.141617854345681,0,0,0,0,0,-0.0909545182238471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932006486429818,0.0816772928900164,0,0,-0.00115420099143921,0,0,0,0.0612330856581587,0,0,0,0,0,0,0,-0.0135682712276756,0,0,0,0,0,0,-0.00255639390531329,0.0286398498755359,0.0107535702901202,0,0,0,-0.00945677445127461,0,0
X000898.SZ,0,0,0,0.0497498072273354,0.232018366939666,0.0586592714698121,0,0,0,0,0,0.00173113709080279,0,0,0.0196205560693889,0,0.117629182055625,0,0,0,0.0468698441258745,0,0,0.0873248133791572,0.0441504842239122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626872727393782,0,0,0.0186252466058174,-0.0139526179176326,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166777133276161,0,0,0,0,0.134553644302998,0.136631617334634,0,0,0.176849410294634,0,0,0,0,0.0135524468709372,0,0,0,0,0,0,0.119202114532722,0,0,0.0431222987634008,0.070222976607854,0.100633868915045,0.0130431814139244,0,0,0,0.069933057582917,0,-0.00491432884222539,0.0372107040593348,0,0,0,0,0,0
X600176.SH,0,0,0.159394100033824,0.296752776945782,0,0,0,0,0,0.101487701665141,0,0,0,0,0,0,0,0,0,0,0.0915486655846783,0,0.0161876656235892,0,0,0,0,0,0.142736610150107,0,0,0,0,0.113928387132688,0,0.0524788537461198,0,0,0,0.0493198519314482,0,0,0,0.0115574570220852,0,0,0,0,0,0.017945169878667,0,0.015785083357826,0.00870114899709254,0,-0.0249658201343064,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229824484121675,0,0,0,0,0,0,0.266778719594155,0,0,0,0,0,-0.0456665639331227,0,0,0,0.0144014903355411,0,0,0,0,0,0,0,0,0,0.00158133876290644,0.11192719032841,0,0.155329799919923,0,0.0952275847980565,0,0,-0.0166154751339395,0.000506657147213906,0.0103610503457986,0,0,0,-0.0494757697496764,0,0
X000709.SZ,0,0,0,0.00707536311192542,0.0352883284898691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137116765217778,0,0,0,0,0.101938019260248,0.136834292897267,0,0,0,0,0.0491042853235336,0,0.0400831667835803,0,0,0,0,0,0,0,0,0.00884236593570531,0.0470166551851579,0.0248568855158108,0,0,-0.0279306130221709,0,0,0,0,0,-0.02121299918429,0.0247738613502845,0,0,0,0.0377083977958936,0,0
X600352.SH,0,0,0,0,0,0.0254077585182477,0,0,0,0,0,0.186039185558375,0,0,0,0,0,0,0,0.0423480029608145,0,0,0.0902753246370307,0,0,0,0,0,0,-0.0298180981649264,0,0,0,0,0.332345355788833,0.163824350368117,0,0,0,0,0,0,-0.0405874857235822,-6.93889390390723e-18,0.161936870913655,0,0,0,0,0,0,0.0129345073937236,-0.0290845695755272,0,0,0,0,0,0
X002460.SZ,0,0,0,-0.12371704926838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773213920013115,0,0.11848399344553,0.559723001757671,0,0.0525051392063218,0,0,0,0,0,0,0.118131844485615,0,0,0.265185682537879,0,0,0,0,0,0,0,0,0,0,0.205793353165878,0,0,0,0,0,0,0,-0.0342016504414094,0.00202417736883178,0,0,0,0.0253451689860332,0,0
X000786.SZ,0,0.0548132539859872,0,0.347499949254381,0,0.0780029853352709,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0714586903954463,0.0498274412469957,0,0,0,0,0,0,0,0,0,0,0,0.25862581384469,0,0,0.181285973986654,0,0,0,0.00795258688029613,0.0118582520679105,0,0,0,0,0,0,0,-0.0106466413309249,0.00612769171347354,0,0,0,-0.0474274767295389,0,0
X000629.SZ,0,0,0,0,0,0.0578209793562175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109413208775088,0.0864251356335398,0,0,0,0,0,0,0,0,0.37098263178465,0,0,0,0,0,0,0.0322363941937115,0,0,0.042488585122668,0.113294040809488,0,0,0,0,0,0,0,0,0.0165249018478334,0,0,0,0.00648494223572937,0,0
X600219.SH,0,0,0,0,0,0,0,0.182398636992914,0.128096315002201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576272953632931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020999170807286,0.00441361248777375,0,0.0862518793880118,0,0,0,0,0,-0.0194311515012909,0.0198866544689448,0,0,0,0.0788995027315149,0,0
X600808.SH,0,0,0.0559428856113145,0,0,0.115116082346812,0,0,0,0,0,0,0,0,0.00190225144469442,0,0,0,0,0,0,0.0877314015161754,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.230263359602415,0.144679311793972,0,0,0,0,0.00518119916553831,0,0,0,0.0729087233400863,0,-0.00651701851616641,-0.0116187370319444,0,0,0,0.0720720323460098,0,0
X600489.SH,0,0,-0.0394960446127746,0,0,0,0,0,0,0.592496620612672,0,0,0,0,0,-0.0527097365546723,0,0,0,0.00963210885374414,-0.035134153533347,0,0.0991100286592766,0,0,0,0,0.191847083785941,0,0.149320970253759,0,0,0,0,-0.0497273227603118,-0.0699716141622078,0,0,0,0,0,0,0,0.0130028737305625,0,0.0542733389051521,0,0,0,0,0,-0.0101639202938804,-0.0196087252238049,0,0,0,0.021413749532301,0,0
X600299.SH,0,0,0,0,0,0,0.220865829776864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853818658218263,0,0,0.255633416303863,0.132737328470347,0.12021580439224,-0.022293448157156,0,0,0,0,0,0,0,0,0,0,0,0,0.0110129344974047,0,-0.130740940721712,-0.0267693866027842,0,0,0,0,0,-0.00369291957497156,0.0111670738256681,0,0,0,0.027720120488611,0,0
X600801.SH,0,0,0,0.132538047675778,0,0.0749367959309179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104954177141162,0,0,0,0,0,0.0710566154430963,0,0,0,0,0,0,0.0407841520060895,0.024275079753104,0.0619760115179418,0,0,0,0,0,0,0.0396819965344154,-0.036632212428028,0,0,0,0.00207486936619226,0,0
X002271.SZ,0,0.158852446701892,0,0,0,0,0,0,0,0,0,0.168102528813143,0,0,0,0,0.221452479690819,0,0,0.0475198680829463,0,0,0,0,0,0,0.252943079164394,0,0.217781420569343,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286973859947911,0.0130944506537897,0.0379811049900263,0.111003042592718,0,0,0,0,0,0.0242355270797447,0.0276013373972391,0,0,0,-0.0061518449398114,0,0
X000825.SZ,0,0,0.0472954367662393,1.0842021724855e-19,0,0.0312153441726085,0.0582311184803677,0.036677454427939,0,0,0,0,0,0,0,0.000597426887143679,0,0,0,0.00649042454613599,0.0193429552435119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270322173386835,0,0,0.00446471095254356,0,0,0,0,0,0.17359219724701,0,0,0.00800619308687476,0.00237703274077583,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0511110532735742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758448301541816,0,0,0,0,0,0.100332812270021,0,0,0.0366858294183227,0,0,0,0,0,0,0,0,0,0,0,0.0188333760537323,0.00831921331172052,0,0,0,0,0,0,0,0,-0.000832463537436776,0,0,0,0,-0.00529702020798985,0,0
X000553.SZ,0,0.0682207267434851,0,0,0,0.0423389493805946,0,0,0.208263499782198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170147948026384,0,0.0321485692712892,-0.0150546734327692,0,0,0.0374951856350834,0,0,0,0,0,0,0,0,0,-0.0225790955384386,0,0,0,0,0,0,0.0351021772094886,0,0.00255221065795043,-0.0146594289678371,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0.213427177361096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131376191883235,0,0,0.0122011120955045,0.227690429188251,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.177736970564304,0,0,0,0,0,0.0635619956027192,0,0.102548856579569,0,0,0,0,0,0,0.0205230554833987,0.0201202452387839,0,0,0,0.0463314059879924,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737735819160299,0,0,0,0,0,0,0,0,0,0,0,0.185848871535776,0.099408928429157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346078191470819,0,0,0,0,0.0330946777951378,0,0,0,-0.00555427520960371,0.0496919856398591,0,0,0,0.0755141755147011,0,0
X600583.SH,0,0,0,0,0,0.250137162210534,0,0,0,0,0,0,0,0,0,0,0,0.0135614135914602,0,0,0,0,0.0556960947327752,0.0258241283875155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297638176021744,0,0,0,0.113746538799236,0,0,0,0,0,0.212911103271347,0,0,0.00395393306588498,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202060221687817,0,0,0,0,0,0,0.114280628019379,0,0,0.177752655846881,0.776984868963449,0,0,-0.0928802556795472,0,0,-0.198891231388618,0,0,0,0.292294953391602,0,-0.392459904856086,0,0.45260618632374,0,0,0,0,0.813519457727573,0,0,-0.0330271706135773,-3.46944695195361e-18,0,0.350398379486283,0,-0.0213233199116767,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00829911281217054,0,0,0,0,0,0,0,0,0.51794177883743,0,0.0285999347783372,0.188717982340756,0,0.0406486703588622,0,0,-0.194509367718721,0,0,0,0,0,0.139561557134996,0.028197880925647,0,0,0,0,0,-0.110952855216887,0,0,0.0275235956039838,-0.0298971393887711,0,0,0,-0.0591561801146374,0.0468773503882131,0
X600985.SH,0,0,0,0,0,0.221809178941717,0.132793679198392,0,0,0,0,0,0,0,0,0,0,0,0.261700149145099,0.000717845952830121,0,0,0,0,0,0,0,0,0,-0.0533740047275207,0,0,0,0,0.0307877982226734,0,0,0,0.0414035066410724,0,0,0,0.058824540260792,0,0,0,0,0,0.0892288358699405,0,0,0,0,0,0,0,0.0329495527216837,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391230313535348,0,1.73472347597681e-18,0,0.329706308469662,0,0,0,0.0685507224773457,0.110335178218375,0,0,0,0,0,0,0,0,0,0,0,0,0.000863005164841446,0,0,0,0,0,0,0,-0.113613828346955,2.16840434497101e-19,-0.107125022466701,0,0,0,0.0435457543050319,0,0
X000630.SZ,0,0,0,0,0,0.00514148327361549,0.0248800422414588,0,0,0,0,0,0,0,0,0,0,0,0.00935436564649121,0,0,0,0,0.0631309028514566,0,0,0,0,0.00883269260075235,0.00987272142164875,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039854397402314,0,0,0,0,0,0,0,0,0,-0.000627759510471044,0,0,0,0,0,0
X000027.SZ,0,0.056048253567041,0.275463266555581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110901544240476,0,0,0,0,0.230465739177399,0,0,0,-0.108321510388551,0,0,0,-0.027938079919121,-0.116744430149757,0,0,0,0,0,0,0,0,0.00177416061945884,0,0.0368705031434231,0,0,0,0.125609077940454,0,0.0774159453750756,0,0.0125610227883091,0,0,0,0.0544720437055614,0,0
X601699.SH,0,0,0,0,0,0.0478147927960971,0,0,0,0,0,0,0,0,0,0,0.0886144554781184,0,0,0,0.0469532067579167,0,0,0,0,0,0,0.0732054853055653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147396886540623,0.0645083679600858,0,0,0,0,0,0,0,0.0517041444463185,0,0,0,0.0180035113266247,0,0
X600339.SH,0,0,0,0,0,0.0225174353131522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111997201204283,0,0,0,0.0670029458441642,0,0.321375847252118,0.024663689449346,0,0,0.0695296066880712,0,0,0,0,-0.0046281321123389,-0.0125308695165695,0.000337369153195969,0,0,0,0,0,0
Change_TY3M,0,0.142208431582352,0,0,0,0,0,0,0,0,0,0,-0.0675673605931911,0,0,0,0,0.0694568685063097,0,0.1219336833616,0,0,0.0686020271201909,0,0,0,0,0,-0.0740938409316219,0,0,0,-0.081723520474228,0,0,-0.268486581147959,0,0,-0.292026948262523,0,0,0,0,-0.204217599319034,0,-0.0388948400928658,0,0,0,0,0,0.0546241790521068,-0.149088061393324,0,0,0,-0.229459697654381,0,0
Slope,0,1.23158283400597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243625664691955,0,0,-0.133175165779959,0,0,0,0,0,0,-0.237171084528026,0,0,0,-0.329294959801898,0,0,0,0,0,0,0,0,0.0215454260484838,0.606467557501764,0,0,0,0,0,0,1.40964632743371,0,0.798676731698332,0,0,0,-2.00724557354932,-5.2863002060218,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.120442330130086,0,0,0,0,0,0,0,0,0,0,0.893974974123921,0,0,0,-0.337180039198717,0,0,0.131689538199705,0,0,0,-0.286507804597015,-0.421423934862866,0,0,0,0,0,0,0.110976861409661,0,0,0,-0.31950387795262,0,0,0,0,-0.884868017329832,0.401006043209712,0,0,0,0,-0.584450555588213,0,0
RealEstate_excess,0,0,0,0,0,0,-0.00504254522999466,0,0,0,0,0,0,0,0,0,0,-0.182009525628644,0,-0.00843864549449506,0,0,0,0,0,0,0,-0.00215553575703759,-0.0348435281890513,-0.0493713393923527,0,0,0,0,0,0,0,0,0,0,0,0,0.0217115368827592,-0.0680681499432739,0,-0.021615426460363,0,0,0,0,0.0427612915705678,-0.0171534396601376,0.0157029298395923,0,0,0,0,-0.109130575157399,0
MKreturn,0,-0.0363240213119392,-0.0636769054252036,0,0,0,0,0,0,0,0,0.101315054510546,0,-0.118689138434764,0,0,0,0,0,-0.0750364214395317,0,0,0,0,0,0,0,0,0,-0.00311106339099986,0,0,0,0,0,-0.0675370915933404,0,0,0,0,0,0,0.0388506561444753,0,0,0,0,0,0,0,0.0111453469620371,0.00152729296454321,0.00341481711260442,0,0,0,0,-0.113922914024145,0
MKvol,0,0,0,0,0,-0.00201405798652277,0,0,0,-0.000114133780279727,0,0,0,0,0,0,0,0,-0.00306867206023185,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00033360859686006,0,0,0,0,0,0,-0.0064236193948992,0,-5.82364304287114e-05,-0.00217758518061376,-0.00185923182095668,0,0,0,0.107594032605545,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.237225006084356,0,0,0,0,0,0,0,0,-0.00913530997422229,0,-0.245734763501653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582191820533362,0,0,0,0,0.243953997584685,0,0,-0.000547855417817014,-0.307618963889425,0.186685757771574,0,0,0,0,-2.22143875900644,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125051412610585,0,0,0,0,0,0,0,-0.00649175178379931,0,0,0,0,-0.318726922366966,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0112266480055284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289490536961917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,-0.00540605589378559,0.00442534861231672,-0.00153222927334496,0,0,0,0.0314600509452398,0,0
