,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X000708.SZ,X600362.SH,X601991.SH,X600352.SH,X600795.SH,X600688.SH,X000723.SZ,X600111.SH,X600801.SH,X601992.SH,X600027.SH,X600516.SH,X600489.SH,X002271.SZ,X000786.SZ,X002466.SZ,X000898.SZ,X002460.SZ,X600176.SH,X600299.SH,X600426.SH,X601158.SH,X000709.SZ,X600612.SH,X000883.SZ,X002353.SZ,X000629.SZ,X600219.SH,X600583.SH,X000027.SZ,X000630.SZ,X000553.SZ,X000825.SZ,X600985.SH,X601699.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0172979727214697,0,0,0,0,0,0,0,0,0,0,0.0394308990276567,0,0,0.0498504781714734,0,0,0,0,0.0401510415968578,0,0,0,0,0,0.0154870512138389,0,0.0801163794059761,0.0772318445118025,0,0,0,0,0.0626376364905674,0,0,0,0,0,0,0,0,0,0,0,-0.00286257714761776,0,0,0,0,0,0,0
X600028.SH,0,0,0.00629356259978641,0,0.0561258194100605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092536275495812,-0.00676801804772821,0,0,0,0,0,0,0,0,0,0,0,0,0.0216356544098648,0,0,0,0,0.052482395461516,0,0,0,0,0,0,0,0,0,-0.00951099838765902,0,-0.00221803242533429,0,0,0.241085579897162,0,0,0,0
X601088.SH,0,0,0,0.362760182698028,0,0,0,0,0,0,0,0,0,0.0733068717456575,0.0750940323416241,0,0,0.0154588212682144,0,0.041373405985904,-3.46944695195361e-18,-0.0112029117419485,-1.38777878078145e-17,0,0,0,-0.017216440261238,0.0630794383209984,0,0,0,0,0,0,0.013423486297166,0,0,0,0.116643594489743,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159539512197923,0.0177660672273809,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12110599945992,0,0,-0.0643917348646128,-0.0587176470207834,0.514956130193547,0,0,0,0,0.0343580590462719,0,0,0,-0.00925885774222799,0,0.172233857919097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000637901162766478,0,0,0,0,8.67361737988404e-19,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651280416766522,0,0,0,0,0,0,0.0673329700790031,0,0.0334083112765762,0,0,0.134281362893897,-0.0920576223110445,0,0.0412947947148885,0,0,0.0473994705449788,0,0,0,0,0,0,0,0,0,0,0,0,0.240595699261438,0.0866514929530315,0,0,0,0,0,0,0,0,0,0,0.00482658589484286,0,0
X600019.SH,0,0,0,0,0.00523688812212434,0,0,-0.0580174117582243,0,0,0,0,0.15018044689809,0,0,0,0,0.151562189947449,0,0.0684791745649844,0,0,0,0,0,0,0,0,0,0,0.00405597174708978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610921452179363,0,0,0,0,0,0,0.00385545405095374,0,0,0,-0.00877440453878524,0,0
X600547.SH,0,0,0,0,-0.0414791319549927,0,0,0,0,0,0,0,-0.267937655313994,0,0,0,0,0,0,0,0,0.0478073489446629,-0.121476443112433,0,0,0,0.589778217241521,0,0.1393305261414,-0.0138274216015754,0,0,0,-0.0595397240619845,0,0,0,0.203356829154598,0,0,0,0,0,0,0,0,0,0,0,-0.308738375580358,0,0,-0.0483279090749683,0,0,0,0.0380641939481443,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202759059787238,0,0,0,0,0.123120408806756,0,0.357586058982785,0.0163924227639235,0,0,0,0,0,0,0,0.00242922862323722,0,0,0,-0.0885525316208471,0,0.164147118401306,0,0,0,0,0,0,0,-0.0592253176692205,0.022566121305381,0,0,0,0,0,0,0,-0.0273657046663657,0,0
X600010.SH,0,0,0,0,0,0,-0.0152327387452833,0,0,0,0,0,0.0134839925526639,0,0,0,0,0,0,0,0.118161479293094,0,0,0,0,0.0495220930311957,0,0,0,0,0,0.0320524820961228,0,0.0185397880553696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267119731734437,0,0,0,0.00248226498795051,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.0166256996333878,0,0,0,0,0,0,0.142681303882117,0,0,0,0,0,0,0.0580031359730294,0,0,0,0,0.0113748767929241,0,0,0,0,0,0,0.0987977330065988,0.0260870277096027,0,0,0,0,0,0,0,0,0,0,0,0,0.31680854108246,0.0741184230487656,0,0,0,0.016806797875576,0,0,0,0,0.0131375362493886,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281676760279327,0,0,0.0402847017210207,0,0,0.108533404377404,0.0782519393525731,0,0,0,-0.308836252302448,0,0,0,0.287210628365186,0,0,0,0,0.0964341905425823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932877228472685,0,-0.00402712382649277,-0.00946116940825582,0,0,0,0.0620709421259971,0,0
X601600.SH,0,0,0,0,0,0,0.00700836213014156,0,0,0,0,0,0,0,0,0.0431875408788652,0,0,0,0,0.154876622342556,0.0295967904416252,0,0,0,6.93889390390723e-18,0,0.0143178893766955,0,0,0,0.0948380092594174,0,0,0.013097252057598,0,0,0,0,0,0,0,0,0.162561326567396,0,0,0,0.129939510654449,0,0,0,0,0.0238281152066323,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.182724551710413,0,0,0.00787147517278942,0,0,0,0,0,0,0,0,0.0295831514063189,0,0,0,0,0.024926602517739,0,0.188749912221894,0,0,0,0,0,0,0,0,0,-0.0774568363655804,0,0,0,0,0,0.0705785724087994,0,0,0,0.0234104147480141,0,0.209086164396647,0,-0.00705836755145455,0,0,0,0,0.0249176221418428,0,0
X600188.SH,0,0,0.0681047651541321,0,0,0,-0.120793119593632,0,0,0.300864539266033,0,0,0,0,0.0765371070590088,0,0,0,0,0,0,0,0,0.0901808010554011,0,0,0,0,0,0,0.1307974399378,0.0775203434557062,0,0.0730189135976201,0,0,0,0,0,-0.0587545818063694,0,0,0,0.0392666132127732,0,0,0,0,0,0,0,-0.00600020225300988,0,0,0,0,0.0128958842707984,0,0
X000708.SZ,0,0,0.28635661928872,0,0,0,0,0,0,0,0.152164356023963,0,-0.132688036533753,0.0211462888965628,0,0,0,0.164067203508983,0,0,0,0,0,0,0,0,-0.0489921115215298,0.0951464353299801,0,0,0,0,0,0,0,0,0,0,0,-0.116726072972424,0,0,0,0,0,0,0,0,0,0,0,0.00627070063381437,0,0,0,0,-0.0288551620642334,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765478338247364,0.19333405877718,0.0323785929687972,0.148626679273551,0,0.0493853582050454,0,0,0,0,0,0,0,0,0.0721304360272304,0,0,0.100217968072602,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00828402743994324,4.33680868994202e-19,0,0,0,-0.0255753147489371,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038135680952955,0,0,0,0,0,0,0,0.0241282466864733,0,0,0,0.0713466449516471,0.159718000806764,0,0.05083749706512,0.0991644824075952,0,0,0,0,0,0.0550075449128998,0,0,0,0,0.193865473959045,0,0.11987092258168,0,0,0,0,0,0.0109085214354305,0,0,0,0,0,0
X600352.SH,0,0,0,0.165023102928527,0,0,-0.0348384716554912,0,0,0,0,0,0,0,0.0462124556284653,0,0,0,0,0,0.332222451810071,0,0,0,0,0.0398908130019174,0,0,0,0,0,0,0,0.26030650863864,0.126004681788451,0,0,0,0,0,0,0,0,-0.292971090648031,0,0,0,0.137279904786606,0,0,0,0.0212517524006964,-0.0465364468264574,0,0,0,4.33680868994202e-19,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0896821715709249,0,0,0,0.0533422612487502,0,0,0,0,0,0.0452663327632317,0,0,0.0050616024778369,0,0.0364903907902724,0,0,0,0.0371238805541365,0,0.011912104758392,0,0.0245480748278633,0,0,0,0.0409214766528872,0,0,0,0,0,0,0,0.0195929327888353,0,0.00497245490841711,0,0,0,0,0.00861049881287994,0,0,0,-0.0139653933265172,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0102920207420175,0,0,0,0.145927528141787,0,0,0,0,0,0,0,0,0,0,0,0.106820519386294,0,0,0,0,0.120719973661481,0.135224871946729,0,0,0,0,0,0,0,0,0,0,0.114236224360967,0.0419219140581515,0,0,0,0,0,0,0,0,0.0344864557832848,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.467036902946638,0,0,0,0,0,0,0.645342105671511,0,0,0,0.363849379507448,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0913808421652987,0,0,0.125308714617612,0,0,0,0,0.228415731709303,0.206136926904711,0,0,0.461235067720905,0,0,0,0,0,0,0,0,0,-0.00720175348817568,0,0,0,0,0.0866666069571181,0,0
X600111.SH,0,0,0,0,0,0,0.156770218772402,0,0.0808017438966687,0,0,0,0,-0.197318004791176,0,0,0,0,0,0,0,0,0,0,0,0,0.0533301870932037,0,0.477086723186463,0.320394201511499,0,0,0,0.0207360525819696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722896345524772,0,0,0,0,-0.0466989945452017,0,0,0,-0.0632073722845447,0,0
X600801.SH,0,0,0,0.579561746551704,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.131795105440976,0,0,0,0,0,0,0,0.18759497322917,-6.93889390390723e-18,0,0,0.0309995360977197,0,-0.0955485893083298,0,0,0,0,0,0,0,0,0.00425431965472508,0,0,-0.0103418378999502,-0.0150885086067214,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0535631408129993,0,0,0.116554625487867,0.12259952608145,0.016943100365875,0,0,0,0,0,0.0897603638920874,0,0,0,0,0.181914788574993,0,0,0.0405399097320888,0,0,0.00226519485503045,0,0.0187258317119203,0,0,0,0,0,0,0,0,0,0.0157415293918685,0,0,0,0,0,0,0,0,0.0227213570727914,0,0,0,-0.0289638748155991,0,0
