,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600111.SH,X000792.SZ,X000301.SZ,X600188.SH,X601600.SH,X002466.SZ,X600010.SH,X601898.SH,X000708.SZ,X600011.SH,X600660.SH,X002271.SZ,X600362.SH,X600547.SH,X600426.SH,X600176.SH,X600886.SH,X002080.SZ,X000825.SZ,X000408.SZ,X600141.SH,X600096.SH,X000807.SZ,X600219.SH,X601991.SH,X600803.SH,X300037.SZ,X600795.SH,X600295.SH,X000959.SZ,X000983.SZ,X000932.SZ,X000786.SZ,X000898.SZ,X600160.SH,X002326.SZ,X600352.SH,X600688.SH,X600801.SH,X000723.SZ,X601699.SH,X600027.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0,0,0,0,0,-0.01278446264283,0,0,0,0,0,0,0,0.00487263951754664,0.019861578134168,0,0,0,0,0,0,0.0548093615688772,0.194931463168836,0,0,0.0236634173004476,0,0,0,0,0,0,0,0,0.180526496428477,0,0,0.109385927348758,0,0,0,0,0,0,0,0,0,0,0,0,0.0155144254708941,0,0,0,0.0122817030363781,0,0
X600886.SH,0,0,0.0360938847918031,0,0,0,0,0,0,0,0.00824121105055085,0,0,0,0.013407889161024,0,0,0,0,0,0,0,0.33960146974023,0,0,0,0,-0.176755570476827,-0.0700995988662872,0.170090981202771,0,0,0,0,0,0.0812426340312543,0.0870774034150093,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.108838332404699,0,0,0,0,-0.00514904617458618,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0333150911466838,0,0,0,0,-0.101843321858693,0,0,0,0,0,0,0,0,0,0,0.0668736621497784,0.110692277598984,0,0,0,0,0.0427982817407425,0.127785843572041,0.115473618142208,0,0,0.0777312464067427,0.154573643160133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333296119740883,-0.0439391868748832,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.104814830067827,0,0,0,0.203383715270944,0,0,0,0,0,0,-0.0623330076181372,0,0,0,0,0,0,0,0.0463439033328146,0.0504007569202672,0,0,0,0,0,0,0.0168029072787745,0.578904668789886,0,0,0.0199970848085103,0,0,0,0,0,0.0973884261259873,0,0,0,0.00272774691757584,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0778918771513573,-0.0724968776189539,0,0,0.592228917160354,0.202834145232839,-0.0434492537722635,0,0.0768406923868049,0,0,0,0,0,-0.188178987266623,0,0,0,0,0,0,-0.00121763689437876,0,0,0,0.118094431336614,0,-0.0885029294162317,0,0,0,0,0,0,0,0,0,0,-0.140939987217414,0,0,0,0,-6.93889390390723e-18,-0.0152462220580223,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.0372346543273613,0,0,0,0.127817390404109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280116779646184,0.117107740421234,0.102278811474642,0,0,0,0,0.181725685363483,0,0,0,0,0,0.168850269790591,0,0,0,0,0.0173376286716988,0.0747152604771752,0,0,0,0.0375616284466647,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0521073390235176,0,0,0,0,0,0.210531151389595,0,0,0,0,0,0.310723329205319,0,0,0,0,0,0.371152832170739,0,0,0,0,0,0,0,0.0077745515481222,0,0.163867693539508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0055301075649244,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.20243357919568,0,0.0300686015745924,0.126266632434564,0.25680650858741,0,0,0,0,0,0,0,0.0588401601557262,0,0,0,0,0,0.0768178282155526,0,0,0,0,0,0,0,0,0,0.122102635597501,0.0285059498676829,0,0,0,0,0,0,0,0,0,0.0344867739544682,0,0,0,0,0.0969817730410645,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.137619903011545,0.0229553680593196,0,0,0,0,0,0,0.369606730087571,0,0,0,0,0,0.0787831015736592,0,0.0122684973181031,0,0,0,0,0,0,0,-0.0999631156723015,0,0,0,0,0,0.0356304148497624,0.0261663933269516,0,0,0,0,0.170735694627292,0,0,0,0.0781742643621788,0.0307515551580413,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341964556118778,0,0,0,0,0,0.0575196586124523,0,0,0,0,0,0.0264364010583103,0,0,0.126529025440465,0,0,0.0187686456666069,0,0.0248896551754285,0,0.057505377314064,0,0,0,0.027788762854718,0,0,0.0249537588053705,0,0,0,0.108598806958718,0,0,0,0.0297657777421598,0,0,0,0,0,0
X600803.SH,0,0,0.236088049236467,0,0,0,0,0,0,0.0912115385417267,0.00263045234923023,0,0,0,0,0.0255742664484705,0,0,0,0.0562692357989302,0,-0.18033123293573,0.224189279266554,0,-0.191916210689768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0082903068225078,0,0,-0.0791017766684083,0,0.281747792899036,0,0.0898668918912773,0,0,0,0,0.0514569380368178,-0.00411078438987661,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0.0638186687205317,0,0.185370855895156,-0.0391978575280375,-0.0268845878306317,-0.101103065672028,0,0,0,0,0,0,0.137128008614915,0,0,0,0.052452275344397,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105005979414504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17877854923143,0,-0.0264589341918506,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,-0.0174705447557892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943425830746421,0,0,0,0,0,0.0265306435179454,0.334636456084007,0,0,0,-0.0677913579333063,0.0346508436791702,0.0203103669712523,0,0,0,0,0,0,0,0,0.0140444842674545,0,0,0,0,0,0.0172149924030638,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.166535039985025,0,0,0,0,0.371845086301548,0,0.197730057768068,0,0,0.0565106417923337,0,0,0.417901917272423,0,0,0,0,0,0,0.107135469762918,-0.0640454927312825,0,0,0,0,0,0,0,0.0200988159256915,0,0,0,0,0,0,0,0,0,-0.111447806436947,0,0,0,0,-0.0232719468808605,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.226091403147539,0.0493769900248618,0.109510904280419,0,0,0,0.126911395287438,0,0,0.0926717110960941,0,0,0,0,0,0,0.0814796293957538,0,0,0,0.0258680645882959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162536544142433,0,0,0,-0.0218625465576385,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261338771516105,0,0,0,0.101200984481923,0,0,-0.0745524942102326,0.131128302323005,0.242791687161987,0,0,0.120763833939276,0,0.1739355025296,0,0,0,0,0,0.100155447757071,0.188645269904834,0,0,0,0,0.000128936399383463,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.0302739510806664,0,0,0,0.131593405951094,0,0,0,0,0,0,-0.0022599767964695,0,0,0,0,0,0,-0.0214625784852754,0.0318298136310859,0,0,0,-0.0285290378180612,0,0,0.0637094237979878,0.086354780115753,0,0,0.553136351744099,0,0,0,0,0,0.0232997155373544,0,0,0,0,0.0172483965847983,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0819509125073562,0,0,0,-0.080000073912601,0,0.0336567310880485,0.0198582278156533,0,0,0,0,0.392937241914111,0,0,0.0886887454480941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400348241248059,0,0,0,0,0,0.0047443127610567,0,0,0.331438992438835,0,0,0,0,0,0,-0.03571454676442,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0240940861392375,0,0.13374478182056,0.0841431007876559,0,0,0.129447781034101,0.0453313248093325,0,0,0,0,0,0,0,0,0,0,0.194471849078739,0,0,0,0,0,0,0,0,0,0,0.0557227788942408,0.0218948426597207,0.353818738600971,0,0,0,0,0,0,0,0,0,0,0,0,0.0217952062393183,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.0512416627515582,0,0.112319590226709,0,0,0,0,0,0,0.0866234822445609,0,0.0461439766495226,0,0,0,0,0,0,0,0,0.116260937455137,0.197118619730327,0,0.257907924256118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105058209714998,0.183316083734088,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0.240060515066686,0,0,0,0,0,0,0,0.296207062747597,-0.3217943586948,0.0510688949661387,0,0,0,0,0,0,0.135925096421714,0,0,0,0,0.0124909262117202,0,0,0,0,0,0,0,0.0749708660633044,0.103849186102784,0,0,0,0,0,0,0,0,0.104926719814911,0,0,0,0,0,0,-0.042742926504115,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.00247693508655682,0,0.0474082075907427,0,0,0,0,0.0421330976389995,0,0,0.0290995686335428,0,0,0.0118518249948816,0,0,0,0,0,0,0,0,0.0310408254452086,0,0,0,0,0.0453158161348303,0,0,0,0,0.105512132549098,0,0,0,0.0377387085004201,0.0925868240570931,0.0281719957038529,0,0,0,-0.0255886944172359,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.328889730305008,0.00890477655017642,0,0,0,0.0203728899347161,0,0,0.0368879414422243,0,0.0967120927798076,0,0,0.0905228992857652,0,0,0,0,0,0,0,0,0,0,0,0.037377768571955,0,0,0,0.0021391781217019,0,0,0,0,0,0,0,0.0331704932231692,0.0875557858994256,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0
X600801.SH,0,0,0,0,0.252344117431682,0,0.0737228345176237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857234114244554,0,0,0,0,0,0.0276839761540531,-0.0764425054618419,0,0.0901494132192231,0,0.182214534104213,0,0,0,0,0,0,0.0126819383556566,0,0,0,0,0.0177438101199851,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.0209564163149283,0,0,0,0,0,0,0.0105219846662969,0,0,0,0,0,0,0,0,0.1790621277819,0,0,0,0,0,0.0693147254611069,0,0.271503501988622,0,0,0.0593560563611989,0,0,0.206933037881914,-0.101384064148736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943442559164357,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.0755360948376034,0,-0.0264983146835062,0,0,0.285752395630051,0,0,0,0.249723625041424,0,-0.0240328532848343,0,0,0,0,0,0,0,-0.00846480835986088,0.0505930912015838,0.0597352135894276,0,0,0,0,0,0,0,0,0,0,0.455714319152682,0,0,0,0,0,0,0,0,0.0313706896780413,0,0,0,0,-0.0894071307314625,0.102550427590506,0,0,0,0.026236585456912,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325941597903034,0,0,0,0,0,0,0,0,0,-0.058013794784093,0,0,0,0,0,0,-0.00803226296376375,0,0.0713426818652748,0,0.00987786551193299,0,0,0,0,0,0,0,0,0.0824091075758884,0,0,-0.0690827556284754,0,0.00278370972847112,0.0481800265627869,0,0,0,-0.0700889043667647,0,0
X000630.SZ,0,0,0,0,0,0.00575341990470914,0,0,0,0.160123096724523,0,0,0.0478891927707244,0,0,0,0,0,0,0.280700677388608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693736617605634,0,0,0,0,0.0904543892213584,0,0,0,0,0.200586758394051,0,0,0,0.0370325300695977,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.00229043996814797,0,0,0,0,-0.0346296807524794,-0.0249208859975872,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00516870294069119,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819657356269167,0,0,0,0,0,0,0,0,0.0166191935352735,0,0,0,0.0613380693385059,0.0192322161682491,0,0,0,-0.042778472321424,-0.014106018153358,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.0180301117368452,0,0,0.116199175631121,0,0,-0.0840453242989998,0,0,0,0,0,0,0,0,-0.0582161037258958,0,0,0,0,0.105627918442558,0,0,0,0,0,0.149019505918173,0,-0.139081369518045,0,-0.191581731453612,0,0,-0.0489314232329562,0,0,-0.121854052559671,-0.190267371277914,0,-0.106288209337118,0,0,0,0.878127055200699,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.192536491363183,0.0745397948762515,-0.057207657308658,-0.111207620331092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1749815847129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654051429325735,0,0,0,0,-0.0967542514044147,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0114458676574588,0,0,-0.0143019432029388,0,-0.029294529774197,0.0398552161105755,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184249428676502,0,-0.0270726991499483,0,0,0,0,0,0,0.0109901643908412,0,0,0,0.0203789868477626,0,0,-0.0660644203859992,0,0,0,0.00119122148354275,0,0,0,0,0,-0.01876620158238,0,0,0,-0.0566620863122204,0,0
MKreturn,0,0,0,0,0,-0.0790518524769145,0,0,-0.0619229761983505,0,-0.0207335345209591,0,-0.0116469311425678,0.0366842575700079,0,0,0,0,0,0,0,0,0,0,0,0.00732895474874199,0,0,0,0,0,0,0,0,0,-0.00100041227310625,0.0483652267698189,0,0,0,0,0,0.081278386097748,0,0,0,0.0577707886540721,0,0,0,0,-0.0108628476308477,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.000990436751043559,0,0,-0.000347358805721852,0,0,-0.000697077970695942,0,0.00212973183271451,0,-0.000679832652354729,0,0,0,0,0,-0.000627037277619368,0,0.0017745215142138,0,0,0,0,0,0.00139926202688876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00491316592524368,-0.000346665817377896,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00393844565051652,0,0,-0.00362700333034061,0,0,-0.122417201413066,0,0,0,0,0,0,0,0,0,0,0,0,-0.00909291093599235,0,0,0,0.0465847761692913,0,0,0,0,-0.00953375956926049,0,0,0,0,0,0,0,0,0,0,0,0.0629397114540022,0,0,0,-0.189437292011894,0.151275738947098,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00331390855508579,0,-0.00330966671559461,-0.00247598664736113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000675654154620647,-0.00165561686299876,0,0,0.000663056766230725,0,0,0,0,0.00139175744778175,0,0,0,0,0,0,0,0,0.00215255304622843,0,0,0,-0.00560849270385097,2.16840434497101e-19,0,0,0,-0.0199707253308249,0.00991818349842963,0,0,0,0.00528429904477547,0,0
CarbonVol_Hubei,0,0,0,0,-0.00363564138696198,0,0,0,0,0,0,0,0,-0.00106022978545642,0,0,0,0,0,0,0,0,0.00339794972470526,0,0,0,0,-0.00156227731501332,0,0.00525619600547455,0,0,0,0,0,-0.00487733112273701,0,0,0,0,0,0,0.00248665223771411,0,0,0,0,0,0,0,0,0.011855422142384,0,0,0,0,-0.00998177826049361,0,0
