,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600019.SH,X600585.SH,X600188.SH,X601898.SH,X600547.SH,X601600.SH,X002460.SZ,X600660.SH,X600886.SH,X002466.SZ,X000792.SZ,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600803.SH,X600176.SH,X600027.SH,X601991.SH,X000807.SZ,X600489.SH,X000786.SZ,X000983.SZ,X601699.SH,X600160.SH,X000932.SZ,X000630.SZ,X002080.SZ,X000408.SZ,X000539.SZ,X000629.SZ,X600219.SH,X300037.SZ,X600688.SH,X000723.SZ,X600995.SH,X600157.SH,X000933.SZ,X600612.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.874042095211414,0,0,0,0,0,0,0.184804372676652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172857840197972,0.133412126258092,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443975536935762,0,0,0,0,0,0,0
X600028.SH,0.653294923728377,0,0,0,0.0264624438526696,0,0.16448511343587,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339491661380711,0,0,0,0,0.0510453751791172,0,0,0,0,0,-0.0579486813217278,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733852502506104,0,0,0,0,-0.0844818599505796,0.0282990885391097,0.0445086955582541,0,0,0,0,0,0
X601088.SH,0.00712742007226824,0,0,0,-0.0734526260608185,0,0,0.347606517485607,0,0,0,0,0,0,0,0,0.113886928707614,0,0,0,0.0724511533396597,0,0,0,0,0,0.00609286981956035,0,0,0.0735263058624457,0,0,0,0,-0.0592909941819453,0,0,0,0,0,0,0,0,0,0.0243870802975565,0,0,0,0,0,0,0,0.00687693299489388,0,0,0,0,0,0
X600309.SH,-0.0396423886695114,0,0,0,0,0,0,0.0312608858426926,0,0,0,0,0,0,0,0,0,0,0.239897670393833,0,0.0720369411422831,0,0.127795362133993,0,0,0,0,-0.0268163685472707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945641316945198,0,0.0134965233174716,0,0,0,0,0,0,0.0244064565568379,-0.0319740391543284,0,0,0,0,0,0
X600011.SH,0,0.283080614132923,0,0,0,0,0.157974990055918,0,0,0,0,0,0,0.429397471615981,0,0,0,0,0,0,-0.0737879401667075,0,0,0,0,0,0,0.508769092188938,0,0,0,-0.257476114026298,0,0,0,-0.0865477570180513,0,0,0,0,0,0,0,0,0,0,0.0980782856730387,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0674687708752775,0.0868713464194072,0,0,0,0,0.0696831421549712,0,0.195507858741674,0,0,0,0.0537698860679936,0,0.13855525141759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,-0.0256968794580858,0,0,0,0.00472441103054362,0.322922755413855,0,0,0,0,0,0.181752540342766,0,0,0.199779911643303,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941060917862234,0,0,0,0,0,0,0,0,0,0,0.110863182880178,0.0111211667015342,0,0,0,0,-0.0322878517816581,0,0,0,-0.276858841835048,0,0,-0.0219544361045718,-0.0536385108451772,0,0,0,0,0,0
X600188.SH,0,0,0.434735281529977,0,0,0,0,0,0,0,0,0,0,-0.143620479106983,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0941339891864816,-0.572915224670684,0,0,0.346165082750837,0.150834104905517,0,0,0,0,0,0,0,0,0,0,0,0,0.107892314504008,0,0,0,0.0934765665503753,-0.110001727418963,0,0,0,0,0,0
X601898.SH,0.190438681285642,0,0.134314203793785,0,0,0,0,0.207349813171268,0,0,0,0,0,0,0.0482715521036,0.074362309348931,0,0,0,0,0.0332112878525902,0,-0.177531941147729,0,0,0.0691546558283488,0,0,0,-0.0371709537107548,0,0.113706075172756,0.17867585722224,0,-0.0252741188438261,0,0,0,0,-0.168438837228139,0,0,0,0,0.015030509209825,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600547.SH,0,0.0747717074059848,0,0,0,0,0,0.0494623035452381,0,0,0,0,0,0,-0.120120381568411,0,0,0,-0.0360036617362352,0,0,0,0,0,0,0.13827877927336,0,0,0,0,0.635284203675735,0,0,0,0,0.0563716686132869,0,0,0,0,0,0,0,0,-0.0394859212848435,0.0971808936118801,-0.341127225729257,0,0,0,0,-0.0347434831785833,0,0,0,0,0,0,0
