,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X601600.SH,X600019.SH,X600660.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X000708.SZ,X002460.SZ,X600803.SH,X600027.SH,X000786.SZ,X600160.SH,X000301.SZ,X002466.SZ,X601991.SH,X000807.SZ,X600426.SH,X600219.SH,X000983.SZ,X601699.SH,X600985.SH,X000630.SZ,X000408.SZ,X002128.SZ,X600096.SH,X601168.SH,X000933.SZ,X600176.SH,X000877.SZ,X002271.SZ,X000883.SZ,X600352.SH,X600995.SH,X600378.SH,X002353.SZ,X000027.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0.257542468297935,0,0,0,0.0583400608742681,0,0,0,0,0.255485657591257,0.149265425743038,0,0,0,0,0,0,0,0,0,0,0,-0.0427068888699366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0870927123996982,0.166944742628641,0,0,0,0,0.0182287630423467,0,0,-0.0380744449234354,0,0,0,0,0,0,0
X600362.SH,0.209232132144765,0,0,0,0,0,0,0,0,0,0.0983993758594504,0,0,0,0,0,0,0,0.018251359551975,0,0.118553017298665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194298974827718,0,0,0,0.262092741697596,0.0650173925787518,0,0,0,0,0,0,0,0,0,0,0,-0.00925413904587804,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333289064650526,0.393293870055103,0,0,0.160072716528688,0,0,0,0.0553467280960344,0,0,0,0,0.0534043722531731,0,0,0,0,0,0,0,0,0,0,0.101988257032821,0.0829135869686679,0,0,0,0,0,0,0,0,-0.00383739538145556,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.719663653899172,0,0,0,0,0,0,0,0,0,0,0,0.0910957446468447,0,0,0,0,0,0,0,0.379129887016093,0,0,-0.315708973636359,0,0,0,0.186028082801083,0,0.123498188151695,0,0,-0.0157467307663186,0,0,0,0.130138444580658,-0.0460841468200346,0,0,0,-0.00865811549971936,0,-0.0142708746316887,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.106949180267245,0,0,0,0,0.25512498984224,0.129572970016855,0,0,0,0.220048784975708,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.00233596347626995,0.112602697099641,0,0,0,0,0,0,0,0,0,0,0,0,0.136872139471056,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056576862841931,0,0,0,0,0,0,0.0978865128223255,0.160654899334874,0,0.0626165379070261,0,0.0513891600875661,0,0,0,0.173787187899331,0,0.0443856818143871,0,0.00860142850166333,0,0,0,0,0,0,0,0,0.231842022020678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,-0.203045663541075,0,0,0,0,0,0,0,0,0,0,0,0.111871370104294,0,0,0,0,0.464722717850996,0,0,0,0,0.0718273777711561,0,0,0.346910398782695,0,0,0,0,0,0,0,0,0,0,0,-0.0131658579536724,0,0,-0.0324285769047433,0.225704421902168,0,0,0,0,0,0,0,0,0.0262845621917725,-0.0200999521840554,0,0.0692144560878853,0,0,0,0
X600803.SH,0,0,0,0.224351880272575,0,0,0,0,0,0,0,0.298956990573989,0,0,0,0,0,0,0.0782268148082288,0.221801691541985,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.167631357812241,0,0,0,0,0.0332768314942708,0,-0.0384079563903107,0,0.048977705903725,0,0,-0.319281565304296,0,0,0,0
X600027.SH,0,0,0,0,0,-8.67361737988404e-19,0.0823321953373976,0,0,0,0,0,0.660697722713657,0,0,0,0,0,0,0,0,0,0,0,-0.0342281210683318,0,0,0,0,0,0,0,0.0833787830789387,0,0,0,0,0,0.0260506335546775,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11628592315016,0.14589675933525,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.122373120585045,0,0.402186943633375,0.0804501185650027,0.0402375987799337,0,-0.0708827930391775,0,0,0,0,0,-0.176464501129245,0,0.0655320353474164,-0.0155742536999431,0,0,0,0,0,0,0,0.0325964712065693,0,0,0.296346558278338,0,0,0,0,0,0,0.0924621365825871,0.0189486194848616,0,0.0485857079495216,0,0,0,0,0,0,0,0,0,0.0302568773363549,-0.254835063978395,0,0,0,0,0
X600160.SH,0,0,-0.258081529785858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588721077335137,-0.421714682668582,0.0443091875273719,0,0,0,0,0,-0.252145756828267,0,0,0,0,0,0,0,0.135076171927162,0,0,0,0,0,0.442815700090017,0,0,0,0,0,0,0.548224896076935,0.444958823462852,0,0,0,-0.0402076809192191,0,0,0,0,0.23082386052146,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430530555941294,0,0,0,0.0380282948572389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923021482128041,0.121554476630616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0784564165002348,-0.0535811898885826,0,0,0,-0.0666928748998588,0,0.0432500341588422,0,0,0,0,0,0,0,0.951511027092714,0,0,-0.0116627581780304,-0.0253602093731089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434845326817764,0,0.111526123971824,0,0,0,0,-0.0521197223379318,0.0309673766460608,0,0,0.0362315269006775,0,0.0342928906798917,0,0,0,0,0
X601991.SH,6.93889390390723e-18,0,0.108084009134497,0,0,0,0.0491879538641117,0,0,0,0,0.237918368511462,0,0,0,0,0,0,0,0,0,0.0587454968850256,0.259965285106772,0,0,0,-0.0446813932985516,0,0,0,0,0.0520159051024674,0,0,0,0,0,0,0,0.0518433846314411,0,0.213296088474029,0,0,0,0,0,0,0,0,0,0,0.0524094726256654,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0.29155071033638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519393132996377,0.0251331831025816,0,0,0,0,0,0,0,0,0,0,0,0,0.0193231910597035,0,0,0.0535441445206604,0,0.271453410988893,0,0,0,0,0,0,0,0.101680802157874,0,0,0,-0.032359740374895,-0.0101833352860862,0,-0.0862713377336781,0,0,0,0
X600426.SH,0,0,0,0.312673563773869,0,0,0,0,0,0,0,0,0,0.036452714254983,0,0,0,0.0810699275381304,0,0,0,0,0,0.114133646126236,0,0,0,0,0,0,0,0,0,0.0684429584681371,0,0,0,0,0,0.133874048100974,0.22458206850028,0,0.132250707929343,0,0,0,0,0.0203405056749572,0,0,0,0,0.0563486844762614,0,0,0,0,0,0
X600219.SH,0.128820834059188,0,0,0,0.03625312943701,0,0.342960992459906,0,0,0,0,0,0,0,0,0,0,0.228630398728783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250815722849719,0,0,0,0.0126294931273681,0,0,0,0,0,0,0,0,0.0151841627681482,0,0,0,0,-0.0423273092443487,0,0,0,0.0485076293021947,0,0
X000983.SZ,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0750371469582287,0,0.0957881683145807,0,0,0,0,0,0,0,0,0,0,0.361400148044679,0.0730704624399023,0.207125857407818,0,0,0,0,0.0701802047708986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.065249597789619,0.250209249406855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136096844707818,0.0145495236698019,0.0791111457455143,0,0,0,0,0,0,0,0,0,0.0869758402650327,0,0.0394266380720373,0,0,0,0.236814658896601,0,0,0,0,0,0,0,0.0426192451316507,0,0,0,-0.0332106165651115,0,0,0,0,0.0343726970582307,0,0
X600985.SH,0,0.145530394237809,0,0,0.0888028461380654,0.124167479866639,0,0,0,0,-0.0260234584749189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770655666896185,0,0,0,0,0,0,0.323986263289297,0.115301637715382,0,0,0,0,0,0,0.137578456079789,0,-0.0405197152305272,0,0,0,0,0,0.0180671466690597,0,0,0,0.0483701550795338,0,0,0,0,0,0,0
X000630.SZ,0.0107205383435382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376019122701863,0,0.142232507588118,0,0,0.0709395443377725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162405576826093,0,0.0735737101902303,0.0325816044068598,0,0,0,0,0,0,0.00152241824253223,0,0,0,0,0,0,0,0,0
X000408.SZ,0.0264278683535804,0,0,0,0,0,0.100738237437284,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.00698702700623832,0,0,0,0,0,0,0.148256309326193,0,0,0,0,0,0,0.129863268582659,0,0.300862135998842,0,0,0,0,0.0611062122398207,0,0,0,0,0,0,0,0,0,0,0,0,-0.060123384599349,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0.228698997298895,0,0.190085849792103,0,0,0,0,0,0,0,0,0,0,0,0,0.230132788784116,0,0,0.0115788140543171,0,0,0.169430063206125,0,0,0,0.156393107748376,0,0,0,0,0,0,0,0.105016457029576,0,0,0,0.0595967147892191,0,0,0,0,0,0,0,0,0,-0.224904900767224,0,0,0,0,0
X600096.SH,0,0,0,0,0.0178281500894552,0,0,-0.0683813901210033,0.204453340286092,0.166894222073838,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.239729242327243,0,0,0,0,-0.0633373729143426,0.0249409324674489,0.138442638020134,0,0,0,0.116427191249151,0,0,0,0,0,0,0,0.193243085935867,0,0,0,0,0.0592208522956978,0,0.0430603826873919,0.0537977927629813,0,-0.0981856687602374,0,0,0,0,0,0,0,0,0,0
X601168.SH,0,0,-0.171041138879939,0,0,0,0.364425069897983,0,0,0,0,0,0,0,-0.0787695558316097,0.554626064577525,0,0,0,0,0,0,0.0567885043773906,0,0,0,0,0,0.122358440508558,0,0.0138662363362676,0,0.00478521247896855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00060595007582371,0.133679489506842,-0.0887336950970439,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740677956530547,0,0,0.0178501169462142,0.10508727249393,0,0,0,0.157051798393582,0,0,0,0.701438600757879,0,1.73472347597681e-18,0.0418775016948604,0.0469414307132539,0,0,0,0,0,0,0,0,0,0,0.147351650683828,0,0,0,-8.67361737988404e-19,0.0209768684213405,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875045905535771,0.0998498997429432,0.171643998384496,0,0.102585313011298,0,0,0.391649310382949,0,0,0.0817329787052226,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.126381941371035,0,0,0.0722762768536032,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0.0185823683018993,0,0,0,0,0,0,0,0.0471919039935397,0,0,0,0,0,0.0813901135547045,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0885036177812553,0,0,0,0,0,0,0.188580402564871,0,0.450629735255665,0,0,0,0,0,0,0.191908481650584,0,0.0523552009789618,0.0737143066402026,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.141253298482643,0,0,0,0,0,0,0,0,0,0.112172777815443,0,0.228941177667251,0.0724613980435414,0.0191634929426778,0,0,0.209921298153246,0,0,0,0,0,0,0,0,0,0,-0.0709901437133001,0,0,0,0,0.139540632285367,0,0,0,0,0,0,0,0.054432865291049,0,-0.0593676213593787,0.27979656970943,0.115051031209815,0,0,0,0,0
X000883.SZ,0,0,0.0976029370870684,0,0.164302830453143,0,0.225385773699529,0,0,0,0,0.0486074784332706,0,0,0.0413456497065598,0,0,0,0,0,0,0,0,0,0,0,0,0.110049798217647,0,-0.0217228933916459,0,0,0,0,0,0,0,0,0,0,0,0.212026594393601,0,0,0,0.068107582087293,0,0,0,0,0,-0.0234280711497055,0.046774905436146,0.0285684984400808,0,0,0,0,0
X600352.SH,0.015075144994955,0,0,0,0.00678115606213651,0,0,0,0,0.0693338952298087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10380797133381,0,0,0,0.102827137159512,0.143316183690279,0,0,0,0,0,0,0,0,0,0,0.00591972754546493,0,0,0,0,0,0,0,0,-0.0835513393757352,0.00451105181929863,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.0603747791894604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11874038572574,0.0100956403006032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103051861759633,0,0.0950613900743543,0,0,0,0,0.0740695629703395,0.26813955105633,0,0.0668829416494165,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933950945398838,0,0,0.129756276820223,0,0,-0.111227310643028,0.0436050673392149,0.0483003525540918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0673227760579871,0.367086761245957,0,0,0.0692550404815521,0.026167804783927,0,0.0101059538446282,0,0,0,0
X002353.SZ,0.115528208098775,0,0,0,0,0,-0.0513023967808474,-0.133870311357429,0,0,-0.21990133276164,0.143349515169239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320094618532381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389277790744107,0,0,0,0,0,0,0,0,0,0,-0.0463081115742735,-0.010592593805589,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0.0666252145184676,0,0,0,0,0.142351464476515,0,0,-0.0234180823348581,0,0,0,0,0,0,0.363840601357293,0,0,0,-0.0455555984844959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294743892993308,0,0,0,0.662929043796133,0,0,0,0,0,0.0509033250815497,0.0617112580360462,0.0532692830290721,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0521884171163095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339735639836978,0,0,0,0.012727857332372,0,0,0,0.0989768021292664,0,0,0,0,0,0,0,0.305161929041673,0,0,0,0,0,0,0,0,0,0.0180019199450233,0.0341191720567385,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.120784060808012,0,0,0,0,0,0,0,-0.0209345301293453,0,0,0,0,0.0122368356293476,-0.0692658779538927,0,0,0,0,0,0,0,0,0,0.124658935801347,0,0,0,0.0463364758489637,0,0,0,0,0,0,0,0,0,0,-0.0361979535426035,0,-0.0468098622671942,0,0,0,0,0
Slope,0,-0.193960112229825,0,0,0,-0.164435227560378,0,0,0,0,0,-0.0483500105626108,0,0,0,0,0,-0.623487686111726,0,0,0,0,-0.271590234504496,0,0,0,0.0416106551713849,0,0,0,0,0,0,0,0,0,0,0,-0.286890139388819,0,0,0,0,0,0,0,0,-0.0702084093213089,0,0,0,0,0.388744771152277,0,0,0,0,0,0
TED,0,0,0,0,-0.264803870888641,0,0,0,0,0,0.10080381698837,0,0,0.0113414961925788,0,0,0,0,0,0,0,0,-0.000332439253786544,0,0,0,-1.73472347597681e-18,0,0,-0.148824765041392,0,0,0,0,0,0,0,0,0,0,0,0,0.267028267261895,0,0,-0.271258870568501,0.23999973257625,0,0,0,-0.553854440363883,0.626486950183775,0,0.377950230416979,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0233657852055945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10840344030473,0,0,0,0,0,0,0,0,0,0,0,0,0.0301585405962283,0.208048156190323,0,0,0,0,0,0.19513733652539,0,0,0,0,0,0,0,0,0,0
MKreturn,0,6.93889390390723e-18,0,0,0,-0.175815782753507,0,-0.257043026519199,0,0,0,0,0,0,0,0,0,0,0,0,0.126246868753758,0,0,0,0,0,0,0,0,0,0,0,-0.0804606419313317,0,0,0.155553220612683,0,0,0,-0.0809221640815345,0,-0.148004037471426,0,0,0,0,0,0,0,0,0,0,-0.0291068854806067,0.287058184684873,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0517387984241379,0,-0.106308364572175,0,0,0,0,0,0.409727074170898,0,0.13645606350222,0,0,0,0,0.0343973036949143,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154118734785788,0,0,0,0,-0.317895325509388,0,0,0,0,0.118888563707079,0,-0.0115737824460055,-0.210259499172609,-0.341487041724208,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269028775779659,0,0,0,0,0,0,0,0,0,0,0,0,-0.11405102597652,0.0121011516673556,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00261513454486999,0,0,0,0,-0.00525490063985516,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.000376433865439954,0,0,-2.16840434497101e-19,0,0,0,-0.00966322895289641,0,0,0,0,0,0,0,0,0,0.000344102649245532,-0.000746254389667741,1.0842021724855e-19,0,0,0,0,0,0.00258165203174842,0,-0.00249926380689213,0,-0.0187444961854484,0.00628253763556108,0.0031708517629553,0,0,0.016401205335978,0.00944510403414569,0
