,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600362.SH,X600111.SH,X600188.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X600157.SH,X601158.SH,X000898.SZ,X000709.SZ,X600352.SH,X600547.SH,X002353.SZ,X600489.SH,X000831.SZ,X000630.SZ,X000539.SZ,X600660.SH,X600008.SH,X600219.SH,X002470.SZ,X000027.SZ,X000825.SZ,X600808.SH,X600578.SH,X600315.SH,X000629.SZ,X600098.SH,X600549.SH,X600021.SH,X600307.SH,X601699.SH,X000983.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600309.SH,0,0,0,0,0,0,0,0.106037354079228,0,0,0.16709988946447,0.157285229255895,0,0,0.140475895069908,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0392772238255262,0,0,0,0.00855623050732322,0,0,0,0,0,0,0,0,0.0700621655561363,0,0,0,0,0.0197746199384402,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0734605561918822,0,0,0,0,0,0.00254994713053472,0,0,0,0,0.0675540184369214,0,0,0,0.0992096270485535,0,0,0.0759646447386063,0,0,0,0,0,0,0,0,0,0,0.00841588282083242,0,0.0176928841843619,0,0.284479050204035,0,0,0,0,0,0,0,0,0,0.0622022251264597,0,0,0,0,0,0
X600583.SH,0,0,0,0.0942137401444277,0.0136543193779795,0,0.143773901189633,0.040649802955676,0.176408894456459,0.0636005513420319,0,0,0,0,0,0.0609250167309767,0,0.0746733225347508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812311373485429,0,0,0,0,0.0493433420640269,0,0,0.0181090468652785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0946400653998078,0,-0.0910312494410439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741433166870349,0,0,0,0,0,0,0,0,0,0,0.0395458674717258,0.0263842535239884,0,0,0,0.231945394990014,0.0408286752200836,0,0.0914414039810694,0.065229949303937,0,0,0,0,0.0364853026354905,0.00770239375421405,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0555076588660568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187430824921054,0.0302092756400593,0.021775078170995,0.118373172802863,0,0.0350199321365518,0,0,0,0,0,0,0,0,0.260163961354951,0,0,-0.0281045461119398,0.0146230669368785,0.0979362111739128,0,0,-0.00539207784921284,0,0
X601158.SH,0,0,0,0,-0.086827565574088,-0.0669196785963374,0,0,0,0,0.192763893995066,0,0,0,0.0124427931483445,0,0.0848736814797232,0,0,0,0,0,0,0,0,0.0101472870140967,0,0.130626951677252,0,0,0,0,0,0.588772492016181,0,0,0,0,0,0.0100264081212284,0,0,0,0,0,0,0,0,0,0,0,0.0390992969046395,0,0,0,0,0,0
X000898.SZ,0.147459696086133,0,0.0261647348217975,0.0465128444812028,0,0.088295811116293,0.0184864526233328,0,0.0610043253935364,0,0,0,0,0,0.0194875178975772,0,0,0,0,0,0,0,0,0,0.203036277966158,0,0,0,0,0,0,0,0,0,0,0,0,0.223033635379871,0.0727089001173123,0,0,0,0,0,0,0,0,0,0,0,0,0.0113469789966047,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479006812782404,0,0,0.417722525108236,0,0,0,0,0,0,0,0,0.00530653651718904,0.0323900490191667,0,0,0,0.0674894625062485,0.0764758070198474,0.132875168915301,0,0,0.161463050207645,0.0772024374741901,0,0,0,0,0,0,0.0142482891852223,1.0842021724855e-19,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426857788062798,0,0,0.24025129735832,0,0,0,0,0,0,0,0,0.102691723730326,0.385903091800394,0,0.0518049077910977,0,0,0,0,0,0.124011134896432,0,0,-0.0240470134925242,0,0,0,0,0,-0.252586950675142,0,0,0,0,0,0.0322619868264691,-0.0271053506151314,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.104865074408138,0,0,0,0,0,0,0,0.0312335719694838,0,0,0,0.016481176069157,0,0,0,0,0,0,0,0,0,0.57598358416118,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.00695881185744177,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0121002363850244,0,0,0,0,0,0,0,0,0.220992802220639,0,0,0,0,0,0,0,0,0.168087582952494,0,0,0.0688985265369231,0.0210458335802484,0,0,0.0778931740644329,0,0,0,0,0,0.0760697470936018,0,0,-0.0332362277101547,0,0,0,0.0252158441342406,0,0,0,0,0,0,0,0.00141033441894023,0,0,0,0,0,0,0
X600489.SH,0,0,-5.42101086242752e-20,0,0,0,0,0,0.119308158898075,0,0,0,0.0156596682280088,0,0,0,0,0,0,0,0,0,-0.026194583351465,0,0.026498503225739,0,0.575307882080071,0,0,0,0,0,0,0,0,0,0,0,0.0073957034644961,0.116123548256907,0,0,0.0175024779840995,0,0,0,0,0,0,0,0,0.00366595763358932,0,0,0,0,0,0
X000831.SZ,0.0557527125006751,0,0,0,0,0,0.0904643879003114,0,0,0,0,0,0,0.161143401082649,0.0707378636666949,0,0,6.93889390390723e-18,0,0,0,0.0595546791250909,0,0,0,0,0,0,0,0,0.0307319008353927,0,0,0.0188395919723132,0,0,0,0,0,0,0,0,0,0,0.129138291116113,0,0,0,0,0,0,-0.00472986678591071,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.464926758495602,0.105205078819086,0.273572547751828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110714088944665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905152837342151,0,0,0,0,0.0574554621902708,0.0305305901738321,0,0,0,0,0,0
X000539.SZ,0,0.00999490249356942,0,0.00216947608027715,0,0.040408898643334,0,0,0,0,0,0.128014486624333,0,0,0,0,0,0,0.0118078077024192,0,0.182328071870227,0,0,0,0,0,0,0,0,0,0,0,0.0618534230589274,0,0,0,0.210310283014587,0,0.142550614138029,0.0280441091198958,0,0,0,0,0.119372189941622,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0569907773030474,0,0,0,-0.0708533464951677,-0.12487343006681,0,0.212337654901696,0,0,0.0982398901297539,0.0636599848552306,0,0,0.0435047235418898,0,0,0.0931532339384229,0,0,0.0137558446887321,0,0,0,0,0,0,0,0,0.0223577224741489,0,0.171370062629198,0.0398756676143261,0,0.0308008950159612,0,0,0,0.0937420001672976,0,0,0,0,0,0,0,0,0.0157856031815172,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,-0.000722217759840073,0,0,0,0,0,0.172787654832589,0.177839487940228,0,0,0.0840453301380309,0,0,0,0.361435831827933,0,0.0945091420636579,0,-0.0174500321271596,0.0713834716117878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729646971775407,-0.0258625251464673,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.176044711168155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19741338931301,0,0,0,0,0.140359334947272,0,0,0,0,0,0,0,0,0,0.28500147123852,0,-0.0212055151161121,0,0,0,0,0,0,0
X002470.SZ,-0.0267511541084171,0,0,0,0,0,0.0194165635136698,0,0,0,0,-0.0360581085779994,0,0,0,-0.152056795530782,0,0,0,0.106778909431096,0,0,0,0,0,-0.0290857130192665,0,0.331283919234955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123610913157329,0,0,0.0435882023544189,0,0,0,0,0,0,-0.000573409644952359,0,-0.0808018341624386,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0741934731511237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259145636766438,0,0.147445265763504,0,0,0,0.0958511932476656,0,0.171795423622202,0,0.0823754161821204,0.216451657802508,0,0.00534104449285813,0,0,0,0,0,0.024623231295011,0.0309555659383742,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.100970164824029,0,0,0.0850250121423216,0,0,0,0,0,0,0,0,0,-0.0330776623025889,0,0,0,0,0,0,0.113351440555031,0.541271165948053,0,0,0,0,0,0,0,0.0733908292752325,0,0.0690422908356979,0,0.143325829017292,0,0,3.46944695195361e-18,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0407483847100781,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.182129363830349,0,0,-0.0762699619601473,0,0,0,0,0,0,0,0,0.0464163006895269,-0.0441299958421274,0,0,0,0.302217379807814,0.139908093895865,-0.123186204290488,0,0,0,0,0,0.107904168234227,0,0,0.0571294373234323,0,0,0,0,0.150313789431717,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.00185967728244722,0,0,0,0,0,0
X600578.SH,0,0,0,0.311398140328389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500890686952122,0,0,0,0,0.40459951525167,0,0,0,0,-0.157241472480926,0,0,0,0.0323836625194443,0,0,0.14502057503807,0,0.0011391318783025,0,0,0,0,0,0.0795449788153385,0,0,0,0,0,0.00528365653362517,0.00900894785083094,0,0,0,0,0,0
X600315.SH,0,0,0,1.0842021724855e-19,0,0,0.0717370151643485,0,0,0,0,0,0,0.253989133724512,0,0,0,0,0.0359047123339343,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.122902501285341,0,-0.0913538597488229,0,0,0,0,0,0,0,0.0162475426655686,0,0,0,0,0,0,0,0.00096413502637125,0.0296076600791352,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.056385737864807,0,0.0930735502800723,0.0589547837546516,0.181666050229526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280837915888756,0,0,0,0,0,0,0,0,0,0,0,0.0361072073946643,0,0,0.0273996530845408,0,0,0,0,0,0.0173544836839915,0.0916288870989219,0,0,0,0,0,0.0146776839473612,0,0,0,0,0,0
X600098.SH,0.0814450757591761,0,0,0,0,0,0.0970199919960222,0,0,0,0,0,0,0,0,0,0,0.0331015059306786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388295971546203,0.0406497984309882,0.182330090321194,0.461295344772298,-0.034970372012371,-0.0658230110823794,0.0576096293546051,0,0,0,-0.0363860004938992,0.0120859873129253,0,0,-8.67361737988404e-19,0,0,0.0199663079960828,0,-0.107326457340754,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0995367157538073,0,0,0,0,0,0,0.224762917077714,0,0,0.0194528608791148,0.0523981040291467,0,0,0,0,0,0,0.14786049930974,0.0297056842027966,0,0.00979393672079863,0,0,0,0,0,0,0.0907166343977596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00962329291209667,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,-0.0615444734549924,0,0,0,0.331878136697871,0,0.0504049491753608,0,0,0.0445353784082477,0,0,0,0,0,0.242832499992034,0,0,0,0,0,0.110783880981218,0,0,0,0,0.256362232126939,0,0.118922340774782,0,0,0,0,0.0763786166999062,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.136940447618665,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.128097958289024,0,0.022664069646207,0,0,0,0,0,0.251371806437945,0.0618331778352811,0,0,0,0,0,0,0,0,0.056817390807424,0,0,0,0.253978359887666,0,0,0,0.0387074270657635,0.0388934217393663,0,0,0,0,0,0,0,0,0.0311339284762389,0,0,0,0,0,0
X601699.SH,0,0.0324927634125133,0,0.0820401720145472,0,0,0.09934986717311,0,0,0.0625850531562726,0,0,0,0,0.127862757390699,0.0224709894685845,0.0100237903131837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279004418557599,0,0,0,0,0.0198001363735463,0,0,0,0,0,0,0,0.424734205662681,0,0,-0.00785087628026263,0.00470174748140535,0,0,0,0,0,0
X000983.SZ,0,0,0.0856611628201638,0,0,0.00028488054066718,0,0.319580024931799,0,0,0,0,0,0,0.0219882117542558,0,0.00527412712541982,0,0,0,0,0,0,0.124066491308402,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00240154998074135,0,0,0,0,0,0,0,0.310029483575216,0,0,0,0,0.00360661216929504,0,0,0,0,0,0
X600863.SH,0,0,0.0303050176352326,0,0,0,0,0,0,0.379627679133559,0,0.133956704597033,0,0,0,0,0,0,0,0,0,0,0.0403629357207049,0,0,0,0,0,0,0,0,0.0609068842444821,0,0.0312527271144673,0.242463302541733,0,0.0370642324127237,0,0,0,0,0,0,0,0.0317957954550132,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.00211931423537998,0.034805614545476,0,0.0077634431584677,0,0,0,0.123511265249987,0,0,-0.0677152343526573,0,0,0,0,0,0,0,0,0,0,0,-0.0362953868830963,0,0,0,0.0574872557721355,0,0,0,0,0,0,0,0,0,0,0,-0.0651961967812396,0.0796088397178978,0,-0.0427058519174753,0,0,0,0,0,0.0168029990729981,0.00914523043809142,0,-2.16840434497101e-19,0,-0.00182159610713467,0,0
Slope,0,0,0,0,0,-0.336421335679429,0,0,0,-0.0703535576590202,-0.723221883856768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628077488362029,0,0,0,0,0,0,0,0.0840927656602703,0,0,0.163042997784834,0,0,0,0,0,0,0,0,0,0,0,-0.188989546510465,0.21494630883299,0,0,-0.888022351974307,0,0
TED,1.4257544794322,0,0,0,0,-1.12319982010004,0.11836522525339,0,0,0,0,0,0,0,0,0,-1.03067529854885,0,0,0,0,0,-0.165899932739931,0,0,0,0,0,0,0,0,-0.745426577526224,0,0,0,0,0,0,0,0,0,0,-0.319671356420192,0,0,0.0995263353753112,0,0,0,-1.48486303167418,-1.86796521556263,0,0,0.76624114812371,0,-6.22677964899372,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.148228992977227,0,0,0,0,-0.116739745278119,0,0,0,0.0288105337917085,0.354019094005775,0,0,0,0,0,0,0,-0.201455011134581,0,0,0,0,0,0,0,0,0.126324058112075,0,-0.348817282987218,0,-0.114025189313919,0,0,0.182410224060093,0,0,0,0,0.023799021088999,0.0235188150025413,0,-0.254791287719123,0,0,0,0
MKreturn,0,0,0,0,-0.0306805590730805,-0.0248061848249577,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0697234046259666,0,0,0,0,0,0,-0.513415284246729,0,-0.0371112567782255,0,0,-0.0996315437767719,0,0,0,0,-0.0425985943635781,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00823360680655283,-0.207732106692465,0,0,0,0,0
MKvol,-0.00370639751365339,0,-0.000610661615047054,0,-0.00021638550017238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004403030020632,0,-0.000886248562550631,0,-0.116066844409941,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0100689656536191,0,0,0.0943386582685671,0,0,0,0,0,0,0.054630094572357,0,0,0,0,0,0,0,-0.00763455551406358,0,0.0314886590091336,0.0815379034306476,0,0,0,0,0,0,0,-0.00455591522062464,0,-0.029373737000774,-0.0311732898676449,0,-0.0915500529171636,0,0,-0.0377059973412488,0,-0.0276726385305536,0,0,0,0,-0.157643138105713,0,-0.0798992092655716,-0.0839482040327339,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.000190567935717644,0,0,0,0,0,-0.00346207995301494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394752090322733,0,0,0,0,0,0.000294456956330205,-0.00167802457650157,0,0,0.00144649642641527,0,0,0,0,0,0,0,-0.00452127554232388,-1.75767247522641e-05,0.00328249294292203,0,0,0.1178592259229,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202802976509327,0.00277415736625297,0,0,0,0,0,0
