,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X002466.SZ,X600585.SH,X600188.SH,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X002271.SZ,X600660.SH,X000877.SZ,X000301.SZ,X600010.SH,X000708.SZ,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X600176.SH,X600362.SH,X000408.SZ,X600426.SH,X600096.SH,X601991.SH,X000786.SZ,X300073.SZ,X000983.SZ,X000629.SZ,X600803.SH,X600027.SH,X000723.SZ,X600141.SH,X002080.SZ,X600219.SH,X601699.SH,X002192.SZ,X600157.SH,X600801.SH,X600486.SH,X600399.SH,X002353.SZ,X300037.SZ,X600378.SH,X002407.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0789501033981684,0,0,0,0,0.0723529916338778,0,0,0,0,0,0,0,0,0.0470820081650411,0,0,0,0,0,0.167959175926848,0,-0.140099248653278,0,0.163949635991822,0,0,0,0,0.0296109973756135,0,0,0,0,0,0,0,0,0.0351627279894243,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0691072358054165,0,0.0849558456869362,0,0.285535467249847,0.0751165241346393,0,0,0,0,0,0,0,-0.133038005867882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143188263774231,0,0,0,0,0,0,0,0,0.037720768881121,0,0,0,0.0725831399218768,0,0,0,0.0763955791820629,0,0
X600028.SH,0,0.0761705187344548,0,0.0209679792093462,0,0,0,0,0.00556408210385916,0,0,0.0063736616715109,0,0,-0.00976544546195711,0,0,0,0,0,0,0.120582053884877,0.0120984507512731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938542796296564,0,0,0.0524910566903819,0.0203329920478272,0,0,0,0,0,-0.00489035277400699,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0298769167419405,0,0,0.0917695648646108,0,0,0,0,0.191795411911488,-0.00238650756462478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018473580217623,0.061569502376177,0,0,0,0.0324922208705682,0.0812694753080565,0,0,0,0,0,0,0,0,0,0,-0.0333429176261723,0,0
X002460.SZ,0,0,0,0,0,0.0217442494710587,0,0,0,0,0,0,0.0474252932216836,0,0,0,0,0.145630490968135,0,0,0,0,0,0,0,0,0,0,0,0,0.0641980180787695,0,0,0,0,0,0,0.0734409352858469,0,0.0904018381697242,0.242102914003575,0,0,0,0,0,0.134065321243359,0,0,0.130191947087314,0,0,-0.101026446944267,0,0,0,0.0382204969088214,0,0
X002466.SZ,0,0.064724065871545,0,0,0.589030850071905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593387554836789,0,0,0,0,0,0.0517727056036775,0,0,0,0,-0.0532013292413892,0,0,0.210815094853233,0,0,0.0310787813252507,0,0.169320347544549,0,0,0.0460085282835588,0,0,0,0,0,0,0,-0.00845045839651141,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.0159451014839975,0,0,0,0,-0.0424154236433249,0,0,0,0,0.15326815327017,0,0,0,0,0,0,0.0508644001583085,0,0,0,0,0,0,0,0,0,0,0,0,0.00190584028470406,0,0.049591377168929,0,0,0,0,-0.0187438714215282,0.0294600150584573,0.416296268626195,0,0,0,0,0,0,0,0,0,-0.015444490668652,0,0,0,0,0,0
X600188.SH,0,0.298441799536973,0,0,0,0,0,0,0.0158184216773355,0,0.0789277005787413,-0.190535681371137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646684165678164,0,0,-4.42834024350774e-05,0,0,0,0,0,0,0,0,0.403069720263884,0,0,0.0917012179564421,0,-0.0117586533333515,0,0,0,0,0,0,0.0668967444076827,-0.131929631751508,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.113082323983262,0,0,0.177722173937479,0,0,0,0,0,0,-0.00259355744915976,0,0,0,0,0,0,0.0462601314841706,0,0,0,0.391116733455432,0,0,0,0.0463164484244038,0,-0.031017711426774,0,0,0,0,0.0272081204899411,0,0,0,0,0,0,0,0,0,0,0.0662662481570693,0,0,0,0,0,0,0,0,-0.0229771687220129,0,0
X600019.SH,0,0,0,0,0,0,0,0.00546563295980168,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0817975634851401,0,0,0,0,0,0,0,0.0799999051814082,0,0,0.0298445045238676,0,0,0,0,0,0,0.072452187400402,0,0.0460816440503501,0,0,0,0.00416462770842532,0,0,0,0.158096483531034,0,0.016905412512975,0,0,0,0,-8.67361737988404e-19,0,0
X601898.SH,0,0.297380003090792,0,0.0441501159190129,0,0,0,0.0818217381644688,0,0,0,-0.0426670350446572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2072965815908,-0.0613981595495434,0,0,0.270909007350959,0.0222331421708571,0,0,0,0,-0.00164472727888824,0,0,0,0,0,0,0,0.0457580679283654,0,0,0,0,0,-4.33680868994202e-19,-0.0597028542034795,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226644237112521,0.0509061843033079,0,0,0,0,0,0,0,0,0,0,0,0,0.0955024068304005,0,0,0,0.805477775308626,0,-0.0887689047224171,0.0530266934806979,0,0,0.013594973054627,0,0,0,0.00214746038527338,0,0,0,0,0,0,0,-0.00142198858464736,0,0,0,-0.00349420035181913,0,0
X600111.SH,0,-0.0261883568722483,0,0,0.138979614150649,0,0,0,0,0,0,0,0,0.0640101483499412,0,0,0,0,0,0,0,0.0563337185140931,-0.0263764455725846,0,0,0.223118411202667,0,0,0,0,0,0,0,0,0,0.288125592796105,0,0,0.0470646558085753,0,0,0,0,0,0,0,0.323341252541447,0.158603946039832,0.0505794823478356,0,0,0,0.0804931211286952,0,0,0,0.0769057901907144,0,0
X002271.SZ,0,0,0,0,0.0527629727828817,0,0,0,0,0,0,0,0,0,0.276721699326904,0,0.115160759289725,0,0,0,0,0,0.00441022869694022,0,0,0,0,0,0,0.920061633260324,-0.322667063299531,0,0,0,0,0,0,0,0,0,0,-0.0620510325880006,0.0212270084187663,0,-0.0336455892971578,0,0,0,0,0,0,0,0,0.0172241834639754,0,0,0,0,0
X600660.SH,0,0,0,0,0.136092846300116,0,0,0,0,0,0,0,0,0.0344937948138011,0,0,0,0,0.0280823161042144,0,0,0,0.142105599642825,0,0,0,0,0,0,0,0.121424483384759,0,0,0,0,0,0,0.10460476383035,0,0,0,0,0,0,0.151433083969632,0,0,-0.00545286225079895,0,0,0,-0.0115836936229217,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,-0.0187263232041892,0,0,0.112583294844338,0,0,0,0,0,0,0,0,0.16197421889151,0,0,0,0.140746677652834,0.0132994067573535,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0256869235501378,0.00795997955643191,0,0.059671600972403,0,0.0354272143576795,0,0.0207958654310504,0,0,0,0,-0.0193285361275847,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761558552956303,0,0,0,0,0,0,0,0,0,0,0,-0.0158950578717371,0,0,0,0,0,0,0,0.0230616265613175,0,0.0207086344224028,0.386382616654457,0,0,0,0,0,0.309960606133366,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.594447251361928,0,0,0,0.00786467818763725,0,0,0,0,0,0,0,0,0,0,-0.00999454487571519,0,0,0,0,0.114397460296221,0,0,0.147883900707735,0,0.121205569728439,-0.131716407588426,0,-1.73472347597681e-18,0,0,0,0.0159918042275784,0,0,0,-0.172617239279878,0.00994600261504776,0,0,0,0,0,0,0.0595179483621574,0,0
X000708.SZ,0,0,0,0,-0.0271452485853408,0,0,0.0520845719789726,0,0,0,0,0,0,0,0,0,0,0,0,0.0220543087259108,0.0932549420773601,0,0,0,0,0,0,0,0,0,0,0,0,0.0281750607521131,0.0585483420936261,0,0,0,0.040897387515198,0,0,0,0,0.158493421591208,0,0,0,0,0.0806748462050618,0,3.3881317890172e-21,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0294578047563752,0,0,0.0867962726940978,0,0.0648494232390367,0.0727998096838846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100263608002992,-0.0601218555035963,0,0,0,0,0,0,0,0,0,0,0,0.00837000064421687,0,0,0,-0.039458421833121,0,0,0.00763856893038328,0.0421045081639846,0,0,-0.0891037612537707,0,0,-0.0369211084537733,0,0
X600547.SH,0,0,0,0,0,0.0537844027870506,0,0,0,0,0,0,0.0482522203567884,0,0,0,0,0,0,0,0,0.0688904087832812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430400623693455,0.0020185927670827,0,0,0,0.164383952796445,0,0,0,0,0,0,0.0964934100618296,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.192197889280051,0,0,0.0141645200003674,0.0946289680116287,0,0,0,0,0,0,0,0.133388076117034,0,0,0,0,0.0608674053293879,0.0613295744218729,0,0,0,0,0,0.0512111653403574,0,0,0,0,0.0387628307490838,0,0.180180320986415,0.0219240440804952,0,0,0,0,0,0,0,0,0.124405955021298,0,0,0,0,0,0,-0.0102466734324875,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.019113964664349,0,0,0,0,0,0,0,0,0,0,0,0,-0.00909441031972324,0,0.0564789062808171,0.0772686494300954,0,0,0,0.0867798266454235,0,0.181972477964906,0,0,0.0505146023911789,0,0,-0.0324596370643683,0,0,0.174752614967637,-0.0802865721663781,0,0,0,0,0,0,2.16840434497101e-19,0.0423286825032368,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0696215315696065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221297069232939,0,0.0157132178708112,0,0,-0.0946252218843503,0,0,0,0,0.0424273655654671,0,0,0,0,0,0,0.00414065951411479,0.0165796773466201,0,0,0.102333837467934,0,0,0,-0.0943798622803811,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251453788161078,0,0,0,0.0219467703143387,0,0.0213099435010433,0,0,0,0.064857529184534,0,0,0,0.0468328986320587,0,0.0108487221138296,0.130997927970937,0.0781651158654,0.105482545796324,0,0,0,0,0,0,0,0.00880096044999494,0,0,0.0172329718168603,0.00176631462717661,0,0,0,0.0128665147882531,0,0
X000408.SZ,0,0,0,0,0,0.0119276143847887,0,0,0.314701021006169,0,0,-0.0729889707332811,0.171845656162303,0,0,0,0.0531523538095924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447725598362138,0,0,0,0,0.241084154161338,0,0,0,0,0.191844372870609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.128389298704619,0,-0.0377318812017549,0,0,0,0,0,0,0.097073053460771,0,0,0,0,0,0,0,0.0870065313197458,0.134520679429397,0.0278281813839458,0.16182442750443,0,0,0,0.18626767384798,0,0.272261021671314,0,0,0,0,0,0,0.00176726365846506,0,0,-0.0317883570826662,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621240160212331,0,0,0,0,0,0,0.0244982736227347,0,0,0.104679742469178,0,0,0,0,0,-0.195431279233,0,0,0,0.920457937013559,0,0,0,0,0,0,0,0,0.0828035312961657,0.0924046761515609,0,0,0,0,0.00673578474076144,-0.0947656968682357,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749786851383585,0,0,0.0182370862468668,0,0,0,0,0,0.0486806369572714,0,0,-0.00243279095582449,0,0.21262008427237,0,0.17310668465809,0,0,0,0,0,-0.0805313065271281,0,0,0,0,0,0,0.0289745444467072,0,0.104752929645474,0,0,-0.0542498220915406,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0821957891349728,0,0,0.455574076859716,-0.0651574500223541,0,0,0.0412844520957094,0,0,0,0,-0.11231675558466,0,0,0,0,0.0527309934591605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465835887895661,0,0,0,0,0,-0.0330600360247544,-0.0217251926726428,0,0,0,-0.0556279774313691,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0984808341863352,0.0737340742727753,0,0,0,0,0,0.105441084271733,0,0,0,0,0,0,0,0.0412067131166206,0.109534957982723,0,0,0,-0.0866886557778897,0.145121597085284,0,0,0,0,0,0,-0.0335414966004437,0,0,0,0,0.0184995707347818,0,0.181027771703171,0,0,0,0,-0.00744225019572762,0,0,0,0,0,0,0
X000983.SZ,0,0.056354286966142,0,0,0.116749106651206,0.0260891547367917,0,0,0,0,0.55194816562197,0,0,-0.0424030760746013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423258809368791,0,0,-0.0797210744328103,0,0,0,0,0,0,0,0,0.465800933791532,-0.089039380336691,0,0,0,-0.0147057499134845,0,0,0,0,0,0,0.00811234630323078,0,0,0,0,-0.0191788320469674,0,0
X000629.SZ,0,0,0,0,0.128774600902962,0,0,0.099932921867731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39203112836766,0,0,0.0182745450513574,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0732698556117664,0,0.342018636783887,0,0,0.00572606241043177,0,0,0,0,0.104534145527377,0,0
X600803.SH,0.072406866758014,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.126200174099805,0,0.121483587757333,0.019350980239135,0,0,0,0,0,0,0.145530340674131,0,0,0,0,0,0,0,0,0,0,0,-0.0303495586717739,0,0,0,0,0,0.0725201785533091,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.00332382126881731,0.0138265270420272,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.0430018959381859,-0.0178080866299011,0.35744410657027,0,0,0,0.0647329590538101,0,-0.193262566319115,0,0,0,0,0.15762488146759,0,0,0,0.0406855342582266,0,0.139871176738326,0,0,0,0,0,0,0,0,0,0,0,0.0964764215056717,0,0.0651424493639688,0.0232441609431708,0,0,0,0,0,0,0,0.0058839296683151,0.056036520141613,0,0,0,-0.0327583003751407,0,0
X000723.SZ,0,0,0,0,0,0.134580049535379,0,0,0,0,0,0,0.23736572147685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786058743389797,0.0912933650955606,0,0.025006033715842,0,0,0,0,0,0.049614067931758,0,0,0.0993237776963475,0,0,0.00231764088727857,0,0,0,0,0,0,0
X600141.SH,0,0.0125026978592818,0,0,0,0,0,0,0.127982569916834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566393812242638,0,0,0,-0.0309291116798761,0,0,-0.0168747351994538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043248306633115,0,0
X002080.SZ,0,0,0,0,0.0702268215735387,0,0,0,0,0,0,0,0,0,0.0238333377997567,0,0.033495469681584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229208148403977,0,0,0,0,0.13280009066864,0,0,0,0,0.0352032341318765,0,0,0,0.0420191900681034,0,0.0829246955301105,0.0151389714618975,0.0798662072386876,0,0,0,0,0,0,0,0.0130090019742845,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.264980860970127,0,0,0,0,0,0,0,0,0.155375079124096,0,0,0.142364597706091,0,0,0,0,0,0,0,0,0,0,0.0667532122684021,0,0.0893678358229835,0,0,0,0,0,0.038422110065722,0.016125688102236,0,0,0,0.0326955665000823,0,0,0,0,0,0,0,0.0109578826741592,0,0
X601699.SH,0,0,0,0,-0.0110528670294399,0,0,0,0,0,0.240321292703248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993346788368276,0.00498082605194026,0,0,0.417393728132652,0,0,0,0,0.199498236555115,0,0,0,0,0,0,-0.171486527249258,0,0,0,0,0,0.164671738975382,0,0.0395378374436788,0,0,0.0973247751543937,0,-0.0320138980199256,0,0
X002192.SZ,0,0,0,0,0,0.480965966321936,0,0.029241876320143,0,0,0,0,-0.0677585221933426,0,0,0,0.200350867514703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197215217674907,0,0.0279284095600809,0,0,0.0663023480796697,0,0,0,0,0.0372734909969257,0,0,0.0226127112641126,0,0.23917599182821,0,0,0,-0.0187999435524081,-0.126328584225981,0,0,0,0.0490721073461201,0,0
X600157.SH,0,0,0,0,-1.0842021724855e-19,0,0,0.0203435092818672,0.166463389233283,0,0,0,0,0,0,0,0,0.0110469600166247,0,0,0,0.16821527735878,0,0,0.038795799219188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483784479435431,0,0,0,0,0.0681817321244315,0,0,0,0,0,-0.000128246049795902,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.144850489480849,0,0,0,0,0.0640853290903693,0,0,0,0,0,-0.00279945858907698,0,0,0,0,0.0698021089521624,0,0,0,0,0.0355312342465847,0,0.203957917754813,0,0,0,0,0.0331204828770266,0,0,0,0,0,0.0584485386415364,0,0,0,0,0,0,0,0.0250722957063068,0,0,-0.0645057576231355,-0.0175473725652191,0,0,0,-0.10781165787192,0,0
X600486.SH,0.136465776863471,0,0,0,0,0,0,0,0,0,-0.00759776457720913,0,0,-0.105895980646169,-0.141990903552019,0,0.160762489087854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225603004870061,0,0,0.314417189991299,0,0,0,0,0,0.0932251422323696,0,0,0.0158324901156439,0.129934775748395,0,0,-0.00959600301312081,-0.00632595362957812,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,-0.00182852841883992,0,0,-0.0653120148815959,0,0.176529059699758,0,0,0,0.0156454971818154,0,0,0,0,0,0.321313126193456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396252800063731,0,0,0,0.066877579203267,0.381218253736177,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0.347879972769011,0.0782759334779971,0,0,-0.0386962143770158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181161311863772,0,0.074179478858892,0,0,0,0,0,0,0,0,0.0221635379751724,0,0,0,0,0,0,0,0,0,0,0,0,0.0327404980719168,-0.090382187412985,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.135584177487125,0,0,0,0,0,0,0,0,0,0,0,0.0595135554143345,0.0143455842346985,0,0,0,0,0,0,0,0,0,0.0548531737818283,0,0,0.078976326835135,0,0,0,0,0,0,0.198948162948038,0,0,0.00859000439336881,0,0,0,0.00819529825210952,0,0,0.108430733581922,0.159055552796727,0,0,-0.031190467040176,0,0,0,0,0.0291941088341839,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.258752455701142,-0.0711353029421694,-0.0767261301432716,0,0,0,-0.13030865684348,0,0,0,0,0,0,0.0280848491375588,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0152990024927035,0,0,0,0.19248540729546,0,0.0676099144509352,0.139858203787232,0,0,0,0,0.165779136088771,0,0,0,0,0.00683973430654208,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0591876973271653,0,0,0,0,0,0.0700113079539952,0,0,0,0,0,0,0,0,0,0,0,0,0.0920049499895499,0,-6.93889390390723e-18,0,0,0.0224788538203989,0.173681316973182,0.169414884044649,0,0,0.0134539713892951,0,0,0,0,0,0.485455396064805,0,0,0.0248561255115756,0,-0.0223805616868913,0.00813223290195341,0,0,0,0.0489261934697732,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.300489662201022,0,0.105781631001044,0,0.000215819150683358,0,0,0,0.0131257236488039,0.0357072562563682,0,0,0.286559473714229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102871641530545,0.0286390393918092,0,0,0,0,0,0,0,0,0,0,0.0217470950323537,0.0316770485121422,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.163832174644883,0,0,0,8.67361737988404e-19,0,0,0,0,0.0584959029828617,-0.130184749379732,0,0,0,0,-0.0849165267305066,0,0,0,-0.0350422497153387,-0.208257234297708,0,0,0,0,0,0,0,0.0353548614514823,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.116967133679976,-0.071921874406876,-0.126943768453119,0,0,-0.0459200058581374,0,0
Slope,0,0,0,0,0,0,0,0.257575892986522,0,0,0,0,0,0,-0.248515055179534,0,-0.639873737158961,0,-0.0231547255179894,0,0,0,0,0,0,0,0,0,0,0,0.0379713056241838,-0.573759871810997,0.107797215343652,0,0,0,0,0,0.607993820372909,0,0,0,0,-0.365598160217861,0,0.61060933034963,0.380293002723424,0.187035278844316,0,0,-0.947891040246045,0,0,-0.309267577126858,0,0,-1.24330712720666,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137975529007652,0,0,0,0,0,0,0,0,0,0,0,0,0.146178000499993,0,0,0.208734350973077,0.0456702319900955,0,0,0,0,0,0,0,0,-0.254739690246819,0,0,0,-0.0869199096005021,0,0,0,0,0,-0.173965069767761,0.23072429025425,0,0,0,0,0.350529487105941,0,0
RealEstate_excess,0,0,0,0,0.0322261603878873,0,0,0,0,0,0,0,0,0.02442456248614,0,0,0,-0.0903532969131099,0,0,0,0,0.0525441094095299,0,0,0,0,0,0,0.140837476586657,0.134265118263232,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0257371919972327,0,0,0,0,0,0.0366507860213368,0,0,0,0,-0.0191033854813754,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0191959544498527,0,-0.0210150081220209,-0.0800540612349708,0,0.120376481183821,0,0,0,0,0,0,0,0,0.0432882776536037,0,0.0363573334983278,0,0,0,0,0,0,0,0,0,0,0,0.0707574108901754,0,0,-0.0521992684235977,-0.151637472107684,-0.000475118570751149,-0.171985875784439,0,0,0,0,0,0.0448794299374454,0,0,0,0,4.33680868994202e-19,0,0
MKvol,0,0,0,0,0.000751413042206655,0,0,0,0,0,0,0,0.00217487443994548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00167975339130626,-0.00113624931626034,0,0,0,0,0.00124225309867968,0.00301229569644551,0,0,0,0,0,0.00864761704004373,-0.00863293409600833,0,0,0,0.0176906895505769,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0389522698132182,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330598368316978,0,0,-0.101077373695998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.514340832679489,0.412325003982524,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00232731219098436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561575109406531,0.0266542071051489,0,0,0,0.0153081149583133,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00745027765618552,0,0,0,0,0,0,-0.00890578756087467,-0.0127218333637999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00509664523894506,-0.0137729280928238,0,0,0,0,0,-0.0422133135334374,0.0299105836401012,0,0,0,0,0,0
