,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600547.SH,X601600.SH,X600688.SH,X600795.SH,X600362.SH,X600188.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X600886.SH,X600111.SH,X601992.SH,X600660.SH,X600309.SH,X600489.SH,X000898.SZ,X600299.SH,X000723.SZ,X601158.SH,X000792.SZ,X002075.SZ,X000709.SZ,X000959.SZ,X002466.SZ,X600583.SH,X000630.SZ,X000408.SZ,X600219.SH,X000883.SZ,X600352.SH,X600623.SH,X000983.SZ,X600098.SH,X000060.SZ,X600021.SH,X000539.SZ,X000027.SZ,X002470.SZ,X000937.SZ,X601699.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.356257578813137,0,0,0,0,0,0,0,0.00214899083639944,0,0,0.028473735612986,0,0,0,0,0,0,0,0.0669588369146021,0,0,0,0.0567097106646347,0,0,0,0,0,0,0,0,0.0477156439902307,0,0,0,0,0,0.0898253482192346,0,0,0.00268885594043061,0,0,0,0,0,0,0,0,0.00464167631032265,-5.42101086242752e-20,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0133227662898887,0,0,0,0,0.0205378300265808,0,0,0,0,0,0,0.0930993974539326,0,0,0.10145361893347,0,0,-0.00925102723879762,0,0,0,0.0169412294514045,0,0.364953779016122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222512843862144,0,0.00660045072565262,0.0224713582550137,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.319424706920443,0.134536859963041,0.0420539040894914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341416476912606,0,0.0114489817145412,0,0,0,0,0,0,0,0,0,0,0,0,-0.128059056341957,0,0,0,0,0,0,0,0.0991526813330401,0,0,0,0,-0.0338151751461891,0,0,0,-0.0917829164789055,0,0
X600019.SH,0,0,0,0,0,0.272103144992631,0,0,-0.0851593205333326,0,0,0,0.144637871320482,0,0,0,0.0354916983957823,0,0,0,0,0,0,0,0.120226136590209,0,0,0.023246567164966,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824949834873019,-0.163783791372243,0,0.184794113445751,0,0,0,0,0.0969251489345037,0,0,0,0.0452442410543645,-0.544069652806015,0,0,0,0,0
X600011.SH,0,4.33680868994202e-19,0,0,0,0,0,0.0480135363728654,-0.038059767303602,0.0439089816914193,0,0.0431461134087327,0,0,0.00987834216773538,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0381941746482008,0,0,-0.0438237700324112,-0.031186978576311,0,0.0446990534462396,-0.00315668972921722,0,0,0,0,0,0,-0.0688792985781869,0,0,0,0,0,0,0,0.0473185124879643,0,-0.0541528957716229,0.0990932126618327,0,0,0,0,0,0
X600585.SH,0,0,0,0.123324150826151,0,0,0,0,-0.041634602582315,0,0,0,0,0,0.00936709307997217,0,0,0,0,0,0,0.00289694017600983,0.0207788081184465,0,0.116834169133994,0,0,0,0,0,0,0.12992250216606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254804910090005,0,0,0.114859036856023,8.67361737988404e-19,0,0,0,0,0.0228858852589361,0,-0.0473649565850833
X600010.SH,0,0,0,0,0,0,0,0,0.0119220617831326,0.011813363184048,0,0,0,0.0299382269007077,0,0,0,0,0,0,0,0,0.107522051552816,0,0.24975653411153,0,0.00678072470081496,0,0,0,0,0,0,0,0,0,0,0,0,0.0683768525159145,0,0,0.0523149417547862,0,0,0,0,0.0436420742415595,0,0,0,0,0.00978144041066465,0,0,0,0,0,0
X601898.SH,0,0,0.289599131836685,0,0,0,0,0,0,0,0,0,0,0.108131138601481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000177443660655566,0,0,0,0.18348159350196,0.029265099365713,0.159715988019072,0,0,0,0,0,0,0.0994483192388207,0.0366556657532173,0,0,0,-0.0694103042131753,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.209368345229115,0,0,0,0,0,0,0,-0.149559429872101,0,0,-0.0410266186049716,0,0,0,0,0.0711867578728291,0,0.988247081927201,0,0,0,0,0,0,0,0,0,0,0.0392168546423278,0,0,0,0,0,0,0.0608043762086815,0,0,0,0,0,0,0,0.127840564153355,0,0,-0.0279261978160217,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0771132727961423,0.0194980890173089,0,0,0.0548561391142652,0,0,0,0,0,0,0,0,0,0,0,0,0.0351635548960147,0,0,0,0,0,0,-0.0265746716483928,0,0,0.266534908480896,0,0.0120561979605516,0,0,0,0,0,0.421791170781931,0,0,0,0,0,0,0.172221394949337,0,0,0.0446862884861784,0,0,0,-0.0984413859492605,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432793670007624,0,0,0,0,0,0,0,0,0.00605241020889074,-5.42101086242752e-20,0,0,0,0.208390734521518,0,0,0,0,0.228722867932337,0,0,0.0582897436020915,0,0,0.000214567030856861,0,0,0,0,0,0,0.143191937460745,0,0,0.0824886310583436,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0326172390135931,0,0,0.0551333932757053,0,0.00487707159124169,0,-0.0725975536989298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504513863464075,-0.108380523371026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275526781882017,0,-1.73472347597681e-18,0.0199599075960422,0.0919929523025194,0,0,-0.0848657154850389,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.292411243252726,0,0,0,0.167314834688121,0,0,0,0,0,0,0,0,0,0,0,0,0.283291811507251,0,0,0,0,0,0,0,0.118614575495999,0,0.37744854737243,0,0,0,0,0,0,-0.0965448383155627,0,0,0,0.019591848672925,0,0.115158066617477,0,0,0.000410081914662488,0,0,0,-0.140861171588951,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.227199810169898,0,0,0,0,0,0,0,0.316263303071717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164992939583627,0.315470906184547,0,0,0,0,0,0,0.317913613774356,0,0,0,0,0,0,0,0,0,0,-0.0452021981465709,-0.00734136797846575,0,0,0,0,0,0
