,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X002466.SZ,X000301.SZ,X600010.SH,X002271.SZ,X600660.SH,X000708.SZ,X601600.SH,X601898.SH,X600188.SH,X600362.SH,X600547.SH,X600426.SH,X600219.SH,X600011.SH,X600176.SH,X600886.SH,X000825.SZ,X000408.SZ,X000786.SZ,X000932.SZ,X600803.SH,X002409.SZ,X000959.SZ,X000898.SZ,X300037.SZ,X600399.SH,X601991.SH,X600795.SH,X000807.SZ,X002080.SZ,X600549.SH,X002192.SZ,X000027.SZ,X600352.SH,X600489.SH,X600486.SH,X000630.SZ,X000830.SZ,X600808.SH,X002407.SZ,X002497.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.164889117192459,0,0,-0.00298346551595623,0,0,-0.0292322491943614,0.0510879428026451,-0.0173138160716269,0,-0.0213282895557532,0,0,0.0557901796737862,0,0.0458787848767785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945839876836906,0,0,-0.0200358991645293,0,0,0.00263053084424427,0,0,0,0.076288997762523,0,0,0,0,0,0,0.00192440258857857,0,0.0723641056782066,0,0,-0.0106051768695602,0,0,0,0,0,0
X600028.SH,0,0,0,0,-0.0339889867307498,0,0,0,0,0.0625304624076915,0,0,0,0,0,0,0.0477264515423618,0,0,0.060904841588486,0,0,0,0,0,0,0,0,0,-0.0043783760335222,0.0341662388293582,0,0,-0.0288870850173999,0,0,0.0309010503647525,0,0,0,0,0,0,0,0,0,0,0,0,0.0177335103904192,0,0,0.0357459063487155,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.202761937011573,-0.0160336554791144,0,0,0,0,0,0,0,0,0,0,0.308372924658116,0,0,0,0,0,0,0,0,0,0.0735005123768533,0,-4.33680868994202e-19,0,0,0,0,0.0233977121562782,0.0380011379793671,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166170940510765,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.032539767031509,0.0292236366632176,0,0,0,0,0,0,0,0.0504583815189316,0,0.238692636499265,0,0,0,0,0,0,0,0,0,0.0337382745561062,0,0,0,0,0,-0.0608460933679145,0,0,0,0,0,0,0,0,0,0,0,0,0.0346245567089034,0,0,0,0,0,0.0326610989236267,0,0,0,0,0,0,0
X002460.SZ,0,0,0.213994174873057,0,0,0,0,0,0.185046292994165,0.0696991881455328,0,0.210913144855222,0,0,0,0,-0.0227286041752981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629932505183048,0,0,0,0,0,0,0.381627037418206,0,0,0,0,0,0.0389276497708159,0,0.0982646353351576,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,-0.0753941613234813,-0.0433616091564559,0.128052809242759,0.00616831425487911,0,0,0,0,0,0,0,0,0,0,0,0.139510131156789,0,0,0.0165987965162011,0.0954450127752438,0,0,0,0.10461910863257,-0.0641648715990794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223655003268871,0,0.0165764312808881,0.103348367587352,0,0,0,0,0,0
X600019.SH,0,0,0.0458424018412224,0,-1.73472347597681e-18,0,0,0,-0.00298436568585058,-0.047374389759839,0.0241108825763394,0,0,0,0,0,0.0141390751977083,0,0,0,0,0,0,0,0,-0.00965661845777217,0,0,0,-0.0953127627795833,0.111723778284435,0.411207988438309,-0.0606138886638498,0,0,0,0,0,0.0774371208972091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398705512379164,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,-0.0181305506646951,0,0.197084472465968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997777685479646,0,0,0,0,0,0,0,0.221424264154201,0,0,0,0,0,0.0718661969625252,0.118793184980586,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0459816814111155,0,-0.0174094845163019,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.165945663741458,0,0,0,0,0,0,0.0979699604701457,0,-0.309707909901315,0.148341877484224,0,0,0,0,0,0,0.160307539842945,0.0920134938971197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337431532219887,0,0,0,0,0,0,0,0,0.102656370031957,-0.0764900059683309,0,-0.286429786891152,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0900992893486361,0,0.247857076004347,0,0,0,0,-0.115682639802648,0,0,0,0.0304186288118775,0,0,0,0,0,0,0,0,0,0.053571041561964,0,0,0,0,0,0,0,0.365902104106969,0,0,0.0574730544425702,0,0,0,0,0.339092826898784,0,-0.221822589519247,0,0,0,0.137659930853994,0.10060339927013,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.247683921479478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199448064449567,0.120141998187596,0,0,0,0.0426188287642974,0.236695227261114,0,0,0,0,0,0,0.122028781893373,0,0,0,0,0,0,0,0,0,0,0.0678038434972013,0,0.0710064621503465,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.170157003860108,0,0,0,0,0.00832754705054929,0,0,0,0,0.0315297691358159,0,0,0,0,0,0,0,0,0,0.0725450786528807,0.0366965738633682,0.0425910580093058,0,0,0,0.0426889966608066,0,0,0.0425846548693244,0,0,0,0,0,0,0,0,0,0.0871962065358898,0,0,1.73472347597681e-18,0,0,0,0,0.154200547380169,-0.0707947676657608,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0861466206588123,0,0.0269748458306904,0,0,0,0,0,0,0,0,0,0,0,0,0.00613045021797381,0,0,0.0249991729099629,0.00197311206775575,0.0714102246012268,0,0,0,0,0.237520767504806,-0.0344458958168637,0,0,0,0,0,0,0,0,0,0,-0.0325041878592158,0,0,0.158461735984589,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.354531796067439,0,0,0.110984572034922,0,0,0,0,0.0722529795893874,0,0,0,0,0.00234697304081017,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412397798770619,0.0213146339876898,0,0,0,0,0,0,0,0,0,0,0,0.132856266604058,0,0,0,0,0,0,-0.00674582968200942,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0168027863785394,0,0.0294405421502145,-0.0292019420297609,0,0,0,0,0,0,0,0.0985702248509322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00876835877721415,0.109510925891076,0,0,0.618907709973313,0,0,0,0,0,0,0,0,0,0.15066589886976,0.0562392368000952,0,0.0925904919643987,0,0.0944420344030225,0,0,0,0,0,0,0
