,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X002075.SZ,X601992.SH,X600188.SH,X600299.SH,X600660.SH,X000792.SZ,X000709.SZ,X601158.SH,X000898.SZ,X000539.SZ,X000883.SZ,X600309.SH,X002466.SZ,X600583.SH,X000027.SZ,X600623.SH,X600352.SH,X600578.SH,X000630.SZ,X600160.SH,X000629.SZ,X002470.SZ,X600547.SH,X600489.SH,X600098.SH,X600021.SH,X600022.SH,X600176.SH,X300072.SZ,X000060.SZ,X600808.SH,X000825.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.136301802768355,0,0,0,0,0,0,0.162052544593797,0.101632839413845,0,0,0,0.0174075678794237,0,0,0,0,0,0,0,0,0,0,0,0,0.0490533965551445,0,0,0,0,0,0,0,0,0,0,0.0301814633566667,0,0,0,0.000867570162705955,0.0180938205524155,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0434496678429086,0,0,0,0,0.106660858377237,0,0,0,0,0,0,0.00673793513895306,0.23798160504723,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0108462428854315,0.0808178313797658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266245008907545,0.004530982218781,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0753464075531341,0,0,0,0,0,0,0,0.163248445859988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497459509246045,0.0774805718665828,0,0,0,0,0,0,0,0,0.0803894613424019,0,0.323573197337392,0,0,0,-0.0301763508053608,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0750288573206061,0,0.14052346820933,0,0,0,0,0,0,0,0,0,0,0,0.0184160653955141,0,0,0,0,0,0.0210577966710206,0.0227150758667384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767721704982326,0.222539929922556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.149131697549881,0,0,0,0,0,0,0.014307135039388,0,0.308229068825919,0,0,0.128073517451932,0,0,0,0,0,0,0,0,0,0.0245801455291499,0,0,0,0,0,0,0,0.113563760733169,0,0.00461680144312545,0,0,0,0.101150428260978,0,0,0.0843463978206661,0.0479505685781259,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847657259921452,0,0,0.0471593439620737,0,0.0466073524011097,0,0.614535286255138,0,0,0.106107324359629,0,0,0,0.00479171089714882,0.0201738473350846,0,0,0,0,0,0,0,0,-0.0992311346625155,0,0,0,0,0,0.328582797704764,0,0,0.00731037480162531,-0.0362800620015563,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0985039036251833,0,0.210919364177876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129121616344583,0,0,0,0,0.0553201864324492,0.0288036572674803,0,0,0.0411900811955993,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0580271770521035,0,0,0,0,0,0,0.00868211584320802,0.000545184812673426,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0139466881960503,0,0,0,0,0,0,0,0,0,0.115020905839349,0,0,0,0.233877106017813,0.00182478017488642,0,0.0348964937237585,0,0,0.0212798109378875,0,0,0,0,0,0,0,0,0,0,0,0.091486120499026,0,0,0,0,0,0,0,0,0.0442855373352878,0,0.291885865166798,0,0,0.0281050038240526,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.208928783004317,0,0,0,0,0.0641837747794678,0.0183887328320077,0,0,0.00675590605369404,0,0,0,0,0,0,0,0,0,0,0,0,0.00777595638629518,0.116938512319892,0,0,0,0,0,0,0,0,0.145996068102229,0,0.111221316822799,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172637625654128,0,0,0,0.0346743972135611,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0241165952166738,0,0,0.0406946671211458,0.0465016812477145,0.0265292589319587,0,0,0.13209159427075,0.196408967870387,0,0,0,0,0,0,0,0,0,-0.00682965669112975,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0921225889278941,0,0.0245053893230566,0,0,0,0,0,0,0,0,0,0,0,0.0501950760932351,0,0,0.0379324152970499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620438610836798,0,0,0,0,0.326577561027082,0,0,0,0.017124376866152,0.0512784274868802,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.324084378346337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115132852800267,0.0273801029469176,0,0,0,0,0,0,0,0,0,0,0.0383359190075812,0,0,0,0,0.0530625813672669,0.0773433600473198,0,0,0,0.150853662724348,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175716466960868,0,0,0,0,0,0.0530969042617655,0,0,0,0,0,0.0715387594167925,0,0,0,0.0913750244149238,0.245634875348647,0,0,0,0,0,0,0,0,0,-0.0123810784584967,0,0,0,0,0,0
X600886.SH,0,0,0.0406786681826815,0,0,0,0,0,0,0,0,0,0,0,0,0.193194817483999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311340915583466,0,0.0294109434403275,0,-0.0209614489357579,0.005515468471593,0.0282755191485235,0.0396454933954135,0,0,0.0410523075762758,0.191911477216266,0,0,0,0,0,0,0,0,-0.00407049145981055,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.34160694859254,0,0,0,0,0,0,0,0,0,0,0.255271896538427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282433603424652,0,0,-1.73472347597681e-18,0.0915230040145021,0,0,0,0,0,0,0.212265706475099,0,0,0,0,-0.0356522109621986,0.0286202888887571,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612319296926894,0,0,0,0,0,0,0.0749510389601665,0.0579791953109759,0,0,0,0,0.181310597088823,0.238250401285638,0,0,0,0.0458212220749691,0,0,0,0.0769335073713622,0,0.1969985274092,0,0,0,-0.00982358213025226,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.111814898726368,0,0,0,0,0,0,0,0,0,0.0563253316607141,0,0,0,0,0.0554692804191155,1.73472347597681e-18,0,0,0,0.113941175259198,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.10322138446445,0,0,0.0317233393459306,0,0,0.055930690941814,0,0,0.0768516100183406,0,0.32589786749097,0,0,0,0,-0.00999491263123719,0.0354927640566595,0,0,0,0,0,0
X002075.SZ,0,0,-0.128814140032605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079134191289616,0,0,0,0,0,0,0,0.124586612810332,0.031057679324075,0,0,0,0,0,0,0.154052044255247,0,0.425662491583319,0,0,0,0,0,0,-0.543448382274423,0,0,0,-0.118573559664504,0,0.160908476687593,0.050922353029467,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114533919467164,0,0.0942870044184899,0,0,0,0,0,0,0,0,0,0.0271373198517677,0,0,0,0,0,-0.0281406530591745,0,0,0,0.0903540367046043,0,0,0,0,0.179148464673688,0.338477954853228,0,0.0909247724697864,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.463801393607062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142584155607006,0,0,0,0,0,0,0,0,0,0,-0.0126540073950553,0,0.0508138034679898,0,-0.0156041775088033,0,0,0,0,0,0,0,0,0.193100366654788,0.0670464284961527,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271357174628577,0,0,0,0,0,0.00698652336646811,0,0,0,0,0,0,0,0.200567918550556,0.100301771702883,0,0,0,0,0.0867699388789045,0,0,0,0.415588631154385,0,0,-0.0886083415938485,0,0,0.00937582561423636,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109218530276634,0.0274265209146348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167088538243071,0,-0.0153990108343519,0,0,0.0513121760689245,-0.0240498557391914,0,0,0,0,0.111265780527835,0,0,0,0,0.0579445834976122,0,0,-0.00321324995021798,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340702754479335,0,0,0,0,0,0,0,0.0561777834083688,0.231062598170701,0,0,0.225868926409763,0,0,0,-0.0251790905697351,0.114223032257689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994913197713534,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0768639536568541,0,0,0.0827101761864312,0,0,0,0,0,0,0,0,-0.0612435799836553,0,0,0,0,0.278844254386363,0,0,0,0.0470035620435252,0,0,0,0,0,0.00643795533694171,0.0343443826558624,0,-0.0608927194599827,0,0,0,0,0,0,0,0,0,0.41022848863666,0,0,0.0324758654036725,-0.0603839114117867,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.13696302397689,0,0,0,0.0892473996735106,0,0,0,0,0,0,0,0,0,0,0.01461497025635,0,0,0,0,0.20624754873935,0,0,0,0,0.0139526719097417,0,0,0,0,0.0740085702404263,0,0,0,0,0.0645069483620662,0.237461210123072,0,0,0,-0.0520313525104215,-0.0141906221911297,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.125831601757269,0,0.0422285350700151,0,0,0,0.0394706793709322,0,0,0,0,0,0,0,0,0,0,0,0.561128188323451,0,0,0,0,0,-0.0596806781888902,0,0,0,0,0,0,0.0311996041111315,0,0,0,0,0.0294420786679189,0,0,0,0,0.102255171330943,0,0,0,0,0,-0.0285563138248688,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0353383107330026,0,0,0,0,0,0,0.118519918979803,0,0,0,0,0.0354208495142517,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0267553467571907,0,0.0527648160845794,0,0.0826772908675073,0,0,0.0297512187218234,0.128689851807754,0,0,0,0.153169725676171,0,0,0,0,0,0.0626814314777127,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106476158095064,0,0.0714633008991255,0,0,0,0,0,0,0,0,0.0218414792307144,0,0,0,0,0,0.169292044070462,0.0740257451693024,0,0,0.0954456878049031,0.0614931063722993,0,0,0,0.0123715015860023,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.198355624243963,0,0,0,0,0,0,0,0,0,0,0,0.22434945880928,0,0,0,0,0,0.0871753062533209,0,0,0,0,0,0,0,0.256294981745846,0.0046318829937332,0,0,0,0.074240466912308,0,0,0,0,0,0,0,0,0,0.0921520545134263,0,0,0,0,0.0107331347775457,0.00983658444833145,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.278371729732558,0,0,0,0,0,0,0,0,0.123978070909366,0,0.414968887206634,0,0,-0.190573740978797,0,0,0,0,0,0,-0.105979645290436,0,0,0,0,0,0,-0.275636371835125,0,0.185022076967616,0,0,0,-0.0509151521773242,0,0,0,0,0,0.137359319926242,0.0807881153310662,0,0.00802294613484507,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0529365212496474,0,0,0,0.059884557480516,0,0,0,0.0161425233362016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255366564648487,0.0923792615323023,0,0,0.0355122193297283,0,0,0,0,0,0,0,0,0.0748227466024029,0,0.165750665859129,0,0,0,0,0,0.0262607275589299,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279424622155442,0,0.0134575035062878,0,0,0,0,0,0,0.117107052326216,0,0,0.234354648160149,0,0.106105563970909,0,0,0,0,0.104200301043718,0.029573516668322,-0.107307340845799,0,0.135451143873523,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0275761927874678,0,0,0,0,0,0
