,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600547.SH,X600011.SH,X600886.SH,X600585.SH,X600660.SH,X601600.SH,X600795.SH,X600489.SH,X000792.SZ,X600362.SH,X000708.SZ,X600010.SH,X600803.SH,X600111.SH,X600027.SH,X002460.SZ,X600426.SH,X601991.SH,X600160.SH,X000301.SZ,X000983.SZ,X601699.SH,X002466.SZ,X000786.SZ,X600219.SH,X000807.SZ,X000630.SZ,X002128.SZ,X601168.SH,X600176.SH,X000933.SZ,X600985.SH,X600096.SH,X000877.SZ,X000408.SZ,X000883.SZ,X002353.SZ,X000027.SZ,X002271.SZ,X000932.SZ,X002409.SZ,X600801.SH,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.130283446777767,0,0,0,0.0482077517190052,0,0.130117732991111,0,0,0,0.219814308359967,0,0,0,0,0,0,0,0,0,-0.078476382455397,-0.235756738090607,0,0,0,0,0,0,-0.0470557218288309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174299448147714,0,0,0,-0.0083684945103734,0,0
X601088.SH,0.307691707195475,0,0.173570964401941,0,0,0,0.138258106147083,0,0,0,0.0402127048880128,0.0231117030717996,0,-0.0473815882339893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647184856173304,0,0,0,0,0,0,-0.0298278141871597,0,0,0,0,0,-0.0192058968840184,0,0.162008518286704,0,0,0,0,0,0.124115605490959,0,0.0168609831707738,0.0733149150368323,0,0,0,0.0290386368444311,0,0
X600028.SH,0.432180404828119,0.144595551991892,0,0,0,0.0602589454092396,0,0,0,0,0,0,0.0455722807815967,0,-0.0120432297335421,0,0,0,0,0,0,0.0326997671912711,0,0,0,0,0,0,0,0,-0.107581849894909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462661349582743,0,0,0,0,0,0,0,0,0.0345947967578145,0,0
X600309.SH,-0.203813017819207,0,0,0,0,0,-0.023735768578195,0,0,0,0,0,0,0,0,0,0.0293522504146868,0,0,0.0643582075750352,0,0,0,0.0789868012132688,0,0.0201164499650946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270699950896044,-0.00794459737342171,0,0.214292428873204,0,0,0,0,0,-0.00540261455938813,-0.00577298562267721,0,0,0,0.0114640524442009,0,0
X601898.SH,0,0.0493482303706566,0.000570321227241608,0,0,0,0.103757960126645,0,0,0,0,0,0,0,0,0,0,0.103940189511609,0,0,0,0.0202235070017429,0,0,0,0,0,0,0.277581879039259,-0.0446451456380308,0,0,0,0,0.0483824123440024,0,-0.0119383550615661,0,0.236697699114729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103365829498856,0,0
X600019.SH,0,0,0,0,0.272547808833394,0,0,0,0,0,0,0,0,0,0,0,0,0.124718605221302,0,0,0,0,0,0,0,0.0338923438978357,0,0,0,-0.0317123528731701,0.015941719543248,0,0,0,0,0.0915716265394598,0,0,0,0,0,-0.0241776106366863,0,0,0,0.0245580695114466,0.201460629502335,0,0,0,0,0.0242272232473773,0.0931566445329036,0,0,0,0.0447205292582685,0,0
X600188.SH,0.127657537120004,0.0427640533453664,0,0,0.268606702402997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216672579399034,0.0392310632333938,0,-0.153244662459022,0,-0.0957046989065394,0,0,0,0,0.00660707257463131,0.114176797172022,-0.0382503629584797,0,0,-0.260053731866825,0,0,-1.73472347597681e-18,0,0,0,0.423932399767004,0,-0.052144535851631,0,0,0,0,0.0184526395951005,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523778057307706,0,0.143504543749754,0,0,0,0,0,0,0,0,0.0507769591097159,0,0,0,0,0,0,0,0.0655800755911597,0,0.133902239641309,0,0.120877668942483,0,0,0,0,0,0,0,-0.0476328742168548,0,0,0,0,0.134938562061412,-0.0338994611327348,0,0,0,0,-0.035432007197754,0,0
X600011.SH,0.0368158698247069,0,0,0,0,0,0,0,0,0.0121951774821912,0,0,-3.46944695195361e-18,0.125329826144165,0,0,0,0,0,0.0656438542472793,0,0.280033962259275,0,0,0.276470504719826,0,0,0,-0.163015294475044,0,-0.0272630970816395,0,0,0,0.125007154404249,0,0,0,0,0,0,0,0.0936894268763796,0.0132387672066377,0,-0.0733528080879868,0,0,0,-0.0111434527378124,0,0.0252804194408677,0.0145500708446998,0,0,0,-0.0338531800993701,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132458144398865,0,0,0,0,0,0,0,0.09102650028653,0,0,0.121723023302694,-0.0235019469318132,0,0,0,0,-0.201364965423752,0,0,0,0,0,0,-0.0714846116289748,0,0,0,0,0,0,0,0,0,0.0320409141477249,0,0.097344995690836,-0.172786094719274,-0.0205730788132122,0,0.0116270867432823,0,0,0.0300167488074989,0,0
