,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600188.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X600111.SH,X600547.SH,X601600.SH,X000708.SZ,X600660.SH,X000301.SZ,X600010.SH,X002271.SZ,X600886.SH,X000877.SZ,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X600803.SH,X600027.SH,X600176.SH,X601991.SH,X000983.SZ,X600489.SH,X000786.SZ,X600160.SH,X600995.SH,X000807.SZ,X000629.SZ,X600378.SH,X002080.SZ,X000408.SZ,X600219.SH,X000933.SZ,X600096.SH,X000723.SZ,X000932.SZ,X600688.SH,X300037.SZ,X600157.SH,X600801.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746836061648237,0,0,0,0,0.0198033398570482,0,0.00347178073573105,0,0,0,0.0612150809189534,0,0,0.0333441880001339,0,0,0,0.0977106501254304,0,0,0,0.0113275350621011,0,0,0,0,0,0,0,0.127849310071,0.0971437720548962,0,0,0,-0.0757669325695089,0,0.0330773005734123,-0.0307046645988236,0,0,0,0,0,0
X600028.SH,0.0959026373456868,0,0.0348286126224222,0,0,0,0.0849820683083698,0,0,-0.0255258999596925,0,0.0264281667952299,0,0,0,0,0,0,0,0.0440188613182095,0.117002497480498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809163866287529,0,-0.0358855465107376,0,0,0,0,0,0,0.123037069764293,0,0.0156332817157347,0,0,0,0,0.019212177430769,-0.0183052811613135,0,0,0,0,0,0
X601088.SH,0.0754757715045246,0,0,0,0,0.0568315054706529,0,0,0,-0.0268672091097953,0,0.236348887196883,0,0,0.034163541354766,0,0,0,0,-8.67361737988404e-19,0,0,-0.00294688087596019,0,0,0.113864316512744,0,0,0,0,0,0,0.0512100777563305,0,0,0,0,0,0,0,0,0,0,0,0.0742457171443902,0,0,0,0,-0.026723832096504,0,-0.0236374252033646,0.015933581761944,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0117397177661846,0,0,0,0,0,0.158749926381574,0.239422310132114,0,0,0.0388885369418363,0.269689016220315,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805816921837328,0,0,0.0221325507542487,-0.0755688654002529,0,0,0,0,0.132244434010744,0.0318080866004812,0,0,0,-0.131003703652467,0,0.0158837205836643,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940706700982209,0,0.311884814556571,0,0,-3.46944695195361e-18,0.00933327809491623,0.00272924463871474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569183798535756,0,0,0,0,0,0,0,0.206955296825612,0.0286045958586971,0,0,0.00332133844210696,0,0,0,0,0,0
X600188.SH,0,0,0,-0.212806165093765,0,0,0,0,0,0,0,0.362387281621555,0,0,0,0,-0.344652924967283,8.67361737988404e-19,0,0.173617757570253,0,0,0,0,0,0.108253640883578,0,0,0,0,0.206046387038549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072282336070027,0,-0.00357085028478955,0.00631600374425106,0,0,0,0,0,0
X600019.SH,0,0.382977186793543,0,0,0,0,0,0,-0.0596946801467311,0,0,0.116448785749738,0,0,0.0876223917562421,0,0,0,0,0.127039363685994,0,0.13811286883038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.062881602490686,0,0,0,0,0,0,0,0,0,0,0,0.0268145846544192,0,-0.00705864723632857,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.584603557129354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434690100914723,0,-0.0211969516403079,-0.0115810849183808,0,0,0,0,0.0183141504196491,0.155101467308723,0,0.0373580970113014,0,0,0,0,0.00128733090501588,0,0,-0.0402022614631981,0,0,0,0,0,0,0,0,0
X600011.SH,-0.0174276951348225,0,0,0,0,0.0691999735128252,0,0.0851008849508918,0,0,0,0,0,0,0,0,0,0.0480163439130721,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0931336848052503,0.521609576880681,0,0,0,0,0.0477151774477017,0,0,0,-0.191714721454809,0.0729769217624552,0,0,0,-0.168926595998076,0,0,0,0,0,0,0,0,0,-0.0315094056253382,0.0391766163535678,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.587442234781148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691688052361448,0,0.0105338903177863,0,0,0,0,0,0,0,0,0,0,-0.0416849554336809,0,-0.013831470534635,-0.0605866190181772,0.0802698530080743,0,0,0,0,0,0
