,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X000877.SZ,X600886.SH,X600547.SH,X600795.SH,X601600.SH,X002271.SZ,X600803.SH,X600426.SH,X601991.SH,X600176.SH,X600362.SH,X600027.SH,X000983.SZ,X000408.SZ,X000629.SZ,X600096.SH,X000723.SZ,X601699.SH,X600348.SH,X000786.SZ,X600141.SH,X600160.SH,X600219.SH,X300073.SZ,X002353.SZ,X002080.SZ,X600157.SH,X600985.SH,X600801.SH,X000933.SZ,X600549.SH,X600489.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.292982511550648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158353840512221,0,0,0.489795172446516,0,0,0.043012735755542,0,0,0,0,0.674212566700951,0,0,0,0,0,0,0.299411754123441,0,1.38777878078145e-17,0,0,0,0,0,0,0.0171870739687132,0,0,0,-0.245571687386108,0,0
X000301.SZ,0,0,0,-0.250963866720162,0,0,0,0,0.0464897563127762,0,0,0,0,0,0,0.113995647060801,0.182118110587285,0,0,0,0,0,0,0.210388330306361,0,0,0,0,0,0,0.148741013912746,-0.00224592465524852,0,0,0,0.0976752936337603,-0.0351105535977543,0,0,0,0,0,0.310210135926147,0,0,-0.201147135383426,0,0,0,0,0,-0.0321323303102967,-0.0903634595533086,0,0,0,0.214055109770036,0,0
X600019.SH,0,0,0,0,0,0.00987494180246407,0,0,0,0.0250107278338012,0.0511256518537146,0.0604076604657959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701357194380358,0,0,0,0,0.230337524166589,0,0,0.00135474886384588,0,0,0,0,0,0,0.122928472568184,0,0,0,0,0,-0.0571652089217311,0,0,0,0.0569698699482021,0,0
X600111.SH,0,0,0,0,0,0,0.0735174022029857,0,0,0,0,0,0,0,0,-0.138871053799894,-0.22214840188575,0,0,0,0,0,0,0.179243288637789,0,0,0,0,0,0,0.478557157419702,-0.0267518523231448,0,0.00988945347065422,0,-0.0565111015547535,0,0,0.0520400190600151,0.0880121093356743,0,0,0,0,0,0,0,0.181953907506705,0,0,0,0,-0.0588144829445783,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.0159348939881146,0,0,0,0,0,0.0407675774145345,0,0.182498763175839,0,0.0486127942474988,0,0,0,0,-0.12048339277276,0,0,0,0,0,0,0,0,0,0,0.0237500472331783,0,0,0,0.0440794479882489,0,0,0,0.00647585250968178,0.126249626457448,0,0,0,0,0,0,0,0,0.0781564909384606,0,-0.106400236976446,-0.00861023190752783,0,0,0,-0.0750261573696821,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.036068469058146,0,0,0,0,-0.0167828952158713,0,0,0,0,0,0.0696093899023684,0,0.147727318476749,0,0,0,0.199441953141764,0,0,-0.0466538762920304,0,0,-0.0795044073388679,-0.000162047720045244,0,0,0,0,0.0237465013159753,0,0,0,0,-1.73472347597681e-18,0,0.101432234553454,0,0.0280327048500385,0,0,0.0465868157352175,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0677343844814998,0,0.146045739270252,0,0.140197331900509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223207271602515,0,-0.0928206585352112,0,0,0,-0.128950133371508,0,0,0.149972621416011,0.0745862039818937,0,0,0,0.101335099464018,0,0,0,0,-0.124619831339763,0,0,0,0.130418402609977,0,0
X000877.SZ,0,0,0,0,0,0.176171085885305,0,0,0,0,0,-0.073256836630192,0,0,0,0.00954243689835029,0,0,0,0,0.0769288907549747,0,0,-0.156868388605225,0,0.0725958456107694,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.110219979097162,0.173981794315834,0,0,0,0,0,0.0521873158500545,0,0,0,-0.156764883258757,0.00934846827198373,0,0,0,0.0591923892655123,0,0,0,0,0,0,0
X600886.SH,0,0.017332667996485,0,0.152393650896298,0,0.0122630245985035,0,0,0,0,0.124394824645319,-0.0174499878302016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551401329431977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194093133216917,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.00761010925702353,0,0,0,0,0,0.0111015890062242,0,0,0,0.0370723753583683,-0.00351905724900059,0,0,0,0,0.155161524019232,0,0,0.0134725226237102,0,0,0,0,0,0,0,-0.029129133909474,0,0,0.0053733625154256,0,0,0,0,0,0,0,0,0,0,0,0,0.0332425256154424,0,0,-0.00535020128178845,0.0108356346574262,0,0,0,-0.0250585201009215,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.236497899621583,0.255004412322757,0,0,0,0,0,0,0,0.041546169943252,0,0,0,0,0,0,0.348065570453254,0,0,0,0,0,0,0,0,0,0,0,0,-0.00571977324464763,0,0,0,0,0,0,0.0642392242490995,0,-0.122580861294485,0,0,0,0.102640700534834,0.0716761915189965,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0654321823683584,0,0,0.142677028114468,0,0,-0.010521905389854,0,0,0,0,0.0718726220423251,0,0,0,0,0,0,0,0,0,0,0,0,0.0993404031560098,0,0.00533044250220642,0,0,0,0.0133357217899358,0,0,0,0.147583725985971,0,0,0.0789487238374111,0,0,0,0,0,0,0,0,-0.0500192238064958,-0.00586349526588746,0,0,0,-0.0158547085215852,0,0
X002271.SZ,0,0,0,0,0,-0.232438196440751,0,0,0,0,0,0,0,0.243850336509083,0,-0.135614517417454,0,0,0,0,-0.226487063900596,0,0,-0.112682177986098,0,0,0,0,0,0,0,0,0,0,0,0.180845916237513,0.98595789520969,0,0,0,0,0,-0.0418574165995391,-0.296140684232739,0,0,0,-0.079740648778359,0,0,0,0,0.0350415520406294,0,0,0,0.0514557501980495,0,0
X600803.SH,0,0,0,0,0.0620922898462249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787612382248509,0,0,0.0651936643602166,0.132124376540532,0,-0.0631133933535413,0,0.0938786203771181,0,0.0652685156707784,0,0,0.0235036219533537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00560591897949151,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0257652572861313,0,0,0.0247247441800892,0,0,0,0.126960316962375,0,0.18819767540472,-0.0488610112254287,0,0,0,0.0248719413419379,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0400294794607421,0.111243414581418,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00444698499771197,0,0,0,0,-0.00310493078644876,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0865163998587139,0,0,0.162823951317267,0,0,0,0,0,0,0,0,0,0.0351531183642422,0,0,0,0,0,0,0,0.371831239649332,0,0,3.46944695195361e-18,0,0.122258109290649,0,8.67361737988404e-19,0,0,0,0,0,0,0.0138962132269009,0.127462316525666,0,0,-0.0324120451471027,0,0,0,0,0,0.0096867624638792,0,0,0,0,0,0
X600176.SH,0,0.057554059984024,0,0.229357478019223,0,0,-0.0602139848753512,0,0,0.0970743249098794,0,0,0,0,0,0,0.137229714854247,0,0,0,0,0,0,0,0.00417477183961582,0,0,0,0,0,0,0,0.0712852228812028,0,0,0,0.0584978205374885,0,0.0148665383184802,0,0,0,0,0,0,0.0726894059380442,0,0,0,0,0,0,-0.0424305341512252,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0210557651650528,0,0.0272611420007129,0,0,0,0.00961353599267591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138668921322644,0,0.0458084505371601,0,0,0.0733209338182246,0,0,0,0.103882739862862,0,0.0196828703771191,0.00332003941902084,0,0,0,0.00389666525400921,0.0191281433697809,0,0,0,0,-0.0243199113472882,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0987367802734115,0,0,0,0,0.116190708573813,0.0202669057334397,0,0,0,0,-0.215228218036519,0,0,0,0.106057017748677,0,0,0.0420636425983406,0,0.261281865256825,0,0,0,-0.104238172255317,0,0.0744907022078305,-0.0113074372947271,0,0,0,0,0,0,0,0,0,0.0901404039778861,0,0,0,0,-0.00553361087494221,0,0,0,0.107774568396296,0.0578023852810794,0,0,0,0,0,0
X000983.SZ,0,0.283827160348122,0,0,0.14205240672473,0,0,0,0,0.155875986065769,0,0.00255750268564548,0,0,0,0,0.0128922168897484,0,0,0,0,0,0.0249346184965544,0,0,0,0,0,0,0,0,0,0,0,0.336338019730083,0,0,0,0,0,-0.0578511400096459,0,0,0,0.425510038293863,0,0.0513488512151061,0,0,0,0,0.106817703798539,0.041322095574976,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.403415503686237,0,0,0.286277610016925,0,0,-0.0854082892648566,0,0.15395517083671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333826891570993,0,0,0.0528876665613339,0,-0.0716868026003694,0,0,0,0,0,0.160629929008932,0,0,0,0,0,0,0,0,0,0,0,0,-0.104371217340656,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.598290446063884,0,0,0,0.254431103895121,-0.0751394039838735,0,-0.355908377765409,0.157636395261296,0,0,0,0,0,-0.44301653926164,0,-0.205013836785806,0,0,0,0,0,0.215855928357731,0,0,0,0,0,0,6.93889390390723e-18,0,0.474341675531542,0,0,0,0.0319082637198727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743137271485165,0,0
X600096.SH,0,0,0,0,0.0306152247674542,0,0,0,0,0.0773569548902166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107988787517411,0,0.813786249739994,0,0,0,0.269814774150715,0,0,0,0,0,0,0,0.0391631643551915,0,-0.12215097504384,0.0158245108507245,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.0933392805037111,0,0,0,0,0,0,0,0,0,0,0.00422460274711704,0,0,0,0,0.129641655384734,0,0.188383912542493,0,0,0,0,0,0,0,0.0612350377624508,0,0,0,-0.020119694978442,0,0.227007340218378,0.119513479992197,0,0,0,0.0804826016687158,0,0,0,0.15369225975895,0.00374850939189429,0,0,0,0,-0.0285070564817559,0,0,0,0,0,0
X601699.SH,0,0.0549347648812564,0,0,0.0287050979335012,0,0,0,0,0.163347827600181,0,0.00219140924840758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328855278204169,0,0,0,0,0,0.0833990157227269,0,0.0578094456802195,0,0,0,0,0,0,0,0,0.17054083614413,0.0472183421251902,0,0,0,0.0141574609551839,0,0,0,0,0.0344137650467302,0,0
X600348.SH,0,0,0,0,0.368627520487639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121034710090017,0.040833660537865,0,0,0,0,0,0,0,0,0.237011286982011,0,0,0,0,0,0,0,0.467267101641184,0,0,0.0479099970693645,0,0,0,0,0,0.128615525622834,0,0,0,0,-0.00407568275476794,0,0,0,0,0,0
X000786.SZ,0,0,0,0.222855047588317,0,0,0,0,0,0.125167764227031,-4.33680868994202e-19,-0.00621847083657342,0.0287752109195718,0,0,0,0,0,0,0,0,0,0.344613348389115,0,0,0,0,0,0,0.00318929962639585,0,0,0,0,0,-0.131095996929876,0,0,0,0,0,0,0,0,0,0,0,-0.0239216117399534,0,0.0928461284957453,0,0,-0.0184874153702838,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.00458828221380206,0,0.138396731576706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525194017662857,0.00576038221602218,0,0.0466565367569141,0,0,0,0,0,0,0,0,0,0,0.0219140757868409,0.0673011620557376,0,0,0,0,-0.0218451441926779,0,0,0,0,0,0
X600160.SH,0,0,0,-0.0782968757256079,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0608016013931088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787563615239058,5.42101086242752e-20,4.33680868994202e-19,0,0.140833801634919,0,0,0,0,0.00995389107338687,0,0.120534069834051,0,0,0,0,0.215785506977353,0,0,0,0,0.166190409068611,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.0198343895400239,0,0,0,0,0,0,0,0,0.0264941650049789,0,0.0965097422190211,0.0330476351582322,0,0,0,0,0.0507941849023067,0,0,0.0513840118517025,0,0,0,0.0112977088773414,0.02207429691074,0,0.0608415782074265,0,0,0.168415130633224,0,0,0,0,0.100544029444801,0,0.276394493048535,0,1.73472347597681e-18,-0.011262170867881,-0.0151303652409692,0,0,0,0.0398375686371239,0,0
X300073.SZ,0,0,0,0,0,0,0.156772896114843,0,0,0,0,-0.106583606521973,0,0.0428048663787703,0.321839758081405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169550240546953,-0.158385919942555,0.0496610583711527,0.0923811461301922,0.207313345509839,0,0,-0.0412696712071641,0,0,0.0648842821882609,0,0,0,0,0,0,0,0,0.00290225858131579,0,0,0,0,0.0329263713803879,0,0,0,0.00790038014749198,0,0
X002353.SZ,0,0,0,0,0.0872885231799779,0,0,0,0,0,0,0.0607556855078642,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488706585918317,0,0,0,0,0,0.0227118252717123,0,0,0.0457921394898206,0.0790437162966928,0,0,0,0.0464631872756152,-0.0824591675463127,0,0,0,0,0,0.26593679676931,0.173778658330453,0,0,0,0,-0.03062807349056,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,-3.46944695195361e-18,0.257240954962164,0,0,0,0,-0.0558235606079166,0,0,0,0,0,0.027210515813987,0,0,0,0,0,0.298662934078793,0,0.161234774930832,0,0,0,0,0,0.0633009376774254,0,0.0380824523049258,0,0.0660932267182781,0,0,0,0,0.173804557514534,0,0,0,0,0,0,0,0,0,0.0206813799249817,0,0,0,0,0,0.0153303925788503,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0592277382520264,0.0586176911788924,0,0,0,0,0.00103265056926525,0,0,0,0,0.171585836851871,0,0,0,0.049494397455273,0,0,0,0,0,0,0,0,0,0.06379012658512,0,0,0.0233270227141355,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00819643185636776,0,0,0,0,0,0
X600985.SH,0,0.0573800482780517,0,0,0,0,0,0,0,0.380295050649218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111549827987684,0,0,0.0240815274768629,0,0.124230936250852,0.00299868372955403,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0803642096802775,0,0,0,0,0,-0.00965493461485251,0,0,0,-0.0154253871238095,0,0
X600801.SH,0,0,0,0,0.0839858133924749,0,0,0.00666752823930872,0,0,0.0593557297107928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512654948039113,0.00730878906012127,0,0,0,0.306287481077423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117702360732348,0,0,0,-0.0116783831264902,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757533569502712,-0.14701891685,0,-0.0763803437788005,0,0,0,0.192504493172493,0,0,-0.0632056124421176,0,0.409316516044396,0,0,0,0,0.197595890523846,0,0.157249163487492,0,0,0,0,0,0,0,0,0,0.0528849702911109,0.0676913730641355,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.0972915873234023,0,0,0,0,0,0.182634620599848,0,0.146258534483952,0,0.103848777505189,0.0336969039756875,0,0,0,0,0,0,-0.366123744737627,0,0,0,0,0,0,0,0,0,0,0,0.268388086740516,0,0,0,0,0.26165649796805,0,0,0,0,0,0,0,0,0,0,0,0.114772740793412,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.00332737780081101,0,0,0,0,-8.67361737988404e-19,0,0.0466931971263003,0,0,0,0,0,0,0,0.599335638597798,0,0,0,0,0,0,0.0105097368294955,0,0,0,0,0.00754188430457766,0,0.038736295355133,0,-0.00661836997666808,0.0435245148071994,0,0,0.0153863477718061,0,0.00753977096534718,0,0,0,0,0.0109049139972972,0.0266815091603069,0,0,0,0,-0.0148919267043854,0,0,0,0.0163464912389311,0,0
X600486.SH,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0389478226136992,0,0,-0.00447768754806878,0,0.178738048857794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420668325704042,0,0,0,0,0,0,0,0,0,0,0.174133134259736,0,0,0,0,-0.0466081519574725,0.00287165365285,0,0,0,-0.0348879083306171,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0827081697443807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255761037104456,-0.0887859062870524,-0.0264208781761612,0,0,-0.0172086048279805,0,0,0,0,0,0.105355825851485,0.0992553475401696,0,0,0,0,0,0,0,0,-0.0858213940281669,-0.0518177359167031,0,0,0,0.114736448007586,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.101272186217851,-0.148161481280799,0,0.0878710527518086,0,0,-0.101299757815291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113075740842186,-0.0644208735133375,0,0,0.126943817798812,0,0,0,0,0,0,0,0,0,0,-0.336048292554479,0,0.143823200761999,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349172299528099,0,0,0,0,0.0687946443116016,0,0,0,0,0,0,0,-0.0141271498315696,0,0,-0.193389795849335,0,0.210782129974016,0,0,0,0,1.19723665225221,0,0
RealEstate_excess,-0.0171277141029149,0,0,0,0,0.0162002878229361,0,0,0,0,0.0174435354759819,0.0471336288924314,0,-0.0186674373911182,0,0,0,0,0,0,0,0,0,0,0,-0.116634963302372,0,0,0,0,0,0,0,0,0,0.0371800619969322,0,0,0,0,0,0,0.021145893448983,0,0,0,-0.0866478298235573,0,0,0,0,0,-0.0216846291054139,0,0,0,-1.0842021724855e-19,0,0
MKreturn,0,-0.0795597537189421,0,0,-0.0191220666377957,0.0184726156960972,0,0,0,0,0,0.0581233135225477,0,-0.0876708451217138,0,0,0,0,0,0,0.042664554031123,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00915210901424505,0,0,0,0.00935537327921218,0,0
MKvol,0,0,0,0,0,0,-0.00240430336258698,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000533572589046536,0,0.00136377381170362,0,0,0,0,0,0,0,0,0.00564307948170431,-0.000528736778114295,0,0,-0.000457767083979979,0,0,0,0,0,-0.00169925268575392,0,0,0,0,0,0,0,0,0,-0.00555772628866187,0.00691794669380624,0,0,0,0.0203996018278528,0,0
CarbonVol_Shenzhen,0,0,0,0.0674592932869255,0,0,0,0,0,0,0,-0.0199014105067258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403348344630206,0,0,0,0,0,0,0,0,-0.374844154222047,0.289089304661744,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50718608726461e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145880542530156,0.00170242893154945,0,0,0,0,-0.00126168322880116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364928423575902,-0.00452265946232626,0,0,0,0.0182239529741467,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000752668330258714,0,0,0,0,0,0,0,0,0,0.000889548306153376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00194169592137413,0,0,0,0,0,-0.00752253422881585,0,0,0,0.0145450055438002,0,0
