,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X000708.SZ,X600111.SH,X000301.SZ,X601600.SH,X600660.SH,X600010.SH,X600547.SH,X002271.SZ,X600886.SH,X000877.SZ,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X600160.SH,X000786.SZ,X600995.SH,X600489.SH,X000629.SZ,X000807.SZ,X000408.SZ,X600219.SH,X600378.SH,X600096.SH,X000933.SZ,X000932.SZ,X000723.SZ,X002080.SZ,X600141.SH,X600688.SH,X000831.SZ,X300037.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0763788803785541,0,0,-0.0163999174402954,0.189065045065367,0,0,0,0.0253974616617042,0,0,0,0.104687230472148,0,0,0,0,0,0,0,0,0,0,-0.00432266464575519,0,0,0,0,0,0,0,0.164740121265695,0,0,0,0.0853328658800702,0,0,0,0,0.00287325664482411,-0.00251421096188815,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.0686026154350027,0,0,0,0.0384959678193842,0,0,0,0.0840325063161702,0.116112142506845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.114331523855279,0,0,0,0.147330382780515,0,-0.0221130211554762,0,0,0,0.00363396968009447,-0.0117053755162939,0,0,0,0,0
X601088.SH,0,0,0,0,0.0711997738625183,0,0,0,0.0247953329824942,-0.01032660808057,0,0.202130378185566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108782655761324,0,0,-4.33680868994202e-19,0,0,0,0.117988096339371,0,0,0,0,0,0,-0.0266150662972589,0,2.9300674379384e-06,0,0,0,0,0,0,-0.0213980625174787,0,0,-0.0171914080224391,0.0171672605700923,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.08592016480213,0,0,0,0,0,0.215163887517743,0,0,0.0336917670150347,0,0,0,0.0760152197112916,0.228736985116373,0,0,0,-0.040893973635666,0,0,0,0,0,0,0,0,0,0,0,0,0.0878947333406799,0,0,0.457609405039065,0,0,-0.0875267755178058,0,0,0.0523098190342704,0,0,0.0190872287582259,-0.0188932702559942,0,0,0,0,0,0
X600188.SH,0,0,0.653575354010565,-0.12951884673973,0,0,0,0,0,0,0,0.0934670139546896,0,0,0,0,-0.0745685410414748,0,0,0,0,0,0,0.368153298914177,0,0.0710055799324787,0,0,0.0718829090744825,0,-0.261550767567617,0,0,0,0,0,0.151761812095431,0,0,0,0.0529511565230787,0,0,-0.0352492199375838,0,0,0,0,0,0,0,0,-0.0185918991024103,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717884128694524,0,0,0,0,0,-0.00971513321114967,0.50469705772539,0,0,0.0306245078473732,0,0.0339496450376825,0,0,0,0,0,0.13847605211194,0,0,0,0,0,0,0,0,0.0439206192409416,0,0,0,0,0,0,0,0,0.0672067736648225,0,0.0139519389670931,0.0160982259090587,0,0,0,0,0
X600019.SH,0,0,0,0,0.02642930825509,0.0704016063772094,0,0,0,0,0,0.185167133822154,0,0,0,0.0394850114291037,0,0,0,0.118336510582164,0,0,0,0,0,0,0,0.165221981223949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430588533639094,0,0,-0.0163159046823806,0.133392136140507,0,-0.00761000341766697,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.607115203270773,0,0,0,0,0,0.0699619952676411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836401362729885,-0.065452307958814,0,0,0,0.0125967255162372,0.0391415398039171,0,0,0,0.0442537174553865,0,0,0,0,0,0.00199012238172953,0.0375532511634032,0,0,0.00514296608699186,0,0,0,0,0,0,0
X600011.SH,0,-0.20136806630206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0872843275192851,0,0,0.0377551265982914,0,0,0,0,0,0.119650444415685,0.638222883411569,0,0,0.129771067306834,-0.099556024820371,0,-0.057173121527743,0,0,0,0.0888639764695929,0,-0.0327443960358299,0,0,0,0,0,0,0,0,0,-0.0272622292223712,0.0491339887143092,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.01177837763587,0,0,0.559257994040799,0,0,0,0,0,0.112288187698905,0,0,0,0,0,0,0,0,0,0,0,0,0.0343260116466601,0,0,0,-0.115044770050638,0,0,0,0,0,0.0345822355971287,0,0,0.0801916063995979,0.0789450318599863,0,0,0,0,0,0,0,0.0531115308251031,0,-0.0592227478560641,-0.0351412420203715,0.0594635075496084,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.105312391012209,0,0,0,0,0.062055333205874,0,0,0.160090537495254,0,0,0.0151161971297348,0,-1.73472347597681e-18,0.14008770101459,0.00831449765191217,0,0.0100754611917164,0,0,0,0,0,0.130335757477866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122217947049313,0,0,0.00827192991931358,0.0162786853391419,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.323959203373919,0,0,0,0,0,0,0,0,0,0.0200644323470218,0.0446109551230753,0,0,0,0,0,0,0,0,0,0.0444351443589115,0.109948946534662,0,0,0.0805941867836093,0.0166203624968877,0,0,0,0,0.16227317902196,0,0,0,0,0,0.0487124070993225,0,0,0,0,0,0,0,0,0.0242646776041676,0.00259727990689948,-0.00551372629302765,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0039021273102946,0,0,0,0,0,0,0,0,0,0,0,0,0.0814834947168365,0,0.0660745292354705,0,0,0.0431476796595758,0.0253137589434006,0,0,0,0.0541014784343422,0,0,0,0,0,0,0,0,0,0,0,0.0379812410185714,0,0,0,0.138148878215016,0,0.0428237057905153,0,0,0,0.0180219097125181,-0.00880593690956406,0,0,0,0,0,0
