,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600547.SH,X600362.SH,X000786.SZ,X600111.SH,X000301.SZ,X600010.SH,X601600.SH,X600886.SH,X600188.SH,X600176.SH,X600011.SH,X600426.SH,X002466.SZ,X000932.SZ,X601991.SH,X600801.SH,X600803.SH,X000027.SZ,X600352.SH,X000898.SZ,X600219.SH,X600795.SH,X600489.SH,X600688.SH,X600157.SH,X600486.SH,X002080.SZ,X000723.SZ,X000807.SZ,X600516.SH,X600027.SH,X000825.SZ,X000883.SZ,X300037.SZ,X601168.SH,X600299.SH,X002353.SZ,X600315.SH,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.313548291746531,0,0,0,0.0153793868324545,-0.00466583688217613,0,0,0,0,0,0.00681008390885563,0,0,0.0137229000263269,0.0140328617480971,0.0553364317353369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00698362617744286,0,0,0,0,0.0418222256758682,0,0,0,-0.00120912389639131,0,0,0,0,-0.00637345203828991,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124611751837662,0,0,-0.101824273224353,0,0,0,0,0,0.0436915222686619,0,0,0,0,0,0,0,0.0241443363665858,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248163913790772,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0987409619325596,0,0,0,0,0,0,0,0,0,0,0,0.071121487386225,0,0,0,0,0,0,0,-0.0281828348192312,0.0190466669171067,0,0,0,0,0,0,0,0,0,0,0.20279420211677,0,0,0,0.0230660722158358,0,0,0,0,0,0,0,0.0211710694727388,-8.67361737988404e-19,0,0,0,0.00527372692475665,0,0
X600309.SH,0,0,0,0,0,0,0,0.236796699558554,0,0,0,0,0,0.245001554655562,0,0.00104825907058117,-0.0443967200858006,0,0,0,0.0106342171842378,0,0,0,0,0,0,0,0,0,0,0.189468269512997,0,0,0,0,0.178699513546582,0,0,0,0,0,0,0,0,0,0,0,0.0375715189119561,0,0,0,-0.0340795149668032,0,0,0,-0.00323061274936304,0,0
X600585.SH,0,0,0,0.0184277882425529,0,0,0,0,0.0489769064652337,0,0,0,0,0,0,0,-0.00578739169406502,0,0,0.102638246822314,0,0,0,0,0.0108182001198037,0,0.116715315360248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754189766969309,0,0,0,0,0,0,0,0.0426372826538528,0,0,-0.0310789790176802,-0.00069764037408495,0,0,0,-0.029484768326603,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0344826835561291,0,0,0,0,0,0,0.29185463627833,0,0,0,0,0.0800835773208927,0,0,0,0,0.17899034071186,0,0.0372201755293322,0,0,0,0,0,0,0,0,0,-0.0436481808070313,0,0,0,0,0,0.177656782589792,0,0,0,0,0,0.0922792427148153,0,-0.0119749322856863,0,0,0,0,0,-0.036968802719843,0,0
X002271.SZ,0,0,0,0,0,-0.376957060404355,0,0,0,0.0428747088383281,0,0,0,0,0,0,0,0,0,0,0.109603237560767,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221577094072596,0,0,0.124110740176358,0,0.00484331305495937,0,0.059394671297558,0,0,0,0.047770494557108,0,0,0,0,0,0,-0.0341837954468366,0,0,0,0,-0.0514182786037267,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.19371578924943,0,0,0.0547734492084053,0,0.131339694244224,0,5.42101086242752e-20,0,0,0,0,0,0,0.145064150089953,0.0855158423130233,0,0,0.0131771350231335,0,0.154417490396702,0,0.155883266394765,0,0,0,0,0.435202397679751,0,0.0626745062242898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934636382019063,0,0,0,-0.0167865361179145,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0519233262381703,-0.10574006095777,0,0,-0.0387429946230024,0.232460203987842,-0.192111584471124,0,0,0,0,0,0,0,0,0,0,-0.0457440097965133,0,0,0,0.25239881136572,-0.37773516168243,0,0,0,0,0,0,0,0,0,0,0,-0.0646351359894619,0,0,0.390601169109927,0,0,0,0,0.258335685282741,-0.272702846754487,0,0,0,-0.0430835318114834,0,0
X600660.SH,0,0,0,0,0,0,0.012076841218175,0.0933146175740118,0,0,0,0,0,0,-0.026304541958843,1.73472347597681e-18,0,0,0,0,0.118787113938415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344708219639794,0.0202072943727298,-0.120420312439846,0,0,0,0,0,0.0155810238151761,0,0,0,0,0,0,0,-0.0228913423622512,0,0,0,-0.0549258428300962,0,0
X601898.SH,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.127089609224718,0,-0.0149959458150643,-0.0178240539605911,0,0,0,0.272473348711806,0,0,0,0.111905564795395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760150261869583,0,0,0.147126911796414,0,0,0,0,0,0,0,0,-0.0115413283848124,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166846965657179,0,0.0751879118703368,0,0,0.00453191403934098,0,0,0,0,0,0.0564657936938737,0,0,0.137395483435266,0,0,0,0,0.100622913949124,0,0,0,0,0,0,0,0,0.0995621857181346,0.0300110297335166,0,0,0,0,0.0138289087919841,0,0,-8.67361737988404e-19,0.00164331733629071,0,0,0,-0.0054641338606446,0,0
X600362.SH,0,0,0,0,0,0,0,0.119326459515196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101000392128876,0,0,0.0376856540323789,0,0,0,0,0,0.246254243999362,0,0,0.0313444097650683,0,0,0,0,0.438957240432002,0,0,0,0,0,0,0,0,0,0,-0.0446600167972725,0,0
X000786.SZ,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.128572318897609,0,0,0,0,0,0,0.269451147363112,0,0,0,0,0,0,-0.172583794995221,0.113287082248296,0,-0.235278413464686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187973411985207,0,0,0,-6.93889390390723e-18,-0.104600194446996,0,0,0,-0.00748316618750191,0,0
X600111.SH,0,0,0,0.190459887822125,0,0,0,0,0.41394295043629,0,0,0,0,0,0,0.130927471670558,0.409789440636181,0,0,0,0,0,0,0,0.31218603867363,0,0,0,0.0260635030453448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532082805926156,0,0,0,0,0,0,0,-0.00541328137302945,0,0,0,0,-0.0904273905192915,0,0
X000301.SZ,0,0,0,0,0,0.045496430282985,0,0,0,0.126588072481006,0,0,0,0,0.306637707207206,0,0,0,0,0,0.0491573274558464,0,0,0,0.0108881819633846,0,0,0.415365142526712,0,0,0,-0.0269204169149062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782303593124621,0,0,0,0,0,0,-0.0278979801317273,0,0,0,-0.052473221912034,0,0
X600010.SH,0,0,0,0,0,0,0,0.0136856737815172,0,0,0,0,0,0,0,0,0,0,0,0.14429665513254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565115356451964,0.0307475620023843,0,0,0,0,0,0,0.298581381549914,0,0,0,0,0,-0.00583613903196763,0,0,0,0,0.0183472020235809,0,0
X601600.SH,0,0,0,0,0,0.0263623959767539,-0.0633352774447738,0,0,0,0,0,0.102993048197815,0,0.0846807911798732,0,0,0,0,0,0,0,0,0.0121505274231332,0.104038972257081,0,0,0,0,0,0.0594368584797093,0.168478472120203,0,0,0,0,0,0,0,0.228092567193444,0,0,0.0305696855879879,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0153754185584864,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263067138077463,0,0,0,0,0,0,0,0,0,0.0218466259178835,0,0,0,0.143081154424333,0,0,0,0,0,0,0,0,0,0,0.186075322950219,0,0,0.0011179035149093,0.0205366046264713,0,0,0,0,0,0,0,0,0.0275127114193678,0,0,0,-0.0082995539294117,0,0
X600188.SH,0,0,0,0,0,0,0.126257474492026,0,0,-0.341422545862645,0,0,0.0233026377084639,0,0.131757217456025,0,0,0,0,0,0,0,0,-0.0475094637341227,0,0,0,0,-0.157620072103457,0,0,0,0,0,0,0.177618772571524,-0.07406258191237,0,8.67361737988404e-19,0.212903716792344,0,0,0,-0.0152847690465171,0,0,0,0,0,0,0,6.7762635780344e-21,0.0183838036990213,0,0,0,-0.00335940559890464,0,0
X600176.SH,0,0,0,0.325724480948972,0,0,0,0,0,0.080627714411796,0,0,0,0,0.246576170165337,0,0,0,0,0,0,0,0.262938690550831,0,0,0,0,0,-0.159774213500313,0,0,0,0,0,0,0,0.113103966668304,0.0673574001815195,0,0.0350143495196235,0,0,0,0,0,0,0,0.0368304558958654,0,0,0,-0.0218774884203434,0,0,0,0,-0.00523344394867949,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.00411146866376377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449285012588763,0.0596198718302172,0,0,0.144236203116328,0,0,0,0,0,0,0,-0.0610664462858243,0,0,0.139822570823314,0.0503214703644427,0,0,0,-0.025226936990756,0,0,0,0,0,0,0,0.0159933956828452,0,0,0,0,0,0
X600426.SH,0,0,0,0.0868480992183086,0,0,0,0.163562805308217,0.0490199197787286,0,0,0,0.0547124022063416,0,0,0,0,0,0,0,0.19113033404134,0,0,0.0635581272711859,0,-0.283091966456445,0,0,0,0,0,0.0217355524600416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023596603434472,0,0,0,0,-0.0187944174848806,0,0
X002466.SZ,0,0,0,0,0,0,0,0.483904468333873,-0.107198758927276,0,0.170914577881402,0,0,0,0.304707151729259,0,0,0.0159334880121587,0,-0.0986811133434207,0,0,0.098586959990538,0,-0.143865036612473,0,0,0,-0.0524173457362261,0,0,0,0,0,0,0,0,0.0639773548788834,0,0,0.190841634315962,0,0,0,0,0,0,0,0,0,0.155906235696399,0.0341185028239155,0,0,0,0,-0.0506442682097887,0,0
X000932.SZ,0,0,0,0,0,0.610551987286603,0,0.0888359731666942,0,0,0,0,-0.0289862254233433,0,0.00998111762122257,-0.0502192348617339,0,0,0,0,0,0.0523661324610914,0,0,0,0,0,0,0,0,0.217315358500764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207131986224911,0,0,-0.0322066991590718,0,0,0,0,0,0,0
X601991.SH,0,0,0,-0.00711789067525933,0,0,0,-0.0817844143132708,-0.0248342722449658,0,0,0,0,0,-0.101385615831498,0,0,0,0,0,0,0.330567513901914,0,0,0,0,0,0,0.245865489704363,0,0,0.213869392245694,0,0,0,0,-0.00510523824596217,0,4.33680868994202e-19,0,0.062457175083941,0,0,-0.0887489248484517,0,0,0,0,0,0,0,-0.00110142305319219,0,0,0,0,-0.0132307614941537,0,0
X600801.SH,0,0,0,0,0.12880134615294,0,0,0,0,0,0,0,0,0,0,0,0.0622312424721624,0.0771276472698644,0.181612730004971,0,0,0,0,0.0195174375536768,0.109915749757983,0,0,0,0.00162737748826437,0,0,0,0,0,0,0,0,-0.0214815198668458,0,0.0426599289766044,0,0,0,0,0.036905531164954,0,0,0,0,0,0,0,0,0,0,0,-0.00115194867539726,0,0
X600803.SH,0,0,0,0,0,0,0,0.173852134297863,0.0338426078149561,0.174508659200403,0.128249564392318,0,0,0.153397181770265,0.134816661950866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323170102559492,0,0,0.0149633648830737,0,0,0,0,0,0,0,0,0,-0.0208986304945884,0,0,0,-0.00260434186714214,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166720149661508,0,0,0,0.0807579571907864,0,0,0,0,0,0.039880835143829,0.616663082806503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200357015442969,0,0,0,0,0,0,0.0839627268594818,0,0,0,0,0,0.0388785609646678,0,0,0,0.0979684331479901,0,0
X600352.SH,0,0.0615819296297443,0,0,0,0,0,0,0,0,0,0,0.0869057610601704,0,0,0.165490087424992,0.0275365482653112,0,0,0,0,0,0,0,0,-0.0524218628725655,0,0,0,0,0,0,0,0,0.0399253751050328,0,0,0,0,0.0561255811579011,0,0,0.0423905477923114,0,0,0,0,0.149948604568142,0,0,0,0,0,0,0,0,-0.0122706101671458,0,0
X000898.SZ,0,0,0,0,0,0.215361068971023,0,-0.0199210340602208,0,0,0,0,0,0,0,0,0.053643975141434,0.0275089328084392,0,-3.46944695195361e-18,0,0,0,0,0.156008475416929,0,0,0,-0.129491555073879,0,0,0,0,0,0,0,0,0,0,0.0458450332381256,0,0,0.0895904190563045,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00374498952474425,0,0
X600219.SH,0,0,0,0,0,0,0.0289673014222772,0,0,0.0259060207615801,0,0,0.170822255987764,0,-0.125044185949496,0,0,0,0,-0.106105763122475,0,0,0.321627972230583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349714771727241,0,0,0.178350389611796,0,0,0,0,0,0,0,0,0,-0.0469517913257956,0,0,0,-0.0349880702418296,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.00977453625409551,0,0,0,0,0,0.045345456554283,0,0,0,0,0,0,0.196684132663077,0,0,0.0349249629055636,0.0436197611705461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745145519856947,0,0.262169063015549,0,0.0328728018036357,0,0,-0.0337078131888052,0,0,0,0,-0.0229640132201942,0.0237681763665133,0,0,0,0.02202481991333,0,0
X600489.SH,0,0,0,0,0,0,0,0.0261115029138047,0,0,0,0.348741585603182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0942857954524831,0,0,0,0,0,0,0.0347411128071105,0.0968727969281164,0,0,0,0,0,0,0.103230370260959,0,0.00481545089675503,0,0,0.0102741040680216,0,0,0,0,-0.0201540963739823,0,0
X600688.SH,0,0.0800298214242837,0,0,0,0,0.108159479691728,0,0.0108114119610425,0,0,0,0,0,0.0363599719956378,0,0,0,0,0.0507755734488836,0,0,0,-0.0314202855995316,0,0,0,0,0,0,0,0,0,0.272226712825966,0,0,-0.0581803050630968,0,0.0687791020098741,0,0,0,0,0,0,0,0,0.0337671585637319,0,0,0,0,0,0,0,0,-0.0187384116919145,0,0
X600157.SH,0,0,0,0,0,0,-0.118422766135058,0,0,-0.133614948802157,0,0.0240467056753566,0,0,0,0,0,0,0,0.129428990304864,0,0,0,0,0,0,0,0,0.0108470782412624,0,0,0,0,0,0,0,-0.0131025829057024,0,0.00840581373936276,0,0,0,0,0.0478883353856009,0,0,0,0,0,0,0,-0.0045481975304683,1.6940658945086e-21,0,0,0,-0.0071668052806408,0,0
X600486.SH,0,0,0,0.143949171302405,0,0,0.0609563342887418,0.0493613130463542,0,0,0,0,0,0.0641979537365348,0,0,0,0,0,0.0219623252733713,0.0159525867384775,0,0,0,0,0,0,0,-0.166392989907575,0,0,0,0,-0.00983727244868924,0,0,0,-0.0334456689541064,0,0,0,0,0,0,0,0,0,0,0.12317229070971,0,0,0,-0.0223063623016538,0,0,0,-0.0342791005816704,0,0
X002080.SZ,0,0,0,0,0,-0.0214829331568471,0.042793520395128,0,0,0.0824447911689453,0,0,0,0,0.125424697185292,0,0,0,0,0,0.263322317868956,0,0,0.0134689910639262,-0.0225950279625088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701059784635927,0,-0.00534889167991517,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0169199731344646,0,0,0,-0.0118183088953189,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.274374930705949,0,0,0,0,0,0,0,0,0,0,0.131853757837594,0,0,0.101339528992438,0,-0.0709348986715785,0,0,0,0,0,0,0,0,0,0.150620393435731,0.0688145391519351,0,0,0,0,0.127488984687074,0,0,0.059538300001218,0,0.117036327934104,0,0,0.0746652402484188,0,0.133660674370121,0.0268951049379514,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877815536696825,0,0,0,0,0.168369867542256,0,0,0,0.317027675905504,0,0,0,0,0,0,0.349518806314943,0,0,0,0,0,0,0,0,0.0954562048872433,0,0.189339627063112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206516197162519,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796791734919446,0.176619579190772,0,0,0,0.131667143353595,0.0876303275359411,0.25638158037778,0,0,0,0,0,0,0,0,0,-0.0742122058240573,0,0,0,0,0,0.021637722508401,0.2668804228829,0,0,0,0,0.0190205914273289,0,0.273028754176827,0,0,0,0,0,0.0680937698694182,0.00829418529353693,0,0,0,-2.16840434497101e-19,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.00718108921763081,0,0,0,0,0,0,0.00426918991246351,0,0,0,0,0,0.299002958839888,0,0,0,0.0176749718066056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115800461447987,0.0532520777131065,0,0,0.0811825664395304,0,0,0,0,-0.000248840757877075,0,0,0,0,0,0,0,0.01687543969956,0,0
X000825.SZ,0,0,0,0,0,0.268584262207153,0,0,0,0,0,0,0.148198661357671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432908408957724,0,0.383959291203186,0,0,0,0,0,0,0,0,0.0479350704247379,0,0,0,0.0144074168389558,0,0,0,0,0,0,0,-0.009183665513578,0,0,0,0,0.0389970271601573,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748599092504848,-0.0240786124167721,0,0,0,0,0,0,0,0,0,0,0.0869356124766809,0,0,0,0.0159348122085138,0,0,0,0.216908465252158,0,0,0,-0.129928962401031,0,0.0733534476053184,0,0.0868184337833227,0.200829122019126,0,0,0.0392019292085835,0,0,0,0,0,-0.0863209160620688,-0.0402101178210934,0.0259422761206062,0,0,0,0.141816714245191,0,0
X300037.SZ,0,0,0,0,0,0,0,0.241923826402665,0,0.092778316528295,0,0,0,0.138880777257599,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.108423936210903,0,0.0460710263960702,0,-0.224513349571233,-0.123034006916629,0,0,0,0,0,0,0,0,0.099636756669895,0,0,0,0,0,0,0,0,0,0,0.0112557218767755,0,0,0,0,-0.0346884128710243,0,0
X601168.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.148449789464115,0,0,0.183758539341197,0,0,-0.116086055198839,0,0,0,0,0.0113742421092499,0,0,0,-0.0302948010119046,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0014341290163292,0.107656689539515,0,0,0,8.67361737988404e-19,0,0,0.237243885479966,0,0,0,0,-0.00644872998898435,-0.0320285452959992,0,0,0,-0.0513977403782944,0,0
X600299.SH,0,0,0,0.0139159033420901,0,0,-0.0749473260183767,0,0.150749292419501,0,0,0,0,0.0368512830209413,0,0,-0.0339785254830835,0,0,0,0.0468499640339781,0,0,0.0420414128880678,0,0,0,0,0.000123477709846794,0,-0.0139870864876626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168792572384594,0.135918390448864,0,0,0,0,0,-0.0115391926144238,0,0,0,0,0.0263759783586695,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0.201720918972943,0,0.298672767138339,0,0,0,0.214127394335199,0,0.112306801269495,0,0,0,0.227165971147043,0,0,0.22106822876888,-0.107677304323657,0,0,0,0,0,0.207748990846224,-0.167468969070444,0,0,0,0,0,0,0.014510683264004,0,0,0,0.00404909961742077,0,0,0,0,0,0,0,0,0,-0.105147292044065,0,0,0,-0.0154292272967963,0,0
X600315.SH,0,0,0,0,0,0.0931601154255803,0,0,0,0,0,0,0.0442658459963557,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535813573058908,0,-0.131420452992818,0.0685484353814684,0,0,0.32738528209865,0,0.0621636612680606,0,0,0,0,0.0120292103728694,0.0233398423024464,0,0,0,0,0,0,0,0,0,0,0.309882279634539,0.0574068133141299,0,0,0,0,-0.0077487883026982,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0323349603931339,0,0,0,0.0531848410076153,0,0.0972964610846608,0,0,0,0,0,0,0.0319705948236568,-0.0314005832794846,0,0,0,0,0,0,0,0,0,0,0,-0.159630838459552,0,-2.16840434497101e-19,0,0,0,0.0420206319328014,0,0,0,0,0,0,0,0,0.00991165500146786,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0240844854050425,0.00319766075823018,-0.0802793967209192,0,-0.0230601273331727,0,0,0,0,-0.0476446522342997,0,0,0,0,0,0.0828335466683437,0,0,0,0,0.0274828900984369,-0.293472733783649,0,0,0,0,0,0,0,0,0,0.13393152410547,0,0,0,0,0,-0.142725004988316,0,0,0.11070442666208,0,0,0.0633912476063452,-0.046078762283252,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.0190401541112337,0,0,0,0.0924618105439076,0,0,0,-0.142976562376712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193609798394569,0,0.381330150428981,0,0.993743760171783,0,0,0,-0.246232317227463,0,0
TED,0,0,0,0,0,0,-0.0535209784248614,0,0,-0.0299853833063764,0,0,0,0,-0.170124605960616,0,0,0,0,0,0,0,0,0,0.0933621670507649,0,0,0,0.0394769314855165,0,0,0,0,0,0,0.0817451701144154,0,0,-0.0291895568410705,0,0,0,0,0,0,0,0,0,-0.130398186779603,0,-0.808971848782196,0.807296340528626,0,0,0,0,0.0418053201323483,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.00289625153135721,0,0,-0.0367112498954909,-0.0480853451379676,0,0,0,0,0,0,0.0417704230468464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146161046891203,0.0774281930141099,0,-0.0714565365556535,0,0,0,0,0,0,0,0,-0.00277406517106046,0,0
MKreturn,0,0,0,0,0,0,-0.0176294931640946,-0.015459990048912,0.0351305184410342,-0.0183469755483335,0,0,0,0.0240932526784868,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191080320357258,0,0,0,0,0,0,0,0,-0.00829886389432542,0,0,0,0.0372027608805137,0,-1.0842021724855e-19,0,0,0,0,0.00199774728053325,0,0,-0.104347791102763,0,-0.0232982136401957,0,0,0,-0.0218181120665767,0,0
MKvol,0,0,0,0,0,-0.00014810904659744,0.00116229828078921,-0.000205658899141594,0,0,0,0,0,-0.00293688209287356,0,0,0,0,0,0.000620342765992735,0,0,0,0,0,0,0,0.000303294415733704,0,0,0,0.00128705456054087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603703663535041,0,0,0,-0.0037819787484397,0,0.00864928895190051
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.430108020958891,6.93889390390723e-18,0,0,0,-0.0808394473478175,0,0,0,0,-0.0404179871775442,0,0,0,0,0,0,0,0.573947775943542,0,0,0,0,0,0,0,0,0,0,0.322281380058203,0,0,0,-0.0270275545574327,0,0,0,0,0,0,0,0,-1.39815641190301,1.65976100506194,0,0,0,0,0,-9.99834330430894
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00194784984976067,0,0,-0.00122650437695688,0,0,0,0,0,0,-0.000898478183938904,-0.00128665054655719,0,0,0,0.00204545238942354,0,0,0,0,0,0,0,0,0,-0.000388191697245319,0,0,0,0,0.000944441587665124,0,0,0,0,0,-0.000776153694602328,0,0,5.77984997834752e-05,0.00150174258083911,0,0,0,-0.00451532787746515,0,0
CarbonVol_Hubei,0,0,0,-1.35525271560688e-20,0,0,0,0,-0.0299271291267639,0,0.00498289111516736,0,0.00020272837471525,0,0.00966330108632184,0.0144145353781006,0,0,0,0,-0.023928824731123,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.00441408300420012,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.00484848283496447,0,0,0,-0.0538034908778583,0.048225907514793,0,0,0,-0.0713825174637037,0,0
