,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X600188.SH,X600011.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X600886.SH,X002466.SZ,X600010.SH,X600111.SH,X000301.SZ,X002271.SZ,X000708.SZ,X600426.SH,X000877.SZ,X600362.SH,X600795.SH,X600176.SH,X600803.SH,X600489.SH,X600027.SH,X601991.SH,X000786.SZ,X000807.SZ,X601699.SH,X000983.SZ,X600160.SH,X000932.SZ,X000630.SZ,X002080.SZ,X600219.SH,X300037.SZ,X000933.SZ,X000408.SZ,X000629.SZ,X600612.SH,X000539.SZ,X600688.SH,X600157.SH,X002409.SZ,X600096.SH,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.06151145214947,0,0,0,0,0,0,0,0,-0.0856557167500442,0,0,0,0,0,0,0,0,0,0.0629304948165528,0,0,0,0,0,0,0.126708652443137,0,0,-0.00324047163108849,0,0,0,0.0947498978560494,0,0,0,0,0,0,0,0.0288315829550524,0.0509036235249359,0,0,0.145123792360348,-0.138034140165293,0,0,0,-0.0268333655928772,-0.00927854235279077,0,0,0,0,0,0
X600028.SH,0.577015847753704,0,0,0,0.216193438801998,0,0,0,0.0364689312064935,0.00992703301140263,0,0,-0.00683766666555894,0,0,0,0,0,0,0,-0.114442419593872,0.0147340033039491,0,0,0,0,0,0,0,0,0,0,0.180114953979574,0,0,0,0,0,0,0,0,0,0.0440579216754359,0,0,0,0,0,-0.233262800901809,-0.0462270316892547,0,0,0.0118958379333899,0,0,0,0,0,0
X601088.SH,0.0404220872256946,0,0,0,0,0,0.315388161389936,0,0,0,0,0,0,0,0,0,0,0.120231093660455,0,0.106949589572807,0,0.0220651222095719,0,0,0,0,0,0,0,0,0,0.0506342005082705,0,0,-0.0802277373507284,0,0,0,0,0,0.0283289148619051,0,0,0,0,0,0,0.058230896254991,0,0,0,0.003191859953662,0.00447259430143849,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110674365723023,0,0,0,0,0.0774110053211339,0.151302895549379,0,0,0,0,0,0,0,0,0,0,0,0.0176244815361009,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0520988574656613,0,0,0,-0.00377529677802838,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.119359669935699,0,0,0,0,0,0.139532843197088,0,0.0737046798581601,0,0,0,0.0458139002478904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348528187821379,0,0,0,0,0,0,0.062855002887433,0.0303913342229392,0,-0.0429362451619258,0.0012527182591407,0,0,-0.215540869993598,0,0,0,-0.0133663120180037,-0.0326503057803265,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0747001055525412,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593487818497339,0,0.0559624334032943,0,0.0937041544071799,0.192783779291431,0,0,0,0,0,0,0,0,0,0.143414083774621,0,0,0.00943959579562072,0,0,0,0,0,0,0,0,0,0,0,-0.0903945931534359,0,0,-0.142998091650062,-0.0395685346939416,0.0756993073575019,0,0,0,0,0,0
X600188.SH,0,0,0.808331761187842,0,0,0,0,0,-0.25206524692984,0,0.142453930765326,0,0,0.0331498139556639,0,0,0,0,0,-0.106914849151916,0,0,0,0,0,0,0,0,0,0,0,0,0.184329939367646,0.205671361224333,0,-0.128133145485425,0,0,0,0,0,0,0,-0.133634081455263,0.0945503968721103,0,0,-0.0531659211249915,0,0.0478078980840737,0,0,0,0,0,0,0,0,0
X600011.SH,0,0.233007115225174,-0.415540975000104,0,0.210766645295598,0,0,0,0,0,0,0,0,0,0.613255693184295,0,0,0,0,-0.0295994247866979,0,0,0,0,0,0,0,0,0.353039756073534,0,-0.0309468802037042,0,0,-0.12290697932399,0,-0.183025367749184,0,-0.160768443087173,0,0,0,0,0,0,0.0881258221615315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0.246932831414404,0,0,0.0384800381315565,0,0,0,0,0,0,0,0,0,0,0,0,-0.268843795127554,0,0,0,0,0,0,0,0.0927005475514535,0.757968132793131,0,0,0,0,0,0,0,0.0589058635311114,0,0,0,0,0,0,0,0,0,0,-0.20625874640575,0.0591806480939214,0,0.113623934679629,0,0,0.0198071505414199,0,0,0,0,0,0
X601898.SH,0.149649430020439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923126703415705,0.0594447505598776,0,0,0,0.144357840789952,0,0,0,0,0,0.287973129451963,0.00339986371351435,-0.0227789649013716,0,0.234465648810347,0.0298961152593222,0,-0.0679664332794027,0,0,0.0497701395937973,-0.0360657030241392,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
