,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002271.SZ,X000708.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600176.SH,X601898.SH,X600010.SH,X600801.SH,X000786.SZ,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600111.SH,X600795.SH,X600426.SH,X600688.SH,X002080.SZ,X600027.SH,X600299.SH,X601992.SH,X000932.SZ,X000301.SZ,X002466.SZ,X600803.SH,X002353.SZ,X600219.SH,X600315.SH,X600529.SH,X002075.SZ,X600486.SH,X000027.SZ,X300037.SZ,X002409.SZ,X000723.SZ,X600612.SH,X601158.SH,X000898.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0363599859360931,0,0.0789804948039593,0,0,0,0,0.0499632509397339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279488187014851,0.0656232735978052,0,-0.0389732578812435,0.0269700126756469,0,0,0,0,0,0.00920656098541267,0,0,0,0,-0.0155592808451537,0.00801633492184217,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0230461715405571,0,0.0423231585239539,0,0.0229337750034263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199945551457995,0,0,0,0,0,0,0,0.0533826146311294,0,0,-0.0235777631972795,0,0,0.0293892607340024,0,0,0.0279756259611012,-8.67361737988404e-19,0,0,0,0,-0.0264277574806982,0.012273563721289,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0417068764090481,0.00620447074538688,0.00326945387092581,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.335937005106215,0.155058667002912,0,-0.0100922294002281,0,0,0,-0.0189568935232021,0,0,0,0,0,0,-0.0303506075120015,0,0.0013294869274808,0,-0.0178178367445556,0,0,0,0,0,0,0,0,0,0,0,-0.00198268595330608,0.00882062905530244,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526025217360084,0,0,0,0,0,0,0,0,0,0,0.0469803748046619,0,0,0,0.0703790490242662,0,0,0,0,0,0.0647382008990086,0,0,0,0,0,0.0197505670307165,0,0,0,0,0,0.116778437527424,0,0,0,0,-0.0522128662606069,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.224228261357932,0.171689076845661,0.110253603562557,0,0.193491092854154,0,0,-0.0711496384818161,0,-0.0518711428830957,0,0,0,0,0,0,0,0,0.0324693219061225,0,0.280573456604727,0,0,0,0,0,0,0,0.167268592810291,0,0.0235608761754282,0,4.33680868994202e-19,-0.104061712630003,0,0,0,0,0,0,0,0,0,0,0,0,-0.02250091910121,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0713261522888671,0,0.0212093200698104,0.021344659111164,0,0,0,0,0,0.0397989562011705,0,0,0.0878470448541816,0,0,0,0,0,0,0,0,0,0,0.166189096833768,0,0,0,0,0.0336079484047011,0,0,0,0,0,0,0.0341653241645032,0.0785873863477827,0,0,0,0,0,-0.00833689010776677,0.00443875353910742,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0781384662163494,0,0,0,0.0097898406168026,0,0,0,0,0,0,0,0,0.485751032612296,0,0,0,0.0109227760350779,0,0,0,0.0377471580821434,0,0,0,0,0,-1.73472347597681e-18,0.0229570576869026,0,0.0964730744179331,0.0221764353274002,0,0,0,0,0.00774267069912347,0,0,0.21183548176544,0,0,0,0,0,-0.0235394830482285,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0733324721447421,0,0,0,0,0,0,-0.0753254804087655,0,0.0937448059929037,0,0,0,0,0,0,0.0126516660667415,0,0,0,0.202433603465281,0,0.0232693999065458,0,0,0,0,0,0,0.0928281177586943,0,0.0926336860518177,0,0,0,0,-0.0653160190674629,0,0,0.237784268813325,0.136567290279576,-0.0728674116997561,0,0,0,0,0,0,-0.0174205075451107,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529642898129257,0,0,0,0.140045385867314,0,-0.0998224591258834,0,0,0,0.108364700529346,0,0.0515988014276465,0,0,0,0.0579050040070518,0,0,0,0,0,0,0,0,0.246665682139227,0,0,0,0,0,0,0.0352819042367698,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.000823045159066046,0,0,0,0,0,0.08444143932838,0,0,0,0,0,0,0,0,0,0,0.0984793872877063,0.454847951116787,0,0,0,-0.156465406228818,0,0,-0.0720721091529283,0,0,8.67361737988404e-19,0.0224796836174027,0,0,-0.0859432606534282,1.73472347597681e-18,0.0141569094272602,0,0,0,0,0,0.0561595407778781,0.0107901673062978,0,0,0,0,0,0
