,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X601600.SH,X600585.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600111.SH,X600886.SH,X600362.SH,X600027.SH,X600188.SH,X600021.SH,X600157.SH,X600583.SH,X000883.SZ,X601992.SH,X601158.SH,X000709.SZ,X600309.SH,X600352.SH,X000898.SZ,X000539.SZ,X600489.SH,X000792.SZ,X600547.SH,X000629.SZ,X000825.SZ,X000027.SZ,X002470.SZ,X600808.SH,X000060.SZ,X600660.SH,X002353.SZ,X002075.SZ,X600008.SH,X600549.SH,X000831.SZ,X600863.SH,X600578.SH,X000959.SZ,X000630.SZ,X600307.SH,X002004.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002353.SZ,0,0,0,0,0,0,0,0,0.0399511584710557,0,0,-0.0138622086213592,0,0,0,0,0,0,0,0.269374246921615,0,0,0,0,0,0.112262150834945,0,0,0,0.173699807213322,0,0,0.0117262673568877,0,0,0,0,0,0,0,0,0,0.116355342355587,0,0,0,0,0,0.00644384112662378,0,0,0.0214228970065713,0.0256070427780388,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181992860725124,0,0,0,0.0715250681432851,0,0,0,0,0,0,0.129932458499653,0,0,0,0,0,0,0,0.0552584768146573,0,0,0,0,0,0,0,-0.0104314497551568,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0.12688029647867,0,0,0,0,0,0.0501721676218924,0,-0.0384449383878684,0,0,0.381644561610283,0,0,0,0,0,0,0,0,0,0,0.0849378853279648,0,0,0,0,0,0.0537982988726864,0,0,0,0,0.0278391823216768,0,0,0,0.0701961924681006,0.00345810550758306,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600549.SH,0,0,0,0,-0.0985638727811575,0,0.223100347178108,0,0,0,0,-0.10060296029694,0,0,0.335877920125862,0,0,0,0.132848293996716,-0.0625665102760504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181216316437162,0,0,0.061821711848623,0,0,0,0,0,0,0,-0.0900999486612171,-0.0323589377541267,-0.0269152087465055,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0.117103989304872,0,0,0,0.337834792535482,0,0,0,0,0.0796228299505384,0.140353925974779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219661827282044,-0.104077359327028,0,0,0,0.19220109575081,0,0,0,0,0,0,-0.0772275609171655,0,0,0,-0.0157968369783179,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0.233941699055836,0,0,0,0,0,0,0,0,0,0.40682006350608,0,0.00816967525716595,0.0588791567086694,0.0754220321987345,0,0,0,0,0,0,0,0,0,0,0,0.0420080422447724,0.000496213924297444,0.0984884982170618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000432981498383769,0,0,0,0.0101313463795542,0,0,0,0,0,0
X600578.SH,0,0,0,0.204735391329086,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.28454657971238,0,0.119829984285659,0,0,0,0.0424762651661958,0,0,0,0,0,0,0,0,0,0.056291496951075,0,0,0.0745155033347855,0.11432033206572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442392653764365,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.094723125889569,0,0,0,0,0,0,0.0574062884972048,0,0,-0.0327144665063505,0,0,0,0,0,0,0,0.140894913241132,0,0,0,0.0364999156857429,0,0.0714467241990454,0,0.0700265049436106,0,0.04097841747427,0,0,0,0,0,0,0,0,0,0,0,-0.00795513389590453,0,0,0.00573970447275399,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0357298691730002,0,0,0,0,0,0,-0.031904369513542,0,0,0,0,0,0,0,0.0210931562180454,0,0,0,0.0315319427008232,0,0,0,0,0,0,0,0,-0.0099695817233952,0,0.0609608680760089,0,0,-0.0618941014077708,0,0,0,0,0,0,0,0,0,0,0,0.000932370403831399,-0.0173529183865875,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750754299345173,-0.0308066757278166,0,0,-0.0160328444249,0,0,0.396364545357661,0,0,0,0,0,0,0,0,0.0810117778958095,0,0,0,0,0,0,2.71050543121376e-20,0.12965788538933,0,0,0,0,0,0,0,0.0603186141660033,0,0,-0.00315500517306167,0.0169686924088649,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,-0.206094104708361,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661261588796893,0,0,0,0,0,0,0,0,0.110897488844277,-0.072665023613088,0.104932945037016,0.0917626217611694,0,0,0,0,0.185543404185157,0,0,-0.379108391284912,0,0,0,0,0,0,0.333061645472054,0,0.00288438814988461,0,0.701258462306641,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0.0275228299193493,0,0,0.0717337954111978,0,0,0,0,0,0,0.165288281480859,0,0,0,0,0.0320516634408561,0,0.104155330660534,0,0,0,0,0,0.151370816382147,0,0,0,0,0,0,0,0,0,0,0,0,0.0220580874448854,0,0,0,0.097402333379804,0,0,0,-0.00156803130627315,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.00978321943981143,-0.0412670536565818,0,-0.0731067513127487,0,0,0,0.0446976496006094,0,0,0,0.00214639704961956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345345427815205,0,0,0.0275421640004838,0,0.0276726469813333,-0.134538277622412,0,0,0,0,0,-0.0602752249765633,-0.0147488186807844,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.541457405617664,0,0.712610967292741,0,0,0,0,0,0,0,-0.244802716162774,0.0164346698411174,0,0,1.09887950710317,0,0,-0.466091110009041,0,-0.0460772930469198,0,0,0,0,0.856869189046106,0,0,0,0.362410311413079,0.704204504587435,0,0,-5.55111512312578e-17,-0.205760086232741,0,0,0,0,-0.518453170978057,0,0,0,-0.49568782518574,0,-2.18996291197733,0,-0.98616717839939,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.781431772284198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219474470298106,0,-0.594441803411633,0,0,0,0,0,0.981033485139333,0.482840224437716,0,0,0,0,0,0,0,0,0,0.0336409814451437,0,0,0,-0.126175069711953,0,0,0,0,0,-2.02991247186622,-0.857868743289978,0,0,0.546497846218552,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0903985077232269,0,0,-0.00368270087603239,0,0,0,0,0,0,0,-0.306656466805243,-0.184850092267525,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,-0.0772037178478794,0,0,0,0,0,0,0.147513211579019,0,0,0,0.176176331826183,0,0,0,0,0,0.171659709773738,0,0,0.0127008113501169,0,0,0.000523718505177055,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.108531235661558,0,0,0,0,0,0,0,0,0.0158887345808423,-8.67361737988404e-19,0,0,0,0,0.123776759499154,0,0,0,0,0,0,0,0,0.127244341688993,0,-0.171910414528802,6.93889390390723e-18,0,0,-0.0265539597331467,0.0241273514755727,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0394262782631544,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00388505786392543,0,0,0,0,0,-0.00203988038816282,0,0,0,0,0,-0.00059821823895031,0,0,0,-0.00292919671715397,0,0,0,0,0,0,0,0,0,0,0,0.00267627295656466,0,0,0,0,0,0,0,0,0,0,0,-0.0018513989602603,0.00955293583011748,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0111239970071075,-0.0116261106982733,0,0,0,0,0,0,0,0,0.0260093772853093,0,0,0,0,-0.00702738450983799,0,0,0,0,0,-0.0259895471971288,0,0,-0.021097363536261,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103926482472542,0,0,0,0,0.0119286439296009,0.000312726787501629,0.013173171070525,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.0312266368328558,0,0,0,0,0.00415064749804828,0,0,0,0,0,0,0,-0.0134999814726262,0.0205499222716703,0,0,0,0,-0.00806965842458822,0,0,0,0,0,0,0,-0.0072453552374285,0.00284880892464913,-0.0136115896043633,0,0,0,-0.00480310479796337,-0.00700588878639457,0,0,0,0,0,0,0,0,0.0402821835474662,-0.00128141699033482,0.00770251889599912,-0.0168977510474457,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0121448840699546,0,0,-0.0221150278068045,0,0,0,0,0.0049841823938501,0,0,0,0,0,0,-0.0279131776977439,0,0,0,-0.0296616988360407,0,0,-0.027940529290763,0,0,0.0231627403834362,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0146327577609533,0,0,0.0501153543607452,0,0,0,0,-0.0500496984044279,-0.0138431674776473,0.0372882732256161,0,0.011556827901325,-0.00325817221904161,0,0,0,0,0,0
