,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X002271.SZ,X600547.SH,X002466.SZ,X000786.SZ,X600176.SH,X600362.SH,X000301.SZ,X600011.SH,X600426.SH,X600111.SH,X601600.SH,X600886.SH,X601898.SH,X600010.SH,X600188.SH,X600352.SH,X600486.SH,X002080.SZ,X601991.SH,X002353.SZ,X600219.SH,X600801.SH,X600489.SH,X600795.SH,X600803.SH,X600688.SH,X300037.SZ,X600299.SH,X601168.SH,X002409.SZ,X600157.SH,X600027.SH,X601992.SH,X600399.SH,X600516.SH,X000932.SZ,X002497.SZ,X300073.SZ,X000898.SZ,X000027.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0113852687496445,0,0,0,0,0,0,0,0.0710420284676266,0.0182991679073526,0.0254850857039401,0,0,0,0,0,0,0.0513687024107645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293916241943646,0.0171651630486746,0,0,0,0,0,0.00862771400825168,0,0,0,0,0,0,-0.00143272121011165,0.00165728173603841,0,0,0,-0.00102066092101713,0,0
X600028.SH,0,0,0,0,0,-0.0709438996227905,0,0,0.0310786142354031,0,0,0,0,0,0,0,0,0.035551986991968,0,0,0.123957924744112,0.00223845276252332,0,0,0,0,0.042073523930035,0,-0.00761068269505207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240901603891567,0,0,0,0,0.162747819389603,0,0,0,-0.00661986366415847,0,0,0,0,-0.00026406468825586,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161662245960674,0,0.479471502098636,0,0,0,0,0,0,0,0,0,0,0,-0.0103021226886884,0,0.0575096376181801,0,0,0,0,-0.0312338365770675,0,0,-0.028380794233033,0,0,0,0,0,0.0190862985541931,0,0,0,0,-0.012961030392976,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0718471379927942,0.081797788833542,0,0,0,0,0,0,0,0,0,0.098029384628699,0.13775862303173,-0.322152597021731,0,0,0,0,0,0,0,0,0,0,0.00613116441612248,0,0,0,0.0138330135143589,0,0,0,0,0.211445860914542,0,0.224616596256981,0,-0.0158551839706819,0.0392713705877389,0,0,0,0.0275868512745016,0,0
X600585.SH,0,0,0,0,0,0.0339866394913038,0,0,0,0,0,0,0,0,0.0533370031122193,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146428263319001,0,0,0,0,0,0,0,0,0.0960060208425077,0,0,0,0,0,0,0,0,-0.0655012177355339,0,0,-0.0328945950475195,0,0.00168787084376579,0,0,0,0,0.00157024513929576,0,0
X002460.SZ,0,0,0,0,0,0,0,0.17627149262382,0,0.0941215058643875,0,0.422206450430546,0.0958921419332271,0,0,0,0,0,0,-0.158838340329479,0,-0.00617065878005566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194955482464455,0,0.0817259703873801,0,-0.00907931077693029,0,0,0,0,0,0.289489611692153,0.135380850633151,0,0,0,0,0,-0.0820760169455292,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.261800899598688,0,0,-0.041903308904841,0,0,0,0,0,0,0.260840247979597,0,0,0,0,0,0,0,0,0,0,0.0989042075101572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201548052645262,0,0,0,0,-0.0376906118897192,0,0,-0.0300080898881719,0,0,0,2.16840434497101e-19,0,0
X600660.SH,0,0,0,0,0,0.044719267364341,0,0,-0.0275215805926142,0,0,0,0,0,0,0.0316862679472824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078526558653342,0,0,0,0,0,0,0.087519519972682,0,0.0488701428648421,-0.0966929562876649,0,0,0,0.0128170855371491,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111538395203185,0.141226726454871,0,0,0,0,0,0,0.0125523834471179,0,0,0,0,-0.0772965684421313,0,0,0.146559836427116,0,0,0,0,0,0,0,0.0289220148188219,0,0.046746174111903,0,0,0.0702460704615675,0,0,0,0,0.176688515323934,0,0,0,-0.0454085362572834,0.0649038704827253,0,0,0,0.00860714800205974,0,0
X002271.SZ,0,0,0,0.0260305901660511,0,0,0,0.210210901831178,-0.0222361924945971,0,0,0.0970378999610313,0,0.212404207917247,-0.0154440541934783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797269375454746,0,0,0,0.185110891183465,0,0,0,0,0,0,0,0,-0.0157235701447466,0,0,0,0,0.0127340429687925,0,0
X600547.SH,0,0,0,0.0675326817243383,0.0115349332901211,0.0914363501351472,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0277604431084964,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022525548620604,0,0,0.452004276111239,0,0,0,0,0,0,-0.0284710214563199,0,0,0,0.0952692015891339,0,0,0,0,0,0,0,0,-0.0063276220133531,0,0,0,0,0.0053260045776145,0,0
X002466.SZ,0,0,0,0,0,0,-0.998450724769589,0,0,0.120609740720324,0,0,0,0.0610689596192454,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.296439282486676,0,0,0.244051295175696,0,0,0,0.329265329594175,0,0,0,0,0,0,0,0,0,0.0451306817444765,0.301438315339932,0,0,0.253193417152884,0.546086850579004,0.0519901201529933,0,0,0,0,0.0411613669285925,0,0
X000786.SZ,0,0,-0.0977315245866765,0,0,0.0984930657636743,0,0,0,0,0,0,0,0,0,0.00099114110128005,-0.0702585904232489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076554541551558,0,0,0,0,0,0,0,0,0.0959099658914642,0,0,0,-0.0307963816791271,0,0,0,0,0.0215328440220024,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.142288324133654,0,0,0,0,0,-0.115443825181833,0.0969369373721588,0,0.102766285661621,-0.0368061739856455,-0.115081149282573,0,0,0,0,0,0,0,0,0,0.0862071119477366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781210366568674,0,0,0,0.343813564822989,0,0,0.143281174566504,0,0,0.0103040624787572,0,0,0,0.00952511092685036,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.242822476836922,0,0,0,0,0,0,0,0,0.198174083026632,0.154934773013386,0.0883499362167652,0,0.0659510502422895,0,0.391026792670763,0,0,0.110928698930596,0,0,0.0586431873048434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932623194130692,0,0,0,0,-0.0169338776778542,0,0,0,0,0.00865757631680983,0,0
X000301.SZ,0,0,0,0,0,0,0,0,-0.0527143010666061,0,0,0,0.264198312031829,0,0,0,0,0.113599360372881,0.704003651000388,0,0,0,0,0,0,0,0,0,0.0395177643572741,0,0,0,0,0.0118989186848883,0,0,0,0,-0.350562098078215,0,0,0,0.169937033071585,0,0,0,0.144844848320815,-0.377747308408928,-0.541033285963848,0,0,-0.0295398167693825,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.00212563471363264,0,0,0.147446359713564,-0.00584672672970995,0,0,0.00152640968452298,0.0231138937509375,0.0145947325442278,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.111700567806541,0,0,0,0.107276780588552,0,0,0,0.0597509904366764,0,0,0,0,0,0,0,0.0100911957233875,0,0,0,0,0.00328783073761217,0,0
