,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X002466.SZ,X000877.SZ,X600011.SH,X002271.SZ,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X000786.SZ,X600219.SH,X600803.SH,X002080.SZ,X601991.SH,X600795.SH,X600801.SH,X000807.SZ,X600688.SH,X002353.SZ,X300073.SZ,X000825.SZ,X600352.SH,X600141.SH,X600027.SH,X600489.SH,X000630.SZ,X000932.SZ,X000959.SZ,X600157.SH,X600096.SH,X600160.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0897462296928135,0,0,0,0,0,0.0151707955149988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141490022968853,0.0754532617440877,0.0779989179775763,0,0,0.125469829059599,0,0,0.0465496446429766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454310288558478,0,0
X600028.SH,0.182321246184851,0,0.0590057034375159,0,0,0,0,-0.0508053172125654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517154542466851,0.0271263041807674,0.023337722284081,0,-0.0329712989912927,0,0,0,0,0,0.0418826142914337,0,0,0,0,0,0,0,-0.00281789288113638,1.0842021724855e-19,0,0,0,0,0,0
X601088.SH,0.153443306637319,0,0,0,0,0,0,0.0353001156676669,0,0.109293454682511,0,0,0.0973432080248283,0,0,0,0,-0.0767958149219153,0,0,0,0,0,0,0,0.173371647499218,0,0,0,0,0,-0.0643874681413865,0,0,0,0.123277809109624,0,0,0,0,0,0,0,-0.0604052719484211,0,0,0,0,0,0,0,0,-0.00081725281532493,0,0,0,0.0314848611680404,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.00891557862124724,0,0,0,0.0815974193098734,0,0,0,0.0853699193878104,0,0,0,0,0,0,0,0.00403259545637827,0,0,0,0.14193133056702,0,0,0,0,0,0,0,0.00375556704388163,0,0,0,0,0,0.0348483452237093,0,0.0106452644552022,0,0,0,2.71050543121376e-20,0,0,-0.0100884659434882,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0248028497383218,0,0,0,0,0,0,0,0.055951823578626,0.0189938316955988,0,0,0,0,0,0,0,0,0,0.083155709962102,0,0,0,0,0,0.447173896914946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025692656070668,0,0,0,-0.00451796312379029,0,0,0,0,-0.00067014723252602,0,0
X002460.SZ,0,0,0,0,0,0,0,0.172341523798719,0,0,0.346120263416768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216239985712829,0,0.0375883406291543,0.0212364230125968,0,0.284404891625392,0,0,0,0,0,0,0.293787385832722,0,0,0.0311979627162482,0,0,0,0,0,0,0,0,0,0.0149119195411954,0,-2.16840434497101e-19,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.222298410129287,0,-0.216143910378345,0.371544086485714,0,-0.00767101270247964,-0.0857585906052772,0,0,0,0.0151637333522737,0,0,-0.137727764755406,0,0,-0.0200561189445011,0,0.243102773448831,0,0,0,0,0,0,0,0,0,0,0,0,-0.349408772626332,0,0.0814330659750849,0,0,0,0,0,0,0,0,0,0,0.00406042802114031,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0674855616154448,0.0417457892495726,0,0,0,0.0396376057810349,0,0,0,0,0.0112389716542273,0.153230188560012,0,0,0,0,0,0,0,0,0.0986830170816911,0,0,0,0,0,0,0,0,0.0580431053068939,0,0,0,0,0,0,0,0,0,0,0.113619078530732,0,0.0860822799097797,0,0,0,0.0126246751967333,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0496662170130061,0,0,0.0100407529242914,0.0695416842771148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170294031451246,0,0.0805099783788117,0,-0.0188198150508919,0.0812646121612267,0,0,0.101882343406942,0,0,0.218547785099439,0.111060215610305,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600188.SH,0,0,0.22757769010154,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164409769102149,0,0,0,0.480249539004556,0,0.343896593610417,0,0,0,0,0,0,0.392921308973761,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.110201547886535,0,0,0,0,0.0228271887391391,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.339081650126749,0,0,0,0,0,-0.283996679522319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355821166830985,0,0,0,0,0,0,0,0,0,0,0.322518913227165,0,0,0,-0.0566892018066424,0,0.0628825473917144,0,0,0,0,0,0,0,0.0756598794962293,-0.0641037241541803,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.0448068713621139,0,0,0,0,0,-0.0303015394564582,0,0,0.102980102656076,0,0,0.150591901870137,0,0,0,0,0,0.139981856029288,0,0,0,0,0,0,0,0,0.0625968195311154,0,0.313959817063196,0,0,0,0,0,0,0.118961825453827,0,0,-0.149729070601954,0,0,0,0,0,0,0,-0.00153737860792028,0,0,0,0,0,0,0
X600011.SH,0,0,0.262752811337316,0,0,0,0,0.105707332337461,0,0,0,0,0,0,0,0,0,0.137943548044427,0,0,0,0,0.201993875506594,0,0,0.0652041730973741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355815523975824,0,0,0,0,0.122320665611758,0,0,0,0,0,-0.0118577444586079,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.0399214081166089,0,0,0,0,0,-0.0660288095176009,0,0,0,0,0,0.14703280742396,0.00977360491102707,0.140819079008317,0,0.00114532565057301,0.697440095164247,0,0,0,0,0,0,0,0,0,0,0,0,0.0808252528096882,0,0,0,0,0,0,-0.0922935089650805,0,0,0,-0.000743762692585096,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.293372872958669,0,0,0,0,-0.107047492821246,0,0,0,0,0,0,0.0399302524660382,0,0,0,0,0,0.203584482872611,0,0,-0.155361499952224,0,-0.00776111247001912,0,0,0,0,-0.0479340950094807,0,0,0,0.00809459395291776,0,0,0,0,0,0,0,0,0,-0.00710669904755313,0,0,-0.021170579582693,-0.0520343544394216,0,0,0,0,-0.0391450648607067,0,0
