,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600623.SH,X600188.SH,X600027.SH,X600157.SH,X600111.SH,X600362.SH,X601992.SH,X600886.SH,X002466.SZ,X600547.SH,X600299.SH,X600660.SH,X600309.SH,X000709.SZ,X601158.SH,X000792.SZ,X600489.SH,X000898.SZ,X600352.SH,X600583.SH,X300072.SZ,X000883.SZ,X000539.SZ,X000983.SZ,X000027.SZ,X000630.SZ,X000723.SZ,X000629.SZ,X002470.SZ,X600549.SH,X000060.SZ,X002407.SZ,X600176.SH,X000959.SZ,X600022.SH,X601699.SH,X600021.SH,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0.0355262179505025,0,0,0,0,0,0.112257576280751,0,0,0,0,0,0.0144978241940164,0,4.33680868994202e-19,0,0,0,0,0.043280001162878,0,0,0.202526050943707,0.155344001453897,0,0.0345186230804392,0,0,0.0700878204349446,0,0,0.0211320273158041,0,0.0337253588847685,0,0.0106234936971866,0,0,0,0,0,0,0,0.00743082781370461,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.469751974314824,0.032061634935832,0,0.119059690196644,0,0,0.169885647339274,0.0799564175103011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560429909638022,0,0,0,-0.0236837583471094,0,-0.198145745051349,0,0,0.0141041604850813,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665150557622388,0,0,0,0.0335113154093856,0,0,0,0.0587735588221788,0,0,0,0,0,0,0,1.00078109150825,0,0,0,0,0,0,0,-0.0975564200395004,0,0.0381297590306751,0,0,0,-3.46944695195361e-18,0.0738851960331749,0,0,0,0,0,0,0,-0.0034883030764341,0.0919822236334876,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.347730851816904,0,0,0,0,0,0,0,0.151179120554648,0,0,0,0,0,0,0,0,0,0,0.119525215126541,0,0,0,0.103859900764164,0,0,0,0,0,0,0,0,0.134675921228433,0,0,0,0,0.194003758088593,0,0,0,0,0,0,-0.0263818056422019,0.0142634287048303,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00641505393993272,0,0,0,0,0,0,0,0,0,0,0,0,0.00577649212365422,0,0,0,0,0,0.0545410078859049,0,0,0,0,0,0,0,0,0,0,0,0.0481507074130119,0.0512395452877691,0,0.187482333891688,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.122736041602381,0,0,0,0,0.148177371791422,0.00794868881327437,0.0266097699573878,0,0,0,0,0.0130344569883771,0,8.67361737988404e-19,0,0,0,0,0,0,0.337413636532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632605321085762,0.0927555461589125,0,0,0.021151658972029,0,0,0,0,0,0,0.0445408073707198,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926350814648408,0,0,0,0,0,0,0,0,0,0,0,0,0.324550145488945,0,0,0,0,0,0.0320342174029178,0,0,0.0276717190996943,0.0130493584194195,0,0.0541405501801874,0.0450259522280387,0,0,0.0280629563331062,0.336934328461472,0.0126311166397693,0,0,0,0.0295003530156394,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00661866490406844,0,0,0,0,0.0819170024559708,0,0,0,-0.0445416139982072,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.120686405247743,0.00302394500498189,0,0.0446992969626551,0.0547109010482056,0,0,-0.00631462236919514,0.265646752964714,0,0,0.0248433533579212,0.204036985843692,0,0,0,0.108614413803306,0,0,-0.0350798793881048,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.149634670394808,0,0,0,3.46944695195361e-18,0,0,0,0.0376446010461011,0,0,0,0,0.0429813055152036,0.152021473462133,0,0,0,0,0.260941412345975,0,0,0.0361252041041054,0,-3.46944695195361e-18,0,0,0.120813754911569,0,1.73472347597681e-18,0,0.0667647012030176,0,0,0,0.0471097918750162,0.1177693630231,0,0,0.0263769036291348,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213756635150773,0,0.0963504122894851,0,0,0,0,0,0.542372629323669,0.084445712334519,0,0,0,0,0,0,0,0,0,0,0,0,0.0427116842725332,0,0,0,0,0,0,0,-0.00834959336652345,0,0,0,0,0,0.0934265404779192,0,-0.0214938266009733,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.16616925090538,0,0,0,0,0,0,0,0,0,0,0.122098265373924,0,0,0,0,0,0,0,0,0.438709755265994,0,0,0,0,0,0,0,0,0,0.0404018247512962,0,0,0.0575071156581738,0,0,0,0,0.00404609475286551,0,0.0867125176857948,0,0,0.0233007728239129,0,0,0.0609000738309334,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0571885886587799,0,0.0824877907810154,0,0,0,0,0.0602351020323365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754236123866432,0,0,0.221528336032889,0,0.28033857519346,0,0,0,0,0,0,0,0,0.137150405187663,0.0853499907415783,0,0,0,0,0.0414734717273108,0,0,-0.0255703367580875,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0748736984872565,0,0,0,0,0,0,0,0.0375005107778889,0,0,0,0,0,0.0811821382751721,0,0.384726716094515,0,0,0,0,0,0,0,0,0.0776258400221199,0,0,0.168174924833454,0.0306248147043047,0,0.107616675642974,0.0397225554333846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00705440716751328,0,0,0.0802385915607977,0,0,0,0,0,0,0,0,0,0,0.367920652712667,0,0,0,0.0545573223544608,0,0,0,0,0,0,0,0.12330542044047,0,0,0,0,0.126945939949838,0,0.00303748284591163,0,0,-8.67361737988404e-19,0,0,-0.0188104460224759,0.0434387485938419,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394904880586633,0,0,0,0,0.0355718585326323,0,0,0.0237450854177601,0.0741846212874794,0,0,0,0.0180909430794175,0.425550687007491,0,0.0275673995578024,0.0255088639024672,0,0,0,0.0302897049902656,0,0,0.21512574551919,0,0.00991467800849833,0,0,0.00468419636604993,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990179779559285,0,0,0,0,0.059790353764985,0,0,0.012860204350595,0.0504201275171844,0,0,0,0,0.312421975914347,0,0.0419593160301849,0,0,0,0.0914041046291537,0,0,0,0,0,0.102470848228149,0,0,0.0112858301681964,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.111378486095123,0,0,0,0,0,0,-0.0715827593227055,0.153808518159725,0,0,0,0,0,0,0,0,0,0,0.223461440728471,0.356854542648363,0,0.187844941297254,0,0.0841271103208784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207389213138868,0,0,0,-0.013115684609867,-0.069470705485162,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116652033393321,0,0,0,0,0.00759532706473088,0,0,0,0,0,0,0,0,0,0.164071544703302,0.155990037262886,0,0.381307191411663,0,0,0,0,0,0,0,0,8.67361737988404e-19,-8.67361737988404e-19,0,0,0.0799649044485588,0,0,0,0,0.00147210546570096,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.163129674607134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353253411474868,0.201508622161491,0,0,0,0,0,0.0811713921522101,0.0130629154300153,0.121385796934498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16444257178985,0,0,0,0,0.0244863757537832,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.00625861027482397,0,0,0,0.149777450776624,0.218165706353842,0.0507437238008947,0,0,0,0,0,0,0,0.00383468304721411,0,0.0382422800777563,0,0.0969706219056728,0,0,0.086796882597185,0,0,0.211286002287845,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478564670708357,0,0,0.00839755369921719,0,0,0.119589519389404,0.123798456979551,0,0.049546337891658,0,0,0,0,0,0,0.241189113286812,0,0,0,0.167978761169535,0,0,0,0,0,0,0.060924787592237,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093459753086942,0,0.0449849185492877,0,0,0,0.053174565986567,0.13501133339078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142861735209223,0,0.00806652288693989,0,0,0.354862426912754,0,0,0,0,0,-0.0412018721159887,0,0,0,0,0,0
X600549.SH,0,0,0,-0.0795808411431504,0,0,0,0,0,0,0,0,0.0188212661187257,0,0,0,0.0998023551671679,0,0,0,0.040209157467698,0,0,0,0,0,0,0,0,0,-0.0104946013514164,0,0,0,0,0,0,0,0.0748111749242925,-1.38777878078145e-17,0,0,0.401356928567241,0,0,0,0,0,0,0.272738640922748,0,0.00262627679188703,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.104209365979007,0,0,0,0,-0.0238768915753668,0,0,0.111966252303313,0,0.116192565811632,0,0,0,0.00587887956339565,0,0,0,0,0,0,0.16051189989813,0,0.0661261341079495,0,0,0,0,0.0693027448484632,0,0,0,0.0141268263520708,0,0.34423367708291,0,0,0,0,0,0,0,0.0659975572665338,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0.024002688808461,0,0,0,0,0,0.141332737744881,0,0,0,0,0.317528564814788,0,0.55685775001089,0,0,0,0,0,0,0.748220406285968,-0.0500549017685046,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533677933519494,-0.0583297990815796,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715651849690346,0,0.0607096703668245,0,0,0,0,0,0,0.0993663115052022,0.0603405243565624,0.00339660030398322,0,0.307716489248372,0,0,0,0,0,0,0.259669510631206,0,0,0.057678737482416,0,0.0466958470372905,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.2682096768813,0.0611535836977054,0.161522081944574,0,0.155834544195044,0,0,0.00470011041058625,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0826956778704189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239009764737107,0,0,0,0,0,0.0689827092998476,0,0.0432588150934605,0,0,0,0.20591840325621,0,0.0318857592653088,0,0.0472235745060134,0.0212342558707007,0,0,0,0,0,0
X600022.SH,0,0,0,0,0.10504426579847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268839158268529,0,0,0,0,0.0224400068445819,0,0,0,0.0912703438931329,0.043731259073016,0.14587654852559,0,0.0507516817855843,0,0,0,0,0,0.127200506970598,0,0.0891553967942993,0,4.33680868994202e-19,0.0655558746742616,0,0,0,0,0,0,0.073562410368932,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.0514813447567685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104960822866856,0,0,0,0,0.389448048386305,0,0,0,0,0,0,0,0,0,0.348043090035338,0,0,-0.0636977660413676,0,0,0,0,0.059935142110034,0,0,0,0,0,0,0,-0.0279523514586063,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459013924328386,0,0.0127794652625789,0,0,0,0,0,0,0,0,0,0,0.227039247072228,0.212824527876306,0,0,0.142028046006379,0,0,0,0.206850895362037,0,0,0,0,-0.074138984233278,0,0,0,0.13193467503173,0.169311150194651,0,0,0,0,0,0,0,-0.0161110771722358,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0.230516208530444,0,0,0,0,0,0,0.00171406959325827,0,0,0,0,0,0,0,0,0,0,0,0.128721423825455,0,0,0.00354600839958462,0,0,0,0,0.169254003508919,0,-6.93889390390723e-18,0.181542681795949,0,0,0,0,0,0,0,0,0.076187095056882,0,0,0,-0.0198407020480611,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.00678387659966855,0,0,0,0,0,0,0.168503381246113,0,-0.0571748029230939,0.115489110153823,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.0409878249212247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00400958307659871,-0.0695553363931047,0,-0.148366729880032,0,0,0,0,0,0.0336102197739071,-0.126941050150412,0.0916656607372375,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.443182868107831,0,0,0,0,0,-0.428320077547723,0.255378166237899,0,0,0,0,0,0,-0.453460290752302,0,0,0,0,0.32501584952559,0,0,-0.546874137684614,0,0,0,0,0,0,-0.649144608542451,-0.30337656695301,1.28318809393501,0,0,0,0,-0.427611213525341,0.363501985239269,0,0,0,0,-0.0278406584478105,0,0,0,1.073457341859,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.185869093145084,0,0,0,0,0.0220083745500945,0,0,-0.244137752260923,0,0,0.15746693505013,0,0.560823192893738,0.521325814298514,0.0528246743269576,0,0,0,0,0,0,0,0,0,-0.108871558540308,0,0,0,0,0,0,0,0,-0.242836189497703,-0.0397030547322628,-0.390199529980172,0,0.368431772045884,0,0,0,0,-0.492266277675472,0.263344275655944,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.056407156676401,0,0,0,0,0,-0.0810779368589912,0,0,0,0,0,0,0,0.0903439153277439,0,-0.171137126511344,0,0,0,0,0,-0.0351965679472143,0,0,0,0,0,0,0,0,0,-0.151755255723883,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0183826419794909,-0.0546661237602785,0,0,0.0102580855126457,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0275086063227055,0,0,-0.042264283252073,-0.0627130103464162,0,0,0,8.67361737988404e-19,0,0,0.0466659585515146,0.016883396885085,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0888947423779334,0,0,0,0,0,0,0,0,0,0,0,-0.170267163767463,0,0,0,0.0102268756218633,-0.0240954994535488,0.582097604177151,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.030138510478712,0,0,0,0,0,-0.0014203459767577,0.0010338054487222,0,0,0,0,0,0,-0.00370797294025978,0,3.15176632197204e-05,0,-0.0081789107483877,0,0,0,0,0,0,0,0.00190008712581335,0,0,0,0,0,0,0,0,-0.00636923385856928,0,0,0,0,0,0,0,0,0,-0.00129061898961173,0.0269037847544641,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.00347336679642274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00661588560475239,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0140715805323523,0,0,0,0,-0.0109531037060157,-0.00100335820711152,0,0,0,0,0,0,-0.0367507117586972,0,0,0,0.0315658930316796,0.0190734469389906,0,0,0,0,0.00322214727190208,0,0,0,0,0,0,0,-0.028026601657311,0,0,0,0,0.0197541683510545,0,0.0250232122455949,0,0,0,0,0.0475060149720516,0.0510815311991411,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00810544611970031,0,0,0,0,-0.00373852622443527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00897975528116419,0,0,-0.0194229118667459,0,0,0,0.0215156789048326,0,0.00434074064606353,0,0.0102462476920758,0,-0.00237420401901374,0.0513636696655824,0,0,0,0,0,0
