,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X002466.SZ,X600019.SH,X600011.SH,X600010.SH,X600660.SH,X000877.SZ,X000301.SZ,X002271.SZ,X600188.SH,X601600.SH,X000708.SZ,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X000408.SZ,X000723.SZ,X002080.SZ,X600219.SH,X000786.SZ,X601991.SH,X600803.SH,X600795.SH,X002326.SZ,X300073.SZ,X300037.SZ,X600399.SH,X000831.SZ,X600027.SH,X600141.SH,X600688.SH,X600516.SH,X000959.SZ,X600096.SH,X600157.SH,X600486.SH,X600352.SH,X000825.SZ,X600489.SH,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.333973293433123,0,0,0,0,0,0,0,0,0,0.0547777585857952,0,0,0.0331393822049917,0,0.0422588061472119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124811680580269,0,0,0,0.131072874823881,0,0.123647481318934,0.030570951780128,0,0.0792472768877441,0,0,0,0,0,0,0,-0.0102221052028987,0,0,0,0,-0.0575459071164577,0,0
X600028.SH,0.204901261265505,0,0,0,0,0,0,0,0,0,0.0502526522457297,0,0,0,0,0,0.0950253430646248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573470227595466,0,0,0,0,0,0,0,0.000881657603158576,0.0715263075124973,0,0,0,0.147668441119703,0,0,0,0,0,0,-0.00762865217825254,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.149850805000912,0,0,0,0,0,0,0,0.00352728611966983,0.225037383791551,0,0,0,0.393049503822647,0,0.0665497459846784,0,0,-0.112603962952094,0.0405334046893966,0,0.105513077506753,0,0,0.0296337431724344,0,-0.0815133872014801,0,0,0,0,0.0120004817079453,0,0,0,0,0,0,0,0,0,0,0,0,-0.000578545212092023,0.0135002422710156,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.117764545951499,0,0,0,0,0,0,0,0,0,0.0570308927149997,0,0,0,0,0,0,0.203003699397398,0,0,0.0793814504294846,0,0.0637704252322727,0,0,0,-0.0901304330720045,0,0,0,0,-0.0414418101130489,-0.0544432888994154,0,-0.0117799866743726,0,0,0,0,0,0,0,0,0,-0.00632717720135465,0.0345105970125654,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.247239880462031,0.351568986538593,0,0,0,0,0,0.0918888204208748,0,-0.070280837676828,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0345743049277155,0,0,0,0,0.112270667031211,0,0,0,0,0,0,0,-0.0272318681952612,0,-0.0528544672192515,0,-0.00042537101967301,0,0,0,0,0,0,0
X600585.SH,-0.139483066059796,0,0,0,0,0,0,0,0,0,0,0,0,0.258588952362665,0,0.112439052663185,0.183458356147793,0,0,0,0,0,0,0.148808628865072,0.122194597987879,-3.46944695195361e-18,0,-0.0320658736605497,0.0384179541109058,0.116592410349081,0,0,0,0,0,-0.00689979245931195,0,-0.0380922486281993,0,0,0,0,0.126022030400094,0,0,0.0165777920287579,0,0,0,0,0,-0.0242688593930906,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.296479425505475,0,0,0.273249358044136,0,0,0.0735837600170177,0.0722052356337176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220524470125045,0,0.0564127372044478,0,0,0.187196793652383,0.12548747604126,0,0,0,0,0,-0.111044560899937,0,0,0,0,0,0,0,0,0.0107652374016328,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.292761786476427,0,0,0,8.67361737988404e-19,0,0,0.174999721254556,0,0,0.059619451335463,0,-0.193174049706256,0,0,0,0,0,0,0,0.132785293198942,0.12374098651493,0,0.155390074196309,0,0,0,0,0,0,0.0382300772573083,0,0,0.130408157591949,0,0,0.117197940052225,0.232327191821944,0,0,0,0,0,0,0,0,0,-0.035494050290317,0.0273170256554145,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.398815427814272,0,0,0.209111981144489,0,0,0,0.217908258826572,0,0,0.0271751655299838,0,0,0,0,0,0,0.151579654652632,0,0,0,0.056609711531801,0,0,0.0123095483105901,0,0,0,0,0.0136735362609516,0.174676009964644,0,0,0.0201494953233136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274237503723557,0,0,0,0,0,0,0
X600019.SH,0,0,0.0387692114986289,0,0,0,0,0,0,0,0,0.021535952710825,0,0.183038675426933,0,0,0.0641514476878968,0,0,0,0,0.030437225739839,0,0,0,0.040189613392817,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559603812373907,0,0,0,0,0.0465283963351342,0,0,0.317024169782857,0,0,0,-0.0369938608393723,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025030157932527,-0.104360953530175,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0125877099495137,-0.0526418537891676,0.10439092311031,0,0,0,0,0.0347905182940966,0.0141406249503986,0.0410707787484647,0.592472870892849,0.0968572153018994,0,0,0,0,0,0,0,0,0,0,0,-0.00945369655373426,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.351860172277526,0,0.0088243714149142,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.155630410573796,0,0,0,0,0,0,0,0,0,0,0,0.160294400235675,0,0.091135601700268,0.00110912231959922,0,0.014961734513572,0,0,0,0,0,0.103559411261257,0,0,0.0179868492822732,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0230907303200712,0,0,0,-0.173259656521769,0,0,0,0,-0.0855139847389554,0.0792218675330146,0.0647124574995127,-0.006872134098807,0,0,-0.0892615025173367,0,0,-0.0993455067456222,0,0,0.10076414019668,0,0.0123267995863791,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.142538573835771,0,0,0.0174571618033953,0,0,0,0,0,0,0,0,0,0,0,0.0556586497913958,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.160364241032767,0.132250651167632,0,0,0,0,0.0714833384942107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507425730440589,0,0,0,0,0.0732615529743747,0.0103101427362127,0,0,0,0,0,0,0.325225943921946,0,0,0.00319884786918264,0,-0.0305254042690963,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.0661494112262262,0,0.0440079032622279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610460537929659,0,0,0.124514852095458,-0.0883584589635497,0,6.93889390390723e-18,0,-0.0578377404161293,0.0274458530545263,0.0281599853463849,0,0.134170186644837,0,0,0.320628798874619,0,0,0,0.0656570504493196,0,0,0,0,0,0,0,-0.0220934325530781,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.0297327400509647,0,0.0999565925704454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348341789613712,0,0.842796637679657,0,-0.135405012534104,0,0,-0.107922732757658,0,0,0.0403941534404166,0,0,0.0753452354343563,-0.00936761795773649,0,0,0,0,0,-0.157889684622259,0,0,0,-0.0138455745770961,0,0,0,0,0,0,0
X600188.SH,-6.93889390390723e-18,0,0.607522451096619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177607414311387,0,0,0.199298808829863,0,0,0,0.0527319522968472,0,0,0,0,0.00805661045393743,0,0.0792761388418822,0,0,0,0,0,0.110674816337944,0,0,0.158032106656764,0,0,0,0.000674147687149733,0,0,0,0,0.00879830074622136,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169857968410379,0,0,0.0345897094844318,0,0,0,0,0,0,0,0,0,0,0,0,0.0266021867720623,0,0,0,0,0,-0.0580185236489044,0,0.0930364194574309,0,0,0,0,0,0,0,0,0,0.337058947823225,0,0.396361537781244,0,-0.0156184441545964,0,0,0,0,0,0,0
X000708.SZ,0,0,0.0373669933168226,0,0,0,0.044109153365987,0,0,0.10553002098937,0,0.0301771669064383,0,0,0,0.0725884926656035,0,0,0,0,0,0,0,0,0,0,0.0558724090916282,0,0.0105826847301434,0,0,0.00161969259731635,-0.00762600270655195,0,0,0,0,0,0,0,0,0.141167298847066,0,0,0,0,0,0,0,0.00062009050094572,0,-0.0190184119401161,0.0514730897412413,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0101473893096375,0,-8.67361737988404e-19,0,0,0,-0.0534717019306701,0,-0.0474053959520608,0,0,0,0,0,-0.00283356703239507,0,0,-0.125970163718177,0.120852396134355,-0.0522803016219106,0,0,0,0,0,0,0,0,0.0366077377801257,0,0,0,0,0,0,0.100694142370269,0,0,0,0,0.235761345339418,0,0,-0.00160454083156854,0,0,0,0,-0.0228975645559948,0,0
X601898.SH,0,0,0.441616804969707,0,0,0,-0.0608014741542303,0,0,0,0.0701327451256441,0,0,0,0,0,0.236580323106868,0.0729074612687423,0,0,0,0,0,0,0,0,0.00219898531000557,0,0,0,0,0,0,0,-0.0253111976558673,0,-0.0343130151280521,0,0,0.0109790890095084,0.00755003933896734,0,0,0,0.20244189199353,0,0,0,0,0,0,-0.011677599426365,-0.0869736664797626,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0586433394251407,0,0,0,0.0606054313925648,0,0,0,0,0,0,0,0,0.026755792699244,0,0,0.0835514268614483,0,0,0,0,0,0.0343240333250549,0,0.303611279451703,0.144518634475528,0,0,0,0,0,0,0,0,0,0,0.0155851785262517,0,-0.00563161819781452,0,0.053681102596978,0,0,0,0.194398147034254,0,0,0.00997278845022317,0,0,0,0,0,0,0
X600886.SH,0,0,0.0130574992606203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783596206769137,0,0,0,0,0,0,0,0,0,0,0,0.0748429575472167,-8.67361737988404e-19,0.0625293990647536,0,0.372360598391377,0,0,0,0.0670434432081621,0,-3.46944695195361e-18,0,0,0.143234956337776,0,0,0,0,0,0.142326829277788,0,0.0156046946346535,0,-0.0363357221163431,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.00725461715498607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249057093136649,0,0,0.0692740399013789,0.122452482680524,0,0,0,0,0,0,0.0101684614096381,0.042688225439101,0,0,0,0.161435319271081,0,0,0,0,0.0299205171001239,0,0,0,0,0,0,0,0,0.0245456185613318,0,0,0,0,0,0
X600426.SH,3.46944695195361e-18,0,0.165578860345882,0,0,0,0.0739364396145669,0,0,0,0,0,0,0,0.0814100667243075,0,0.0880996776952964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105199624751895,0,0,0.107276008143991,0,0,0,0.0851618611741798,0,0,0,0,0,0,-0.0490879566872476,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.176041166746866,0,0,0,0.278948166829917,0.00538738964290525,0,0,0,0.0964423449717061,0,0.00333597369025286,0.00862951214391001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102202008125847,0,0,0,0,0,0.0363953794773928,0.178872697226522,0,0.105622572885328,0,0,0,0.093389407593857,0,0,0,0,-0.0665905467797893,-0.10747022184954,0,-0.0293768997167856,0,0,0,0,0,0
X000723.SZ,0,0,0.07348546405209,0,0,0,0,0,0.00911855744335105,0,0,0.320985281839568,0,0,0,0,0.217990479800498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101458095614702,0,0,-0.0481734808820163,0,0,0,0,0,0,0,0,0,0,0,0,0.00502098914769432,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.0768434261177584,0,0,0,0.341002195255136,0,0,0.0275646652962533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127202576963986,0.279176159009587,0,0,0,0,0.082753337952377,0,0,0,0,0,0,0.0185690565362484,0.0208474607254057,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0661113388711422,0,0,0,0,0,0,-0.0305319993746054,0.408580706030613,0,0,0,0.369256006511786,0,0,0,0,0,0,0,0.0903487572106201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883206617437828,3.46944695195361e-18,0,0,0,0,0.0299300277753447,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0411953965711382,-0.0510366506443363,0,0,0.116043131608433,0,0,0,0,0,0.444076015502022,0,0,0,0,0.189319358895728,0,0,0,0,0,0,-0.0608418890622687,0,0,0,0,0,-0.0594203748810383,0,0,0,0,0,0,-0.113919060450642,0,0,-0.0532362268539916,0.0433267563631063,0,0,0,0,0,0,-0.046237103958084,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0987027911651092,0,0,0,0.0895128923795,0,0.00841945623755173,0,0,0,0,0,0,0,0,0.00233177599282834,0,0,0,0,0,0,0.536349305444585,0,0,0.0323859595455936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178885055027871,0,0,0,0,0,0,0
X600803.SH,0,0,0.0949173910267517,0,0,0,0,0,-0.164494696670845,0.0211248443198795,0,0,0,0,0,0,0.165835763375428,0,0.112708710352565,0,0,0,0,0,0.0247369473876119,0,0.0942388652092797,0.227564055389011,0,0,0,0,-0.0959228333134445,-0.0349353926909528,0,0,0,0,0,0,0.075685977037681,0.0382275184077076,0,0,0,0,0,0,0,0,0,-0.0538920393482647,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.116312861109871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254605974496691,0,-0.0197231132698526,0.355152788877214,0,0,0,0,0,0,0,0.210848672501527,0,0,0,0.0311838022785376,0,0,0,0,0,0,0,0,-0.0054013375393243,-0.0163867033553676,0,0,0,0,0,0
