,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600010.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X600583.SH,X000898.SZ,X601158.SH,X000709.SZ,X000792.SZ,X600489.SH,X000539.SZ,X000883.SZ,X600547.SH,X600352.SH,X000629.SZ,X000630.SZ,X000831.SZ,X000027.SZ,X000825.SZ,X600808.SH,X002353.SZ,X600549.SH,X600578.SH,X601699.SH,X000983.SZ,X600008.SH,X600863.SH,X600307.SH,X600660.SH,X600315.SH,X600098.SH,X000937.SZ,X600348.SH,X601168.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.595719853868324,0.0479261799116108,0,0,0,0,0,0,0,0,0.0388332060113555,0,0,0,0,0,0,0.109129310493452,0,0,0,0,0,0.0186168010233226,0,0,0,-0.124985754765259,0,0.0254144936104401,0,0,0,0,0,0,0,0,0,0,0,-0.00793861525244999,0,0,0,0.0397957266774625,0,0,0,0,-0.0337641917107081,0.00275266688437573,0.00262375001797198,0,0,0,0,0
X600028.SH,0.504380470064737,0,0,0,0,0,0,-0.00953195217362585,0,0,0,0.0353221887088384,0,0,0,0,0,0.289372135647441,0,0,0,0,0,0,0,0,0,0,0,0,0.0383238797391025,0,0,-0.020755690206944,0.000984437869918724,0.03334860369666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344920168117467,0.00343020431505648,0,0,0,0,0,0
X601088.SH,0,0.0717035563343973,0,0,0,0.116778296769311,0,0,0,0,0,0.167846376827278,0,0.0604984229867607,0,0,0,0,0.0626944003300963,0,0,-0.071106852887481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104443666488092,0,0.195849336408142,0,0,0,0,0,0,0,0,0,0,0,-0.0260862294755205,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.155755550866218,0,0,0,0,0.244067446234277,0.0788435686992559,0,0,0,0.0339563141994972,0,0,0,0,0,0.022847493410894,0,0,0,0,-0.146976320151337,0,0,0,0,0,0.0949259155070436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856150675964334,0,0,0,0,0,-0.00645929276573668,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.118562093861435,0.0639191484166691,0,0,0,0,0.00546752357627442,0,0,-0.0666794024882864,0,0,0,0,0,0,0,0,0,0.0114694154876436,0,-0.0351747077228421,0,0,0.0557577691958277,0,0,0,0,0,0,0.0793074842548033,0,0,0,0,0.0817878348675303,0,0,-0.0531627917034683,-0.00932949946711835,0,0,0,0,0,0
X600019.SH,0,0.0120735182110982,0,0,0,0,0,0,0,0.0664187662455431,0.121543100949749,0,0,0,0,0.0292287655278231,0,0,0,0.0367561056277284,0.347552097332523,0,0.14265566141236,0,0,0,0,0,0,0,0,0,0.0627333401612444,0,0,0,0,0,0,0,0,0,0,0,0,-0.023490739011514,0.0749294913796106,0,0,0,0,-0.00612924169204668,-0.00541202066311727,-0.111876613788111,0,0,0,0,0
X601898.SH,0,0,0.0525076650811499,0,0,0,0,0.0438708681620634,0.301271779625855,0,0,0,0,0,0,0.00315609332828548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807030325789647,0,0,0,0,0,0,0,0.371442477012455,0,0,0,0,0,0,0,0,0,0,0,-0.0211016724490455,-0.0294444659347465,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.00771860533026256,0,0,0,0,0,0,0,0,0.0119424793145742,0,0.0455334843450856,0.00393478305329344,0,0.00536725072982779,0,0,0,0,0,0,0,0,0.120780724560239,0,0,0,0,0,0,0,0.161721525849131,0.0447486540636067,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220779425043645,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0365780496812289,0,0,0,0,0.0734619477560988,0.015083775571946,0.0536390926201725,0,0,0,0,0,0,0.26885261511629,0,0,0,0.149442268690576,0,0,0,0,0.00798073956794545,0,0,0,0.000773617970303017,0,0,0,0.0222427876146741,0,0,0,0,0,0,0,0,0,0,0.169960344425146,0,0,0,-0.00627884048463536,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.046536883349992,0,0,0.139393570326823,0,0,0,0,3.46944695195361e-18,0.0604374061562859,0.0312416548972201,0,0,0,0,0,0,0,0,0,0,0,0.00237798061560221,0.143032009921894,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,-0.0119984129397993,0,0,0,0,0,0
X600886.SH,0,0,0.150685261390613,0.0888814709492455,0,0,0.0997295038741221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243701763272226,0,0,0,0,0,0,0,0.0728011968944241,0.0686750385906417,0,0,0,0,0,0.180864830981548,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284966319411516,0.007391733285921,0,0,0,0,0,0
X600188.SH,0.23721935158902,0,0,0,0,0,0.0653046421703527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856836800159629,0,0,0,0,0,0.256525864109503,0.105280322090008,0.159072235879782,0,0,0,0,0,0.0401853869573869,0,0,0,0,-0.0517511545449607,-0.00673547728783452,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.15898024111358,0,0,0,0,0,0.0359507664847816,0,0,0,0,0,0,0,0,0.168157235281981,0,0.128402211020881,0.167304631766427,0,0,0,0,0,0,0,0,0,0,0,0,0.162308277860051,0,0,0,0,0,0,0,0.0763853578897078,0,0,0,0,0,0,0.0162394336202947,-0.00312543846193273,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.211658469358738,0,0,0,0,0,0,0,0,0,0.0367186817876474,0,0,0,0,0,0,0,0,0,0,0,0.0989702242736981,0,0,0,0,0,0,0,0.155421295078177,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219008508387078,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0106951039854727,0.130401282154174,0,0,0,0,0,0.0861442277686305,0,0,0,0,0,0,0,0,0,0,0.0647644986426343,0,0,0.0166556686756573,0,0,0.0351728552827375,0.32571690057021,0,0,0,0,0,-0.0183283151046903,0,0.0111899232058239,0,0,0,0,0,0,-0.00613618509051968,-0.00683299776504832,0,0,0,0,0,0
X600027.SH,0,0,0,0.305338645485846,0,0,0,0.0651115967273009,0.181950098464958,0.183662108039067,0,0,0,0,0,0,0,0,0,0,0,0.0864758619356637,0,0,0,0,-0.00760341687997291,0,0.116746594795805,0.0091948543234396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216588033638599,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0436912174755093,0,1.73472347597681e-18,0,0.0544572254616766,0,0.167441393985959,-6.93889390390723e-18,0,0,0,0,0,0,0.161695301065635,0,0,0,0,0.0124627816309733,0,0,0,0.0115208642231728,0,0,0,0,0,-0.00087873496723466,0.139569557055938,0,0.039199084372411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00640994116128563,-0.108478405550929,0,0,0,0,0
X600688.SH,0,0.438452200242599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.25960931867049,0.0806582348482857,0,0,0,0,0.133133683606547,0,-0.0492394223078958,0,0,0,0,0,0,0,0.0235392813169483,0,0,-0.0363568234231883,-0.00812641626289431,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230340130130789,0,0,0,0,0,0,0,0,0,0,0,0,0.068789200643511,0,0,0,0.0304914897367779,0,0,0,0.215207593398922,0,0.211022575202457,0,0,0,0,0,-0.0266541091149987,-0.034649730920101,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020734636817903,0,0,0,0,0,0,0,0,0,0,0,0,0.0268738121666944,0.0762604832635239,0,0,0.0800795480744442,0,0.221959106235415,0.0215826590801324,0,0,0,0,0,0,0,0,0,0,0,-0.0233229488958538,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.313480851318206,0,0,0.176839657967286,0,0,0,0.0651097126346461,0,0,0,0,0,0,0,0,0,0.172603210863353,0,0,0,0,0,0,0,0,0,0,0.0666874052498546,0.0295978705292211,0,0,0,0,0,0,0,0.0383257054135655,0,0,0,0,0,0,0,0,0.0594648078834756,0.0142154445047169,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.107899743857066,0,0,0,0.22042111862418,0.0474173073832033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212997239460072,0,0.08220141382743,0,0,0,0,0.117146720197173,0,0.0573597141667878,0,0,-0.0395922733608504,0,0,0,0,0,0,-0.0329391750082446,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.422362851151286,1.73472347597681e-18,0,0,0.0232158467505947,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0734290417878642,0,0.217461031070836,0.0750789815558167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139304294860631,0.0542840879005091,0,0,0,0,0,0,0,0,-0.00646308198184597,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016883831186424,0,0,0,0,0,0,0,0,0,0,0,-0.0216993514640798,0,0,0,0,0.131382605530713,0.131220734921698,0.0552283175883911,0,0,0,0,0,0,0,0.0359093348217364,0,0.0657901565267395,0,0,0,0.0792217105941054,0,0,0.00510044745701956,-0.0160413127781497,0.0463411134370771,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0296915844020618,0,0,0.142999672495497,0,0,0,0,0.0254330583315553,0,-0.057199804042685,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0898582436217335,0,0.266656396183061,0,0,0,0,0,0,0,0.0169049096225328,0,0,0.209552142810189,0,0,-0.0231512243649988,0.00670987383126774,0,0,0,0,0,0
