,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600585.SH,X600188.SH,X600011.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600426.SH,X000877.SZ,X600362.SH,X600795.SH,X600176.SH,X000807.SZ,X600489.SH,X600803.SH,X000786.SZ,X000983.SZ,X601699.SH,X600027.SH,X601991.SH,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X002080.SZ,X600219.SH,X300037.SZ,X000408.SZ,X000629.SZ,X000539.SZ,X600612.SH,X600688.SH,X600157.SH,X002409.SZ,X600096.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.12333462840691,0,0,0,0,0,0,0,0,-0.0770994122050564,0,0,0,0,0,0,0,0,0.0638516259069853,0,0,0,0,0,0,0,0.0906219741424644,0,-0.0239595150586439,0,0,0,0,0.0966399758946711,0,0,0,0,0,0,0,0.00163416414737967,0,0,0,0,-0.12244288074481,0,0.00906639900730075,0,-0.0448695061364124,0,0,0,0,0,0,0
X600028.SH,0.605009386362327,0,0,0,0,0.170446166967305,0,0.0159287755154547,0,0,0,0,0,0,0,0,0,0,0,-0.0881617269078399,0,0,0,0,0,0,0,0,0,-0.027587293567333,0,0.143271079945093,0,0,-0.0675385653078243,0,0,0,0,0,0,0,0.0322386989660558,-0.0243098966122576,0,0,0,0,-0.173171908999702,0,0,0,0.0173501456045776,0,0,0,0,0,0
X601088.SH,0.0244596433867587,0.0351946691516563,0,0,0,0,0.299594314683829,0,0,0,0,0,0,0,0,0,0,0.101450608153948,0,0,0.0760376034795042,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07189611546674,0,0.0857216130556926,0,0,0,0,0,0,0,0,0,0,0.0235860601463809,0,0,0,0,0.00919159763107254,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114011905789447,0,0,0,0,0.0778729103862752,0,0.126800942915045,0,0.0468977398819727,0,0,0,0,0,0,0,0,0,0.00778260909126122,0,0,0.0288933336370366,0,0.0300140527878146,0,0,5.42101086242752e-20,0,-0.0116076487618669,0.00513805088561403,0,0,0,0.0431181418345673,0,0,0,-0.00488834563948169,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.09090215460799,0,-0.00925819545738518,0,0,0,0,0,0,0,0,0,0,0,0,0.0613021865205779,0.103436371428973,0.189702160301626,0,0,0,0,0,0,0,0,0.207385960355893,0,0,-0.0161041591780201,0.0345069034219767,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0779179276994495,0,-0.0141488864963673,-0.206053709715647,0,0.0280607094728703,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.12341863619382,0,0,0,0,0,0.189875568408058,0.0286728940700851,0,0,0,0,0,0.0501169546470473,0,0,0,0,0,0,0,0,0,0.346630149719253,0,0,0,0,0,0,0.045328923931058,0,0,0,0.0271379611673035,0,0.00055172109901542,-0.0477985125159478,0,0,-0.214961807268713,0,0,0,-0.0100919749457561,-0.0334068496603797,0,0,0,0,0,0
X600188.SH,0,0,0.743986302123924,0,0,0,0,0,-0.313540888268973,0,0.178520520578598,0,0,0,0,0,0,0,0,0,-0.135858110112134,0,0,0,0,0,0,0,0,0,0.148664279137614,0.220539072037132,0,0,-0.0358277719048068,-0.0559678101768875,0,0,0,0,0,0,0,0.0755475785125359,-0.196375577821408,0,0,0,0.0443780999591434,0.0487916362459864,0,0,0,0,0,0,0,0,0
X600011.SH,0,0.308179121926937,-0.429294700637172,0,0,0.126862752366758,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.477483634843786,0,0,0,0,-0.0276440764671153,0,-0.105759018780188,0,0,0,0,0,0,0,-0.0319000408738774,0,0.447747245963453,0,0,-0.100008831893592,0,0,-0.242205659620184,0,0,0,0,0.137137043925924,0,0,0,0,0,0.0358566062826242,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.236500470669266,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212025896131569,0,-0.00214864026824824,0,0,0,0,0,0,0.804778793249579,0.0606354571398994,0,0,0,0.0423905150673923,0,-0.103572478915952,0,0,0,0,0,0,0,0,0,0,0,-0.146493697563555,0.0801293019544244,0,-0.0190735507946574,0,0,0,0,0,0,0,0,0
X601898.SH,0.0565356245278685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219780482589256,0,0,0,0,0,0,0.127459963477208,0,0.0408838954911342,0.321017336618319,0.0152635941699644,0,-0.0881437116929361,0,0.145940086059747,0,0.070848622375063,0,-0.12994304006644,0,0.0763339167862242,0,0,0,0,0,0,0.0680572981418876,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284720701617312,0,0,0.216459737136437,0,0.0434451449569257,0,0,0,0,0,0,0.391380499159354,0.0145080409280059,0,0.041283312210539,0,0,0,-0.0203351940559468,-0.185667307100531,0,0,0.31865293434699,0,0,-0.0323682322851197,0,0,0,0,0,0,-0.0158576334093337,0,0,0,0,0,-0.073223779361194,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0710085374684397,0,0,-0.0856253987543033,0,0,0,0,0,0,0,0.00640317251904224,0,0,0,0,0,0,0,0,0,0,-0.00977214491551292,0,0,0,0.103931283213132,0,0,0.0499836880484578,0,0,0,0,0,0,0,0,0.0812504973129303,0,0,0,0,0,0,-0.0595446459610405,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251804606799467,0,0,0,0.0227189578237365,0.0431808077819738,0,0,0,0,0,0,0,0,0,0.0126626861302864,0,4.33680868994202e-19,0.07867358803709,0,0,0,0,0,0,0.202266351729795,0,0,0,0,0,0,0,0,0,0,0,-0.0614452056344303,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.0234842932961805,0,0.0283161909191442,0,0.787922229071921,0,0,0,0.0710525435739885,0.00299541756664589,0.0149170291888212,0,0,0,0,0,0,0,0,-0.0482300863529945,0,0,-0.0530653964355416,0,0,0,0,0,0,0,0.157357001400893,0,0,0,0,0,0,0,0,0,0,-0.0566133963536185,0,0,0,0,0,0,0
X002466.SZ,0,0.123481547438773,0,0,0,0,0,0,0,0,0,0,0.0494715555217835,0.649235114595417,0,0,0,0,0,0,0.0748518953864177,0,0,0,0,0,0,0,0,0.0352998244080042,0,0.0569274940687238,0,0,-0.0208928435847965,0,0,0.036452667335404,0.0198414990617584,0,0,0,0,0,0.0719724148655181,0,0,0,0,0,-0.0180125088119046,0,0.0303129558250612,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0214942964745843,0.165468320615235,0,0,-0.0227659103084957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252053039958409,0,0,0,0.0185877040692855,0.190436061396921,0.00681138262020685,0,0,0,0,0,-0.132078449285387,0,-0.128083863671937,0,0.00688279509979335,0,0,0,0,0,-0.042353423820567,0,0,0,0,0,0,0,0
