,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600010.SH,X600688.SH,X600886.SH,X600111.SH,X600362.SH,X600027.SH,X600188.SH,X600157.SH,X600583.SH,X601992.SH,X600021.SH,X000709.SZ,X600309.SH,X601158.SH,X600352.SH,X000898.SZ,X000539.SZ,X600489.SH,X000792.SZ,X600547.SH,X000629.SZ,X000825.SZ,X000060.SZ,X600808.SH,X600660.SH,X000027.SZ,X000883.SZ,X002353.SZ,X600008.SH,X600578.SH,X600863.SH,X000831.SZ,X600307.SH,X002470.SZ,X600549.SH,X000959.SZ,X000630.SZ,X600219.SH,X000012.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0.240002283385757,0,0,0,0,0,0,0,0.066731032559828,0,0,0,0,0,0,0,0,-0.0298672084486063,0.360402753575747,0,0,0,0,0,0,0,0,0,0,0,0.119544211118816,0.13483328753286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546111728262385,0.0513638379107063,0,0,0,0,0,0
X600688.SH,0.182895637083817,0,0,0,0.109198028275696,-0.117095639669966,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356993990479688,-0.116642624103116,0,0,0,0,0,0,0,0,0,0,0,0,0.190009569438843,0.205266029206594,0,0,0,0,0,0,0,0,0.045484566902176,0.0550802442736321,0,0,-1.73472347597681e-18,0.0200615553730574,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0303727917818929,6.93889390390723e-18,0.232894342818694,0,0.14609211029272,0.204573360141316,0,0,0,0,0,0.0327522733404711,0,0,0.0688554151229626,0,0,0,0,0,0,0.0523577337697229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478535135587638,0.0261341011342741,0,0,0,0,0,0,0,0,0,-0.0287867067369102,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.152689409829206,0,0,0,0,0,0.12473647053307,0,0.00867421664147917,0,-0.0326827007754934,0,0,0,0,0,0,0,0,0,0.031338195257762,0.0052362722116556,0.0791853288055013,0,0,0.0787624708255518,0,0.0415234709757458,0,0,0,0.0470250709457647,0,0,0,0,0,0.0459501188913145,0,0,0,-0.000762419634380755,0.0113129968571658,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0813096820193188,0,0,0,0,0,0,0,0,0.0684226462814219,0,0,0.0190445827854107,0,0,0,0.0349820809744113,0,0,0,0,0,0,0,0.131484372156045,0.205027449909104,0.042687181450859,0,0,0,0,0,0.0112309595738376,0,0,0,0,0.0380841291817441,0,0,0,0,0,0,0.00582711921297487,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.348471471618068,0,0.250145042908624,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0898086495475873,0,0.066375697798069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115815221805221,0,0,0,0.0449127276947158,0,0,0,0,0,0,0,0,0,0,0,-0.0239387653169594,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.016348731643997,0,0,0,0,0.301054549569067,0.0378037020717878,0.00326984911575386,0,0,0,0,0,0,0,0,0,0.217384196720793,0,0,0.0579323261415581,0.019183642065779,0,0.116169886343172,0,0,0,0.0560325696220728,0,0,0,0,0,0,0,0,0,0.0854175221000288,0,0,0,0,0,0,-0.00373234686814087,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.0270544193474759,0,0,0,0,0,0,0.332998752133531,0,0,0.00869224695392035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416699116490776,0,0,0,0,0,0,0,0,0,-0.0666758165980416,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0281297710962075,0,0,0,0,0,0,0,0,0,0.0430420095153476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434385973674699,0,0,0.237616146808926,0,0,0,0,0,0,0.039927657819855,0,0,0,-0.0541636561225209,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.031220504409901,0,0,0,0.193873750857203,0.0456044633846862,0.104237970196599,0,0,0,0,0,0,0,0,0,0.0107787184884441,0,0,0,0.095631692896638,0,0,0,0,0,0,0.284406658286645,0.0428216038983234,0,0,0,0,0,0,0.0228103578716844,0,0,0,0.0937508246501263,0,0,0,0,0,0,0,-0.0328682517832024,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.333901814884182,0,0,0,-0.0351590659957809,0,0,0,0,0,0,0,0,0,0.1664193846121,0,0,0.210669255089432,0,0,0,0,-0.144297318595978,0,0.169811300814256,0,0,0,0,0.318049886496867,0,0.204502103603826,-0.0729349002537246,0,0,0,0,0,0,0,0,0,0.0491629391475902,0.0176383092191729,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.103531926765569,0,0,0,0,0.0546158788300068,0,0,0,0,0,0,0,0,0,0,0.0115862891453127,0,0,0,-0.0189823864268272,0.49556126819429,0,0,0,0,0.23136500713634,0,0,0.077994636690178,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033162378477038,0,0,0,-0.0410561624880817,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.12652959507321,0,0,0,0,0,0,0,0,0,0,0,0.137204202164734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113659357778299,-0.0184157980485352,0,0.164669745719571,0,0.0473323311939345,0,0,0,0,0,0.222109243888085,0,0,0,0,0,0,0,-0.00115184350880695,0,0,0,0,0,0,0
X601158.SH,0,0.158158133599418,0,0,0,0,0,0,0,0.0332527084193512,0,0,0,0,0,0,0,0,0,0.0628969935359876,0.0684491242480609,0,1.73472347597681e-18,0,0,0,0,0,0,-0.00341674491020478,0,0,0,0.0772218125200919,0.0932735412867193,0,0,-0.021959748028277,0.327682712620787,0,0,0,0,0.0400958961423068,0,0,0,0,0,0,0,0,0.00678433747642659,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.0599272277701156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460720137347684,-0.0374293985999462,-0.0377819179013115,0,0,0,0,0,0.139343321925781,0,0,0,0,0.0708419604614564,-0.0321100849612351,0,0,0,0.391782934803298,0,0,0,0,0,0.192064635439498,0,-0.401472053638661,0,0,0,0,0,0.0248323282165834,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.132612561287148,0.225704000562551,0.00452406094884525,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.330373267800702,0,0,0,0,0,0,0,0,0,0.058465408562754,0.0353463968024415,0.15357266807591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650974377802971,0,0,0,-0.00786875832728932,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.142815495566177,0,0,0,0,0,0,0,0,0,0,0.159484556179043,0,0,0.0655510596716551,0.0514999557608243,0,0,0,0,0,0,0,0.0982757582575999,0.00955128031118731,0.08334982887878,0.168608346257711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190941507795288,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0937003216950077,0,0,0,0,0,0,0,0,0,0,0.0765368784967646,0.0391818651397988,0,0,0,0.0371282924110604,0,0,0,0,0.446704375612149,0,0,0.0891126492082498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263738732823808,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.190072660187674,0,0,0,0,0,0,0.0934760266220314,0,0,0.0601030822582597,0,0,0,0,0.052864491222519,0,0,0,0,0,0.102318497406761,0,0.0495856765565137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00643426543013583,0.0101460664650502,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634375235402048,0,0,0,0,0,0,0,0,0.0193603016036837,0,0.952319249690386,0.0157947766547855,0,0,0,0,0.0234387555449127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325847879097245,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.135287161576807,0,0,0,0,0.0401914942524342,0,0,0.00398828601754431,0,-8.67361737988404e-19,0.295936182763304,0,0,0.032890505006359,0,0,0,0,0,0,0.0598727812856461,0.213988968285348,0.019356972578554,0,0,0,0,0,0.0836024058934983,0.139989609557686,0,0,0,0,0,0,0,0,0,0,-0.0143644598991934,0.0151746844664355,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.0864947758776616,0,0,0,0,0,0.00665666146544158,0.0230370657168301,0.0142885405468308,0,0,0.175824155382964,0,0,0,0.1058075953096,0,0,0,0,0.305553976448792,0,0,0,0,0.0501637104662227,0,0,0,0,0,0,0,0,0,0,0,0.075863322633798,0,0,0,-0.0566886733023642,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0478403797711084,0,0,0,0,0,0,0.144425312895492,0,0,0,0,0,0.0673451370851361,0,0.0629296298823676,0,0.019627623731829,0.0545741270222955,0,0,0,0,0.11908101414252,0.0774659181358751,0,0.0384539601744926,0,0,0,0,0,0,0,0,0,0.115637788490561,0,0,0,0.0359776711095711,0,0,0,-0.0041766033352068,0.0187513400421401,0,0,0,0,0,0
X600808.SH,0,0,0,0.149486123003188,0,0.0419951967947549,0,0.161541972011025,0,0.0333435421195096,0.12107346924175,0,0,0,0,0,0,0,0,0,0.0798050118635626,0,0,0,0,0,0,0,0,0,0.136056364086439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243211940631037,0.00938093432559528,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0888264291898813,0,0,0,0,0,0,-0.0379043265595513,0.140004195814243,0,0,0,0,0,0,0,0.310514777793458,0,0.274873039319005,0,0,0,0.0502820338051426,0,0,0.0549732265234531,0,0,0,0,0,0,0,0.0178149724292189,0,0,0,0,0,0.030985878610986,0,-0.0300587566087906,-0.0125253382789627,0,0,0,0,0,0
X000027.SZ,0.0150294395420477,0,0,0,0,0,0,0,0,0.330607347719525,0,0,0,0,0,0,0,0,0.0831316104587474,0.0604632562526675,0,0,0.116915431567029,0,0.048837645926218,0,0.00302235152192524,0,0,0,0,0,0,0,0.135543381421323,0,0,0,0,0,0,0,0,0,0,0,0,0.00349364283540063,0,0,0,-0.0213172276272303,-0.016980902999597,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.00670314182752061,0,0,0,0,0,0,0,0,0,-0.00585990128424461,0.00435993371476947,0.00733751691409982,0,0,0,0,0,0,0,0,0,0,-0.00236655869347344,0,0,0,0,0,0,0,-0.00945956006222237,0,0,0,0,0,0,0,0,0.00640853131576847,0,0,0,0,0.00349421698338106,0,1.21742638534325e-05,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,-0.0175667680348353,0,0,0.0480587780380063,0,0,0,0,0,0,0.045107590615145,0.201113786868736,0,0,0,0,0,0.157523412969987,0,0,0,0.0909524250993395,0,0,0,0.151953264010027,0,0,0,0,0,0,0,0,0.0698943150345177,0.0349301138464375,0,0,0,0,0,0,0,0,0.0237038374609553,0,0,-0.231272305239504,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,-0.0798079688041826,0,0,0,0.116062917209793,0,0,0,0,0,0,-0.0789394169823916,0,0.0620276589670628,0,0,0.473002231933391,0,0,0.0891324012630879,0,0,0,0.102343713624066,0,0,0,0,0.0964216053255715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00285387808277585,0.00426246914584505,0,0,0,0,0,0
X600578.SH,0,0,0,0.319668116433234,0,0,0,0,0,0,0,0,0,0,0,0.176590733734944,0,0,0,0,0.134796116132957,0,0,0,0,0,0,0,0,0,0.143763489739232,0,0,0.0157312535776112,0,0,0,0,0,0,0,0,0,0.0196363202415285,0,0,0,-2.16840434497101e-19,0,0,0,-0.000706213591753791,0.044959640786665,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0.373920339378622,0,0,0,0.00988857959877175,0,0,0,0,0,0.103324173213654,0.12298807704167,0.0648149644640097,0.0832176206996263,0,0.0298685103604427,0,0,0,0,0,0,0,0,0,0.0808274617619149,0,0,0,0,0.0491342365204044,0,0,0,0.0244685444558784,0,0,0,0,0,0,0,0,0,0,0,-0.0125508020099086,0.00185753540670783,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0.0426374130424557,0,0.0525824272206821,0,0,0.0492611231758994,0,0,0,0.0615278767417078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543523895568884,0,-0.0531461168841458,0,0,0.0937590181923154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,-0.0679195467881814,0,0,0,0,0,0,0,0,0.136490400213901,0,0.0150353888144868,0,0,0.299256089681287,0,0,-0.0247765452338556,0.0436107228831401,0,0,0,0,0,0.137378561084988,0,0,0,0,0,0,0.0551235827968152,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149743562648972,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,-0.128041823045781,0,0,0,-0.0599987591616071,0,0,0,0,0,-0.0110430570070611,0,0.168683427254558,0,0,0,0.0693251768077602,0,0,0,0,0,0.185812491224056,0,0,0,0,0,0,0,0,0,0,-0.177210291501174,0,0,0,0,0,0,0,0.154809100791083,0,0.00112517717463711,0,0,0,0,0,0,0
X600549.SH,-0.0285837933431616,0,0,0,0,0,0,0,0,0,0,-0.0358161300638142,0,0,0.189621515722467,0,0,0,-0.101508517921635,0,0,0.0336582029355251,0,0.0657257834452044,0,0,0,0,0,0,0,0,0.0371897971001025,0.0824122249751176,0,0,0,0,0,0.022856839424993,0,0.339483927985352,0,0,0,0,0,0.129142650773684,0,0,0,-0.0324615999761297,-0.00802471979422255,0,0,0,0,0,0
X000959.SZ,0,0,0,0.0965366022881829,0,0,0,0,0,0,0.155549888086,0.0963577863468219,0,0,0.0663111448095711,0.177430041590456,0.0430102620463131,0,0,0,-0.0487301362349109,0,0,0,0,0,0,0.00346988075990519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270146250817996,0.0277115239218115,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.072654159443719,0,0,0.0599171853234939,0,-0.00761744869164068,0,0,0,0,0,0,0,0,0,0,0,0.0315884688416139,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516210579292993,0,0,0,0,0,0,0.118107506280219,0,0,1.73472347597681e-18,0,0,0.0252898483231216,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548114092541302,0,0.122265228119067,0,0,0.227573008514418,0,0,0.0279366698733992,0,0,0,0,0,0.0618029113222881,0.0245353276519139,0,0,0,0,0,0,0.0651367410559058,0,0,0,0,0,0,0,0,0,0,0,-0.0170712295926019,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0555023397969846,-0.12307398258893,0,0,0,0,0.140753482483933,0,0,0.0208885980226872,0,0,0,0.0493658273488496,0,0,0,0.0841877887426528,0,0.321277526719601,0,0,0,0,0.119408128060814,0,0,0,0,0,0,0,0.0413818112395594,0,-0.147035676705448,0,0,0,0,0,-0.0255958195571653,-0.0199271335627925,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232726898248842,0,0.0130496628900541,0,0,0.0655583709649648,0,0,0.00687989976960237,0,0,0,0,0,0.0112079542010403,0,0,0,0.0426380314638195,0,0,0.0402001186142212,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00866359473845182,-0.0124411127566276,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121429632443524,0,0,0.0294944260456902,0.141960683491067,0,0,0,0,0,0,0,0,0,-0.0409660013644908,0,0,0,-0.0108800246341228,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737071328136912,0,0,0,0,0,-0.0444402778466019,-0.00974366642711047,-0.098723978630466,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.479984291019764,0.817075619337965,0,0,0,0,0,0,0,0,-0.0368933654742886,-0.967433763427425,0,0,0,0,0,0,0,0.283127719447265,0,0,0.0934311001256353,0,0,0,0,0,0,0,0,0,0,0,0,-0.956552815841972,0,0,0,0,-0.663567482164205,0,-0.771686595228898,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,1.00316331000044,0,0,0,0,0,0,0,0,0,0,0,-0.772893251979157,-0.226572748187653,-0.0105605454659948,0,0,0,0,0,0,1.50885537187293,0.28462539737905,0,0,0,0,0.357858913207184,0,0,0,0.0939889153963013,-0.190518796402647,0,0,0,0,0,0,0,0,0,0,-0.908520238802418,-0.852738826747705,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.173530319364035,0,0,0,0,-0.193244910463476,-0.177751742828049,0,0,0,0,0,-0.175657177947402,0,0,0,0,0,-0.0381518238480629,0,0,-0.017135408714664,0,0,0,0.214475364786384,0,0,0.0381700165871484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41698043376869,0,0.0111890725741954,0.0136052511304616,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549360087827524,0,0,0,0,0.0016163068581221,0,0,0,0,0,0,0,0.198520104280764,0,0.0812732585479797,0,0,0,0,0,0,-0.174506590502854,0.00230682273961269,0,0,0,0,-0.109242304315905,0,0,0,0,0,0,0,0.00511963288424738,0.0386175109276809,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.000630615273727072,0,0,0,0,0,0,0,0,0,0,-0.00836909873756546,0,-0.00121346488410942,-0.00260490951580313,0,-0.0020874638773307,0,0.00141068923503778,0,0,0,0,0,0,0,0.00379135998047431,0,0,0,0,0,0,0.000424416155138155,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106664452563231,0.00529611141807159,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.00814254619585893,0,0,0,0,0,0,0.0294651936297755,0,0,0.0127097350943293,-8.67361737988404e-19,0,0,0,0,0,0,-0.0333933856009375,0,0,2.16840434497101e-19,0,0,0,-0.0293854147603838,0,0,0,0,0,0,0,0.00915540753193344,-0.0215327543706553,-0.0241831485791527,0,0,0,0,0,-0.00818505812449192,0.01608423222364,-0.0338242885573815,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0412932941789155,0,0,0,0.0134159152122636,0,0,0,0,0,0.00323011932106693,-0.0185814355068815,0,-0.00851993846924018,0,0,0,-0.00450889988736116,0,0,0,0,-0.0106397432950165,0,0,0,-0.00215953080513423,0,0,0,0,-0.0107914123685085,0,0,0,0,0,0,0,0,0,0,0,0,0.0152812151253929,-0.0158178666213133,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00499742144566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327538778543713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190718945298393,0,0.00897117461061461,0,0,0,0,0,0.0271541211226943,0,0,0.00263311801453967,0,0,0,0
