,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X601600.SH,X600795.SH,X600688.SH,X600585.SH,X600886.SH,X601991.SH,X600027.SH,X000709.SZ,X600583.SH,X600157.SH,X600362.SH,X000539.SZ,X600111.SH,X600188.SH,X601992.SH,X002075.SZ,X000898.SZ,X600309.SH,X601158.SH,X600352.SH,X000027.SZ,X000792.SZ,X600863.SH,X002353.SZ,X000629.SZ,X000883.SZ,X600021.SH,X000825.SZ,X600307.SH,X600808.SH,X600578.SH,X000060.SZ,X601918.SH,X600098.SH,X600489.SH,X000878.SZ,X600022.SH,X600660.SH,X000959.SZ,X600547.SH,X002470.SZ,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0,0.133583214401813,0,0,0.031165419647779,0,0,0,0,0,0.06543034672477,0,0,0,0,0,0,0,0,0,0.0942253292771367,0,0.0896224028323816,0,0,0,0,0,0.0277894360758103,0,0,0,0,0,0,0,0.0864795862789167,0,0,0,0,0,0,0,0,0,0,0,0,-0.027040748921533,-0.0247138380716999,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.183469186519766,0,0.0819251045938717,0,0,0,0,0,0,0,0,0,0,0.115679772376072,0,0,0,0,0,0,0,0,0,0,0.0387700990788971,0,0,0,0,0,0,0,0.209561058418336,0.0217008929511868,0,0,0,0,0,0,0,0,0,0,0,0.001523674325062,-0.00545116716831221,0,0,0,0,0,0
X601991.SH,0,0,0.10397228177312,0.325059139834855,0,0,0.182984528404176,0,0,0,0,0,0,0.156361169784968,0,0.0202304215445335,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0250588741138647,0,0.0819728379135106,0,0,0.0574880830471935,0.0397581959237534,0,0.00135890032281157,0,0,0,0,0,0,0,0,0.0671275230722429,0,-0.00303382405733723,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.171296153426415,0,0,0,0,0.00721690957500654,0,0,0,0.14746555712575,0,0.035611725415328,0.12737643758406,-0.00574336069210471,0,0,0,0.0513584112853025,0,0,0,0,0,0,0,0,0.287357821002917,0,0,0.010387938555611,0,0,0,0,0,0,0.102380664385848,0,0,0,0,0,0,0,0,0,0,-0.0132057480817952,-0.028244698748041,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23691252744685,0,0.00289496438590773,0.0983525541886717,0,0,0,0,0,0,0,0,0,0,0.0607886981658421,0,0,0,0.0949384825477885,0,0,0,0,0.292251408627108,0,0,0.0611289301147588,0,0,0,0,0,0,0,0,0,0,0.00181610317861164,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30032362899063,0.0109673468034746,0,0.281070118758422,0,0,0,0,0,0,0,0,0,0,0.0639430553914063,0,0,0.078881742067292,0.078972082355425,0,-0.0172984092507926,0.0744568865591699,0,0,0,0,0,6.93889390390723e-18,0,0.0437936095474389,0,0,0,0,0,0,0,-0.013879074881542,-0.0176080341796261,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247975374713669,0,0,0,0,0,0,0,0,0,0,0.081656333043715,0.196992422244982,0,0.115224021808964,0,0,0,0.121171400682471,0,0,0,0,0.0623674694147657,0,0.121965098999812,0,0,0,0,0,0,0,0,0,0.00727037882333996,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183732646406661,0,0,0,0,0,0,0,0,0,0,0,0.0348463164757572,0.0326761753510097,0,0.0673113554626802,0.0427005149786456,0,0.2927519988028,0,0,0,0,0,0,0,0.0499180059490766,0,0,0,-0.0159870372541157,-0.00950214787534588,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.109499914124049,0,0,0,0.166576492706901,0,0.0380404022883868,0,0,0,0.0358613003845809,0,0,0,0,0,0,0.205276706480295,0,0,0,0.0388619115475097,-2.16840434497101e-19,0,0,0,0,0,0,0.0159823464721168,0,0,0.12709704822767,0.115178568897468,0,0,0,0,0,0,0,0,0.0575081761592043,0,0,-0.0123929862381781,-0.0330541808901495,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.27129155423123,0,0,0.0607288287625422,0,0,0,0,0,0,0,0,0,0.0567073954810213,0,0,0.147435085744626,0.0380074282943501,0,0,0,0,0,0.0042350485589731,0,0,0,0,0.0184306630336516,0,0.12299496291346,0,0,0,0,0,0,0,0,0,0.0882237025865415,0,0.0187532721627822,0,0,0,-0.00363618438643593,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0526345586245178,0,0,0,0,0,0,0,0,0,0.0440671912022558,0.115315228572085,0,0.37899158172514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525414997652043,0,0,0.0974917796051851,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254200219966252,-0.0313041012427526,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0249750248439615,0.272875036785448,0,0.0311993477434418,0,0,0,0,0,0,0.0944601450929055,0,0,0,0,0,0,0,0,0.243952557445535,0,0.00654642602504351,0,0,0,0,0,0,0,0,0.0512415916507149,0,0.0992653439415558,0.155372259711922,0,0,0,0,0,0,0,0,0,0,0,0,0.00832322776043294,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,-0.165456825439995,0,0,0,0,0,0,-0.0648717444993146,0,0.220673428550391,0,0,0,0,0,0,-0.375455241674484,0.280831738386484,0,0,0,0,0,0.104492881549428,0.11680127521333,0,-0.170519731566637,0,0,0,0.101833656737299,0,0,0,0,0,0,0,0,0,0,0.0301540029439965,0.0507956990148677,0,-0.0721307942965358,0,0,0,0
X000898.SZ,0,0,0,0,0,0.273083239165266,0,0,0,0,0,0,0,0,0.160021754073711,0,0,0,0,0,0,0.113921836673579,0,0,0,0,0,0,0,0.0556699964173626,0,0,0,-8.67361737988404e-19,0.194270816433846,0,0,0,0.0794160323902071,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.00152857527450073,-0.0123910060759669,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139086318362108,0,0,0,0,0,0,0.0656468357117538,0,0,0,0.0389194484460157,0.0250220722159234,0.225798057173323,0,0,0,0,1.73472347597681e-18,0.00322298511374987,0,0,0.112452659476591,0,0,0,0,0,0.106536042996188,0,0,0.167629513947283,0,0,-0.00488550292081143,-0.0188368869724794,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310000683462723,0,0,0,0,0.0738799102141856,0,0.0655041662075107,0,0,0.00584853968094282,0,0,0,0,0,0,0.112015286721613,0,0,0,0,0,0.104586209955113,0,0,0,0,0,0,0,0.076002681965368,0.200166836228542,0,-0.0102559568637503,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0242269863103462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250789321527221,0.163245950235936,0,0,0,0,0,0.000717505344246049,0,0,0,0,0.0528375792722595,0.0631077191792049,0,0,0,1.73472347597681e-18,0.110350916270529,0.0405270293115524,0,0,0,0,0,0,0,0,0,0,-0.0139348359944772,-0.0115553393227108,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.0756385605318169,0,0.0454766684749626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059461161553278,0.0611606737371541,0,0,0,0,0,0,0,0,0,0,0,0.133942509856578,0,0,0,0,0.289443504919667,0,0,0,0,0,0,0,0,0.0157239467906044,0,0,-0.0153195157671717,-0.0128356181990426,0,0,0,0,0,0
X000792.SZ,0,0,0,0.141988371203678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185648255543604,0,0,0,0,0,0,0,0.00559687826233611,0,0,0,0,0,0,0,0,0.057411948577869,0,0,0.115988783145611,0.0205610502904822,0,0,0.133548795264194,0.0132345878914244,0,0,0.148430458881635,0,0,-0.0062354523352945,-0.0309480112429307,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.397741424231973,0,0,0,0,0.205694348440969,0.0237386464827339,0.0501465072232714,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.101518285864395,0,0,0,0.0263787478155869,0,0,0.0077461114361391,0.0185232532112076,0,0.129513589308469,0,0,0,0,0,0,0,0,0,0.0998354936615407,0,0,-0.000477037073956633,-0.00125759513081895,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0338482896383294,0,-0.0245298637651602,0,0,-0.000788377414368168,0,0,0,0,0,0.0490028348037847,3.46944695195361e-18,0,0,0,0,0,0.0397139637984896,0,0,0,0,0,0,0,0,0.0553206110056203,0,0,0,0,0,0.03373990357234,0,0,0,0,0.0438654002968242,0,0,0,0,0,0,0,0.0155684601048426,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.163628510029553,0,0,0,0,-0.0809025037622133,0,0,0,0,0.283777200616734,0,0,0,0,0,0,0,0,0,0,0.00797930089133142,0,0,0,0.021889024655367,0.115915635666069,0,0,0,0,0.0853378498056232,0.0559046465807043,0.0772581529689203,0,0,0,0,0,0.175451429612728,0,0,0,0,0,0,-0.016098049728907,0.0083294641670025,0,0,0,0,0,0
X000883.SZ,0,0,0,-3.46944695195361e-18,0,0,0.0234389036145341,0.0608190419184237,0,0,0,0,0,0,0,0,0,0,0,0,0.0100404769490435,0,0,0,0,0,0,0.091831935100399,0,0,0,0,0,0.0762667696489173,0,0,0.0567951123072666,0,0.00700417505990326,0,0,0,0,0,0,0,0,0.127283944197305,0,0,-0.0480339620197939,-0.0189033457746345,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0224842590909594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100764068130967,0.27244464437026,0.0761148744934336,0,0.123123791778698,0,0,0.0939071277782655,0,0,0,0,0.127584194724713,0,-0.0132938452450134,-1.35525271560688e-20,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0557938258549037,0,0,0,0,0,0,0,0,0.0102976460643219,0.255320555218394,0.0331522192750837,0,0,0,0,0,0,0,0,0,0,0.0276074553260431,0,0,0.0481608524559045,0,0.149940401897188,0,0,0,0,0,0,0.274377641007128,0,0.0129114905105238,0,0,0,0,0,0,0,0,0,-0.00156177250299032,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0.356616209373582,0,0,0,0,0,0,0,0,0,0,0,0.0209670249041912,0.0998393507499704,0,0,0.166093056735063,0,0,0,0,0.0135895449786144,0,0,0,0.010938700809967,0,0,0,0,0,0,0,0,0.0563389124763165,0,0,0,0,0,0,0,0,0.0654197222099283,0,0,-0.0203757761200024,0,0,-0.0248398928831778,0,0,0,0
X600808.SH,0,0,0,0,0.078662166790367,0.241174908528316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695337830995965,0,0.0233335926971335,0,0.0928668603825893,0,6.93889390390723e-18,0,0.0982883314797042,0,0,0.0504022586491639,0,0,0,0,0,0,0,0,0,0,0.297945403166523,0,0,0,0,0.00906918465599046,0,-0.000299159882126671,0,0,0,0,0,0,0
X600578.SH,0,0,0,0.330074259781291,0,0,0,0,0,0,0,0,0.301290877429042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221848857678736,0,0.0181489411854138,0,0,0,0,0.0391382921004791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552619728481921,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428590540128454,0,0,0.0666966201071586,0,0,0,0,0,0.0356718148511381,0.00830123401896841,0,0,0,0,0,0,0.124910151506193,0,0.0853127498823762,0,0,0,0,0,0,0.374074955031153,0.0357891633371837,0,0,0,0.203552793283167,0,0,-0.0324635362051653,0.017579452764867,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0.0717024512288902,0,0,0.0648978071251465,0,0,0,0.292359452229903,0,0.136818589394192,0,0,0,0,0,0,0.043472811423083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049280969692081,0,-0.021772207068316,-0.0257184614955763,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0577132639928644,0,0,0,0.0951273738283571,0,0,0,0,0,0,0,0,0,0.128287987840767,0.118172340377627,0,0,0,0,0,0,0,0,0.0678516830453985,0,0,0,0,0,0,0,0,0,0,0.038668178073426,0.0937295689265646,0,-0.0240938321932095,-0.0174578194136333,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243233773604997,0,0,0,0,0,0,0,0.027280325044577,0.173361441578349,0,0,0,0,0,0,0,0,0,0,0,0.334692737925219,0,0.266817663631944,0,-0.00132488160040073,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0843201873096732,0.150615545614385,0,0.0803878619814368,0,0,0,0,0,0,0,0.0196668787622611,0,0,-0.120275379368572,0,0,0,0,0,0,0,0,0.194277926195851,0,0.0442807543437062,0.0301286637036486,0,-0.0424752002744689,0,0,0,0,0,0,0,0,0,0,0.0068543852148426,0.00675919754894259,0,0,0,0,0,0
X600022.SH,0,0,0,0,0.121317669780418,0,0,0,0,0,0,0,0,0,0,0,0.23594145576172,0,0,0,0,0,0,0,0,0,0,0.185978903666989,0,0,0,0.0765369870226627,0,-8.67361737988404e-19,0,0,0.119129144834022,0.0787819249602184,0,0,0.0419611068236428,0,0,0,0,0,0,0,0.0319596851145965,0,0,0.00373283185144388,0,0.0122627411580036,0,0,0,0
X600660.SH,0,0,0,0.0604340543977084,0,0,0,0,0,0.0271848846828923,0,0,0,0,0,0.0819212512042063,0,0,0,0.0461319845359098,0.0268048961670567,0.266017096947179,0,0,0,0,0,0,0.243850754437916,0,0,0,0,0,0,0,0,0.0668339497945336,0,0,0,0,0,0,0,0,0,0.0472067501313502,0,0,0.00240333158472133,-0.0195936516664764,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112554203110967,-0.00883874717368542,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.119950053031393,0,0,-0.0358851646018676,0,0,0,0,0.0629806794631263,0,0,0,0,0,0,0,0,0,-0.0339965512612585,0,0,0,0,0,0,-0.034839586661949,0,0,0,0,0.187273211856828,0,0,0.641263880822072,0,0,0,0,0,0,0,0,-0.0120023767440433,-0.00397963326998555,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104475477145258,0,0,0.264144683630864,0,0,0,-0.0259162147308492,0.0621359423433741,0.199808656136449,0,0,0,0,0.0526741225044784,0,0,0,0,0,0,0,0,0,0.0209801721259624,0,0.00448984040446979,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0.106143429035699,0,0,0,0,0,0,0,0,0.00625476164727271,0,0,0,0,0,0,0.245300446430231,0,0.121961159257596,0,0,0,0,0,0,0,0,0,0.0239015988426651,0.0883772078020208,0.0122523538353366,0,0,0,0.03832761206444,0.00268309187582118,0,0,0.267509400379603,0,0,-0.0105214239458787,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.00421229594011386,0,0,0,0,-0.0248804623976806,0,0.0627640623917419,0,0,0,0.139736951892617,0.0419486672681682,0,0,-0.142359269373798,0,0,0.00365132936955472,-3.46944695195361e-18,0,0,0.0461129989115624,0,0,0,0,-4.33680868994202e-19,-0.139737332608563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109355662592914,-2.16840434497101e-19,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.893223432565635,0,0,0,0,0,0,0,0,0,-0.0796930590177067,0,0,0,0,0,0,0,0,0,0,0,-0.290404128564997,0,-0.279037155249959,-1.0767327848399,0,0,0,0,-0.130686643269661,2.30292256647854,0,0,0,0,0,0,0,0,0,0,0,-1.1653620268293,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633997217180727,0.0524792549663154,0,0,-0.282585807493798,0,0,0,0.424791244369659,0,-0.56841665314155,0,0,0,0,0,-1.588444639034,0,-0.19181165966446,0,0,0,0,0,-0.550526695046554,0,0,0,0,0,0,0,0,0,0,-0.355699338052906,-0.403028018670238,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0672956622438052,0,0,0,0,0,0,0,0,0,0,0,-0.127464955494355,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.052361292773275,0,0,0,0,0,-0.109190152858383,-0.0904098904759824,-0.0234633532406934,0,0,0,0,0,-0.188947483964256,0,0.20294953189479,0,0,-0.108089554534548,0,0,0,-0.0240704939210502,-0.0255087978295568,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0699031431561965,0,0,0,0,0,0,0,-0.016069259742668,0,0,0,0,0,0,0,0,-0.0678466375393647,0,0,0,0,0,0,0.083340973319212,0,0,0,-0.0955675110087923,0.289147595035892,0,0,0,-0.0437007341411935,0,0,0,0.0990268911230556,0,0,-0.197587472484072,-0.00689274672873013,0,-2.77555756156289e-17,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-4.86433023172067e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00875951264041079,0,0,0,0,0,0,0,0,0,-0.00583373609422344,-0.00239203274348456,0,0,0,0,0,0,0,0,0,0,0,0,-0.00421280212287054,0,0,0.0270462168636574,0.00516606580733763,0.00976145665165924,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183497034649283,0,0,0,0,0,0,0,0,0,-0.00416975039467953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497728856468124,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00546166851917195,0,0.0129457790801154,0,0,-0.0043540433375205,0,0,-4.33680868994202e-19,0,0,0,0,-0.00791075382620539,0,-0.0035975098480282,0,0,0,0,0,0,0,0,0,0,0.00551378031893283,0,-0.00405514168882465,0,0,0,0,0,0,-0.00234371162836351,-0.00363036639149141,0,0,0,0,0,0,0.0149938433320179,0.00284519872052973,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138305463816527,0.00383561644938382,0.00260634199932093,0,-0.00205732398196496,0,-0.0015266395381223,0,0,0,0,0,-0.000144194966158261,0,0,0,0,0,0,-0.00221077559195656,-0.00185816899486134,0,0,0,0,0,0
