,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X002460.SZ,X600019.SH,X601898.SH,X600111.SH,X002466.SZ,X600011.SH,X002271.SZ,X000877.SZ,X600660.SH,X000708.SZ,X600010.SH,X600547.SH,X601600.SH,X600886.SH,X000301.SZ,X600426.SH,X600176.SH,X600362.SH,X600795.SH,X000983.SZ,X000786.SZ,X600096.SH,X600801.SH,X600803.SH,X000723.SZ,X600486.SH,X601699.SH,X601991.SH,X000408.SZ,X600219.SH,X600141.SH,X000932.SZ,X600027.SH,X600295.SH,X000830.SZ,X000807.SZ,X000630.SZ,X600489.SH,X600157.SH,X600352.SH,X300073.SZ,X002080.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0472082458138528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320011044304576,0,0,0.0855232244262066,0,0,0,0.0966647218326625,0,0,0,0.0640324453288015,0,0,0,0,0.0686718759294275,0.106901285112582,0.1935803756222,0,0,0,0,0,0,-4.33680868994202e-19,-0.0321550381732986,0,0,0,0,0,0
X601088.SH,0.189174837785832,0,0,0,0,0.216597205042057,0,0,0,0.309217840914796,0,0,0,0,0,-0.193251385682362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892764808069229,0.0982501595498934,0.0372050719623742,0,0,0,0,0,0.0652202222673668,0,0,0,0,0,0,0,0,0,0,0,0.0209153095213198,-0.0288594027689249,0,0,0,0,0,0
X600028.SH,0.0965625611976785,0,0,0,0,0,0,0,0,0.0197474238211102,0,0,-0.0696782629466827,0,0,0,0.0120533344623474,0,0,0.069737165227762,0,0.0474227559156972,0.0525117234887284,0,0,0,0.0176269281525924,0.0052960324313693,0,0,0,0,0,0,0,0,0,0,0,0,0.00192321087469133,0,0.0383098618113038,0,0,0,0,0,0,0,0,-0.00951511259438847,-0.0081305784939927,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0095508124269686,0,0,0,0,0,0,0.225656249540304,0.133963966171722,0,0,0,0.159375208935362,0,0,0,0,0,0,0,0.00196795700876069,0,0,0,0,0,0,0,0,0,0.0366249739598765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.0590975051191839,0,0,0,0,0,0,0,0,0,0.00497872564795011,0,0,0,0,0,0,0,-0.0157626686308614,0,0.110131800516734,0,0,0,0.0942404363168436,0,0.337627519609576,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0386223964965197,0,0,0,0,0.00411458573670992,0,0,0,0,0,0,-0.0319601877406877,0.0152552569892621,0,0,0,0,0,0
X600188.SH,0,0.768399221499325,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0340514322578939,0,0,0,0,0,0,0,0,0.280287427860085,0.278126732733242,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125170304224064,0,0,0,0,0,0,0,0,0,0.0512099356249921,0.0386414809861908,0.0306285939547916,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.375598830414144,-0.0105803358347207,-0.0550871860455383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194040999020317,0,0.0207912507983749,0,0,0,0,0,0,0.29790244459293,0,0,0,0,0,0.210654922848165,0,0,0,0.0813984641430646,0,0,0,-0.0079800947176443,-0.00141263057697306,-0.137776000349444,0,0,0,0,0
X002460.SZ,0,-0.00572994226979863,0,0,0,0,0.119907254101586,0,0,0,0.271319755982917,0.401949938592513,0,0,0,0,0,0,0,0,-0.0308044967751549,0,-0.0583718949939166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189455024411604,0,0,0,-0.0949505672398223,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0971499750548916,0,0,0,0,0,0,0.0956563156458203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108705363748804,0,0,0,0,-0.0240176775998011,0,0,0,0,0,0.489284651575731,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127765743897204,0,0,0,0,0,0,0
X601898.SH,0,0.388832941484086,0,0,0,0,0,0,0,0,0,0,-0.0317912116608235,0,0,0,0,0,0.0944778455482009,0,0,0,0,0,0,0,0.219138592354076,0,0,0,0,0.00793329881550998,0,0,0,0,0,0,0.116828580689202,-0.0153770343340307,0.0156554268436138,0,0,0.108092528041124,0,0,0,0,0,0,0,-0.0330291964474796,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.221194949144391,0,0,0,0,0,0,0.0379361629573671,0.0338661231738212,0,0.437097472262587,0,0.0319677771776523,0,0.0427835135056844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612158098630918,0,0.161376092689911,0,0,0,0,0,0,0,0,0,0.00819911596324168,0,0,0,0,0,0
X002466.SZ,-0.0986777341144879,0,0,0,0,0,0,0.906023318790128,0,0,0,0,-0.0345982825892384,0,-0.0364685593876837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193716254078159,0,0,0,0.112459652469419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720514794890903,0,0,0,0.0295642027477974,-0.030716272018256,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236749468392083,0,0,0,0,0,-0.0719213029346411,-0.0202008098996658,0,0,0.0176548190570877,0,0,0,0.667620006279456,0,0,0,0,0,0,0,0.372321394519583,0,0,-0.172175316475639,0.0367814811040366,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,-0.0205580662736537,0,0,0,-0.0487669913421521,0.0191244044403594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113674202053187,0,0.521792826453279,-0.0119603136838471,0,0,0,0,0,0.298429591851119,0,0,0,0,0,0,0,0,-0.184409226313052,0.144093247519459,0,0,0,-0.0193221219807547,0,0,-0.0276881086066685,0.052376057885435,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720530863679455,0,0,0,0,0.0482250280730362,0,0,0,0,0,0,3.46944695195361e-18,0.385226429581862,0,0,0,0,0,0,0,0,0.050407026426364,0,0.0193333170087522,0,0,0,0,0,0,0,0,0,0,0,0.0203116383050651,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0604766058905263,0,0,0,0,0,0,0,0,0,0.0126843691525654,0,0,0,0,0,0,0.0762917830267459,0,0.286480122111114,0,0.159529845910755,-6.93889390390723e-18,0,0,0,-0.0305983769543185,0,0,-0.121927693943129,0,0,-0.189686099954493,0,0,0,0,0.226890434084916,0,0,0.0150018216632122,0,0,0,0,0,0,0
