,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600010.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X600688.SH,X600583.SH,X601992.SH,X000898.SZ,X601158.SH,X000709.SZ,X600352.SH,X000792.SZ,X600489.SH,X000883.SZ,X600547.SH,X000539.SZ,X002353.SZ,X000629.SZ,X000027.SZ,X600808.SH,X000825.SZ,X000831.SZ,X000630.SZ,X600578.SH,X600008.SH,X600549.SH,X600660.SH,X601699.SH,X000983.SZ,X600315.SH,X600863.SH,X600307.SH,X002470.SZ,X600098.SH,X000937.SZ,X600348.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514259185614025,0.0677280097976946,0,0,0.106933124119272,0,0,0,0,0.0997402285775575,0,0,0,0,0,0.231223167575472,0,0,0,0,-0.00880235158650058,0,0,0,0,0,0
X601992.SH,-0.196555812539959,0,0,0,0.193903330796669,0,0,0,0,0,0,0,0,0,0,0,-0.0559759278218548,0,0,0,0,0,0.29165422920715,0,0,0,0,0.0941472192445058,0,0.242359320995137,0,0,0,0,0,0,0,0,0,0,0,0.0539157752123328,0,0,0,0,0.117105017417985,0,0,0,0,-0.0416997695290109,-0.0314431106833243,0.16932193603715,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.338871688767973,0,0,0.0206960504577945,0.0831357747856912,0,0.0458568673089436,0.0710614715817822,0,0,0,0,0,0,0,0,0.00138774347404375,0.176482846222798,0,0,0,0,0,0,0,0,0,0.0723393907534987,0.0940597733147261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144833723938195,0,0.0497442580425122,0.0199163800420288,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.0397785326452962,0,0,0,0,-8.67361737988404e-19,0,0.15346885386744,0,0,0,0.0642827863682342,0.0542852632443915,0,0,0,0.128510283597012,0,0,0,0,0,0,0,0,0.0691858804680849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217938779361637,0,-0.00484987854960715,-0.0462711786211246,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.240477499567165,-1.73472347597681e-18,0,0.0510978528632766,0.0268430837369713,0,0.0609686249512267,0,0,0,0,0,0,0,-6.93889390390723e-18,0.29639121421817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129358370581231,0,0,0,0,0.139172275455741,0,-0.0127096689514537,-0.00251551646348497,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.112768928665959,0,0,0,0,0,0,0.011710834093864,0,0.0921001313040983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775521847854992,0,0.236908925695217,0,0,0,0,0.312238185221074,0,0,0,0,0.0974917020363373,0,0,0,0,0,0,0,0,0,0,0,0.0453148647055033,-0.00543904676004086,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0881982087567901,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0423815021961255,0.151219010631133,0,0.128714420449762,0.0276201906449584,0.179346210475122,-0.0309301415029154,0,0,0,0,0,0,0,0.145085820720731,0,0.0883085474226319,0,0,0,0,0,0,0,0.00222003510926404,0,0,0,0,0,0
X600489.SH,0,0.0277715694433129,0,0,0,0,0,0,0,0.215262423739136,0.0592692844386231,-0.092851106385286,0,0,0.397256362413721,0,0.0260076555500022,0,0,0,-0.176636124444485,0,0,0,0,0,0,0,0.0250529265239799,0,0,0,0,0,0,0,0.108521442421256,0,0,0,0,0,0,0,0,0.033369094868855,0.130239637923989,0,0,0.142183210498114,0,-0.0458258167045766,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,-0.172866276632737,0,-0.393350422565303,0,0,0,0,0.175447599161202,0,0,0,0,0,0,0,0,0,0,0,0,0.0454887784681786,0.015507959739172,-0.072287527546245,0.251429245102893,0,0,0.238597924968789,0.0829805037220904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104998922575039,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.200973716264398,0,0,0,0,0.0213107119415451,0,0.0841992595443188,0,0,0.0259892972881808,0,0,0.0640769488161661,0,0,0,0,0,0.0816421540823632,0,0,0,0,0,0,0,0,0,0.00129903877225407,0,0,0,0,0,0,0,0.0976887044774222,0,0,0,0,0,-0.0513318657916698,0,0,-0.0145727471089842,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118775491257376,0,0,0,0,0.00369205796817977,0,0,0,0,0,0.167433567695893,0.0712734620058814,0,0,0,0.0808415461188591,0,0,0,0,0,0,0,0,0,0.141581528500525,0,0,0,0,0,-0.027306174011525,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.0812457818726775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876645127651436,0,0.264212072523891,0.105707284335366,0,0,-0.074434056062546,0,0,0,0.0619669704384258,-0.0208671942123716,0,0,0,0,0.128622921873074,0.0436812441764699,0,0,0,0,0,0,0.202252441781736,0,0,0,0.0778884837789441,0,-0.0258037971061868,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089395998634768,0,0,0,0,0.317033609777348,0,0,0,0,0,0,0,0,0,0,0,0,0.411464898255601,0,0,0,0,0,0,0.171722365070103,0,0,0,0,0.139848968896608,0,0,0,0,0,0,0.0201053704037859,0.00331458939088046,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0196908441235409,0,0,0,0,0,0.239334936284267,0,0.100213927266716,0,0.232046338433595,0,0,3.46944695195361e-18,0,0,0,0.087644639655041,0.136576024251315,0,0,0,0.0459200293818418,0,0,0.0934489715296617,0,0,0,0,0,0,0,0,0.157114712437778,0,0,0,0.038991534007329,0,0.0118261360784951,-0.00871197778318072,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0414453307926431,0,0,0,0,0,0,0,0,-0.0808687541092106,0.25634969954796,0,0,0,0,0,0,0,0,0.00168933509302313,0,0.3403136594676,0,0,0.444084830393748,0,0,0,0,0,-0.0927455918147956,0,0.288862954274258,0,-0.209421251243065,0,0,0,0,0.0486690733469392,0,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.0399595265982912,0,0,0,0,0,0,0,0,0.135894238006221,0,0,-0.0768941768647356,0,0,0,-1.73472347597681e-18,0.299398764485432,0.0432361319558773,0,0,0,0,0,0,0,0.209515912014834,0.176495637814532,0.0535192791939576,0.0616566766321051,0,0,0,0,0.076775010764408,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0383318543704358,0.00420182760376898,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.104945297709479,0,0,0.175882259652828,0.00657320722976629,0.0652136508180509,0,0.0875386347397046,0,0.00779578699725904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160937420823376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00342187425392482,-0.0071716578831712,0,0,0,0,0,0
X000630.SZ,0.0424454875801707,0,0,0,0,0,0,0,0,0,0,0.211242404927378,0,0,0.460574115727597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00908468471433051,0,0.121152245637879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118473338951823,-0.0403956899531478,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0.121474364854013,0.0537933825004374,0,0,0.0885458949834027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141875918821365,0.0888632382267793,0.0353604243023513,0,0,0,0.0687295894359251,0,0,0,0,0,0.0339678169013113,0,0,0.0550660107265125,0,0,0.212740345831324,0,0,-0.00955960418848793,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0.191285335139281,0,0,0,0,0,0,0,0,0,0.305221783948815,0,0,0,-0.0853309022838591,0,0,0,0.0898191084479433,0,0.0474102731323932,0,0,0,0,0.166567456943228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427432841752932,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.10060667115178,0,0,0,0,0,0.0573617896828998,0,0,0,0,0,0,0.0298216419469495,0,0,0,0.0640729546873533,0,0,0,0,0,0,0,0,0.00584827331059869,0.110654425691354,0,0,0,0.0774569015087586,0,0,0,0,0,0,0,0,0.0936012166705408,0.0710317548963974,0,0,0,-0.00482628476368483,0,0,0,0,0,0,0
X600660.SH,0,0,0.17076167761277,0,0,0,0,-0.132099729449198,0,0,0,0,0,0,0,0,0.0387139344364211,0,0,0.0811172613092422,-1.73472347597681e-18,0,0.0774469498562585,0,0,0.083180869871701,0,0,0,0.125496159476436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525416611710414,0.0450252536985907,0,0,0,0,0,-0.0147399548646817,-0.00518569423809333,0,0,0,0,0,0
X601699.SH,0.0217534163873552,0,0,0,0,0,0.124401824886866,0,0,0,0,0.126214111932996,0,0,0,0,0,0.0192127806551709,0,0,0,0,0,0,0,0,0,0,0,0,0.0902183314887357,0.0171145492676928,0,0,0,0,0,0,0,0,0,0.117504469773941,0,0,0,0,0,0.236377529021566,0,0,0,-0.0369061746755587,-0.00541014643973111,0,0,0,0,0,0
X000983.SZ,0,0,0.152725766332524,0,0,0.0452335635608717,0.126698768485421,0,0,0.0361189758199529,0,2.16840434497101e-19,0.0122906765809363,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.032246144965636,0,0,0,0.0592403538694896,0,0,0,0.265548458675044,0,0,0,0,0,0,0.0979681623395052,0.149710056391184,0,0,-0.0084506199130996,-0.00297276229976056,0,0,0,0,0,0
X600315.SH,-0.00910498650989608,0,0,0,0,0,0,0,0,0,0,0,0.198426663566188,0.0281531571461994,0,0,0,0,0,0,0,0,0,0,0.0878689348381619,0,0,0.11759674625427,0,0,0,-0.00898083156340776,-0.14949914502717,-0.220081992956265,0,0,-0.0745126557419817,0.261205352609092,0,0.158494635770286,0,0,0,0,0,0,0,0,0,0,0,0,0.0176297301124428,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.3692223927825,0,3.46944695195361e-18,0.11040062213384,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386241962068138,0.16228841571709,0,0,0,0.0873701502951854,-0.0233983823410342,0,0.0226723402733973,0,0,0.0720283158431451,0,0.328539266975001,0,0,0,0,0,0,0,0,0,0,0,0.0903690196661005,-0.0767845903632107,0,0,-0.00621372404552463,0,0,0,0,0,0
X600307.SH,0,0,0,-0.0637222359750828,0,0.171548140081068,0,0,0,0,0,0,0.0712010422213748,0,0,0,0,0,-0.0669925602610503,0.0306704122873651,0,0,0.473409961092829,0,0,0,0,0,0,0,0.114928460845577,0,0,0.147419111685095,0,-0.0324408671474676,0,-0.0547901753196047,0,0,0,0,0,0,0,0,-0.0245249805160304,0,0,0.0528070924711243,0,0,0.0110140657094903,0,0,0,0,0,0
X002470.SZ,-0.0280409372732442,0,0,0,0,0,0,0,0,0,0,0,0.106490341343149,0,0,0,0,0,0,0.0209098551539186,0,0,0,0,0,0.209968883493547,0,0,0,0.0366916216857393,0,0,0.0906325678351593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275331340010403,-0.0286047711860136,0,0,0,0,0,0
X600098.SH,0.0114200138374884,0,0,0,0,0,0,0,-0.0530844352468603,0,0,0,0.0204711733212164,0,0,-0.036057840560118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281404335712442,0,0.212383872382551,0,0.128369184927812,0,0,0,0,0.0493520399947526,0,0,0,0,0,0,0,0,0,0,0.0296485801025638,0,0,-0.0379291457428009,0,0,0,0,0,0
X000937.SZ,0.0220269953915287,0.0731250951157019,0,0,0,0.120373391860611,0,0,0.00261858926398161,0,0,0.0147313204018597,0,0,0.164553278783678,0,0,0,0.00206493793701839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4659276906982,0.102406376441919,0,0,0,-0.0104762030051864,0,0,0,0,0,-0.00582687591241503,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0.0986159282011874,0,0,0,0,0,0,0,0,0,0,0,0.0379500275044045,0,0.0756760723239236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279754617452208,0.305386145486875,0,0.135858822187464,0.0235462466892631,0,0,0,0,0,0,0.0111843862060213,-0.0103923006249017,0,0,0,0,0,0
X000959.SZ,0.0462414985616593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053129927160747,0.00397917529668052,-0.128832732995289,0,0.314111104637875,0,0,0,0,0,0,0,0.0121657527993318,0,0,0,0.139921492692227,0,0,0,0,0,0,0.150397443980588,0,0,0,0,0,0,0.0148356170097814,-0.0262634994601449,0.136132954906749,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0417575810450423,0,0,0,0,0.0625750686313373,0,0,0,0,0,0.0734639241441246,0,0.138392120599729,0,0,-0.104355004817542,0,0,0,-0.170227670879788,0,-0.0530962326946468,0,0,0.0350385710473072,0,0,0,0,0,0.0160123803120357,0,0,0,0,0,0,0.010673203336736,0,0,0,0,0,0,0,0.0340743907757209,0.00880246381255016,-0.0332407157229426,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.883049934809303,0,0,0,0.381081073828134,0,0,-0.101338329608457,0,0,0,0,0,0,0,0.631234481735041,0,0,0,0,0,0,-0.147282883601936,0.175009865876492,0,0,0,0,0,0.541339297148398,0,0,0,0,0,0,0,-0.348699690411616,0,0,0,0,0,0,-0.136332659039446,0,0.418707379173804,0,0.772712227782149,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129198168492045,0,0,0,-1.0822200439886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.214578958052284,0,0,0,-0.118605265627694,0,0,0,-0.731200348065067,0,0,0,0,0,0,0,0,0,0.0826556531951369,0,0,0,0,0,0.128800447416613,0.084179744087815,0,-0.0147532857772059,0,0.0509254516720521,0,-0.00307619110922047,0,0,0,-0.186444634840153,0,0,0,0,0,0,0.0468028526279151,0,0,-0.0115773092254338,0,0,0,0,0,0
MKreturn,0.0229582059859821,0,0,0,0,0,0,0,0,0,0,0.182258913160737,-0.0225992807687003,0,0,0,0,0,0,0,0,-0.0585376252528037,0,0,0,0,0,0,-0.116047170394876,-0.143347838055819,0,0,0,0,0,0,0,0,0,-0.0291869218640379,0,0,0,0,0,0,0,0,0,0,-0.179257644871407,0.0249141171840804,0,-0.271506918546867,0,0,0,0,0
MKvol,0,0,0,0.00552024740728283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000568986646835244,0,0,0,0,0,1.0842021724855e-19,-0.00307489676460665,0,0,0,0,0,0.0104463171936969,0,-0.00811625414103967,0,0,0,0,0,0,0.00211653689392762,0,0,0,0,0,0.0101364471587843,0,0,0,-0.0180545377088965,0,0
CarbonVol_Shenzhen,0,0,0,0.0365042799255805,0,0.0837390086215426,0,0,0,0,0,0,0,0,0,0.00346801512883952,0,0,0,0,0,0,0,0,0,0,0,-0.0303916318360928,0,0,0,0,-0.0227721697933191,0.0317014461967932,0.0776455010458824,0,0,0,-0.161400913327966,0,0,0,0,0,0,0,0,0,-0.0222228481404817,0,0.0406382296773367,0.0925796790590093,0.0339408295179861,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00468088937507185,0.000860762337082824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336448738882715,0,0,0,0,0,0,0.00104823701289934,0,0,0.000308755341521314,0,0,0,0,0,0,0.00757994821463751,0,0,0,-0.00466112551627588,0,-0.00925381706271506,0,-0.000641352892790606,0.00565357495843605,0,0,0,-0.0290764300119904,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118859719386004,0,0,0,0,0,0
