,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600886.SH,X600660.SH,X601600.SH,X600547.SH,X600795.SH,X000792.SZ,X002466.SZ,X601699.SH,X002460.SZ,X000708.SZ,X000301.SZ,X600010.SH,X600362.SH,X000983.SZ,X600111.SH,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X600160.SH,X600489.SH,X600985.SH,X601991.SH,X000786.SZ,X000408.SZ,X000630.SZ,X002271.SZ,X000933.SZ,X601168.SH,X000807.SZ,X600176.SH,X000932.SZ,X600348.SH,X002128.SZ,X600612.SH,X600219.SH,X600096.SH,X601666.SH,X300037.SZ,X600995.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.338512856427659,0,0.292784652557375,0,0,0,0,0,0,0,0,0,0,-0.37563022323752,0,0,0,0.221733851835953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226306249300582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790310987023632,0.160932113556464,0.159423040357047,0,0,0,0
X601088.SH,0.0477951793070228,0,0,0,0.156256622302389,0.161899257647723,0,0,0,0,0,0,0,0,0,0,0,-0.0408296401534063,0,0.00291043239374929,0,0,0.083743388781786,0,0.00485675420290585,-0.0452895023907128,0,0,0,-0.203591807967528,0.0421641881778997,0,0,0,0,0,0.0760047646327856,0.00930002420431773,0,-0.0645469924211278,0,0,0,0,0,0,0.112582467989355,0,0,0,-0.0290052100553375,-0.0017001455733625,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0965823776393051,0,0,0,0,-0.110430810630557,0,0.186647048369225,0,0,-0.0384868468646195,-0.06576546372303,0,0,0,0,0,0,0,0.0882713329539727,0,0.00727319156022629,-0.074844973252385,0,0,0,0,0,-0.143611799140452,0,0,0,0.0944179877501702,0,0,0.347408930251555,0,0,0,0,0,0,0,0,0,0,-0.021115832788218,0.0171885095205604,4.33680868994202e-19,0,0,0,0,0
X600309.SH,0.184932891228367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640299096399732,0,0,0,0.121557481232444,0,0,0,0.115020100281335,0,0,0.225732297604989,0,0.0505699959133679,0,0,0,0,0,0,0,0.114491709207989,0,0,0,0,0,0,0,0,0,0,-0.0963689868157432,0.0717312756447507,0,0,0.000313043625555553,-0.0165271132747521,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.260531109742653,0,0,0,0,0,0,0,0,0,0,0,-0.0682697909071445,0,0,0,0,0.21034590147067,0,0,0,0,0,0.0347887366009541,0,0,0,0,0,0,0.00320081436845128,0,0,0,0,0,0.216915609849483,0.0820009410680557,0,0,0,0,0,0,0,0,0.00447143350804738,0,0,0,0,0,0,0
X601898.SH,0,0.0403225305757873,0.118373075241593,0,0.145822161493836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148104113212461,0,0.161220407996416,0,0,0,0,0,0.200269064471318,0,0.120997644822423,0,0,0,0,0,0,0,0,0.0863402708284084,0,0,0,-0.131141994625503,0,0,0,0,0,0,-0.0106386663188775,0.181034086133162,0,0,0,0,0
X600019.SH,0,0,0,0,0.0357873135604965,0,0,0.171195241962588,0,0,0,0,0,0,0,0,0.0471502866687129,0.0319233616416328,0.067557663509042,0,0,0,0,0,0.0303581332833161,0,0,0,0,0,0,0,0,0,0,-0.0939055621503377,0,0.172622678829471,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0140922102124232,0,0,0,0,0,0,0
X600011.SH,0.235712122127345,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.396551295244013,0,0,0,0,0,0,0.114319962763892,0,0,0,-0.0335267747101821,0,0,0,-0.00637124024487493,0,0.0515069935536872,0,0,0,0,0,0,0,0,0,-0.00187688467337916,-0.0033143676907735,0.106097140398552,0,0,0,0,0
X600585.SH,0,0,0,0.138388208459305,0,0,0,0,0,0,0,0.0902210539779293,0,0,0,0,-0.0197996954975017,0.0678539545450401,0,0,0,0,0,0,0.0027182124638661,0,0,0,0,0,0,0,0.0343724043621454,0,0.0280363767264804,0.0749668164361044,0.0482466420900399,0,0,0,0,0,0,0,0,0,-0.0308696773603567,0.0251871450220212,0,0,0,0.013831411653188,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.100058838665617,0.0511029175119068,0,0,0,0,0,0,0,0.268060630073531,0,-0.0279325705065694,-1.73472347597681e-18,-0.00393163870769299,0,0,0,0,0,0,0,0,0,0,0,0,0.0317157252906952,0,-0.048116092453301,0,0,0,0,0,0,0,0,0.110901334852999,0,0,0,0,0,0,0,0,0.117130754315963,-0.0262272475026572,0.02603042999181,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.0246702795006762,0,0,0,0,0,0,0,0,0,-0.065950950061829,-0.010544609359366,0,0,0,0,0,0,0,0.0153331844779298,0,0,0,0.0630577521541845,0,0,0,1.73472347597681e-18,0,0.22952794537815,-0.171159643690719,0,0,-0.059702047652797,0,0,0,0,-0.0345401836567388,0,0,0,0.021304323438571,0.116632912447834,0,0,0.0203079615396122,-0.010719069200968,0,0.173395519679743,0,0,0,0
X601600.SH,0.211847390387741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317956534702978,0,0,0.0449782336784859,0,0.0980009946574256,0.304775462178637,0,0.0935001015641525,0.0813018794644542,0,0.0293697978348271,0,0,0,0,0,0,0,0,0,0,0,0.00593574067654421,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.170018711103986,0,0,0,0,0,0.198474337363773,0,0,-0.0317954251835215,0,0,0,-0.0873231300815663,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.623541683500638,0,0,0.0576837069930767,0,0,0.0608241715541618,0.101890250378652,0,0,0,0,0,0,0,0,0,0,0,0.0179448185087324,0,-0.0703764444633218,-0.0214796622215117,0.0103845156150936,-0.102372173598947,0,0,0,0,0
X600795.SH,0,0,0,0,0.0504786943583548,0.221048985313614,0,0,0,0.12798140496958,0,0,0,0,0,0,0,-0.00132164746201531,0.0748722777803899,0,0,0,0,0,0.194425293740898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101665891475709,0,0,0,0,0,0,0,0.00770601595496706,-0.0134546210730482,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157002851004149,0,0,0.0939650103475395,0,0,0,0,0.361943819150017,0,0.13410409238941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028347827897823,0,0,0,0,0,0,0,0,0,0,0,0.00177814601610609,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00691555484025668,0,0,0,0,0.847613499383971,0,0.259403234093383,0,0,0,0,0,0,0,-0.319182585419963,0,0,0,0,0,0.106798639368773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124738464545736,0,0.0830022287363086,0,-0.0209759699540106,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.298100444713418,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111028794471071,0,0,0,0,0,0,0,0,0,0,0.505568329540585,0,0,0,0,-0.167990786603974,0,0,0,0,0,0,0,0,0,0,0.0355864363195879,0,-0.0261575686458384,0.0873074668133321,0,0.00955806897669339,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00918560328140052,0,0,0.732672923267599,0,0,0,0,0,0,0,0,0,0,0.305832810629211,0,0,0,0,0,0,0,0,0.0733309645275299,0,0,0,0,0,0,0,0,0,0,-0.0340356420116908,0.0320506412150518,0,0,0,-0.0106222055468664,-1.73472347597681e-18,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0264016985549262,0,0.13271929479569,0,-0.0607880340589433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302309224719857,0,0.0307162313192711,0,0,0.115543496336636,0,0,0,0,0,0,0,0,0.0179696958704682,0,0,0,0,0,0
X000301.SZ,0,0,0,0.105611889878296,0,0,0,0,0,0,0,0,0,-0.145373835003,0,0.116015478850673,0,0,0.319197298256563,0,0,0,0,0,0,0,0,-0.0498405299035524,-0.103258873806151,0,0,0,0.0395590355828152,0,0,0,0,-0.00232909400936381,0.103319346155368,0,0.109576885337571,0,0,0,0,0,0,0,-0.0778177626953467,0,0,-0.000884949331178786,0.00150548754646358,0,0,0,0,0,0
X600010.SH,0,0,0.0943728875925526,0,0,0,0,-0.0228194868714487,0,0,0,0,0,0,0,0.0372631870832362,0,0,0,0.0936232862732494,0,0,0,0.425368324793626,0.0424978106877368,0,0,0,0,0.0155533951313756,0,0,0,0,0,0,0,0,0,0,0.0184129352901678,-0.0514833135946917,0,0,0,0,0,0,0.0150628536070102,0,0,0.055888999908721,-0.0394892493968853,0,0,0,0,0,0
X600362.SH,0,0,0,0.0689953436702028,0.0326518481772338,0,0,0,0,0,0,0,0,0,0.054048069618156,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0721155811060633,0.0243717307679473,0,0.141971748472664,0.0662248543384329,0,0,0,0,0,0.381338000651544,0,0,0,0,0,0,0.00245506827778065,0,0,0,0,0,0,0
X000983.SZ,0,0.334702621076412,0,0,0.0858272377322427,0.0778198480571046,0,0,0,0,0,0,0,0,0,0,0.138989676615865,0,0,0,0,0,0,-0.0980084947745966,0,0,0,0,0,0,0.231839520555288,0,0.0494172854594014,0,0,0,0,-0.044087202066336,0,0,0,0,0,0,0,0.0411863320111623,0.0636892565121527,0,0,0,0,0,-0.0128969375225085,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123058458232483,0.105229113719388,0,0.00816196041798304,0,0,0.117328028005374,0,0,0,0,0.0608698445425903,0,0,0,0,0,0.122280260907212,0,0,0,0,0,0,0,0.231614713426056,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.036908711755771,-0.0313222319253301,-0.0132694775051933,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0822990443357725,0,0.519841539797668,0,0,0,0,0,0.541088872216081,0,0.0869107384395342,0,0,0,0.276233709810769,0,0,0,0,0,0,-0.331902224924913,0,0,0,0.0492719924400267,0.0914837892543079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486385873211219,-0.0490011557721361,0,0,0,-0.0119618230555725,0,0,0,0,0,0
X000877.SZ,0,0,0,-7.76803800912627e-05,0,0,0,-0.00773913482178511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872038387633933,0,0,-0.0874645956502402,0,0.274498695078712,0,0,0,0,0,0,0,0.300643110504514,0,0,0,-0.0357492649164545,0,0,0.0293956434067005,0,0.034364820895372,0,0,-0.10400292135248,0,0,0.0190384091934779,-0.0241259162805559,0,0,0,0,0,0
X600426.SH,0,0,0.0397488311632795,0.362102002470347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103565277960729,0,0,0,0,0,0,0,0,0,0.089845949952564,0,0.495980969259948,0,0,0,0,0,0.0204284446530783,0,0,0,-1.38777878078145e-17,0,0,0,-0.0746274018884407,0,0,0,0,0,0,0.111419597994487,-0.0114658439326454,0.0224583818393278,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193880962055319,0,0,0,0,0,0.0671808520934365,0,0,0,0,0,0,0,0.19090827742398,0,0,0,0.287856325274125,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,8.67361737988404e-19,0.0180892187292221,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,-0.181844186781517,0,0,0,0,0,0,0,-0.0981934312189421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180555032001702,0,0,0.08310901195569,0,0,0,0.0607312169157699,0,0,0,0.0111778993952033,0,0,0,0,0.362016228284271,0,0,0.109379527462273,0.114745703656737,0,0,-0.0334965174407234,0,0,0,0,0,0
X600489.SH,0,0,0.0609583300566128,0,0,0,0,0,0,0,0,0,0.610254957061718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419809808828965,0,0,0,0,0,0,0,0,0,0,0.041057248858799,0,0,0,0,0,0,0,0,0,0,0,0,-0.00523945457243333,0,0,0,0,0,0,0
X600985.SH,0,0.0135482375006477,0.0167816062078152,0,0,0,0,0,0,0,0.0861705652444966,0,0,0,0,0,0.156986291971166,-0.0270947219167075,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.109159881588444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726016658990559,0.0541407941521667,0,0,0.00252178189091566,0.00315986806141381,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.325430360729174,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0448156947150453,0.0598057744614938,0,0,0.118548941066999,0,0,0,0,0,0,0,0,0,0,0.267782048941709,0,0.108149653390058,0,0,0,0,0,0.0252609915320271,0,0.0146269025577453,0,-0.03615687898653,-0.0169608693438174,-0.0076129748528038,0,0,0,0,0,0
X000786.SZ,0,0,0,4.33680868994202e-19,0,0.169334692113965,0,0,0,0,0,-0.276126760923992,0,0,0,0,0,0,0,0.156047746924049,0,0,0.165514584861653,0,0,0,0,0,0,-0.12022585129463,0,0,0,0,0,0,0.408103587346358,-0.00191498676044195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126081735600044,0,0,0,0,0,0,0
X000408.SZ,0.131577916618192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163386850386739,0,0.203831290450406,0,0,0,0,0,0,-0.162746007928343,0,0,0,0,0,0,0,0,0,0,0,0,0.119744092866001,0,0,0,0.0756884574231384,0,0,0,0.0982839044763264,0.122638078198614,0,0,0,0,0,0.000416894408577648,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.299726914345362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209763659883548,0,0,0,0.0576860712533573,0,0,0,0,0,0,0,0.00930372851049299,0,0,0.0212372580560232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0373196010737743,0,0,0,0,0,0,0,0,0.380446871995193,0,0,0,0,0,0,0,0,0.238422103453589,0,0,0,0,0,0,0,0,-0.0314475205295696,0,0,0,0,0,0.0696662412943001,0.426226816166225,0,0,0,0,0,0,0,0,0,0,0,0.00277400016855749,0.00766520577951692,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750058826316481,0,0,0,0,0,0,0.215922453887717,0,0,0,0,0.332711035425074,0.22942127361014,0,0,0,0,0,0,0,0,0.0460100367872183,0.10647588021687,0,-0.0382110009415642,0.00267531783979359,0,0,0,0,0,0,0
X601168.SH,0,0.152328250149057,0.200529480990226,0,0.275337461736308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291603937365526,0,0.0223195246664379,0,0,0,0,0,0,0.0666843348980134,0,0.184207811945003,0,0,0,0,0,-0.0161101468452783,0,-0.000690105607524207,0,0,0,0,0
X000807.SZ,0,0,0,0,0,-0.0629775746675719,0,-0.173516560467267,0,0,0,0.768885117315805,-0.11285558669186,0,0,0,-0.0661294858627558,0,0,0,0,0,-0.0370507006702378,0,0,0,0,0,0,0,0,0,0,0,0,0.290130736618569,0,0,0,0,0,0.434668044471067,0,0,0,-0.203332568980338,0,0,0,0,-0.203836036429723,0,0.0292650097323985,0,0,0,0,0,0
