,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X002466.SZ,X600362.SH,X600801.SH,X600188.SH,X002271.SZ,X600352.SH,X600795.SH,X601991.SH,X000786.SZ,X600688.SH,X002353.SZ,X600111.SH,X000723.SZ,X601992.SH,X600176.SH,X600027.SH,X600583.SH,X600489.SH,X600516.SH,X600426.SH,X600299.SH,X000898.SZ,X600219.SH,X601158.SH,X000932.SZ,X000792.SZ,X600612.SH,X000883.SZ,X000709.SZ,X000553.SZ,X000818.SZ,X000401.SZ,X002080.SZ,X000630.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0389455419170575,0,0,0,0,0,0,0.0653664560808429,0,0,0,0,0,0,0,0,0.390315068541823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881304057436509,0,0,0,0.0332700904708142,0,0,0,0,0,-0.000773514810623048,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0194199306466408,0,0,0,0,0,0.0334498829050379,0,0,0,0,0,0,0,0.0355400953780862,0.331856976291358,0,0,0,0,0,0,0.0104946050893473,0,0,0,0,0.0469558062488679,0,0,0,0,0,0,0,0.00945545091055092,0.043843956645122,0,0,0,0,0,-0.00198361088913037,0,0,0,0,0.00545997391763407,0,0
X601088.SH,0,0,0,0,0,0.201286442400509,0,0,0,0.0167054328089187,0,0,0,0,0,0.0166976230866308,0,0,0.212633941590722,0,0,0,0,0,0.0172142498992257,0,0,0.137732316263413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341705712256374,2.16840434497101e-19,0,0.0185555050973318,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0133306920926779,0,0,0,0,0,0,0,0,0.538007976307487,0,0,0,0,0,0,0,0,0,0,0,0.00647218292702986,0,0,0,0,0,0,0,0,0,0.0480560464279063,0,0,0,0,0,0,0,0.0283144522520626,0,0,0,0,0.0268246998616921,0,0,0,0.0281851304771281,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088632091846386,0.205734103532193,0.194313959004521,0,0,0,0,0.134966873001038,0,0,0,0,-0.0279224776936157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571817304081469,0,0,0,0,0.117092053551846,0,-0.0124124874788617,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0655316824947667,0,0.0163131126721256,0,0,0,0.047605586177478,0.132104031458024,0.0925094068591189,0.229917410801404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413220215013251,0,0.0506113640413808,0,0,0,0.0291040763643844,0,0,0,0,0,0,0.0288777088999194,0,0,0,0,0.000482754195683805,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0136581614016819,0,0,0,0,0,0,-0.033212945685428,0,0,-0.16062390902149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98466284894106,0,0,0.0181338670549501,0,0,0,0,0,0,0,0,0,0.0128512679162826,0,-0.0375873700228087,0,0,0,0.059745965429765,0.00127849655260853,0,0,0,0.112946498795331,0,0
X600011.SH,0,0,0,0,0,0,-0.0148731188154222,0,0.0450207319168439,0.0745371595776823,0,0,0,0,0,0,0,0,0,0,0.103078268794201,0,0,0,0.268564095655246,0,0,0.0147138901704603,0.132345195400216,0,0,0.0453182641889034,0,0,0,0,0,0,0,0.019035011623625,0,0,0,0,0,0.0689270907200889,0.0507134860752149,0.0198478191995882,0,0,0,0.0542290705175643,-0.044132272450767,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0452383655344339,0,0,0,0.135970526170225,0,0,0,-0.0120827428948826,0,0,0,0.0913839417100013,0,0,0,0.380522529360852,0,0,0,0,0,0,0,0,0,0,0,0,0.0444836965634948,1.0842021724855e-19,0.103580131428741,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0
X000708.SZ,0,0,0,0,0,0,0,0,-0.216174872666721,0,0,0,0,0,0,0,0,0,0,0,0.395004004886655,0,0,0,0,0.187674198405057,0,0.0222729759589388,0,0,0,0.0553595790509782,0,0,0,0.114096603886888,0,0,0,0.27737291111921,0,0,0,0,0,0,0.0439875630298641,0,0,0,0,-0.00613257327771833,0,0,0,0,0,0,0
X600660.SH,0,0,0.131966829589283,0,0,0.138330441697917,0,0,0,0.0194695955884297,0,0,0,0.0666995605077978,0,0,0,0,0.0473495779522417,0,0.0928121222757232,0,0,0.18987529620742,0,-0.134132407674654,0,0,0,0,0,0,0,0,0,0,0.132296729792184,0,0,0,0,-0.075216259230382,0,0,0,0,0,0.0542159993453517,0,0,0,-0.00208489669961694,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0396554879023471,0.00694951701987899,0,0,0,0,0,0,0,0,0.589950432444197,0,0,0,0,0,0,0,0,0.00531038313806899,0,0,0,0,0,0.0153182359164687,0,0.0924192083268972,0,0,0,0,0,0.0646032590560416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.108689139309534,0,0,0.0164250114709381,0,0,0,0,0,0,0,0.084577334195675,0,0,0.209288366790995,0,0,0,0,0,0,0,0,0.192605733550456,0,0,0,0.00685414188177137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198189022398653,0,0,0,0,-0.0147822901952647,0,0
X600010.SH,0,0,0,0,0,0.136306341549206,0,0,0.0252485222892264,0.0292672697829734,0,0,0,0,0.160740801552964,0.0540589779537592,0,0,0.253337875449556,0,0,0,0,0,0,0,0.0497058654073795,0,0,0,0.0658882060612177,0,0,0,0,0,0,0,0,0.0148162474593626,0,0.0157027288881613,0,0.0111374848681496,8.67361737988404e-19,0.031118325067423,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.00409687770446212,0,0,0,0,0,0,0.063604253447808,0,0,0,0,0.32970467834802,0,0,0,0.000366913559942367,0,0.191398464072797,0,0,0,0,0,0,0.13480286376378,0,0,0,0,0,0.0748749470441516,0,0,0,0,0,0,0,0.0138736272434421,0,0,0,0.0124283208024286,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0899264771305875,0,0,0.702757702327246,0.013643775744883,0,0,0.208943088610994,0,0,0,0,0,0,0.144991229281169,0,0,0,0,-0.062800214970675,0,0,0,0,0,0,0.13182809942947,0,-0.397061613793159,0.0499858757563872,0,0,0,0,0,-0.25251469899813,0,0,0,0,0,0.0770396818017594,2.16840434497101e-19,0,0,0,0.230534100459669,-0.170263496779102,0,0,0,0.196575019216108,0,0
X600362.SH,0,0,0,0,0.0734963909034204,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0716074378146278,0,0,0,0,0,0,0,0,0.136664686912162,0.0868853077921079,0,0,0,0,0,0,0,0,0,0.246893878005876,0,0.0310131804431679,0,0,0,0,0,-0.0701622246736885,0,0.0986419903114803,0.233700524082266,0,0.0179212115404328,0,-0.0187425877919844,0,0,0,0,0,0
X600801.SH,0,0,0,0.35822530337885,0,0,0,0,0,0,0,0,0,0,0,0.0893488148168669,0,0,0,0,0,0,0,0.0355404930361618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469046866643852,0,0,0,0,0,0,0,0,0,0.0241824422360663,0,0
X600188.SH,0,0,0.0581986713862673,0,0.0548445821426795,0,0,0,0,0,0,0.180638704980719,0,0.365548364256467,0,0,0,0.0397501686001085,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0613047453903014,0,0,0,0,0,0,0.117026183732913,0,0,0,0,0,0,0,0,0.00291252051110521,0,0.0704889656140887,0,0,0,0,0,0.0164966206565271,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.130127814648223,0,0,0,0,0,0,0.00544893656865931,0,0.139296420605162,0,0,0,0,0,0.168052010367837,0,0,0,0,0,0,0,0.137710807484671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625708977164015,0,0,0,0.0220025590949175,0.0153452779090243,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690498981912266,0.0992966900459034,0,0,0,0,0,0,0,0,0.0401205972858779,0.256670564110611,0,0,0,0,0.160038940352633,0,0,0,0,0,0.049979125839648,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154985837013689,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0382587217995716,0,0,0,0,0,0,0,0.0630894530507988,0,0,0,0,0,0,0,0,0,0.0167531382461519,0,0,0,0.0697194608345785,0,0.0726429988579333,0,0,0,0.221920290103428,0,0,0,0,0.182323401280537,0,0,0.0829185403690883,0,6.93889390390723e-18,0,0.0967073571829265,0,0,-0.00363045578435122,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434152594536378,0,0.113788633052305,0,0,0,0,0,0.00768459565017734,0.0333936842087978,0,0,0,0,0,0.157298545191803,0,0.0198538015854453,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.125336179973724,0,0,0,0,0,-0.00734725912612475,0,0,0,0.0179933998569897,0,0
X000786.SZ,0,0,0,0,0,0.039308074869235,0,0,0,0.130626131310954,0,0,0,0,1.73472347597681e-18,0,0,0.158050246385821,0,0.105484259447684,0,0,0,0,0,0.0559371007933642,0,0.0496577955944198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196123489251463,0,0,0,0,0,0,0,0,0.0527902597452617,0,0
X600688.SH,0.352091155373933,0,0,0,0,0,0,0,0,-0.0149809976531076,0,0,0,0,0.0856200109971889,0,0,0,0,0,0,0,0,0.0209354913074593,0,0,0,0,0,0,0,0.104091276973555,0.0668668773856267,0,0,0,0,0,0,0,0,0,0,0,0.254188719757178,0.040175320008235,0,0,0,0,0,0,-0.00373949280951391,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0.188771133892202,0.0423677918357045,0,0,0,0,0,0,0,0,0.151219961011539,0,0,0,0,0,0,0,0.168293403337891,0,0,0,0,0,0,-0.0310834650568674,0.20827504380837,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.106781979368598,0,0,0,0,-0.270015385289744,0.00637101232702259,-0.0315177006246549,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0660802113758555,0,0,0,0,0,0,0.115513044923428,0.0785028618699514,0,0,0,0.138016098231239,0,0.188300880802816,0,0,0,0,0.0396854954851989,0,0,0,0,0,0.13162021412582,0,0,0,0,0,0,0,0,0,0,0.11483390708179,0,0,0,0,0,0,0,0,0,0,0,-0.0147041593477991,0,0
X000723.SZ,0,0,0,0,-0.150608604387865,0,0,0,0.172855041145925,0,0,0,0,0,0,0.0287279619662907,6.93889390390723e-18,0.072150135178936,0,0,0.180241435943047,0,0,0,0,0.0448876490768551,0,0,0,0,0,0,0,0.497898905182728,0,0,0,0,0,0,0,0,0,0,0.178848585660278,-0.0680608930214483,0,0,0,0,0.121810089039674,0.000302417619007201,0,0,0,0,0.0487568732718204,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0147720083039395,0,0,0,0,0,0,0,0,0.0832650219119572,0.0992438821113868,0,0.196104387613714,0,0,0,0,0,0,0.00240948811493623,0,0,0.0633381598967058,0,0,0.0610923274140519,0,0.0489951331221621,0,0,0,0,0,0,0,0,0,0.0450974509573157,0.149864801294729,0.0641888652597065,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0
X600176.SH,0,0,0,0.0589245256825614,0,0,0,0,0,0.130953763749873,0,0,0.0441327121610309,0,0,0,0,0.0102248170096158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212724865043697,0,0,0,0,0.271064282885632,0,0,0,0,0,0.0406887719862194,0,0,0,0,0,0,-0.010400999335345,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.23621099575212,0,0.148720640222948,0,0,0,0,0,0.0272083962043289,0.0193463646415002,0.100774815719992,0.0947008360023466,0,0,0,0,0,0,0,0,0.0236622207325457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154092943902691,0,0,0,0.0407721082254794,0,0,0,0,0,0.0114702741936992,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.116987581069467,0,0.140554321097419,0.189409870678002,0,0,0,0,0,0.101844156148721,0,0,0,0.0927580532808606,0,0,0,0,0,0.115773854580889,0,0,0,0,0,0,0,0,0.0546252710067177,0,0,0,0,0,0,0,0,0,0,0,-0.0711097744179237,0.202628512723303,0,0,0,0.0153680374299068,0.000214971968970223,0,0,0,0,0,0
X600489.SH,0.051517288309618,0,0,0,0,0,0.70008417872134,0,0,0,0.0333042759882093,0,0,0,0,0,0,0.0242743143894384,0,0.127291631233909,0,0,0,0,0.0991992338246857,0,0,0.0667624355660293,0,0,0,0,0,0,0.0143173168074427,0,0,0,0,0,0,0,0,0,0,0,0,0.0157654107364024,0,0,0,0,0,0,0,0,0.00969002400225141,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305650025856418,0,0.0104261327558429,0.131199998563939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108608605680346,0.0146168011013558,0,0,0.174141155375484,0,0,0,-0.00800684498770293,0,0.156037414284986,0,0.00831615000321526,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.00410485410283983,0,0.206622442307231,0,0,0,0,0,0,0,0.0659410827786448,0,0.0757647589259537,0,0,0,0.121376913384712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208501171828896,0,0,0,0,0,0,0,0,0,0,0.060330735638125,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.0120519544634917,0.168561053646113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880256018869151,0,0.252374499859692,0.169829007490133,0.0988001232598565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128440131722257,0.0166276815702548,0,0,0,0,0,0.0201378888486901,0.0132899000395456,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.297583393792568,0,0,0.045465328028322,0,0.0705392831156466,0,0,0,0,0,0,0,0,0,0,0,0,0.00747290292348592,0,0,0,0.106386961438881,0,0,0,0,0,0.0486676692710672,0,0,0,0,0,0.345626345358182,0,0,0,0,0,0,0,0,0,0,0,0,0.00742879917561828,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0761830862520658,0.0176431233610515,0,0,0,0,0.128773503131882,0,0,0,0.195965307083752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536616213838865,0,0,0,0,0,0.0730263521706207,0,0,0,0,0,0,0,0,0,0,0,-0.00587315664112057,0,0,0,0,0.0355178857588607,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0199935042403894,0,0,0,0,0.00380337335283489,0.00953394144838002,0,0.0395583115687725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101783522591866,0,0,0,0.0720365744861041,0,0,0,0,0,0.00872450225163109,0,0.0740729991218338,0,0,0,0,0,0,0,0,6.45358179535473e-05,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120824546368736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142252948399858,0,0,0,0.0632641736003918,0,0,0.679287611809514,0,0,0,0,0,0,0,0,0,0,0.0411964096516336,0,0,-0.00367693941798065,0,0.0364454359150096,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0732697897841124,0,0,0,0.146897841578127,0,0,0,0,0,0,0,0,0,0,0,-0.282741918479837,0,0,0,0,0,0,0,0,0.0631787832068899,0,0,0,0,0,0.0503478655026164,0,0.365366634279046,0,0,0.06259683317973,0.171363758733321,0,0,0,0,0,0.0708871367616004,0,0.290174047097138,0.0397240979025826,0,0.127741118414475,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195625545245204,0,0,0,0,0,0,0,0.103204490225533,0.0923949226708708,0,0.248019327266395,0,0,0,0,0.0325952519473352,0.21154913581934,0,0,0.182639188167954,0,0,0,0,0,0,0,0,0,0.00768500914969852,0,0,0,0,0,0.00556177803734607,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.328985280207886,0,0.120542143405711,0,0,0,0,0.14601511100933,0.0478465332399012,0.0466600356294095,0,0,0,0,0,0,0,0,0,0,0.0160186830049811,0,0,0,0.0955571568203279,0,0,0,0,0,0,0,0,0,0.0242436670967223,0,0,0,0,0,0.0671913534482359,0,0,0,0.00856802530944323,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,-0.0243579205396306,0.0151073837689319,0,0,0,0.177957075771314,0,-0.0218768139468984,0,0,0.0907147256026697,0,0.0828364843695495,0,0,0,0.0644486394484866,0,0,0,0,0,0,0,0,0.0256517694790797,0,0,0.409234029242387,0,0,0.0944879818664237,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,-0.0659523518651096,0,0,-0.0327717340294895,0,0,0,0,0,0.0710555023918865,0,0,0,0,0,0,0,0,0.352404855284647,0,0,0.217081992112842,0,0,0,0.0973471999059536,0,0,0.187822086937588,0.141103978571272,0,0,0,0,0,0,0,0,0,0,-0.144893615906277,0,0,0,0,-0.066455686055782,0.0150131719144593,0,0,0,0,0,0
