,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600111.SH,X601991.SH,X600027.SH,X600157.SH,X600188.SH,X600362.SH,X600623.SH,X600886.SH,X002466.SZ,X601992.SH,X600547.SH,X600660.SH,X600299.SH,X000792.SZ,X600309.SH,X600489.SH,X601158.SH,X002075.SZ,X600583.SH,X300072.SZ,X600549.SH,X000883.SZ,X600352.SH,X000709.SZ,X000898.SZ,X000723.SZ,X000539.SZ,X000027.SZ,X000630.SZ,X000012.SZ,X002460.SZ,X002407.SZ,X000983.SZ,X002470.SZ,X000060.SZ,X600021.SH,X600176.SH,X000761.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0708281977944048,0,0,0,0.0648453147066201,0.0497208305442419,0,0,0,0,-0.0232942958281689,0,0,-1.73472347597681e-18,0,0,0,0,0.167544037046569,0,0,-0.026087297188826,0.0508591685003154,0.021771509310672,-0.00643830668160958,0,0,0,0,-0.0418588190169423,0,0,0,0,-0.0398574985264351,0,0,0,0,0,0,0,0,0,0,0.0155069417828357,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.114596815581146,0,0,0,0,0,0,-0.013815046638549,0,0.0899649390443048,0,0,0,0,0,0,0,0,0.0713865214485322,0,0,0,0.157920641495795,0,0,0,0,0,0,-0.0598806527999047,0,0,0,0,0,-0.0269849583252333,0,0,0,0,0,0,0,0,0.00720780664570823,8.67361737988404e-19,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.223211401552857,0,0,0,0,0,0.113270283243205,0,0,0,0.191990958724684,0.0725478857344445,0,0,0,-0.0718741111671092,0,0,0,0.0100045202807324,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0798886892373699,0,0,0,0,-0.0400876047491647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.059591098464495,0,0,0,0,0,0,0,0,0,0,0,0.148158231014989,0,0,0,0,-0.0193970506012139,0.0468345700953127,0.0302992212569561,0,0.0936880950451257,0,0,0,0.0239536575341577,0,0,0,0,0,0,0,0,0,0,0,0.00124285428977572,0,0,0,0,0,0,0,0,-0.00763101745676156,0.00177120567973192,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0302886167710674,0,0.406764611049991,0,0,0,0,0.239550390050398,0,0,0,-0.0179858302499879,0.0863713138852737,0,0.0323214246947475,0,0,0,0,0,0,0,0,0.0103859770944294,-0.0430780207914574,0,0,0.00863445795131998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296765064848693,0,-0.155858548273825,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0326589490388038,0.100444469079494,0.148964201904103,0,0,0,0,0,0,0,0.0298272287220268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758327611382822,0,0,0.0160152058822806,0.140887705649658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.291274675003932,0,0,0,0,0,0,0,0,0.171061481152153,0,0,0,0,0,0,0,-0.0218858450098932,0,0,0.117170162732132,0,0,0,0,0,0,0,0,0.10217738999793,0,0.248624562784121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.262037517917574,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0615213018269123,0,0,0,0,0.00861016799922028,0.0946422237648957,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0518889723209389,0.258375729689511,0.0467702034799913,0.0276012117647235,0.335692139494133,0.00466724512501766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904624118404029,0,0,0.0381414457401062,0,0,-0.0698415882704298,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0494099985554692,0,0.011181137080913,0,0.0229850725723008,0,0,0,0,0,0,0,0,0,0,0,0,0.146352435478596,0,0,0,0,0,0.0071303005389181,0.0088557056086049,0,0,0,0,0.0705200003999694,0,0,0,0,0.000354050347278905,0,0.204759458039586,0,0,0,0.0860796917111107,0.0376865559865231,0.0947411296376029,0,0,0.00733568104228373,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0877273081806498,0,0,0,0.161007373336211,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00696017198716301,0,0,0,0,0,0,0.0010941955491874,0,0,0.0936628128213405,0,0,0,0.198218549679457,0,0,0,0,0,0,0,0,0,0.233050674179107,0,0,0,0,0,-0.00465001521857259,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.178652082342415,0.00147702110472641,0,0,0,0,0,0,0.0138916083933858,0,0.118576423404729,0.00550086067063573,0,0.00771397307418383,0.00331514628123382,0,0,0,0,0,0,0,0,0,0.0266833473257065,0,0,0,0,0,0,0,0,0,0.0655323696852721,0,0,0.0167860169281351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.624615424827449,0,0,0,0,0,0,0,0,0,0,0,0,0.0440880489213121,0,0,0,0.092884000991839,0,0,0,0,0,0,0,0,0,0.223077850953234,0,0.0303832763457533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464782468258164,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0919044025176751,0,0,0,0,0,0,0.0189157088715504,0,0,-0.00140113669002681,0,0,0,0,0,0.0469617780934083,0,0,0,0,0.00205599064189661,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00890726445512615,0,0.0411346826129161,0.141201066176859,0,0,0.0709732101220684,0.0821007934028916,0,0,0,-0.0426625591288357,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0910659456083331,0.0699278359888961,0,0,0,0,0,0,0.0233340461842805,0,0,-1.73472347597681e-18,0.0346810520447577,0.00755969158035644,0.0223557222974988,0,0,0,0.0588440499978423,0,0,0,0,0.0697348773444923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138418914641987,0,0,0,0,0,0.00667988790022221,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.00710833839404786,0,0,0,0.0142540026178101,0,0,0,0,0,0,0,0,0,0,0,0,0.206469366268137,0,0,0,0.126094849635326,0,0.0774127709417024,0,0,0,0,0,0.0288681571078327,0,0,0,0,0,0,0.0152201624133085,0,0.0667476524662553,0,0,0.0459904123622839,0,0,0.0358085770652374,0.0979941346312625,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.118927425195548,0,0,0,0.108904652108531,0,0,0,0,0,0,0,0,0,0.0247123057064322,0,0.177443120886803,0,0,0.157165652230018,0,0.0419287821997794,0,0,0.0774798860635607,0,0,0,0,0,0,0,0,0,0,-0.0770200428374939,0.421940008544087,0,0,0,0,-0.091264011437379,0,0,-0.012818053096158,-0.0352270134273505,0,0,0,0,0,0
X600362.SH,0,0,0.225126664851266,0,0,0,0,0,0,0,0,0.0472502332156119,0,0,0,0.146925968389397,0,0,0,0,0,0,0,0.2228360950425,0,0,0,0,0,0,0,0.0380792834435458,0,0,0,0,0.00536492475258284,0,0,0.118719063790485,0,0,-0.0368637009977603,0,0,0.24694816282406,0,0,0,0,0,-0.104661580572898,0.0809036269508741,0,0,0,0,0,0
X600623.SH,0,0,0,-0.214987170441528,0,0,0,0.0276858496333923,0,0,0,0,0,0,-0.0158659149043518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866061893599039,0,0.337536424384358,0.159052136991891,0,0,0,0,0.0863082071759075,0,0,0,0.418539380661632,0,-0.00536890471250606,0,0,0.152598549442359,0,0,0,0,0,-0.0402249073731975,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.13524368913523,0,0,0,0,0,0,0,0,0,0,0,0,0.0859626781210049,0,0,0,0,0,0,0,0,0,0,0.0711431600666124,0,0.0254879648471235,0,0,0,0,0,0,-0.0210581532880329,0,0.116007447326023,0,0,0,-0.0020323808116255,0,0,0,0,-1.73472347597681e-18,0.0152183522060684,0.107132676784887,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.047275383105028,0,0,0,0.172526857352418,0,0,0,0,0,0.0451437134367329,0,0,0,-0.0904217583598113,0,0,0.215736672635626,0,0,0,0.0573203275298588,0.0888350429869959,0,0,0,0,0,0,0,0,0,0,-0.0951705414095203,0.671148710162075,0.31322630003255,0,0,0,0,0,-0.182863697941064,0,0,0.0950735672906952,-0.0426497650419776,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.198289800404243,0.0511658597478058,0,0,0,0,0,0,0.0137308313045244,0,0,0.00183566109665872,0,0,0,0,0,0,0.0407800764372765,0,0,0,0.00310543008023351,0.498393917948592,0,-0.0357810824858321,0,0,0,0,-0.063023186599577,0,0,0,-8.67361737988404e-19,0.0553290460537861,-2.16840434497101e-19,0.0783992816749469,0,0,0,0,0,0,0,0,0.0214390992867159,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666528933660678,0,0.130961692361486,0,0,0.0267736889616949,0,0,0,0,0,0,0,0,0,0.0821745068602599,0,0,0,0,0,0,0,0,0,0,0.0157474678019158,0,0,0,0,0,0
X600660.SH,0,0,0,0.0747162414198711,0,0,0.0519449482517946,0.0399041415824721,0,0,0,0,0,0,0,0.0680969639016997,0,0.0154819076646255,0,0,0,0,0,0,0,0,0,0,0,0,0.0708683544306215,-0.0099122189370753,0,0.00538078627666205,0,0,0,0,0,0,0,0.0351572253641802,0.00821089052236497,0,0,-0.0643486162957793,0,0,0,0,0,0,-0.023974168104914,-0.0187517456794339,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.338637685010486,0,0,0,-0.0729685739573635,0,0,0.132872414269172,0.119747864250562,0,2.71050543121376e-20,0,0.0248490709469912,0,0,0,0,0,0,-0.0244917839704966,0,0.051802153363836,0,0,0,0,0,0,0,0.124051837617309,0,0,0.0758016897083433,0.0623471688013031,0,0.0249583061905699,0,0,0,0,0,0,0.224154089088825,0,-0.116281690916781,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0762479452406052,0,0,0,0.0575503894767577,0,0.0900179281090171,0,0.130700515975286,0.0499096145864274,0,0,0,0,0,0,0,0.0819262441948384,0,0,0,0,0.0303855902953963,0,0,0,0,0,0,0.0776397666601692,0,0,0,0,0,0,0,0,0,0,-0.00696451973486902,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.197407943925978,0,0,0,0,0.103130000781696,0,0,0,0,0.0421254437593231,0.0219463687330842,0,0,0.0744506229670878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674577645641392,0,0,0,0,0,0,0,-0.0241813697954491,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177211475150082,0,0,0,-0.0552271814173957,0,0.506706172424613,0,0,0,0,0,0,0.031712656601808,0,0,-0.0130544672297165,0,0,0,0,0,0,0,0,0,-0.0236092833269158,0,0,0,0,0,0,0,-0.016243357746755,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0446339906009629,0,0.0454461027129906,0,0,0,0,0,0,0,0.123202818954487,0,0.019905935449727,0,0.0252886653482465,0,0,0,0,0,0,0,0,0.150481102555667,0,0,0.00479342670324564,0,0,0,0,0,0,0,0,0,0,0.0231382802021909,0.011139614969848,0,0,0,0.0822098151961053,-0.00755585587847106,0.203655516069137,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871582736730113,0.080978300312782,0,-0.0195509670106052,0,0,0,0.0221584038253037,0,0.205268953427019,0,0,0,0,0,0,0.381250910113752,0,0,0,0,0,0,0,0,0,0,0,0,0.13235893537638,0,0.253969288182854,0,0,0,0,0,-0.18080110693065,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0584164001589431,0,0,0,0.0109047759664724,0,0,0,0.102275472741538,0,0,0,0,0,0,0,0.0519197327248681,0,0.325269144480804,0,0,0.0117668166124118,0,0,0,0,0,0,0,0,0,0,0,0.188976929681668,0,-0.0337615737413113,0.000784442336485085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.0181332534810216,0,0.0640028755588773,0,0,-0.238528348343314,0,0.243504174967912,0,0,0,0,0.0914439981636395,0,0.066759501386741,0,0,0,0,0,0.442305803105002,0,0,0,0,0,0,0,0,0.0272688544823166,0,-0.0766841955104905,0,0.0203789831867779,0,0,0,0,0,0,0.164131211419571,0,0,0,0.0179705549530201,0,0,0,0,0,0,0
X600549.SH,0,0,0,-0.00431134285792081,0,0,-0.235345596024312,-0.029731349713543,0,0,0,0.286212068700451,0,0,-4.33680868994202e-19,0.339225796211336,0,0.0707366335908487,0,0,0,0.0302798416172019,0,0,0,0,0,0,0.00343236628268287,0,0.185740580406662,0,0,-0.0120177086151047,0,0,0,0,0,0,0,0,-0.0285991707035703,0,0,0.246766785786002,0,0,0,0,0,0,0,0,0.227193219609642,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511988196194848,0,0,0,0.0731441028040151,0.030962772894238,0,0.0782410617430316,0,0,0.0223635134143048,0,0,0,0,0.151407839731981,0,0.00629561349312559,0,0,0,0,0,0,0.143747003323142,0,0.0300298390430375,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0581849431941793,0,0,0,0.161536968772399,0,0,0,0,0,0.0419223834314366,0,0,0,0,0,0,0,0,0,0,0.109068436588831,0,0,0,0,0,0,0,-0.00826282184737068,0,0,0,0,0.0158372263656051,0,0,0,0.187948720923384,0.0635551536388797,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0865795780432018,0,0,0,0.111956342671101,0,0.0826809776811799,0,0,0,0,0,0,0,0,0.0168588111780383,0,0.0702697971671055,0,0.0746217877385011,0.0273864208484626,0,0.0396850760472894,0,0.169387953507248,0,0,0,0,0,0,-0.00726399604406768,0.0226771029273821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0989654276772583,0,0,0,0,0,0,0,0,-0.0251869567068137,0.0965424956975055,0,0,0,0,0,0,0,0.0953272053523826,0.242907707093429,0,0,0,0,0,0,0,0,0.0367249192556707,0,0,0.0735684695753531,0,0,0,0,0,0,0,0,0.118370431370352,0,0,0,0,0,0,0.0219405223144749,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.201240281574764,0.0680784970447404,0,0,0,0,0.0370971489793544,0.043579461069982,0,0.0625018356917088,0,0.00919962178396479,0,0,0,0,0.247327859597322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167602297050822,0.228954884780227,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0303381290523728,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0.073254175191975,0,0,0.107795452150311,0.0503222036811857,0,0,0,0,0,0,0,0.023651838486471,0,0,0,0,0,0,0,0,0.0641834965560727,0,0.104536792247111,0,0.109813564460461,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0225366955850337,0.0136806115540676,0,0,0,0,0,0,0,0,0,0,0,0,0.0442878335454166,0,0,0.0399425096449782,0.0636133511356505,0,0,0.100301664352264,0.0291011117647951,0,0.0373028712214647,0,0,0,0,0,0,0,0,0,0.0726430678558685,0,0,0,0,0.145956401800742,0,0,0,0.0975836650653555,0,-0.00345212412589161,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278577697537137,0,0,0,0,0,0,0.0594788576633756,0,0,0,0,0.030058199504862,0,0,0.0557232705626122,0,0.0103780339429178,0,0,0.0276631832982797,0,0,0,0,0.00700318694905873,0,0,0,0,0,0,0,0,0,-0.0466814507183674,0.129189113169578,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177113346837901,0,0.0818355836075063,0,0.0246407765122756,0,0,0,0,0.0670736973753556,0,0,0.0996571265359097,0.0643306961928205,0,0,0,0,0.0483208873476024,0.135217985496216,0,0,0,0,0.0394153936497875,0,0,0,1.73472347597681e-18,0,0,0,0.0740157602266974,0,0,0,0,-0.058565483367065,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.0537486403296829,0,0,0.0682990638901821,0,0,-0.0111839506528591,0,0,-0.0284238397162354,0,0.484482837692164,0,0,0,0,0,0,0,0,0,0,0,0.0153068940101499,0,0,0,0,0,0,0,0,0,0,0.431738953178266,0,0,0,0,0,0,0,0,0.0478951224125485,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,-0.0613603777973284,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.166569419354371,0,0,0,0.418802733657869,0,0,0,0.190294892526718,0,-0.0202045563193141,0,0,-0.0148349901778872,0,0,0.10236395884485,0,0,0,0,0,0,0,0,0,0.440524111803125,0,0,0,0,0,0,0.146995480147475,0.118363713945049,0,-3.46944695195361e-18,0.149069104999735,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0748938577060756,0,0,0,0.269459837682818,0,-0.0598206380971935,0,0,0.383758131764495,0,0,0,0,0.135009913857246,0,0,0,0,0,0.0933956642319748,0,0.0443521825941242,0.27711983567135,0,0,0,0,0,0.0262595986602116,0,0,0,0,0,0,0,0,0,0.249058532537457,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385708555460618,0,0,0,0,0,0,0,0,0,-0.131607722910662,0,0.0399178572315057,2.16840434497101e-19,0,0.0900078980413796,0.109801118341273,0,0,0,0,0,0,0,0,0.0119098886706895,0,0.00452931251892654,0,0,0,0,0.265603965879568,0,0,0,0,0.0813046763084992,0.0435099603070479,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0253351385489273,0,0,0,0.133549936333521,0,0,0,0,0.389490712068683,-0.0101961838215299,0,0,0,0,0,0,0,0,0.193736514849807,0,0.148865889977168,0,0,0.144481838606023,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0500941976114028,0.156981097216339,0,0,0,0,0,0,0,0,-0.0183719888313858,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185130505348313,0,0.0609098859729897,0.012402902075541,0,0,0,0,0,0,0.0867886559599202,0.0994978001885466,0,0.21422186260039,0,0,0.140109610903582,0,0,-0.0426590955597591,0,0,0,0,0,0,0,0,0,0,0.206664429712406,0,0.0521429139562412,0,-0.0481367394384767,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747490083623474,0,0,0.242604995531967,0,0,0.00665605478242541,0,0,0,0.260231676262133,0,0,0.176521613137282,0,0,0,0,0.0506373717938725,0.0712225165824405,0,0.0319561071013834,0.00105250596683176,0,0.0290543070841055,0.0336748504590587,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,-0.100639310277728,0,0,0,0,0,0,0.0162950611279404,0,0,0.107111140863868,0,0,0,0,0,0,0,0.0620193177752026,0,0,0,0,0,0,0,0,-0.133009758802299,0,0,0,0,0,0,0,0,0.299007127446901,0,0,0,0,0,0,0,-0.0582240664777879,-0.323713777569536,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,-0.0168151205813408,0,0,0,0,0,0,0.0232662091103521,0,0,0,0,0,0,0,0,0.19356279271546,0.0205136187696107,0,-0.0884949980488695,0,8.67361737988404e-19,0,0,0.155429404862966,0,0,0,0,0,0,0,0,0.10284102884245,0,0.0160096357764314,0,0.182717380468703,0,0,0.191559640351614,0,0,0,0,0,0,0,0,0,0,0
