,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601600.SH,X601898.SH,X600688.SH,X601992.SH,X600362.SH,X600795.SH,X600188.SH,X600111.SH,X002466.SZ,X601991.SH,X600547.SH,X600660.SH,X000709.SZ,X600886.SH,X300072.SZ,X600516.SH,X002460.SZ,X600157.SH,X000898.SZ,X600027.SH,X000959.SZ,X600339.SH,X600489.SH,X600352.SH,X000553.SZ,X600808.SH,X002092.SZ,X601158.SH,X600219.SH,X000630.SZ,X600549.SH,X000883.SZ,X000983.SZ,X600176.SH,X000792.SZ,X002271.SZ,X600299.SH,X000723.SZ,X600008.SH,X600578.SH,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,-0.0394527073113921,0,0.0363508043903417,0,0,0,0,0,-0.0369393968392864,0,-0.000747582278671684,0.0641073441089588,-0.0130586555544067,0,0,0,0.018763256916801,0,0,0,0,0,0,-0.0495887997435904,0,0,-0.0112247002248099,0,-0.0356809818772241,0,0,0,0,0,0.0181668630382837,0,0,0,0,0,0,0,0,0,-0.00740699091760946,-0.002223914348614,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.294201376056998,0,0,0.0281598334634327,0,0,0,-0.139168505829403,0,0,0.00446215280276686,0,0,0,-0.0936083943129715,0,0,0,0,0,0,0,0,-0.00974773089755296,0,-0.00900190939947444,0,0,0,0.00731253197999656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0901377392039724,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00339687431237684,0.0397274507075016,0,0,0,0,0.00291347989171717,0.0121900410185605,0,0,0,0,0.001496415435448,0,0,0,0.0348122145415942,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263000845464008,0,0,0,-0.00838255572345474,-0.0043256984682159,0,0,0,0.0469480720528686,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.225903961172225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0176642030699255,0.345031771319724,0,0,0,0,0.000771324596710447,0,0,0,0,0,0,0,0,0,0,0,-0.0160797304370331,0.0199301525601655,0,0,0,0,0,0
X600585.SH,0,0,0,0.00460159102227893,0,0,0,0.124694166673126,0,0,0,0,0,0,0,0,0,-0.00614038716954543,0,0.317521781485316,0,0,0,-0.0507713488158292,0,0,0,0,0,0,0,0.259191808750915,0,0.246668636869695,0,0,0,0,0,0,0,0,0,0.0522085286051936,0,0,-0.0607503617324076,0,0,0,0.0193557343609648,-0.044419488986464,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.110622967044486,0,0,0,0,0,0.0312531769423184,0.0816776910646119,0,0,0,0,0.140616332062076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575862026508062,0,0,0,-0.0061505305881278,0.0103443726709522,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.262683365509315,0,0,0.0168205178558333,0,0,0,0,0,0,0,0,0,0.433223388980495,0.106438572070152,0,0,0,0,0,0.0216767664530248,0,0,0,0,0.0775325926580421,0,0,0.102176627529083,-0.0227731012132576,-0.0369630096075666,0,0,0,0,0,-0.0988911677311947,0.162339003701688,0,0,0,0,0,0,-0.0607549773361805,0,0.0266198945784541,-0.0640030748938031,0,0,0,0,0,0
X600309.SH,0,0.0938569084657372,0,0,0,0,0,0,0,0,0,0,0,0,0.28735917987567,0,0.0909396870016519,0,0,0.184483871870456,0,0,0.116272949823063,0.062686460927668,0,-0.101292743270385,0,0,-0.0366159438915669,0,-0.169964533786567,0,0,0,0.0900165796689876,0,0,0,0,0,0,0,0,0,0,0,0.0660772019413981,0,0,0,-0.00676084017627993,-0.0319162651882421,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.104600815564071,0,0.0878508191695204,0,0,0,0,0,0,0.0323170264766463,0,0,0,0,0,0,0,0,0.0186323403077785,0,0,0,0,0.14460555783239,0,0,0,0,0.131458042870661,0,0,0,0,0,0,0.201807577720321,0,0,0,0,0,0.062746522560196,0,0,0,-0.0226601283996021,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00697717784272012,0,0.100428037582373,0,0,0,0,0,0,0,0,0,0,0,0.418446990609562,0,0,0,0,0,0.00780949370945207,0.090147363100548,0,0,0,0,0,0,0.0883020266082449,0,0,0,0,0,0,0.0904166254777822,0,0,0.00431023345171675,-0.00120706947772438,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0827379968680722,0,-0.0732036584226083,0,0,0,0,0,0,0,-0.022417647599332,0,0,0,-0.0795849368036445,0,0,0,0,-0.0546403096862694,-0.0457230813552473,0,0,0,0,0,0,0,-0.0610585168020567,0,0,0,0,0,0,0,0,0.116566502651684,0.000981675323664019,0.0347389329167037,-4.33680868994202e-19,0,0.0551204048962485,0,0,0,-0.00373902904599056,-0.0312117853861326,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114160194292803,0,0,0,0.258705626077718,0,0,0,0,0,0,0,0,0,0.153127928506202,0,0.181603989234275,0,0,0,0,0,0,0,0,0.0343945305503336,0,0,0,0,0.397331537864032,0.295417790329392,0,0,-0.0195631398487275,-1.73472347597681e-18,0,0,0,0.243808527888353,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.215199348321196,0,3.46944695195361e-18,0,0,0.237052712095128,0.0208523342878894,0,0,0,0,0,0,0,0.0489893589735944,0.00723470752520143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194293958189509,0,0,0.0397484925295718,0,0,-0.00790853297032188,0,0,0,-0.0176565834298297,-0.00135410731372226,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875535677833764,0,0,0,0,0.0052343299753868,0,0,0,0,0.0828141468303875,-0.0433541849828144,-0.0175109354947249,0,0,0,0,0,0,0,-0.00420966494223539,0,0,0,0,0,0,0,0.0703605411663947,0,-0.018457995316091,0,-0.00287307059740818,-0.0163867736322395,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.193075470993869,0,0,0,0,0,0,0,0,0.039269697316757,0,0,0,0,0,0,0,0,-0.221856175680785,0,0,0,0.0655485702288036,0,0,0,0,0,0,0.51819603515444,0,0,0,0,0,0.113356335939868,0,0,0,-0.0324638444437926,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.433921169563521,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.000215049614348525,0,0.143370985229024,0.166452808158025,0.0809922926840759,0,0,0,0,0,0.130834520792047,0,0,0,0,0,0,0,0.0462057202558368,0,0.0662930684726145,0,0,0,0,0,0,0,0,0,-0.0207680945217328,0.0180600737886869,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573176068483578,0,0,0,2.16840434497101e-19,-0.0513162553787896,0.189329684873027,0,0,0,-0.045611248347047,0,0,0,0,0,0.130026029429864,0,0.103370891542814,0,0,0,-0.000382281196702052,0,-0.182255779015741,0.145029198301142,-0.00936411947187002,-0.0263636125791676,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231351931111785,-0.0319020974453908,0,0,0.142763427345796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376535498513728,0,0.00405781486082186,-0.00769513454756589,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.305516031735277,0,0,0,0,0,0,0,0,0,0.00903766669421166,0,0,0,0,0,0.0736759287429261,0,0.117443234524437,0,0,0,0,-0.00447760575475208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953148692081786,0,-0.20192017792223,0,-0.0549049487541898,0.102956891800797,0,0,0,1.24863324549355,0,0
X600660.SH,0,0,0,0,0.0977875983464785,0,0,0,0,0,0,0,0,0,0,-0.100364910762707,0.00400748822964111,0,0,0,0,0,0.0263225228329491,0.0268086096749166,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364787022574807,0.0299720705849783,0,0.181682947709052,0,0,0,0,0.157072714998362,0,0.0166758038562923,-0.0345765008403264,0,0,0,-0.208355589285439,0,0
X000709.SZ,0,0,0,0,0,0.0848231491239438,0,0,0,0,0,0.180131864976247,0,0,0.263563921846689,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0545460623317784,0,0,0.0481107065859513,0.224541246385689,0,0,-0.145988101485917,0.0814072911127118,0,0.134658551214085,0,0,0,0,0,0.137503088263917,0,0,0,0,0,0.152724542474709,0,0,0,0,-0.0181803743086053,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0184897642423683,0,0.0735734393570089,0,0,0,0,0,0,0,0,0.0169579447939739,0,0,0,0.0589194158835735,-0.0547614766947417,0,0.051367435683858,0,0,0,0,0,0.0126164304571784,0,0,0,0,0,-0.030801365541168,0,0,0,0,0,0,0,0.0320633593390722,0.136115600928242,0,0.057097628199862,-0.0109955969121173,0,-0.0799017911121594,0,0.0151520794106229,-0.0143202920183343,-0.0647886614041473,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.0564131772069528,0,0,0,0,0,0,0,0.414434310632941,0,0,-0.314479434484319,0.46070094836053,0,0,0,0.110704663280734,0.128549577930256,0,0,0,-1.73472347597681e-18,0.0335234443334602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135507943700481,0,-0.145106434303944,0,-0.085338309778768,0.276983941880681,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195684353219021,0,0,0,0,0,0.214254364668625,0,0,0,0.0877379810396875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493464912263399,0,0,0,0,0,0,0,0.00783831189755176,0.0527068538106875,0,0,0,0,0,0
