,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600547.SH,X600019.SH,X600886.SH,X600660.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X002460.SZ,X600027.SH,X601991.SH,X000301.SZ,X600160.SH,X600426.SH,X002466.SZ,X000983.SZ,X601699.SH,X600219.SH,X000786.SZ,X600176.SH,X000807.SZ,X002128.SZ,X000630.SZ,X601168.SH,X600096.SH,X600985.SH,X000408.SZ,X000933.SZ,X000877.SZ,X000883.SZ,X000027.SZ,X600995.SH,X002353.SZ,X600378.SH,X600688.SH,X600299.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.646385641326227,0,0,0,0.10791597046383,0,0,0.178287473404682,0,0.07160343264547,0,0,0.00989488519981273,0,0.122840660008892,0.136024166011413,0,0,0,0,-0.0295291189166298,0,0,0,0,0,0,0,0,0,-0.0421813565760403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826906796017587,0,0,0,0,0,0,-0.0544105726082846,0,0,0,-0.0476672423476486,0,0
X600028.SH,0.400492655945032,0,0.171896062906112,0,0.0909011011538949,0,0,0.0231446093317467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053489356457715,0,-0.0176506495275549,0,0,0,0.0737869211226437,0,0,0,0,0,0,0,0,0.0258658455405215,0,0,0,0,0.00855842271604346,0,0
X601088.SH,0,0.259523637321102,0,0,0,0.143968510959143,0,0,0,0.0334527174855085,0.182738185984592,0,0,0,0,0,0,0,0,0,0.191006709192199,-0.0336826454274912,-0.0425629942875791,0,0,0,-0.105577710464979,0,0,0,0,0,0,0,0,0,0,-0.0277694927545185,0,-0.0142425360056517,0,0,0,0,-0.110693103369215,0,-0.0290259079695744,0,0,0,0,0,0,0,0,0,0.0268085064525035,0,0
X600309.SH,0,0,0,0,-0.114710634032852,1.73472347597681e-18,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0357825457671658,0,0,0,0,0.269603157720058,0,-0.191779628849891,0,0,0,0.137863854705708,0,0,0,0,0,0,0,0.306005826844952,0,0,0,0,0,0,0,0,0,0,0,0.177023825468365,0,0,0,-0.024513694516972,-0.00335806959105217,-0.0315683406946511,0,0,0,-0.031042154041811,0,0
X601898.SH,6.93889390390723e-18,0.286892781189393,0,0,0,0.161540461750439,0,0,0.0863551132149792,0,0.184318276007751,0,0,0,0,0,0,0,0,0,0,0,0.107200575682659,0,0,0,0,0,0,0.13234591179138,0,0,0,0,-6.93889390390723e-18,0,0.0536174043894494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195763155564292,0,0
X600188.SH,0,0,0.130764915623959,0,0.139693082246569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490689342923353,0,0,-0.139048321446266,0,0,0,0,0,0,0.682663893572579,0,0,0,-0.0904478364963185,0,0,0,-0.0812246089556912,0.374449795076603,0,0,0,0,0,0,-0.11278203589014,0,0,0,0,0,0,0.0443055873616392,0,0,0,0.00517657773347316,0,0
X600547.SH,0,0,0,-0.0832605658690923,0,0,0,0,0,0,0,0,0,0,0,0.675582524887699,0,0,0.141458503328425,0.0334043528162339,0,0,0,0,0,0.18722506824638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136653007029347,0,0.122116684033116,-0.0852460674554387,0,0,0,0,0.0189011860789443,0,0
X600019.SH,0,0.249708145769631,0,0,0.0971957335816078,0,0,0,0,0,0,0,0.112342454317469,0,0,0,0,0,0,0.281176199920216,-0.0578784889454648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688471775498052,0,0,0,0,0,0,0,0,0,-0.158067646915355,0,0,0.0739764095232635,0,0.150580160164307,0,-0.132990467774029,0,0,0,0,0
X600886.SH,0.294914498075569,0,0,0,0,0,0,0,0,0,0,0,0,0.0629046229688293,0,0.0482108048232072,0,0,0,0,0,0,0.118669185269817,0,0,0,0,-0.0629288905990074,0,0,0,-0.188883261927806,-0.175782493259096,0.0854127178047202,0,0,0,0,0,-0.184220437895173,0,0,0,0,0,0,0.00440040438408991,0,0,0,-0.0307808209894419,0,0,0.0230703643713282,0,0,-0.0130374569630966,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650044615103489,0,0,0,0,0,0.106615648535679,0.00516929852238906,0,0,0,0.134922688776851,0.0840129546519575,0,0,0,0.212159390158143,0,0,0,0,-0.168501472885318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022612968191507,-0.151321473192579,0,0,-0.0486155494126561,0,0
X601600.SH,0.17367048354698,0,0,0,0,0.0264625490996635,0,0,0,0,0,0,0,0,0,0,0.455055138908091,0,0,0,0,0,0,0,0,0.104802706317459,0,0,0,0,0,0,0,0.301768815542894,0,0,0,0,0,0,0,0,0.272956546371902,0,0,0.244292305683089,0,0,0,0,0,0,0,0,0,0,0.0227764747385833,0,0
X600585.SH,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290615308998947,0,0,0,-3.46944695195361e-18,0,0,0.0700088980368929,0,0,0,0,0,0,0,0,0,0,0.141244811289896,0,0,0,0,0.00993246522239557,0,0,-0.0283036092402174,0.100187828490822,0,-0.0477894091838009,0,0,0.00655032318484117,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0131952588275309,0,0,0,0,0.177890425360756,0,6.93889390390723e-18,0,0,0,0,0,0,0.145357732027695,0.274838328855878,0,-0.136847416506782,0,0,0,-0.00714145338898669,0.0991399514709737,0,0,0,0,0,0,0,0,0.0437767682569071,0,-0.0197991981893062,0.111486902745348,0,0,0,-0.047987946863872,0,0,0,0,0,0,-0.0967441725837777,0,0,-0.0610686295327684,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0742145299427285,0,0,0,0.155012861603371,0,0,0,0,0,0,0,0,0,0.249662774629624,0,-0.106428209656887,0,0,-0.0149033914029265,0,-0.0297041636748107,0,-0.0847926398948605,-0.0329044177363509,0,0,0,0,-0.0523308364609819,0,0,0,0,0.26768507286496,0,0,0,-0.00155530100347502,0,0,0,0,0,0.0157616411518017,0,0,0,-0.0107708395620096,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0318287855131634,0.0259028906133436,0,0,0,0,0,0.0610294202497237,0,0,0,0,0,0.00700675500622757,0,0,0.148407122585787,0,0.0296263202149857,0.357528591554504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436586265614661,-0.125857756498338,0,0.0603618113379112,0,-0.0760768454815453,0,0,0,0,0,-0.0164353345615129,0,0
X600489.SH,0.194473191468168,0,0,0,0,0,0.625615596880252,0,0,-0.259398467525411,0,0,0,0,0,0,0,0.108235252490867,0,0,0,0,0,0.0702413295318779,0,-0.129015103058824,0,0,0,0,0,0,0,0,0,0.209340331852648,0,0,0,0.0207240132754283,0,0,0,0,0,0,-0.0326172121001992,0,0.110764930399072,-0.156926364161043,0,0,0,0,0,0,-0.0675608488560728,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0111424552024261,0,0,0,0,0,0,0,0,0,0,0,0.0538684540760967,0,0,0,0,0,0,0,0,0,0,0,0.0394835200030001,0.523154387417887,0.206797047625575,0,0,0.039053338299215,0,0,0,0,0,0,0,0,0,0,0,0.0031327326289518,0,-0.0241338266457808,0,0,0.0142439510581449,0,0
X600010.SH,0,0,-0.0865027639719994,0,0,0,0,0,0,0,0,0,0,0,0,0.0303426464103937,0,0,0.150833109784006,0.0251646611298522,0,0,-0.0379583038661324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173705453789025,0,0,0,0,0,0.119139651735727,0,0,0,0,0,0,0,0,0.0655819327720585,0,0
X600111.SH,0,0,0,-0.20747161585975,0,0,0.0907702188497687,0,0,0,0,0,0,0,0,0,0.127659508440527,0.0958053199029205,0,0,0,0.0224654340696431,0,0,0,0.0786746809650701,0,0.160651553670379,0,0,0,0,0.119122709627448,0,0,0,0,0.133580146576022,0,0,0,0,0,0,0.037158256072398,0,0.0432556941031145,0,0,0,0,0,0.00476949624739995,-0.0133918226357682,0,0,0.0464138299075051,0,0
X000708.SZ,0,0,0,0,0,0,0.0347583567355357,0.041182472306796,0,0,0.0887155072748475,0,0,0,0,0,0,0,0,0,0,0.0380279887342129,-0.114863381864351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193434922730581,0.171653364849357,0,0,0,0,0,0,0.0513819432606611,0.0375750983504651,0.369335453513889,0,0.045457659780467,0,0,0,0,0,0,0.00434131539503639,0,0
X600803.SH,0,0,0,0.0595465084115754,0.10936666339188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260983175395308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142943454378017,0,0,0,0.0406399181078771,8.67361737988404e-19,0,0,0,0,0,0.0963711693695278,0.0430916592301247,0,0,0,-0.0475243799797517,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.0526344964695796,-1.73472347597681e-18,0,0,-0.00855706381514843,0,0.0952890534539335,0,0,0,0,0,0,0,0,0,0.0778163023302835,0,0,0.721814094713771,0,0,0,0.0487010187562908,0,0,0,0,0,0.105185017857176,0,0,0,0,-0.0353618766072794,0,0,0,-0.00710851568152204,0,0,0,0,-0.033699382537665,-0.0179516735216256,0,0,0,0.0100779773213256,0,0
X600027.SH,0,0,0,-0.155538587082428,0,0,-0.357712415921366,0,0,0,-1.38777878078145e-17,0,1.00871859557621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153421463064767,0,0.0252672702434121,0.0225798967417067,0,0,0,0.189328727929731,0,0,0,0,0,0,0,-0.0331604043426715,0,0,0,0,0,0,0.0941910300874039,0,0.0179862651538518,0,0,0.0114078783889097,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.263242140452277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220911927415414,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,8.67361737988404e-19,0.130113450550733,0,0,0,0.181614412160318,0.137170117220624,0,0.172999598517386,0,0,0,0,0,0,0.0508372492453747,0.0418636699625382,0,0,0,-0.000731230182913042,0,0
X000301.SZ,0,0,0,0,0,0,-0.00346819949369361,0,-0.111577403632053,0,0,0,0,0,0.0454131375938349,0,0,0,0,0,0,0.12311981545832,0,0,0,-0.0449818935925081,0,0,0.0610351412927682,0,0,0,0,0,0,0,0,0,0.0810327209534451,-0.0295485775298999,0,0.275810439776625,0,0,0,0.0048753211725634,0,0,0,0.0558211864969026,0,0,0,0,0,0,0,0,0
X600160.SH,0,-0.50384634378517,0,0,-0.0256046446034193,0,-0.191366636759554,0,0,0.00232062326907264,0,0,0,0,0,-0.030619794044694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166290831110123,0,0,0,0,0,0.224361671562532,0.603988243206206,0,0,0,-0.181493095918776,0.0911591110000598,0.105704547470434,0,0,-0.0290899098720013,0,-0.140095292163247,0,0,0,0,-0.0806296744115368,0,0
X600426.SH,0,0,0,0.505481844970118,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.117559831639381,0,0,0,0,0,0,0,0,0,0.203001107567585,0,0,0,0.149051748986826,0,0,0.00540554216794928,0,0,0,0,0,0.0123061664136655,0.0735810519844735,0,0.0931155148063443,0,0,-0.00622120558894675,-6.93889390390723e-18,0,0,0,-0.00797263680537257,0,0
X002466.SZ,0,0,0,0,0,0,-0.032519765246685,0,0,0,0,0,0,0,0,0,0,0,0.239287573388314,0,0.0793066142013369,0.470137855077214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595097571994128,0,0,0,0,0,0,0,0.0753386000698053,0,0,0,0,0,0,0,0,0,-0.000733050789328782,0,0
X000983.SZ,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0158764223586399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622718020892976,0,0,0,0,0.137725584674388,0.041427322811836,0,0,0.385385932444502,0,0,0,0,0.0141884104387597,0,0,-0.032616395905964,0,0,0,0,-0.00945832279509969,0,0,0,0,-8.67361737988404e-19,0,0
X601699.SH,0,0,0,0,0.133093279367326,0.208429642633919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0962302530810587,0,0,0,-0.0375495934711736,0.0365310264255366,0,0.124425560793203,0,0,0.0760851272554836,0,0,0,0,0,0,0.242370559546984,0,0.176790143478262,-0.0562502886276084,0,0,0,0.0249508964671354,0,0,0,0,0,-0.0191339518779157,-0.0235330142924704,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942939198743816,0,0,0,0,0,0.0770405807055799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150456983723295,0.33960998854258,0.050125753034949,0,0,0.124154002733316,0,0,0,0,1.73472347597681e-18,-0.0497935207800282,0,0.0451283389713088,0,0,-0.0189524086826708,-0.0104525111118153,0,0,0,-0.0119382113534399,0,0
X000786.SZ,-0.0125037637849863,0,0,0.0242070568672882,0,0,-0.00536544476830344,-0.11830724715286,0,0.32626631066194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631647068271641,0,0,0,0,0,0.311706224739826,0,0,0,-0.042304371372466,0,0.0734576285570762,1.73472347597681e-18,0,0,0,0,0,0.0848839948965537,0,0,0,0,0,0,-0.00358830630727586,-0.0467026522208079,0,0,-0.0250997584544766,0,0
X600176.SH,0,0,0,0,-0.00833149626785373,0,0,0,0,-0.161983547928853,-0.00151770503473312,0,0,0,0,0.0573102108210051,0,0,0,0,0,0,0,-0.239085003243976,0,0,0,0.569562698800762,0,0,0,0.273796194303464,0,0,0,0,0,0,0,0,0,0.245695162009232,0,0,0,0,-0.0903721475099514,0,0,0,-0.0142608950229642,0,-0.0566878507086513,0,0,0,0.0149112128319566,0,0
X000807.SZ,0,0,0,0,0.00813177883168226,0,0,0,0.255453338965379,0,0.18803641091049,0,0,-3.46944695195361e-18,0.0435940268533282,0,0,0,0,0,0,0,0.0913372568374275,0,0,0.106433007834305,0.0125233658615761,0.0620728887070127,0,0,0,0,0,0,0,0,0.200705314404219,0.026046589750216,0,0,0.00460784866029211,0,0,0,0,0.0308748672750847,0.0699963229309102,0,0,0,0,0,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0.212332945524738,0,0,0,0,0,0.157006979510646,0.106282599837967,0,0.21565927163245,0.279360115382942,0,-0.0145291938281903,0,0,0,0,0,0,0,0,0,0.0615820531278227,0,0,0.132754301493792,0,0,0,0,0,0,0,0,0,0,0.269294651394118,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476803471446091,0,0,0,0,0,0
X000630.SZ,0.072044931474449,0,0,0,0,0,0.0365889120371065,0,0,0,0,0,0,0,0,0.0677138487066404,0.200932074199324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215396193133402,0,0.029095995827059,0,0,0,0.144922671632244,0,0.0287499832929866,0,0.15860280458066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189217209054445,0,0
X601168.SH,0.102431880344094,0,0,-0.034028804203755,0,0,0.0119319820446792,0,0,0,0.189468729619369,0,0.17986468826399,0,0,0.0827514545986975,0.425118272374278,0,0,0,0,0,0.0456390637332386,0,0,0,0.306824335991336,0,0,0,0,0,0,0,0,0.273768417823717,0,0,0,0,0,-0.122233622650189,0,0,0,0,-0.0587596385636028,0,0,0,0,0,0,0,0,0,-0.0151589754214691,0,0
X600096.SH,0,0,0,0,0,0,0.0633806068470356,0,0,0.102859005592072,6.93889390390723e-18,0,0,0,0,0.0510377905079771,0,0,0,0.179499867060162,0,0.147563054466196,0,0,0,0,0,0,0,0,0.404972519324185,0,0.0657275048917859,0,0,0,3.46944695195361e-18,0,0,0.0609311679006732,0,0.141317369765174,0,0,0,0,0,0,0,0,0,-0.0527413948035417,0,0,0,0,0.00408091176074525,0,0
X600985.SH,0,0,0,0,0,0.0347617451795058,0,0,0,0,0.0936948662000444,0,0,0,0.00729300460342194,0,0,0,0,0,0,0,0.10316176978464,0,0,0,0,0.0473398819633543,0,0.48729415580444,0,0,0.0396967720933868,0,0,0,0,0,0,0,0,0,0.029790184172722,0,0,0,0.00697571715075162,0,0,0.0548136107368024,0,-0.0422089606652714,0,0,0,0,0.0149536502639081,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.0348379396137444,0,0,0,0,0,0.111755119534144,0,0.0867263115662286,0,0,0,0,0,0,0.0252387066250927,0,0,0,0,0,0,0,0,0,0,0.181533026745606,0,0,0,0,0,0,0,0,0.191457055442553,0,0,0,0,0,0,-0.0299572472695295,0,0,0,0.003857609778877,0,0
X000933.SZ,0,0,0,0,0,0.196040348488556,0,0,0,0,0.111620269045997,0,0,0,0,0,0,0,0,0,0,-0.0166585446939248,0,0,0,0.137102109673477,0,0,0,0.343409004767727,0.0450034765411933,0,0,0,0,0.0271644306376531,0,0,0,0,0,0,0.0563705300215244,0,0,0.225758636871402,0.0529781157862308,0,0,0,0,0,0.0627035548473827,0,0,0,-0.0208885739277984,0,0
X000877.SZ,0,0,-0.0967940348244796,0,0,0,0,0,0,-0.101031364712743,0,0,0,0,0,0,0,0,0,0.130220711257908,0,0,0,0,0,0,0,0,0,-0.0452245934140547,0,0,0.0345391072441154,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559653998646145,0,0,0,0.0153738948029805,0,0
X000883.SZ,0,0.344812626061695,0,0,-6.93889390390723e-18,0,0,0,0,0,0.192556142916613,0,0.178115449602864,0.012156794161182,0,0.0299139402650807,0,0,0,0,0,0,0.100366856790601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260347722698775,0,0,0,0,0.372981746357787,0,0,0,0,0,0,0,0,0.0426759663549776,0,0,0,0,0,0
X000027.SZ,0.0669865976248119,0,0,0,0.139497334396128,0,-0.0357455931196741,0,0,-0.0527752929870461,0,0,0,0,0,-0.0422728138614681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983818085617735,0.0590234943564787,0,0,0,0,0,0,0.230440023914188,0,0,0,-0.105229389554111,0.145262392660084,0,0,0,0,0,0,0,0,0.00592419247019536,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772731239139746,0,0,0,0,0,0,0,0,0,0.234964193555063,0,0,0,0,0,0,0.0788151873338658,0,0,0,0,0,0,0,0,0,0.150300744325503,0,0,0,0,0,0.0562358882060599,0,0.0121888951843922,0,0,0,0,-0.0216633608518781,0,0,0.0703477180124243,0,0
X002353.SZ,0,0,0,0,0,-0.130573893106391,0,-0.0195828940250134,0,0,0,0,0,0,0,0.0357727467954273,0,0,0,0,0,0,0,0,0.136356644734524,0,0.0930115845048216,0.0401606234991144,0,0,0,0.24982566759057,0,0.173573337788099,0,0,0,0,0,0.213991531165512,0.199107748626425,0.0832660429705955,0,0,0,0,0.0276523943039716,0,0,0,0,-0.0305082760642356,0,0,0,0,0,0,0
X600378.SH,-0.0712410114623225,0,0,0,0,0,0,0,0,-0.114651157154722,0,0,0,0,0,-0.0761112935085436,0,0,0,0,0,0,0,0,0,0,0,0.100568737156093,0,0,0,0,0,0,0,0,0,0,0,-0.193194761813989,0.364396237360536,0,0,0,0,0,0,0,0.328553379712801,0,0,-0.0710065970142118,-0.0418509704952592,-0.106073377281382,0,0,0.0159276106748625,0,0
X600688.SH,0,0,0,0,0,0,0.0390092777000786,0,0,0,0.121528187033098,0,0,0,0,0,0,0,0.0700180356509653,0.0888595450135129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846110084710334,0,0,0,0,0,0,0,0.116807465469792,0,0,0,0,0,0,0.0338869526353981,0,0
X600299.SH,0,0,0,0.185393138333022,0,0,0,0,0,0,0,0,0,0,0.229274039884185,0.114912612721901,0,0,0,0,0,0,0,0.192125214628993,0,0.0408157535470102,0,0.00881873722564022,0,0,0,0,0.184509646263807,0,0,0,-0.0110986781473893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646683485957374,0,0,0,-0.0173226132698601,0,0
