,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600886.SH,X600795.SH,X600010.SH,X600188.SH,X600688.SH,X600309.SH,X600583.SH,X600027.SH,X002353.SZ,X601992.SH,X000792.SZ,X000898.SZ,X601158.SH,X000883.SZ,X000709.SZ,X000825.SZ,X600490.SH,X000629.SZ,X600489.SH,X600315.SH,X600547.SH,X000831.SZ,X000539.SZ,X600352.SH,X600660.SH,X601699.SH,X000630.SZ,X600549.SH,X000983.SZ,X600307.SH,X000027.SZ,X002470.SZ,X000937.SZ,X600578.SH,X000960.SZ,X000959.SZ,X600808.SH,X600516.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0383092255754866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740317150864007,0,0,0.00361136439592579,0,0,0,2.71050543121376e-20,0,0.00317310316321881,0,0,0,0,0,0,0,0,0,0.0936156599448589,0,0.0448718480211876,0,0,0,0.0221689575688816,0,0,0,0,0.0416352850995982,0,-0.00339615367625735,-0.0125172932209639,0,0,0,0,0,0
X600028.SH,0,0,0,0.152264839147073,0,0,0,0,0,0,0,0,0,0,0,0,0.0028246295857301,0,0,0.0392696038081882,0,0.073930550938061,0,0,0.00758177187068393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391021362340675,0,0.0423234645544329,0,0,0,0.121985922040281,0.0100167078317441,0,0,0.0427752567440304,0,0,-0.0211520769136424,0.0334303520784647,0,0,0,0,0,0
X601088.SH,0,0,0,0.0846291421800639,0,0.000454125082477414,0,0,0,0.130459497862093,0,0,0,0,0.155816810970102,0,0,0,0.0462476582145421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511083036079699,0,-0.0514131490398428,0,0,0,0,0,0,-0.0101459427002974,0,0,0,0,0,0
X600585.SH,0,0.0920320086555311,0.163943493658276,0,0,0,0.217287634810489,0,0,0.0130059353804377,0,0,0,0,0,0,0,0,0.0878192648607019,0,0,0.161049468749875,0,0,0,0,0,0,-2.16840434497101e-19,0.080163005960212,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00783865867559983,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.110356115541884,0,0,0,0,0,0.153843178467213,0,1.73472347597681e-18,0,0,0,0,0.270479982163973,-0.151138884295296,0.0611528706780128,0,0,0,0.0173092303685834,0,0,-0.0786952665010968,0,0,0,0,0.0365186882945983,0,0,0,0,0,0,0,-0.0371405882169421,0,0,0,0.0236774546539481,0,0.14551616346861,0,0.0621520052392225,0,0,0.0233738209208476,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.189233343794252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365703773704592,0.0428447481574429,0.0237705298088744,0,0.206367224070605,0,0,0,0,0,0.046566329442216,0,0,0,0.0602282723815876,0,0,0,0,0,0.089303771043785,0.241590384935902,0,0.145689061136273,0,-0.0109699049854312,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0560392050882774,0.12005079869263,0,0,0,0,0,0,0,0.033671802370064,0,0,0,0,0,0,0.144023253250969,0,0,0,0,0,0,0,0.0464778647726159,0.016118808010886,0,0,0.183887212530415,0,0,0,0,0,0,0,0,0,0,0.0847714413170535,0,0,0,0,0,0.082470976723122,0,0.00119792225756416,4.33680868994202e-19,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480815841968952,0,0.0393666962170594,0,0,0,0,0,0,0.0530209697074031,0,0.128075082513781,0,0,0,-0.020018562213164,0,0,0,0,0,0,0,0,0,0,0,0.159424194995293,0.0139923989124353,0,0,0,0,0,0,-0.00526447677322301,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568246643194395,0,0,0,0,0,0.0191123988308198,0,0,0,0,0,0.0459941053889295,0,0.0221809151733031,0,0,0,0,0,0,0,0.0554470382785159,0.0449871107883299,0.253047295024459,0,0.0804480186425342,0,0,0,0,0.0657562729351136,0,0,0,0.00398834078409428,0,-0.00651126036961386,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742113127034997,0,0.0508354627008571,0,0,0,0,0,0,0,0.0264220817851091,0,0,0,0,0.100963863374335,0,0,0,0,0,0,0,0,0.0264185719443748,0.284237247818607,0,0.11235397325871,0.234364030968328,0,0,0,-0.132652271203727,0.04154737855823,0.0984551503434061,0,0,0,-0.0453178630091475,0.00883260149703543,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0682977120873703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00724011400692107,0.060272471485041,0,0.0647660038718979,0,0,0,0.0529949303704647,0,0,0,0,0,0.0514199535297261,0,0.0323932462123802,0,0,0,0,0.091681154130104,0.111712428997782,0,0,0,0,-0.00425859834589481,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.103092808980234,0,0,0,0,-0.0923825064176704,0,0,0,0,0.161322066009577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168337557893944,0,0.0586056691459585,0.0817665492896283,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0884377752128926,0,0,0,0,0,0,-0.0819408890645636,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13043266185178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529767068084794,0,0.183484583780114,0.0175791688943079,0.0444135283241683,0.114026700924343,0.0104906140712066,0.0133102468096647,0,0,0.0126815591696142,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.254328779784645,0,-0.32519410029856,0,0,0,0,-0.0550934615128711,0,0,0,0,0,0,-0.283606266058196,0,0,0,-0.0950146704589268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029627144629552,0,0,0,0,0,0.146236484070546,0.227848929060885,0,-0.000401479967798051,0.040586131470475,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0431677188701644,0,0,0,0.124150923407599,0,0,0,0.0305377579004044,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.179681152151962,0,0,0,0.0635796069472386,0,0,0.0815348546551112,0,0,0,0.25899733544437,0,0.0348754359396845,0,0,0.0746086143506013,0.170654001910185,0,0,0.00435697355782982,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.225521538078302,0,0,0.038896838659093,0,0,0,0,0.150591887205553,0,0,0.0832419784787171,0,0,0,0.0353060805105592,0,0,0,0,0,0,0,0,0,0.184504409180458,0,0,0,0.007355827936247,0,0.104853326892628,0,0,0.112571069834252,0.0507137132485337,0,0,-0.151892037485641,0,-0.00579381308595228,-0.00158340690042021,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107856599909182,0,0.0875533327126259,0,0,0,0,0,0,0.0876080819285437,0,0,0.0390631197851354,0,0.00932413931837297,0,0,0,0,0,0,0.121639366145076,0,0,0,0,0,0.00985920849337903,0.0352152159833148,0,0,0,0,0,0,0,0,0,0.00103960873332168,0.00201222420653463,0,0,0,0,0,0
X600583.SH,0,0,0.0296892071461001,0,0,0,0,0,0,0.0572560062526259,0,0,0,0,0,0,0,0,0,0,0.0135828507599548,0,0.0460514646047507,0,0,0,0,0,0,0,0,0,0.0355434313647089,0,0,0,0.0406023219371047,0,0,0,0,0,-0.039179756665771,0.0796738910711219,0,0.0336633867147814,0,0,0.138378056957146,0,0,0.00988824574871706,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0376360445508661,0.226177421852345,0,0,0,0,0.0445011461833088,0,0,0,0.0355415339851921,0,0,0,0,0,-0.0350963913296855,0,0,0.106051539357198,0,0,0,0,0,0,0,0,0,0,0,0,0.0263614379925297,0,0,0,0,0,0,0,0,0.161794690701702,0.0466087933060349,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0.0397549813305892,0,0,0,0.001872548078217,0,0,0,0,0,0.267861579694161,0,0,0,0,0,0,0,0,0,0.00479242111074326,0,0,0,0,0,0,0,-0.196259837948368,0,0,0,0,0,0,0,0,0.100210126633091,0,0,0,0,0,0.139403067569569,0.0145721116229967,0.185227449150662,0,0.195974905232479,0.00731893232884004,0,-0.0204960121823074,0.0779098360829457,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850483511843151,0,0,0,0,-0.0307455790786576,0,0,0,0,0,0,0,0,0.0174341218850484,0.0687417194914669,0,0,0,0,0,0,0,0,0,0.110595747877858,0,0,0,0.239763663112866,0,0,8.67361737988404e-19,0,0,0,0,-0.00977292469525069,-0.0209290740835032,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0034073812623588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06778505286705,0.127280724462055,0,0.0197123172806343,0,0,0,0,0,0,0.147925817601659,0.133543484611527,0,0,-0.0364561968634477,0,0,0.0490017832481185,0,0.0328088902454902,0,0,0.167298578793925,0.0266953751194173,0,-0.0186172855656515,-0.00875580295399202,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.00468295940182795,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.12912059888313,0,0,0,0,0,0,0,0.014347496050721,0,0,0,0,0,0.041156156012391,0,0,0,0,0.0621716172571465,0.042212029879999,0.0325085928122183,0.0655308790925119,0,0,0.031973566589947,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0425180004148392,0,0,0,0,0,0.0793276481980499,0,0,0,0,0.056224322019792,0,0,0.0410279853272412,0,0,0.0557683733380982,0,0,0.0111796196133958,0,0,0,0,0,0,0,0,0,0.0457653013280809,0,0.00797721361518774,0,0,0,0,0,0.0375743346543216,0,0,0,0,0,0.0293276896628174,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,-0.0633745757872132,0,0,0,0,0,0.0595973519147208,0,0,0,0.107845837095921,0,0,0,0,0,0,0.0958300105215321,0,0,0,0.375307021429737,0,0,0,0.605975435937811,0,0,0,0,0,0,0,0.236379369987323,0,0,0.0800682673523297,-0.246497238818343,0,0,0,0,0.0219668823724458,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146201770080133,0.0271152629296025,0.0928939352902397,0,0,0,0,0,0,0,0,0,0,0.155950824084783,0.148557539701752,0,0,0,0,0.11342983304164,-1.73472347597681e-18,0.391965911927538,0,0,0,0.00125838537656125,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979810624222604,0,-0.0138776265769753,0.250344728956536,0,0,0,0,0,0,0,0,0,0.0125727157117,0,0,0,0.236095777304446,0,0,-0.00765264239378839,0,0,0.0352100514976269,0,0,0.0651173346629987,-0.0447040437848121,0,0,0,0,0,0
