,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600309.SH,X600157.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600489.SH,X000959.SZ,X600299.SH,X000898.SZ,X000792.SZ,X601158.SH,X000709.SZ,X600339.SH,X002466.SZ,X000723.SZ,X600583.SH,X000408.SZ,X000630.SZ,X600098.SH,X000883.SZ,X600352.SH,X600219.SH,X600623.SH,X000539.SZ,X000983.SZ,X000027.SZ,X002092.SZ,X600021.SH,X000060.SZ,X601699.SH,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.348590254286706,0.0434146362682831,0,0,0,0,0,0,0,0.0205036794665347,0,0,0,0,0,0,0,0,0.0316385790251905,0.020744869168348,0,0,0,0,0,0.0632097319653032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100680569842158,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.00217846497488085,0,0,0,0,0,0
X600028.SH,0.846585874842619,0,0,0,0,0,0.141714489452684,0,0,0,0,0.0421552223290767,0,0,-0.0118424292444601,0,0,0,0,-0.0108616463025281,0,0,0,0.0239007485610271,0,0,0,0,-0.0184668221737303,0,0,0,-0.0453406354377803,0,0,0,0,0,0,0,-0.0379575339200357,0,0,0,0,0,0,-0.0200732518781362,0,0,0.00617198086290349,0.0175993100393274,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.161957666828202,0,0.0523883874117013,0,0.0628847633397582,0.0424595259930965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129149666662505,0,0,0,0,0,0,0,0,0.0663712259344989,0,0,0,0,-0.111231445462739,0,0.0480155634937543,0,0.00857761536391399,0,0,0.0297038498915711,0,0,-0.00328086505482596,0,0,0,0,0,0,0
X600011.SH,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0327788334513686,0,0.383875887196073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753248120964319,0,0,-0.00442049741598984,0,0,0,0.0544147409228307,0,-0.0392958060170198,-0.0432821544816674,0,0,0,0,0,0,0,0.0647454861499528,0,0,0,0,0.0957963318236914,-0.0385518244614363,0.0435925992187395,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.345969548215458,0,0,-0.0279026540869431,0,0,0.150925061753371,0,0,0,0,0,0,0.210681342725408,0,0,0,0,0,0,0.0789845299152268,0,0.0446905422349684,0,0.0383707349440929,0,0,0,0,0,-0.0726884302428814,0,0,0,0,0,0,0,-0.150274022202044,0.153464020639273,0,0.00603791422168246,0,0.0104154654203189,-0.0107016780659319,0.0252973102318708,-0.469507904422959,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0256396298405765,0,0,0,0,0,0.0179774697658821,0,0,0,0,0,0,0,0.0181649086415654,0,0.18711680057793,0,0,0,0,0,0,0,0,-0.0290627947307502,0.0976235406976751,0,0,0,0.0527892829226863,0,0.0445666702456642,0.122059534576553,0,0,0.0700971160930129,0,0,0,-0.0193047401129677,0,0,0,0,0,0,0
X600585.SH,0,0.301840045721424,0,0,0.136359009502291,0,0,0,0,0.0629091879045042,0,0,0,0,0,0,0,0,0,0,0.0861727219719078,0,0,0,0.0108047481576634,0,0.259923658298677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0976286186879367,0,0,-0.176022330654878,-0.0153696668049359,0.0055580093064778,0,0,0,0,0,0
X601898.SH,0,0,0.0976570030411628,0,0,0,0,0,0,0,0,0,0.0503318509892065,0,0.111474232817553,0,0,0,0,0,0,0,0,0,0.0417489488876972,0,0,0,0,0,-0.00946150673784835,0,0,0,0,0,0,0,0,0,0,0,0.198067130286279,0,0.0205800663044114,0,0,0.151543770275305,0,-0.0549222044090625,-0.017928949048574,4.33680868994202e-19,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,-0.00626339226023978,0,0,0,0,0,0,0,0.168306454313833,0,0,0,0,0.0803065194731578,0,0,0,0,0.0112089497658418,0.00155550202905041,0,0.0450074588802641,0,0,0.421208434144724,0,0.0399016880590665,0,0,0,0,0,0,0,0,0.0531841048761404,0,0,0,0,0,0.00568880221706219,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0879278977272621,0,0,-0.0829364770056934,0,0,0,0,0,1.01848003931683,0,0,0,0,0,0,0,0,0,0,0,0.00826698010996593,0.0673028508881538,0,0,0,0,0,-0.0068797067470026,0,0.195354790525517,0,0,0,0,0,-0.025357254603829,0.00654106427249192,0,0,0,0,0,0
