,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600027.SH,X600795.SH,X600362.SH,X600426.SH,X601991.SH,X600803.SH,X600176.SH,X000983.SZ,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X000539.SZ,X300037.SZ,X600160.SH,X600995.SH,X000408.SZ,X600219.SH,X600612.SH,X000932.SZ,X002080.SZ,X000629.SZ,X600688.SH,X600378.SH,X002409.SZ,X000723.SZ,X600157.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.660433539089991,0,0,0,0.221255576251217,0,0,0,0,0,0,0,0,0,0,-0.318704798804273,0,0,0,0,0,0.0312998795015718,0,0,-0.130411489640453,0,0,0,0,0,0,0.0968399368644788,0,0,0,0,0,0,0,0.100437049320774,-0.0460088732247107,0.176059712168645,0,0,0,0,0.153047416809858,0,0,0,0.0384786304118993,0,0.182671545532414,0,0,0,0,0
X600028.SH,0.702195569523547,0,0,0,0,-0.100924221051965,0.0789764179313038,0,0,-0.0632652598613205,0.0402125632658804,0.0932462873043126,0,0,0,0,0,0,0,0,0,0,0,0.00523046362732911,0,0,0,0,0,0,0,0,0,-0.0701391029843255,0,-0.0411535934923057,0,0,0,0,0,0,0,0,0,0,-0.010867919582754,0,0,-0.0418532820732376,0,0.00907956056793508,0,0,0,0,0,0,0
X601088.SH,0,0.171642724644201,0,0,0,-0.0773491290050518,0,0,0,0,0.445451950682825,0,0,0.191814933322139,0,0,0,0,0,-0.0665218254907653,0,0,0,0,0,0,0.0714940322519736,0,0,0,-0.0539688353407642,0,0,0.17718685553601,0.0417459753545284,0,0,0,0,0,0,0,0,0,0,0,-0.0118974876515948,0,0,0,0,2.16840434497101e-19,-0.00226749206638765,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.255120798770203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868721950849971,0,0.0500502506175876,0.163654484750649,0,0,0,0.044313378859282,0,0,-0.00529147849765749,0,0,0,0,-0.00258320893278774,0,0.0176728886655997,0,0,0,-0.00698311598652767,0,0,0,0,0.0050908880573598,-0.00743109748534916,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,-0.21784288878062,0,0,0,1.38777878078145e-17,0,0.165697915680838,0,0,0.35822788946188,0,0,0,0,0,0,0,0.507808078287255,0.294505015924589,0,0,0.300549669912227,0,0,0,0,0,0,-0.0623708831054274,-0.186589743273856,0,0,0,0,0,0,0,0.0153007192989448,0,0,0,0,0,0,0,0,0,-0.125272430743858,0,0,0,0,0,0
X600188.SH,0,0,0.134829419182402,0,0,0,0,0.176058016034869,0,0,0.424406634695577,0,0,0,0,0,0,0,0.134271480019526,0,0,0,0,0,0,0,0,0,0,0,-0.114875880458041,0.193977505922982,0.186779191812404,0,-0.0613890016629422,0.11586718028167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253489943144205,-0.0660149185886429,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.107742337636958,0,0.124396976126342,0,0.0397685123487613,0,0.0850680218104729,0,0,0,0,0,0,0,0,0,0,-0.0447610773025948,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.10696815613947,0,0.0328339237789438,-0.0416139859934832,0,0.0162359211507598,0,0,0,0,0.137140741529372,0,0,0,0,0,0,0,-0.0540566304464843,0,0,0,0,0,0,0
X600019.SH,0,0.0647365204408007,0,0,0,0.0711117644408205,0.101712730946275,0,0,-0.033809277214048,0,0,0,0.163512746992774,0,0,0,0,0,0,0,0.0265125814802324,0,0,0,0.118762759417883,0,0,0,0,0,0,0.0645629339203548,0,0,-0.0919815111539945,0,0,0,0,-0.116872074035857,0,0,0,0,0,0.0346887647672845,0,0,0,0,0.0248165802006972,0.0509119835643008,0,0,0,0,0,0
X002460.SZ,-0.00638465343718975,0,0,0,0,0,0,0,0,0.523079574035721,0,0,0,0,0,0,0,0,0,0,0,0.213563070832148,0,0,0,0,0,0,0,0,-0.0550605250622074,0,0,0,0,0,0,0,0,0,-0.0136987888263231,0,0,0.0817908743555071,0,0,0,0,0,0,0.123545469288491,0.00327249424586953,0,0,0,0,0,0,0
X002466.SZ,0,-0.0844476777111253,0,0,0,0.0446722966264628,0,0,0.362273497065097,0,0,0,0.0412554564554836,0,0,0,0,0,0,0.237877595028931,0,0,0,0,0,-0.00956021500088671,0,0,0,0.221538751932078,0,0.20713381450546,0,0,0,0,0,0,0,0,0,0,0,0.112937127429021,0,0,0.126526651144873,0.0959630993555272,0,0,0,0.018697249418841,0.0103370371954278,0,0,0,0,0,0
