,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600688.SH,X601992.SH,X600795.SH,X600660.SH,X600188.SH,X002460.SZ,X600362.SH,X601991.SH,X300072.SZ,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000792.SZ,X000709.SZ,X000898.SZ,X600157.SH,X600027.SH,X600339.SH,X000408.SZ,X600489.SH,X000959.SZ,X600219.SH,X000723.SZ,X002271.SZ,X600176.SH,X000553.SZ,X600808.SH,X600549.SH,X600352.SH,X601158.SH,X000883.SZ,X000807.SZ,X000786.SZ,X000983.SZ,X000630.SZ,X600299.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.023859886502773,0,0,0,0,0.0205121942466455,0,0,0.0540322974678037,0,0.00436279325712246,0,0,0,0,0.0321702125856542,0,-0.0258486380882909,0,0,0,0,0,0,0.0244931465006749,0,0,0,0,0,0,0.0580670076127736,-0.00635861738605969,0,0,0,0,0,-0.0594240167188101,0,0,0,-0.0296589935964045,0,-0.00813921086160725,0.00721097031894301,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.169536465113255,0,0,0.0347374345894576,0,0,0,0,0,0,0,0,0.0184270805358255,0,0,0,0.0175487439642618,0.00624566862717136,0,-0.0382081885712374,0,0,0,0,0,-0.0384514458807595,0,0,-0.0314543901673588,5.42101086242752e-20,0,0,0,-0.0211997299029855,0,0,0.155271023502318,0,0,0,-0.0324339689206045,0,0,0,-0.0327360215577926,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.208984862587417,0,0,0.0303265662244133,0,0,0,0,0,0,0.37661759491498,0,0,-0.0687734563817406,0,0,0,0,0.0127227426498272,0,0.0152073495373024,0,0,0,0,0,0,-0.0140898100425031,0,0,0,0,0,-0.123926531834549,0,0,0,0,0,0,0,0,0.0580694877929615,0,0,0,0,0,-0.0415234230731253,0,0,0,0,0,0
X600019.SH,0,0,0.0660679634066575,0,0,0,0.0318319112564004,0.199284596554346,0,0.298095598023247,-0.000173757159943268,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108548796420744,0,0,0.0778951609307068,0,0,0,0,0,0,0,0,0,0,0,0.263772549443356,0,0,0,0,0,0,0,0,0,0,-0.0432117564178552,0,-0.0100672285432036,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.0137133525090252,0.101701008442762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0932072255608031,-0.0951094871113846,0,0,0,0,0,0.00873076892798711,0,0,0,0,0.049885668771272,0,0,0,-0.0245650434032815,0,0,0,0.14139430297462,0.0667586181192322,0,0,0,0,-0.108014103102322,-0.000520076524166864,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0.0216812792145963,0,0,0,0.045546113495911,0,0,0,0.0767146307700901,0.122189914499223,0,0,0,0,0,0,0,0,0,0,0,0.048526231510016,0.162908091736142,0,0,0,0.050539233245063,0,0.044620070253381,0,0,0.163873711743671,0,0,0.0137302537978248,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.38275101848663,0,0.0842898111922882,0,0.0844171498113926,0.0800474347071061,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.000312589112386535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102283369684831,0,0,0,0,0.0911931025674349,0,0.0711522820434058,0,0,-3.46944695195361e-18,0,-0.0385919276948679,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.115557137025649,0,0,0,0,0,0,0,0,0.422398734302716,0,0.0272402252577284,0.129473851888544,0,0,0,0,0,0.053642218900393,-0.0623389271767791,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382533072463717,0,0,0,0,0,0.132014474065705,0,0,0,0.259674611926702,0,0.0271891138770855,0,0.126967192230336,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.00467267198384856,0,0,-0.0234456982132528,0,0,0,0,0.0591954049557814,-0.00085566353765537,0,0.0910863218900944,0,0,-0.0306171258196177,0,-0.0438655621142592,0,0.0533897824551125,0,0,0,0,0,0.0439602291816903,0,-0.0113307579444378,0,0,0,0.0511741781302411,0,0,0.139034917106607,0,0,0,0,0,0,0,0,0,0,0.0105616335412502,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0857014149062266,0,0,0,0,0,0,0,0,0,0,0.148940870965496,0,0,0,0,0,0,0,0,0.222403046857952,0,0,0,0,0,0,0,0,0,0,0,0,0.144349789854706,0,0,0,0,0,0.0899930350116184,0,0,0,0,0,0,0,0,0,0,0,0
