,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X600547.SH,X000898.SZ,X002466.SZ,X600027.SH,X600516.SH,X601992.SH,X600111.SH,X600176.SH,X600299.SH,X000709.SZ,X300072.SZ,X002460.SZ,X600352.SH,X600339.SH,X600583.SH,X000553.SZ,X600808.SH,X002110.SZ,X600801.SH,X000786.SZ,X601158.SH,X000883.SZ,X000629.SZ,X000301.SZ,X600219.SH,X000408.SZ,X000792.SZ,X600426.SH,X000932.SZ,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600352.SH,0,0,0,0,0,0.128171259223023,0.0864144190236532,0,0,0,0,0.0376115566876331,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.159442556215335,0,0.0278613849493398,0,0,0,0,0,0,0,0,0,0.00845272014145081,0,0,0,0.0525893918820149,0.0911721562335694,0,0,0,0.0112946410280056,4.33680868994202e-19,0,0,0,0,0,0
X600339.SH,0.1825507378826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19594166029915,0.114512498190829,0,0,0,0,0.0131739394578539,0,0,0,0.624166816645203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011286031141081,-0.00885790555455839,0,0,0,0,0,0
X600583.SH,0,0.170194215329375,0,0,0,0,0,0.0965647866993752,0,0,0,0,0,0,0,0,0,0.121240045565182,0,0.120167107563699,0,0,0,0,0,0,0,0,0,0,0.358162158839319,0,0,0,0,0,0,0,0,0,-0.0284278997305779,0.0796473371776378,0,0.0845346916279956,0.0370780520989107,0,0,0,0,0.0148852476318908,0.025063736641177,0,0,0,0,0,0
X000553.SZ,0.39484589687476,0,0,0,0,0,0.00902194197364582,0,0,0,0,0,0.210168024089619,0,0,0,0,-0.0333865538911027,0,0,0,0,0,0,0,0,0,0,0.259077692588093,0,0,0.209905998853224,0,0,-0.0307996642774505,0.101423216657186,0,0,0,0,0,0,0,0,0.144254677126175,0,0,0,0,-0.0188042931770549,-0.0347241096542466,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,-0.019387434581951,0,0,0,0,0,0,0,0,0,0,0,0.094917562340428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442086240882803,0,0,0,0,0,0,0,0,0,0.339765478745974,0.40661499759241,0,0,0,-0.0128531894385701,-0.014245834214646,0,0,0,0,0,0
X002110.SZ,0,0,0,0.0126187007622095,0.467397914281933,-0.125284108233305,0,0,0,0,0,0,0,0.165273815146389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17103976187267,0,0,0,0,0,0,0.076430047561442,0,0.330642741391282,0,0,0.0896463074876093,0.0233485318947227,0.054947976085151,0,0,0,0,0,0
X600801.SH,0,0,-3.46944695195361e-18,0.487553238424678,0,0.140424498886236,0,0,0,0,0,0,0,0,0,0,0,0.429851530882521,0,0,0,0,0,0,0.0508606001671185,-0.0976498083482214,0,0,0,0,0,0,0,0,0.0318699742427329,0,0.0805765189916713,0,0,0,0,0,0,0,0,0.135902388223359,0,-0.343191665415762,0,-0.00121723476876296,0.02409999888098,0,-0.0275215423977806,0,0,0,0
X000786.SZ,0,0,0,0.381471861652267,0,0.0861945245324302,0,0,0,0,0,0,0,0.205710430042554,0,0,0,0,0,0,0.254502573843265,0.102546283791049,0,0,0.0696524113368421,0,0,0,0,0.217882021011484,0,0,0,0,0,0.068985635526755,0,0,0,0,0,0,-0.0843034688744752,0,0,0.0947787642581942,0,0,0,0.0374050146005529,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0352671816559281,0,0,0,0,0.0805724005000328,0,0,0,0,0.186241860098474,0,0,0.012612713898688,0,0.0425950260988173,0,0,0,0,0,0,0.0462129257317048,0.0430159098980014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636070975032991,0,0,0,0,0,-0.00533375016992155,-0.0113281632777485,0,0,0,0,0,0
X000883.SZ,0,0,0,0.03065899881017,0,0.0946173634908351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021543556492187,0,0,0,0.0029429903035187,0,0,0,0,0,0.131563835528934,0,0,0,0,0,0,0,0,0,0,0,0.0732382634128022,0,0,0,0,0,0,0.0141139093269582,0,0,0,0,0,0
X000629.SZ,0,0,-0.0668637036730215,0,0,0,0,0,0,0,0,-0.507307251544845,0,0,0,0,0,-0.00821050685072755,0,0,0,0.303976875260555,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136365463995202,0,0,0,0,0,0,-0.156565106650042,-0.0644788398172748,-0.281901829717155,0.0289607109152556,0,0,0,0.0193670286985009,0.126227864665538,0,0,0,0,0,0
X000301.SZ,-0.0714120978441135,-0.120155775592661,0,0,0,0.144641229552489,0,0,0,0,0,0,0,0,0,0,0,0,0.332269656893963,0,0,0,0,0,0.197879672666473,0.14784483962762,0,0,0,0,0.167061230707762,0,0,0,0,-0.142930213006779,0.0668191608377358,0,0,0,0,0,0,0.0347312231759617,-8.67361737988404e-19,0,0,0,0,0.0350665644758706,0.00395309338930916,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.114614133261249,0,0,0,0,0,0,0.308306242026597,0,0,0,0,0.00675499881448172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353581543104151,0.0228996343599893,0,0,0,0,0,0,0,-0.0311447628167669,0,0,0.0743502595738177,0,0,0,0,0,0.00868215799018314,0.0241341809734653,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.105058212394547,0.369930402611282,0,-0.546704258712759,0,0,0,0,0,0,0,0,0,0,0.0946024691056841,0,0,0.229214189177321,0,0,0,0,0,0,0,-0.0652137884021561,0,0,0,0,0.153807773024203,0,0,0,0,0,0,0,0,0,-0.0140481937429624,0,0,0,-0.0158937976440735,0.0167135033994867,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.166758008905211,0.104544605133748,-0.265630683731347,0,0,0,0,0,0,0,0,0,0,0,-0.261802031987309,0,0,0,0.50652302928798,0,-0.0980165954443362,0.284747068862225,0,0.091787921897854,0.433663448218683,0,0.0386887417643264,0,0.121503154319441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.518558723021338,0.0447957994431548,0.0360312932977059,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.307351418525255,0,0,0,0,0,0,0,0,0,0,0,0,0.225669430981916,0,0,0.0804333404288445,0,0,0,0,0,0.170780068526243,0,0,0,0,0,0.0277901527839389,0.234419346614741,0,0,0,0,0,0,0,0,0.0637509391943362,0,0.234687035080971,0,0,0,-0.022771165697161,-0.0257317112544394,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021897151718516,0,0,0,0,0.0416994904226145,0,0,0.0143553809502592,0,0,0,0,0,0,0,0,0,0,0,0.251754984881432,0.515910038645255,0.0345290827573266,0,0,0,0.0652995933355407,0,0,0,0.0112416549541089,0,0,0,0,0,-0.00738064083591626,-0.0168707399087387,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.13039498997864,0,0,0,0,0.210747462631747,0,0,0,0,0,0,0.0492478083620713,0,0,0,0,0,0,0.104872652618289,0,0,1.0842021724855e-19,0.0948263593577682,0.0175670422970615,0,0,0,0,0,0,0,0,0,0,0,0,0.00344039725845881,-0.0183338554484233,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.018366607352021,0,0,0.0356982746079449,0,0.0455286621079184,0,0,0,0,0,0,0.120382425653218,0.0349859420974025,0,0,0,0,0,0,0,0.0246199346047276,0,0,0.114378477500707,0.0864238715585295,0,0,0,0,-0.0802618710974946,0,0,0,0,0,0,0.0412715148817623,0,0,0,0,-0.0320844729503479,0.00631773625365193,0.0147223833536064,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.123069605983524,0,0,0,0,0.165994970422498,-0.0935740518683086,0.0688881265054064,-0.0668693436341179,-0.0504785691253684,0,0,-0.0237679971083346,-0.21770682600777,0,0,0.329686272493707,0,0,-8.67361737988404e-19,-0.175930547534728,0,0,0,-0.0414063305959847,0,0,0,0,0,0.0354356659944354,-0.0772432538986621,0,0,0,0,0,-0.0252123549693472,-0.101815145191973,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.814363982654855,0,0,0,0,0,0,0,0,0,0,0,0.641523385487646,0,0,0,0,-3.41975841221505,0,0,-1.24797274742892,0,1.0216365199927,0.0995553358950601,0.0408524728680187,0,0,0,1.61325968307803,0,-0.158628820632815,0,0,0,0,0,0,0,-1.2786575432933,0,0,0,7.81427518290238,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10204219446372,-0.422961371655997,0,0,1.26328402921763,0,0.138130280906424,0,0,0,0,0,0,0.166753317984758,-0.106272681510701,0,0,0,0,-1.70716537955251,-0.419109297815101,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0945482196082664,0,0,0,0,0.104124449216477,0,0,0,0,-0.00226806501736576,0,0,0.0574957615549666,0,0,0,0,0.108824476292854,0,0,0,0,0,0.00504134035774872,0,0,-0.076114589693126,0,0,0,0,0,0,-0.118340552578763,0.0243933497117936,0,0,0,0,8.67361737988404e-19,0,0.0116998988803488,-0.0550428303711897,-0.0298841619598921,0,0,0,0.00711752639355979,-0.00324453033319545,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0685995911245947,-0.0179796702101226,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.113136840348322,0,0,0,0,0,0,0,0.0748031244016577,0,0,0,0,-0.0201059186185695,0,0,0,0,0,0,0,0,0,0.0364564819341189,-0.0236519429519172,0,-0.0067462835671046,0,0,0,-0.00674708937512392,-0.0307533230433732,0,0,0,0,0,0
MKvol,0,-0.000199234749070673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159085555222906,0,0,0,0,0,0,0,0.00293585952255358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234618776467243,-1.0842021724855e-19,0,0,0.00178503463718395,0.00135690805954934,-0.000557119663438566,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445395787698998,0,0.00606575365248176,0,0,0,0,0,0,-0.0881432399504602,0,0,0,0,0.0329257210326526,0,0,0.0116434155571254,0,0,0,0,0,0,0,0.000987481758075471,0,-0.083589554771217,0,0,0,0,0.0230511453647869,-0.0221271809627776,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0125537579538736,0,0,0,0,0,0,0,0,0,0,0.0042749905093668,0,0,0,0,0,0,0,0.0352397315650422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171698289380043,0.0126498885160957,-0.0215866798072144,0,0,0,0,-0.00609175964209227,0,0,0,0,0.120101612680791,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.000946376649412504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106093976359355,0,0,0,0,0,-0.00441353652311224,0,0.00208139415335176,0,0.00918150364680468,0,0,0.00825163531166022,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140226445363061,0,0,0,0.002751873897893,-0.00675547174942413,0,0,0,0,0,0
