,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600801.SH,X600176.SH,X601898.SH,X600362.SH,X600010.SH,X601600.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600688.SH,X600027.SH,X600299.SH,X601992.SH,X002080.SZ,X600803.SH,X000932.SZ,X002466.SZ,X000301.SZ,X002353.SZ,X600219.SH,X600486.SH,X600529.SH,X000723.SZ,X002075.SZ,X000027.SZ,X002409.SZ,X600612.SH,X601158.SH,X600315.SH,X000878.SZ,X000898.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0109764080400218,0,0,0.0269744983171219,0,0,0,0,0,0.0270875801501569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279283867335807,0.00414692819283578,0,-0.0516279659881147,0,0,0,0,0,0,0,0.0859473173743522,0,0,0,-0.014955716037519,0.00931238952059928,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0373886319044373,0,0,0.0328939515915304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00652303056796446,0,0,0,0,0,0,0,0,0,0.0357554406762652,0.0715815053227148,0,0,0.0418980394583856,0,0.0130512766843496,0,0,0,0,0.00733845153573036,0.0759040043035722,0,0,-0.0050594140477037,0.0168306877429582,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0776559617592159,0,0,0,0,0,0,0,0,0,0,0,0.266268509046553,0.0362381820614098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011865179640376,0,0,0,0,0,0,0,0.0380234340075453,0,0,0,-0.00444928630366423,0.00838583259796751,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0710146515466533,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0294477630463113,0,0.103526092716824,0,0,0,0.162501786680059,0,0.145405079881608,0,0,0,0,0.0390593150161672,0,0,0,0,0,0,0,0.038966944184673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.175161296663437,0,0,0.10794505986682,0,0,0,0,0,-0.0249819218837617,0,0,0,0,0,0,0,0,0.43171183903724,0,0.033102879086316,0,0,0,0,0,0,0,0.0538062031676861,0,0,0.141890421847166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142567764209941,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0645775010210804,0,0,0,0,0,0,0,0,0,0,0.0887041010562628,0,0.0995021760066314,0,0,0,0,-0.00128126540512788,0,0,0,0,0,0.00264628037091462,0.152258485125762,0,0,0,0,0,0,0.0866126053949106,0,0,0.0596002643263139,0,0,0,-1.73472347597681e-18,0,0,-0.007844107474603,-0.00863255444230423,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0095879428389392,0,0,0.0575435780513905,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.444986733962447,0,0,0,0,0,0.00286816142156061,0,0,0,0,0.0389738023974763,0.047249260625843,0,0,0,0,0.0832405280140304,0,0,0,0,0,0,0.236751636769088,0,0.0108387042144113,0,0,0,0,0.00185838382170608,-0.0206228403613058,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0752307555480056,0,0,0,0,0,0.0773257303898215,0,0,0,0,0.254393354050649,0,0,0,0,0,0,0.0541780974465728,0,0.196158799528645,0,0.0849515129531943,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144644060289221,0,0,0.107579240165065,-0.0991864675529732,0,0.163091494235654,0,0,0,0,0.0498367964047315,-0.00939101920072648,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0582871163202416,0,0.115783395945335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706912694474095,0.0201521028421177,0,0,0,0,0.0085472607690429,-0.204530898386508,0,0,0,-3.46944695195361e-18,0,0.102307059534841,0,0,0,0,0,0.0115622805095855,0,0,0,0.0679260238471893,0.0131897773800573,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636836213729498,0,0,0,-0.083899189432459,0,0.147237266632546,0,0,0.122854525785713,0,0,0,0.0636913876442981,0,0,0.02331540350038,0,0,0,0.267030262888775,0,0,0,0,0,0,-0.0176041626981806,0,0,0,0,0.0367417284196599,0,0,0,0,0,0
