,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X600547.SH,X601600.SH,X601991.SH,X600027.SH,X600157.SH,X300072.SZ,X600362.SH,X600111.SH,X600886.SH,X601992.SH,X600489.SH,X600309.SH,X600660.SH,X600299.SH,X600623.SH,X002466.SZ,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000723.SZ,X000408.SZ,X000898.SZ,X600352.SH,X600583.SH,X000983.SZ,X000883.SZ,X600549.SH,X000539.SZ,X000027.SZ,X000959.SZ,X600176.SH,X002470.SZ,X000012.SZ,X600021.SH,X000630.SZ,X601699.SH,X002460.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0430291627190916,0.0136329881413695,0,0,0,0.0142691573948514,0,0,0,0,0,0,0.0108278939743742,0.0214217120305581,0.00320238121153087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103916273197658,0,0,0,0,0,0,0,-0.00619166173283342,0,0,-0.0112608443576726,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0621564852196082,0.0339060092927116,0,0,0,0,0,0,0.0100042196831949,0,0,0,0,-0.035598929713902,0,0,0,0,0,0,0.0355312387523339,0,0,0,0.0486590675286998,0,0.00876946509592465,0,0.0519848583653835,0,0.0263887344448184,0,0,0,0,0,0,0,0,0.00858785509390913,0,0,0,-0.00783753016099609,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.12389582032324,0.117676271646102,0,0,0,0,0,0,0.0142223772819995,0,0,0,0.0287825354724138,0,0.0301229596204987,0,0,0.035170998577737,0,0,-0.00565352336702535,0,0,0,0,0,0.0756934747699305,0,0,0,-0.00368622766521805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637433031810369,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.124955857305333,0,0.0933168432167641,0,0,0,0,0,0,0.033509010469289,0,0,0,0,0,0,0,0,-0.020669398204329,0,0,0,0,0,0,0.0610161790181831,0,0.18837491658295,0,0,0,0,0,0,0,-0.101148490952295,0,0,0,0,0,0.0611472027481064,0,0,-0.00754619068056762,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841169240773803,0.153743366026354,0,0,0,0,0,0,0,0,0,-0.0422057046642053,0,0.333828347382514,0,0,0,0,0,0,0,-0.0385262387284889,0,0,0,0,0.0564153124862234,0.0121250842182615,0,0,0.0420170551684866,0,0,0,-0.0190757223148102,-0.0142915197225925,0,-0.0261947007684071,0,0,0,0
X600585.SH,0,0,0,0,0.191861833826041,0,0,0,0,0.123579567399653,0,0,0,0,0,0,0,0,0,0,0.0239615070091457,0,0,0.257257011217515,0,0.208635361615842,0,0,-0.0712688615976336,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0398256487829281,0,0,0,0,0,-0.177831738223119,0,0,0,0,0,0,0.0231358699567377,0.0276764555405536,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0563293738871246,0,0,0,0,0.00360635381830974,0,0,0,0,0,0.038759130460023,0,0,0.0140530495866194,0,0,0,0,0,0,0,0,0,0,0,-0.0120579836229332,0.0295571454456474,0,0,0,-0.0131723692316578,0,0,0,0,-0.00546263823093862,0,0,0,-0.0831534686112598,0.0224524017163468,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.12590550819045,0,0,0,0,0,0,0.0369044928873368,0,0,0,0.0628251796044226,0.0101906205490677,0.0482533470968094,0,0,0.0979795475640195,0,0,0.0481820260067994,0,0,0,0.0390046612325333,0,0,0,0,0,-0.0398910889775669,0,0,0.0211236408727397,0,0,0,0,0,0.389189144027071,0,0,0,0.0157188507759949,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0993035759652259,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0692190164180519,0,0,0,0.105765596544254,0,0,0.0404041567952932,0,0,0,0,0,0.0424560528907829,0,0.128931904789179,0,0,0,0,0,0.0152935272119983,0.145490626203441,0.043032986271184,0,0,0.024745173489965,0.0589871731925985,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0651349324728564,0,0,0,0,0,0,0,0,0,0,-0.0952486015802063,0,0,0,0,0.0327631176661148,0,0,0,0.10127966801741,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.568241501456128,0,0.0151043048729635,0,0,0,0,0,0.0918284123758454,0,0,0,-0.0530398759450247,0.174248851654374,0,0,0.150921357090611,0,0,0,0,0,0
