,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X601898.SH,X600011.SH,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000877.SZ,X002271.SZ,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X600426.SH,X600176.SH,X600362.SH,X000629.SZ,X601991.SH,X600803.SH,X600027.SH,X000983.SZ,X000408.SZ,X600348.SH,X600096.SH,X000723.SZ,X600160.SH,X000786.SZ,X601699.SH,X300073.SZ,X600141.SH,X600219.SH,X002080.SZ,X002353.SZ,X600157.SH,X000933.SZ,X600549.SH,X600378.SH,X600295.SH,X000807.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0131295268899071,0,0,0,-0.0199624531196553,0,0,0,0,0,0,0,0,0,0,0,-0.048423821204666,0,0,0.284126394636207,0,0,0,0,0,-0.115434928717856,0.0599430197550657,0,0,0,-0.0114562117726824,0,0,0,-0.0648634190581431,0,0,0.15090146902754,0,-0.0260352503922948,0.00278585503891059,0,0,0,0,-0.0172937921858714,0,0
X601088.SH,0,0,0,0.0462530999141375,0.242293870290893,0.10841931669668,0,0,0.127176952795617,0,0,0.0770404772052054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806920838469291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332481680212413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.059665514106836,0,0,0,0,0,0,0,0.0258712743104109,0,0,0,0,0,0,0,0,0,0.0119133545259379,0,0,0,0,0.00196288148488673,0,0,0,0.0617106794892711,0,-0.0154089939572825,0,0,0,0.00192696422578208,0,0,0,0.0151724542913373,0,0,0,0,0,0,0,0,0,0,0.00105853155331,0,0,0,0,-0.0369141301214991,0,0
X600309.SH,0,0.122146671040044,0,0,2.71050543121376e-20,0,0,0,0,-0.0408441841404651,0.0350627270460642,0,0,0,0,0,0.0117415153860404,0,0,0,0,0,0,0.0698412803328843,0,0,-0.0133637671239475,0,0,0,0,0,-0.0177156187487102,0,0,0,0.0241588154384392,0,0,0,0,0,0.0442434282516638,0.140634605217613,0,0,0,0,0,0,0.0593702828238864,0,-4.33680868994202e-19,0,0,0,0,0,0
X600188.SH,0,0.00822359043047578,0,0,0,0,0,0,0,0,0.408923379067445,0,0,-0.0607312621351239,0,0,0,0,-0.0268400981361271,0,0,0,-1.73472347597681e-18,0,-0.0115291633812799,0,0.0325529791229909,0,0,0,0.0729142119404605,0,-1.73472347597681e-18,0,0,0,-0.00235740144245603,0.356575746038723,0,0,0,-3.46944695195361e-18,0,0,0,0.0305694063238883,0,0,0,0,0,-0.0891854205883777,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.569199167282801,0,0.107150789861026,0.0316242943164406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1560354634734,-0.036796555664009,0,-0.0312266781854247,0,0.094808268321433,0,0,0,0,0,0,0,0.30774022126533,0,0.0721322426546578,0,0,-0.00707638726734663,0,0,0,0,0,0,0.0664634462360787,0.00833399860352858,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.15135378541036,0,0,0.125451138518511,0,0,0,0,0,0,0,0,0,0.0961548380227363,0,0,0,0,0.0589265709004986,0,0,0,0,0,-0.00908385437580273,0,0,0.0018693686886251,0,0,0,0,0,0,0.123313777199528,0,-8.67361737988404e-19,0,0,0.257337008375756,0,0,0,0,0.214652684832481,0,-0.0464407400157725,-0.0476605670910558,0,0,0,0.0428164333336625,0,0
X600585.SH,0,0,0,0,0.092304862759239,0,-0.107485010287633,0,0,0,0.0511533601202762,0,0,0,0,0,0.0252517536733317,0,0,0,0,0,0,0,0,0,0.0209816612533278,0.273190764865724,0,0,0,0,0.0420254532135974,-2.71050543121376e-20,0,0,0.196128593078027,0,0,0,-0.0878209428333894,0,0.0168604324066302,0,0,0,0,0,0,0,0,0.018641649566152,0.00735322003424432,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.291946379033072,0,0,0,0.00500682284031891,0,0.0995644670381628,0,0,0,0.085397826475785,0,0,0,0,0,0.0830936787454515,0,0,0,0,0,0,0,0,0,0,0.0778937151831559,0,0,0,0,0,0,0,0.242487302178783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489226641685053,0,0
X000301.SZ,0,0,0,-0.0883249414764048,0,0,0,0,0,0,0,0,0,-0.101603116066179,0,0.0800344025028683,0.130986501930734,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0747480550834997,0.267022489050779,0.112473863058327,0,0,0,-0.0715031321664939,0,0,0,0,0.321577479913657,0,0,0,0,0,0,0,0,0,0,-0.0242113701450981,0,0,0,0.107922291526228,0,0
