,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X000708.SZ,X600660.SH,X601898.SH,X600362.SH,X600547.SH,X601600.SH,X600111.SH,X000786.SZ,X600010.SH,X000301.SZ,X600188.SH,X600886.SH,X002466.SZ,X600426.SH,X600011.SH,X600176.SH,X000932.SZ,X600803.SH,X601991.SH,X000898.SZ,X600801.SH,X600219.SH,X600352.SH,X600795.SH,X600489.SH,X000807.SZ,X000825.SZ,X000027.SZ,X600688.SH,X600315.SH,X600157.SH,X002080.SZ,X600516.SH,X601168.SH,X002353.SZ,X000723.SZ,X600808.SH,X600486.SH,X600027.SH,X600299.SH,X000630.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.357143566406539,0,0,0,0,0,0,0,0,0,0.0315739413220588,0,0,0,0,0,0,0,0,0.0177141183829679,0.0111138642726737,0,0,-0.0321727452881952,0,0,0,0,0,0.0117905642689102,0,0,0,1.73472347597681e-18,0,0,-0.00775659107773357,0,0,0,0,0.0645798944952664,0,0,0,0,0,0.00746160231765004,0,0,0,0.00100007155118379,0,0,0,0.00524153804646951,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0827811306299324,0,0,0,0,0.0274098945105944,0,0,0.0607212129796621,0,0,0,0,0.0666296308703826,0,0,0,0,-0.025129377532696,0.0571401575820582,0,0,0,0,0,0.177122864880351,0,0,0,0,0,0,0,0,0.0157590646431538,0,0,0,0,0,0,0.0627159078685204,0,-0.00351663649796149,-0.0131930408615733,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0784754861544047,0,0.0427523957177108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126461546408746,0,0,-0.00283635915294491,0,0,0.027915500693308,0,0,0,0,0.138283916733321,0,0.0158511688725267,0,0,0,0,0.0399686397181301,0.0460362698247576,0,0,0,0,0,0,0,0,0,0.0195055397677695,0,0,0,0,0.0188335954627667,0,0
X600309.SH,0,0,0,0,0,0,0.155919127125999,0,0,0,0,0.148673322862833,0,0,0.116537038107095,0.130636045460671,0,0,0,0,0,1.38777878078145e-17,0,0.0557924698043308,0,0,0,-0.149834687237266,0,0,0,0,0,0,0,0,0,0.146689156013373,0,0,0,0,0,0,0,0,0,0,0,0.0925380179214617,0,0,-0.0541298052492076,0,0,0,-1.35525271560688e-20,0,0
X600585.SH,0,0,0,0.0113883926127621,0,0,0,0,0.044681766096499,0,0,0,0,0,0,0,0,0,0.125680354973796,0,0,0.0476832202583457,0,0,0.0498884238537344,0,0,0,0.0411082608688471,0,0,0,0,0,0,0,0,0.0231046020853623,0,0,0.0318916593655693,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0178554366462852,0,0,-0.0262348608420331,0,0,0,-0.0185593341548246,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0325002325950759,0,0,0.0255840603976455,0,0,0,0.114681019186005,0,0.133601017900008,0,0,0,0.357870096458906,0,0,0.0300228202735361,0,0,0,0,0,0.0380375205280644,0.199424667474618,-0.0162555425070878,0,0,0,0,0,0,0,0,0.0784905175422153,0,0,0,0,0.00790926118787081,0,-0.0149515203584669,0,0,0,0,-0.00298029733544547,0,0
X002460.SZ,0,0,0,0.0453958294905235,0,0,0,0,0,0.0527043970306102,0,0.0209006103465548,0,0,0.0771427315903327,0.0787080790157293,0,0.231787954390832,0,0,0.426994275767039,0,0,0,0,0.0977446310722138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19953228449442,0,0,0,0,0,0,0,0,0,0,-0.00395640406108044,0,0
X002271.SZ,0,0,0,0,0,-0.124971307067314,0,0,0,0.0905822266921666,-0.053840512290107,0,0,0,0,0,-0.0645143382258385,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126010321385269,0,0,-0.0730186088283846,0,0,-0.030636898480333,0,0,0,0,-0.0628487440775993,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160136840511041,0,0,0,0,0,0,0,0,0,0,0,0,0.124794424546722,0,-0.250219674900465,0,0,0,0,0,0.0173228843070639,0,0.129846649876078,0,0,0,0.0465383058888418,0.0026587164693422,-8.67361737988404e-19,0,0,0,0.294270238178214,0,-0.323489927121438,0,0.0185305585228936,-0.0144113503621816,0,0,0,-0.0875524390449097,0,0
X600660.SH,0,0,0,0,0,0,0.177150183234804,0.316863779067649,0,0,0,0,0,0,0,0,0,0,0,0,0.0262360522618406,0,0,0.00743600725924771,0,0,0,0,0,0,0,0,0,0,0,-0.0741366462651389,0,0,0,0.0140188742988004,0,0,0,0,0,0.0887077541907791,0,0,0,0,0,0,-0.0098756973033818,0,0,0,-0.00827409676077092,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136371898050657,0,0.104554959793177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0930491654049834,0.0117500105525585,0,0.117528860633868,0,0,0,0.00778589350621308,0,0,0.0411091673268313,0,0,0,0.0439657467360686,0,0
X600362.SH,0,0,0,0,0,0,0.0762826687354329,0,0,0,0,0,0,0,0.00693669264779409,0,0,0.212445795061036,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0114323819774229,-0.0285445280449235,0,0,0,0,0,0.335145814611865,0,0,0,0,0,0,0.602325089359603,0,0,-0.0396008499050007,0,0,0,0,-0.0377109192605421,0,0
X600547.SH,0,0,0,-0.0176668142692615,0,0,0,0,0,0,0,0.0438373030927634,0,0,0.0734266995652582,0,0.11693731288907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169028313101177,0.172537310934452,0,0.0194749004877002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107297539223158,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111688626220873,0,0,0,0,0,0,0,0,0,0.101556552859901,0,0,0,0,0.0653588579323391,0,0,0,0.226426799962336,0,-0.0437015189521888,0,0,0,0,0,0.0457891755368176,0,0,0.0299638492591632,0,0,0,0.080836391633768,0.0620433895898695,0,0,-0.00605766038595225,0,0,0,-0.0163839197749459,0,0
X600111.SH,0,0,0,0.296884145778957,0,0,0.106281581279195,0,0.201968755564129,0,0.0301472844974347,0,0,0,0,0,0.547074515793571,0,0,0,0,0,0,0,0.0724433879902208,0,0,0,0.0584514655979281,0,0,0,0,-0.0944745589795685,-0.0921108019690959,0,0,0,0,8.67361737988404e-19,0.0912392746181312,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0196475852176798,0,0,0,-0.0461583390666082,0,0
X000786.SZ,0,0,0,0.143096998164646,0,0,0,0,-0.124836645799991,0,0,0,0,0,0,0,0,0,0.0197498270907079,0,3.46944695195361e-18,-0.0343351282412565,0,0,0.0915989065829941,0,-0.233790561012627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466018712406745,0.142869665140237,0,0,0,0,0,0,0,0,0,-0.0841942342455389,0,0,0,-0.0296571545733843,0,0
X600010.SH,0,0,0,-0.143432917208419,0,0,0.235515013093017,0,0.228503621292527,0,0.0642121564542546,0,0,0,0,0,0,0,0.0898897244162334,0,0,0,0,0,0,0,0,0.197651283180978,0,0,0,0,0,0,0,0.00571095669462713,0,0,0,-0.0589171520734032,0,0,0,0.033172396852422,0,0,0,0,0,0,0,-0.038141716126919,0,0,0,0,-0.0129236532964722,0,0
X000301.SZ,0,0,0,0,0,0,0.123553549517663,0,0,0,0,0,0,0,0.125145792308811,0,0,0,0,0,0,-1.38777878078145e-17,0,0.238066545474393,0,0.202486080604385,0,0,0,0,0,0,0,0,0,-0.0641524157528688,0,0,0,0,0.004657632040111,0,0,0,0,0,0,0,0,0.2025969701462,0,0.025422374063701,0,0,0,0,-0.0341655201541457,0,0
X600188.SH,0,0,0,0,0,0,-0.137250321517676,0,0,-0.0671947885453057,0.521745195425259,0.0727066649093493,0,0,0,0,0,-0.102235311062606,0,0,0,0,0,0,0.119871776376993,0,0,0,0,0,0,0,0,0,0,-0.122471539814278,0,0,0,0,0.127131229985591,0.235168769948667,0,0,-0.296846260504558,0,0,0,0,0,0,-0.0228366840487665,0,0,0,0,0.0245314126528193,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.00701369167282866,0,0.0146351795164862,0,-0.0616424557834561,0,0,0,6.93889390390723e-18,0.0390355549847878,0,0,0,0,0,0,0,0.164032262075561,0.0120366176107815,0.208697031173794,0,0,0,0,0,0,0,0,0,0,0.219293199182664,0,0,0.0178561134560539,0,0,0.0198539220652923,0,0,0,-0.0120198432797674,0,0
X002466.SZ,0,0,0,0,0,0,0.518581655019259,0,0,0,0,0,0,0,0,0,0,0,-0.24422578119575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730165863731703,0,0,0,0,0,0,0.0133131647183656,0,0,0.179438678090413,0,0,0,0,0,0.00757197188035574,0,0.101066461305188,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.200436155929238,0.129809678753156,0.099806543588123,0,0,0,0,0,0,0,0,0.129147816594889,0,0,0,0,0,0.109261772357967,-0.0266974858184625,0,-0.0366679293204489,0,0,0.095833885315262,0.232080559959401,0,0,0,0,0.0394806045165938,0,0.0261803647467968,0,0,0,0,0,-0.0612525515195515,-0.231192784890939,0,0,0,0,0.189542429915318,0,-0.0119119848362459,0,0,0,0,-0.0272020558253188,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0140945223689832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126447405622797,0,0,0,0,0.0436531112225279,0,0.111024859913667,0,0.115796822430466,0,0,0,0,0.0703446053725039,0,0,0,0,-0.0529929264666961,0,0,0,0,0,0.0143480959860139,0,0,0,0,-0.00480846538466773,0,0
X600176.SH,0,0,0,0.0700640904577096,0,0,0,0,0.0456374310149103,0.138849376052303,0,0,0,0,0,0,0,0,0,0,0,0.270915454393968,0,0,0,0,0,0,0,0,0,0,0,0.00976086134325456,0,-0.222809576125899,0,0,0,0.159813822896148,0.139449704481993,0,0.196044631806699,0,0,0.167388014851095,0,0,0,0,0,0,-0.0215540296012962,0,0,0,-0.00264422660438468,0,0
X000932.SZ,0,0,0,0,0,0,0.0204227574371188,0,0,0,-0.0366471973951501,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.651259041443952,0.533881550783435,0.0897043780445248,0,0,0,0,0,0.0563280215960636,0,-0.0545695093595601,0,-0.0207276148993392,0.0714876499382872,0,0,0,0,0,0,0,0,0,0,0,-0.0197576280523019,0,0,0,0.0407099819942541,0,0
X600803.SH,0,0,0,0,0,0,0.113775445980759,0,0,0,0,0,0,0,0,0.0995106222470412,0,0.0360403615949589,0,0,0.101293869822804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270504607508433,0,0,0.0436051722427194,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248904181049061,0,0
X601991.SH,0,0,0,0,0,0,-0.00631160837820343,0,0,-0.144228105149063,-0.0458633214901468,0,0,0,-0.034736194318299,0,0,0,0,0,0,0,0.280273028274075,0,0,0,0,0,0,0,0,0,0,0.117629117643086,0,0.211310153686637,0,0,0,0,0,0,0,0,0,-0.0621792328923903,0,0,0,0,0,0,0,0,0,0,-0.020465042354614,0,0
X000898.SZ,0,0,0,0,0,0.239502602528773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106692948000204,0,0,0,0,0,0,0,0,0.125838557946459,0.0751678560117633,-0.0941356877273545,0,0,0,0,0,0.0336858103453208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362762549912457,0,0
X600801.SH,0,0,0,0,0.243274386031552,0,0,0,0,0,0,0,0,0.145348549239911,0.00395246136368214,0,0.0575005852721895,0,0,0.0594584654809558,0,0,0,0,0.0799418218262761,0,0,0,0,0,0,0,0,0,0,0.0370704559437765,0,-0.00775969587725568,0,0,0,0,0,-0.00884237511692556,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151830738050957,0,0
