,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X601898.SH,X600011.SH,X600660.SH,X600111.SH,X002271.SZ,X000708.SZ,X600010.SH,X600547.SH,X000301.SZ,X601600.SH,X000877.SZ,X600886.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X601699.SH,X600027.SH,X600803.SH,X601991.SH,X000983.SZ,X000786.SZ,X600995.SH,X000629.SZ,X600160.SH,X600096.SH,X000408.SZ,X000723.SZ,X600219.SH,X002080.SZ,X600489.SH,X000807.SZ,X600378.SH,X000933.SZ,X600348.SH,X000630.SZ,X600141.SH,X600157.SH,X600688.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.619451261630614,0,0,0,0,0,0,0,0.320126853017249,0,0,0,0,0,0,0,0,0.0300003381831929,0,0,0,0,0,0,0,0,0,0.011030933919877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525841929793836,-0.0269615524152469,-0.0133127635163377,0,0,0,0,0,0
X601088.SH,0.00230661499833119,0,0,0,0.403099745405205,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228221147838317,0,0,0,0,0.0295155149426634,0,0.0669439492521306,0,-0.0186505290113484,0.142632692584812,0,0,0,0,-0.032989478178629,0,0,0.0948169212794166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00858610117168135,0,0,0,0,0,0,0
X600028.SH,0.57010421779208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172972762778428,0,0,0,0,0.00290675017852738,0,0,0,0,0.0686353465475167,0.0503903784846922,0,0,-0.000722917885142714,0,0,-0.0444370382636435,0,0.0871886611065208,0,0,0,0,0,0,0,0,0,0,-0.0284541834375514,0,0,3.75950947908496e-05,-0.00790962311218768,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165245876341691,0.0559465685254495,0,0,0,0,0.288450449162835,0,0,0,0.122488044312683,0,0,0,0.087170064434665,0,-0.107832386425967,-0.11503869943942,0,0,0,0,0,0,0.147307803379743,0,0,-0.210414771588112,0,0,0,0,0,0,-0.0107897794365958,-0.00998086828042461,0,0,0,0,0,0
X600188.SH,0,0.667392418999621,0,0,0,0,0,0,0,0,0.0234072130382859,0,0,0,-0.0952759572704703,0,0,0,0.126276712057076,0,0,0,0.0342195121524641,-0.0139095532259845,0,0,0.0235884903934612,0,0.0445437207931883,0,0.0758918917751676,0,0,0.058449226535148,0,0,-0.0753404076643902,0,0,0,0,0,0,0.262135718873143,0,0,-0.0588307416948359,0,0,0,0,0.00241370279271576,0.0627098611041274,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,-0.01482834490605,0,0,0,0,0,0,0,0.0928189222676459,0,0,0,0,0.138594284424305,0,0.0577730737097074,0,0,0,0,0,0,0.13945510380581,0,0.459394482359451,0,0,0,0,0,0,0,0.0256614427207167,0,0,0,0,0,0,0,0,0,0,0,0.00109504930871484,-0.0026648860207024,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.415724468515622,0,0.154053705736509,0,0,0,0,0,0,0,0,0.0052070761261112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601132311291402,0,0,0,0,0.0959824321939588,0,0,0,0,0,0,0,0,0,0,0,0.00416725863221416,0.031414135376773,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.636197269524333,0,0,0,0,0,0,0,0.159793830200409,0,0,0,0,0,0,0,0,0,0,0,0.0839435644609688,0,0,0,0.0197265208098313,-0.0999463713352277,0,0.126292097443183,-0.0313842315509379,0.192968422826341,0,0,0,0,0,0,0,0,0.0783517953550145,0,0,0,-0.07063277985189,0,-0.0141857706566011,-0.0202967882944429,-0.0428616489386642,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0880190161694205,0,-0.107692461181825,0,0,0,0.0406568697663487,0,0,0,0,0,0,0,0.346598088961778,0,0,0,0.190275660902425,0,0,0,0,0,0,0,0.0047949594432952,-0.0721757899805953,-0.0133810853121152,-0.0422139482517514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594350000464919,0.0928594463388002,0,-0.00647284342993673,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.494390388404648,0,0,0,0,0,0,0.0526190476410339,0,0,0,0,0,0,0,0,0,0,0,0.0332384857691745,-0.0593267596170297,0,0,3.46944695195361e-18,0,0.0729528645162812,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.112960726233558,0,0,0,0,0,0,0,0,0.0421021926379734,-0.0250368346126353,0,0,0,0,0,0,0
