,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X600886.SH,X601991.SH,X600362.SH,X600688.SH,X600188.SH,X600352.SH,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X000723.SZ,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X000786.SZ,X000709.SZ,X002460.SZ,X002466.SZ,X000629.SZ,X600299.SH,X000883.SZ,X600219.SH,X601158.SH,X002353.SZ,X000630.SZ,X600985.SH,X000553.SZ,X000401.SZ,X000027.SZ,X600583.SH,X601699.SH,X600426.SH,X000825.SZ,X600612.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143550719530356,0,0,0,0,0,0,0,0.00711498797706432,0,0,0,0,0,0,0,0,0,0.0560940092993329,0.0264678999361812,0.0607654975503839,0,0,0,0,0,0.0217895604311208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132239423332386,0.0068303467243967,0,0,0,0,0,0,0,0,0,0.0106007000780485,0.0313357364889952,0.0180547825194119,0,0,0,0,0,0,0,0,0.0861434955511603,0,0.00507858154459482,0.0930013560855892,0,0,0,0.0199813871949004,0,0,0,0,0,-0.021145520052573,0,0,0,0,-0.0162031222770896,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598727808592473,0,0.154868294068508,0.0095442828313032,0,0,0.0469158914468191,0,0.0152796941961606,0,0,0,0,0,0.0564338579398334,0,0,0.0159617433716084,0,0.188478387073042,0,0,0,0,-0.058394815930695,0,0,0,0,0,0,0.0421672282941674,0,0,0,0,0,-0.00841799441225172,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288377264962076,0,0.0718667215382309,0,0,0.0975654559363122,0,0,0,0,0,0,0,0,0,0,0,0,-0.014434743636635,0,0.104002982445293,0,0,0,0,0,0,0,0.0349264814600511,0,0,-0.00948295597650127,-0.0116612859423803,0,0,0,0.013188852491957,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351613259580243,0,0,0.179440750403222,0,0.0477813353651092,0,0,0,0,0,0,0,0,0.0875543187838154,0,0,0.0762360567581862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232095957439623,0,0,0,0,0.0243769836920654,0,0
X600309.SH,0,0,0,0.0358984175534915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29825070482186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539523006382438,0,0,0.0709941492553895,-0.0481805810873382,0,0,0,0,0,0.0960405441954126,0,0,-0.0114158471537023,0.0622435128066785,0,0,0,0.186299024415157,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0553000763260428,0,0,0,0,0,0,0,0,0,0,0,-0.309325571159254,0,0,0,0,0,0.730508055112981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233503387724051,0.0106860539763901,0,0,0,0,0,0,0.323288929490193,0,0,-0.0663042055320134,0.0619117038500199,0,0,0,-0.0662886624499088,0,0
X600011.SH,0,0,0,0,0,0.0160365643030498,0.00621647543148977,0,0.219673191104506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442296143401964,0.21224775277296,0,-0.192762439047655,0,0,0,0,0,0,0,0.254623935863873,0,0,0,0,0.119047564595542,0,0,-0.19310788922508,0,0,0,0,0,0,0,0,0,0.015962116243586,-0.0118873532924505,0,-0.232980560666499,0,-0.0115499675894016,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.247577943080279,0,0,0,0,0.172544696004215,0,0,0,0,0.0156080865088721,0.161036144896586,0,0.0216662654734568,0,0,0,0,0,0.00693908790518234,0,0,0.0452962972023225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385519366843509,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.171110185742849,0,0,0,0,0,0.109545503517994,0,0,0,0,0,0.0204486441827991,0,0.0163591607421767,0,0,0,0,0,0,0,0,0.0907129034615616,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.299655430168393,0,0,0,0,0,-0.0279921903849511,0,0,0,0.0239281338715469,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056272544327337,0,0,0,0,0,0,0,0,0,0,0,0.0428201926734322,0,0,0.163385616596084,0,0,0,0,0.28657564135822,0,0,0,0.00475903174505215,0,0,0,0,0.0265703385266744,0,0
X600660.SH,0,0,0,0,0,0.000671541213522273,0,0,0,0,0,0,0.0313777107754782,0,0,0,0,0.0191233587256052,0,0,0.132519858230719,0,0,0.0469730715040938,0,0.0858650767290888,0,0,0,0,0,0,0,0,0,0,0,0,0.0765655897864765,0,0,0.0506007695439402,0,0,0,0.0328478249142849,0,0,0,0,0,-0.00200401682669505,0,0,0,0,0.024784592821549,0,0
X600886.SH,0,0,0,0.15589804706962,0,0,0.0526126501814852,0,0,0,0,0,0,0,0,0,0,-0.131926543907065,0,0,0,0,0.0348555453709058,0.201881186734216,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0226184554005351,0,0,0,0,0,0.0815689500132775,0.16921049515077,0,0,0,0,0,0,0,0,0,0.0034516477949761,0.0204101229273136,0,0,0,0.00526071551623665,0,0
