,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600362.SH,X600688.SH,X600660.SH,X600795.SH,X300072.SZ,X002466.SZ,X600547.SH,X000898.SZ,X601992.SH,X601991.SH,X600886.SH,X600516.SH,X600176.SH,X600111.SH,X000709.SZ,X000786.SZ,X600157.SH,X601699.SH,X600352.SH,X002460.SZ,X600027.SH,X000825.SZ,X000553.SZ,X600808.SH,X000983.SZ,X002271.SZ,X000959.SZ,X600489.SH,X000792.SZ,X600299.SH,X000830.SZ,X600219.SH,X600583.SH,X601158.SH,X000408.SZ,X000883.SZ,X000630.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0.432304103150895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159962983464124,0,0.040668420402618,0,0,0,0,0,0,0,0.1304039979325,0,0,0,0,0,0,0.0531003791145015,0.0108157653735017,3.46944695195361e-18,0.0257874845050157,0,0,0,0,0.44674859032081,0,0,0,-0.0477629928907883,0,0,0,0,0,0
X600688.SH,0,0.378690841211525,4.33680868994202e-19,0,-0.128551234296933,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0921405880548205,0,0,0.0174621606483279,0,0,0,0.113427756342208,0,0.0541182407660762,0,-0.0377108890996978,0,0,0,0,0,0,0,0,0,0,0.0220782334895193,0,0.129559569317835,0,0,0,0,0,0,-0.0168435094698072,0.00088270585567043,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.132004998834816,-0.0326497708309645,0,0,0,0,0,0,-0.0564523681762336,0,0,0.0827733735294843,0.15018302110814,0,0,0,0,0,0,0,0,0,0.0663314997781634,0,0,0.386435981938462,0,0,0,0.049833322118698,1.73472347597681e-18,0,0,0,0,0,0,0.000560125342933918,0,0.00381407370733759,-0.0275470163118113,-0.0824907659699585,0,0,0,0,0
X600795.SH,0,0.117457041801357,0,0.101222051611746,0,0.291905180544875,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0171667665887093,-0.0214737278560575,0,0,0,0,0,0,0.0517510308138102,0,-0.0882914187571103,0,0,0,0.0201563531807537,0,0.135326418075829,0.0662854018855795,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0129592894130587,0.0302246834680282,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215036190640517,0,0,0,0.143764654973474,0,0,0.0217652959197223,0,0,0,0,0,0.106291216467697,0,0,0,0,0,0,0,0,0.0996210485973403,0,0.0419783378558913,0,0,0,0,0.171344536107416,0,0.00299423212367848,-0.0105768136207345,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0412840301310281,0,-0.0196334802861744,0,0,0,-0.0749620040570677,0,0,0,0,0,0,0,0,0,0,0.0784430305363466,0.0153230513262338,0,0,0,0,0.0628586020735099,0,0.761131329452394,0,0,0.0556536097861976,-0.0905448852409451,0,0,0,0,0,0,0.0222330594537715,0,0,0,0,0,0,-0.0876080509882137,0,-0.015681691311574,0.0314206828563187,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218774163781264,-0.0380262224415913,0,0,0,0,0,0,0,0,0,0.0179866673035897,0,0,0,0,0,0,0,-0.060611945886708,0,0,0,0.653019719967963,0,-0.0182644133740132,-0.0472587452283082,0,0,0,0,0,0,-0.0288375799535939,0,0.000650198786011609,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.265048287108279,0,0,0,0,0,0,0.0398071664670575,0,0,0,0,0,0,0,0,0,0,-0.0249338491873077,0,0.17115388187008,0,0,0,0,0,0,0,0,0,0.298932117214008,0,0,0,0,0.0785414807492403,0,-0.0165752677645407,0,0,0,0,0,0,0,0,-0.00441206639676011,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0823093338782642,0,0,0,0,0,0,0,0,0,0.251016540574773,0,0,0,0,0.10237500961523,0,0,0,0,0,0,0,0,0,0,0,0.063893924559859,0,0,0,0,0,0,0.243582162469027,0,0,0,0.0126608366572132,0,0,0,0,0.0468838905472225,0,0.00213041334244297,0.00376297775599644,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0604204318651319,0,0,0.0173879082709045,0,0,0,0,0,0,0,0.0300438932286041,0,0,0.143882582134916,0,0,0.060456257606531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909477950889989,0,0,-0.0222344097288699,0,0,0,0,0,0,0,0,0.0466334950057719,0,-0.0306096952829465,0.0117822144949068,0,0,0,0,0,0
X600886.SH,0,0.104859147588734,0,0,-0.00971018770515135,0,-0.0594310772976207,0,0,0,0,0,0,0,0.0392222096972082,0,0,0,0.00186031568616783,0,0,-0.0615451922945228,0,-0.0981095044585807,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-1.73472347597681e-18,0,0,0,0.0805175525233828,0,0,0,0,0,0,-0.0254100335996356,0,0,0.0623216751864977,0,-0.0219734096773385,0,0,0,0,0,0,0
X600516.SH,0,0,0,0.0563115254752897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375902634916661,0,-0.131849926438029,0,0,0,0,0,0,0.289799092673123,0,0,0,0,0,0.0337435367836591,0,0,0,0,0,0,0,0,0.16857105043782,0,-0.0684062904129761,0.0166702034594886,0,0,0,0,0,0
X600176.SH,0,0,0,0.169175242941703,0,0,0,0,0,0,0.216512554289413,0,0.321208651457486,0,0,0,0,0,0,0,0,0,0,0,0,0.452003447012318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113469595587717,0,0.146664689818313,0,0,0,0,-0.166027266595923,0,-0.0287152614639098,-0.0242797340275557,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0116749655659809,0,0.139612805924284,0,0,0,0,0,0,0.131494268381358,0,0,0,0.0611921107787985,0,0,0,0,0,0,0.010215481424487,0.0456152706185091,0,0.152248706017088,0.0523790027531584,0.112653958003118,0,0,0,0,0.230571749238585,0,0,0,0,0,0,0,0,0.041783420411966,0,-0.0159845233066978,0,0,0,0,0,0,0
X000709.SZ,0,-0.0877761504461892,0,0,0,0,0,0,0.0838952810006821,0,0,0,0,0,0,0,0,0.0725347728958233,0,0,0,0,0,0.0187530006073108,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.129843405675321,0,0,0.0621299226619646,0,0,0,0,0,0,0,0.0189740137836405,0,0,0,0,-0.00517585632606318,0.00236039372454439,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.281666612445818,0,0.210641129063508,0,0.0918038968525933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318078381071784,0,0,0,0,0,0.0944066451410202,-0.0473939262402856,0,0.0208448193584825,0.106418750847724,0,-0.151150104141286,0.407272224905251,0,0,0,0,0.0159663465790477,0,0,0,0,0,0,-0.022016924440134,0,-0.0724694300247019,0.082039923671384,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478818773724793,0.0139489348936142,-0.0304431343769145,0,0,0,0,0,0,0.0396618495727161,0,0,0,0,0,0.0019303975674522,0,0,-0.00229940313351621,0,0,0,0,0,0.020058270079508,0,-0.00723080094008448,0,0,0,0,0,0,0,0,-0.0124763153515124,0.0201420728448679,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.255285597206372,0,0.044556561737068,0,0,0,0,0,0,0,0,0,0,0.0322927297018208,0,0,0,0,0,0,0,0,0,0,0,0,0.467835239825073,0,0,0,-0.0238205109833892,0,0,0,0,0,0,0,0,0.125723425903289,0,-0.0427491184693743,0.0476021982024576,0,0,0,0,0,0
X600352.SH,0,0,-0.355907992692248,0,0.107973063077615,0,0,0,0.360139017232204,0,0,0,0,0,0,0,-0.0982751043112403,0,0,0,0,0,0,0,0,0,0,-0.0603467724683648,0,0,0,0,0,0,-0.106283227944825,0,0,0,0,0.0625353520741104,0.0806404580424243,0,0,0,0.152771378802489,0,-3.46944695195361e-18,0.060567032511483,0,0.0196654123791042,-0.0260491784036064,0,0,0,0,0,0
X002460.SZ,0,0.0942564303567788,0,0,0,0.266837228232227,0,0,0,0,0,0,0,0,-0.117038158844864,0.772429510206982,0,0,0,0,0,-0.0435781791420639,-0.108464542384665,0,0,0,0,0,0,0,0,0.261085872357858,0,0,0,0,0,0,0,0,0.0728212442851037,0,0,0,0,0,0,0.0260422816834366,0,0,-0.036308851961601,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.111403288637117,0,0.306797796922818,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.00406626550777826,0,0,0,0,0,0,0,0.0284784322685653,0,0,0,0,0.114557162405216,0,0,0,-0.0237832376645907,0,0.0399921772343705,0,0,0,0,0.162029401548619,0,-0.0423621590091133,0,0.0193794191691958,-0.0113586070940738,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.175251189963199,0,0,0,0,0,0,-0.0988972881397336,0,0,0,6.93889390390723e-18,0,0,0,0,0.0275911844316769,0.18130924970387,0,0.0187463233122392,0,0,0.0854937944769844,0,0,0,0,0.616098644012288,0,0,0,0,0,0,0.0178984460590163,0,0,0,0,0,0,0,0,-0.020975412064766,0.0285649380461565,0,0,0,0,0,0
X000553.SZ,0,0,-0.0463779946802314,0,0,0.140525378299915,0,0,0,0,-0.0152934936278878,0,0,0,0,0,0,0,0,0,0,0.176569893720997,0.117998851696479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932478414147373,0,0.248990263196531,0,0.211662489842513,0,0.120954809082331,0,0,0,0,0.0328365122690431,0,0.0213704592180015,-0.0316676355583273,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0171688732337353,0,0,0,0.18282720549855,0,0,0,0,0,0,0,0,0.342599899558338,0,0,0,0,0,0.282171869167652,0,0.0408560410823422,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0386622362992252,0,-0.0807484729140199,0,0,0,0,0,0,0.0899071310600849,0,-2.16840434497101e-19,0.0118712256508869,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.194147005715886,0,0,0,0.304946872449524,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444503743583847,0,0,0,0,0.291283275894651,0,0,0,0,0,0,0,0,0,0,0.0485060011913814,0,0,0,0.0268584340365594,0,0,0,0,0,0,0.0134428133635764,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.115744081255965,0,0,0,0,0,0,0,0,0.0175821251183297,0,0,0,0.166248764059449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080269560894309,0,0,0,0.0533883857174919,0,0,0,0,-0.0536243197881104,0.0422322185387958,0,0,0,0,0,0
X000959.SZ,0,0,0,0.0198440633590857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296540815146306,0,0,0.610081799574681,-0.026463502656225,0,0,0,0,0,0,0.0117580916772754,0.084466307571236,0.0215356714867044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302439342351093,0.0340994105204689,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.165698479637004,0,0,0,0,0,0.395091301083019,0,0,0,0,0.0106403596730688,0,0,0,0.0273144897819245,0,-0.0191450683332959,0,0,0,0.0033417837738159,0.0608796112800259,0,0,0,0,0,0.0517605326618754,0,0,0,0,0,0,0,0,0.00739082838927048,0,-0.00428501224689827,-0.0113956674583311,0,0,0,0,0,0
X000792.SZ,0,0,-0.378693456444742,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154785309367323,0,0,0,0,0,0,0.854159433963435,0,0.0440582941350664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549543940643634,0,0,0,0,0,0,-0.0127603097180317,-0.0152445211088493,0,0,0,0,0,0
X600299.SH,0,0,-0.0794531783119426,0,0,0,-0.245983876814368,0,0,0.328653707451565,0,0,0,0,0,0.118884380716381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527737428983373,0.21239903521597,0,0,0,0,0.0384642675265995,0,0,0,0,0.141032009343787,0,0,0,0,-0.00937490058838316,-0.2921664776805,0.00120419815247416,2.16840434497101e-19,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,-0.45972609344299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376814982394679,0,0,0.528844677248179,0,0,0.329991277467803,0,0,0,0,0,-0.0807116432307254,0.118346969604992,0,0,0.115271822622659,0,0,0,0,0,0,0,0,0.505001195093657,0,0.0607658798208698,0,0,0.448623238230134,0,0,0,0
X600219.SH,0,0,0,0.104583556255975,0,0,0,0,0.0535563018850757,0,0.0457661059558148,0,0,0,0,0,0,0,0.104621417260304,0,0,0.0819266198898461,0,0,0,-0.0509858828958934,0,0,-0.0500660237218297,0,0,0,0,0,0,0,0,0,0.136301787250955,0,-0.000166907587763608,0,0,0,0,0,0,0,0,0.00143906917736245,-0.00625984577520854,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24543714855786,0,0,0,0.0353001133508151,0,0,0,0.130930386863887,0.00408100323353758,0,0,0,0,0,0,0,0,0.0590697657771858,0,0.0313119653686291,0,0,0,0.160587534327269,0,0,0,0,0,0,0,0,0,0,0,-0.00795277616632426,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043491921727492,0,0,0.0117601900433187,0,0,0,-0.0144380657235977,0,0.0338254003039694,0,0,0,0.0995669603042202,0.113851825285658,0,0,0,0,0,0,0.0475998142514529,-0.0116472666758171,0,0,0,0,0,0,0,0,0.00334476121340037,0.00332151018687132,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.16105033087094,0,0,0.0833667448304041,0,0,0,0,0,0.0162391258042416,0.0405225536540011,0,0,0,0,0,0,0,0,0,0,0,0,0.0443705058127804,0,0,0.158273022020704,0,0,0,0,0,0,0,0,0.179257963353737,0,-0.009679979128519,0.0227343844937691,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013455713184087,0,0.0331690765618913,0,0,0,0,0,0.110345078612577,0,0,0,0,0,0.000174077148873887,0,0,0,0.0280192096457426,-0.00278099484493059,0,0,0,0.0571516265294237,0,0,0.0797699551552367,0,0,0.00772272405540641,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.203131104998276,0,0,0,0.0432283659239728,0.0272646199390726,0,0,0,0,0,0.0120166921407029,0,0.0288819709535358,0,0,0,0.059379223425044,0,0,0,0,0.0664448864400009,0,0,0,0,0,0.0578426098965994,-0.0486150334751607,0.00124368272407682,0,0,0,0,0,0,0,0,-0.00327666270565472,-0.00419709306473474,0,0,0,0,0,0
X002110.SZ,0,0,0,0.185450782714125,0.100320231170319,0,0,0,0,0,0,0,0.189871570101277,0,0,0.188888404385342,0,0,0,0,0,0.0468867930222302,0,0,0,0.0434078917432506,0,0,0,0.236366184241514,0,0,0,0.408759500456364,0,0,0,0,-0.265414239779632,0.180442848665534,0.151808418272544,0,0,0,0,0,0,0,0,0.092651663811893,-0.0783194172509611,0,0,0,0,0,0
Change_TY3M,0,-0.226195315880459,-0.0224743295794193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513724121679521,0,0,0,0,0,-0.00224594480770482,0.0156676872455507,0,0,0,0,0,0,0.0226933831172099,0,0,0,0,0.0181689426998705,0,0,0,-0.266434789320175,0,0,-0.0242185796148111,0,-0.02483272433684,-0.0130309292386525,-0.130129936369239,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.554501383597585,0,0,0,0,0,0,0,0.0835697372534857,0,0,0,0,0,0,0,0,0,1.36402656174245,0,0,0,0,0,0
TED,0,0,0,0,0,0,-0.0801549071551378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349537854361816,0,0,0,0,0,0,0,0,-0.151463207444391,0,0,0,0,0,-0.071879525021211,0,0,0,0,0,-0.0535745641105797,0,0,-0.134132337559159,0,0.505961120908837,0,0,0,0,-2.78409226385709,0,0
RealEstate_excess,0,0,0,0.282258716540174,0,0,0,0,0,0,-0.0794278157515107,0,0,-0.0506285254874429,0,0,0,0,0.129252326834626,0,0,0.189713769218166,0,0,0,0,0,-0.0812845751494307,-0.0743297998555971,0,0,0,-0.0972773971012545,0,0,0,0,0,0,0,0.0201687829281564,0,-0.0280725666772582,0,0,0,0,0.0486160690413776,0,-0.0385053736442458,0.0220439817370817,0,0,0,0,0,0
MKreturn,0,0.16922260626422,0,0,0,0,0,0,0,0,0,0,-0.205665009224101,0,0,-0.0362381743270796,0,0,0,0,0,0,-0.0921865585049193,-0.0680737688837602,0,0.116060931469485,0,0,0,0,0,0,-0.0160888431320877,0,0,0.0702555663025804,0,0,-0.0111109312215432,0,0.0270345535656331,0,-0.017820730182579,0,0,0,0,0,0,-0.0173257132604942,0,0,0,0,0,0,0
MKvol,0,-0.000581202034364357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000876941344604552,0.00185179677234858,0,0,0.000103294649928503,0,-0.000626422832899013,0,-0.000227369172117947,0,0,0,0,0,0,0,0,-0.000402286423430448,-0.00137242632311282,0,0,0,0,0,0,0,0,0,-0.00293181107127971,0.00633444258262624,0,0,0,-0.000875045293200874,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01145261923182,0,0,0,0,0,0,0,0,-0.0318667718975228,0,0,0.032669894919889,0,0,0,0,0,0,0,0,0,-0.0183095043298231,-0.0367450038444068,0.00512816518566286,0,0,0,0,0,0,0,0,0.0410400851527395,-0.0629464513293896,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00203589757741593,0,0,0,0,-0.00963972046277627,0,0,0,0,0,0,0.00574480642343757,0,0,0,0,0.00701033135144306,0.00516776548058979,0,0,0.0145001333600334,0,0,-0.0141860093447946,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,-0.00151636441091201,0,-0.0211947584510141,0.0375653618493481,0.00465049659813913,0,0,0,0,0
CarbonVol_Hubei,0,0.003538647431378,0,0.000276471326323351,0.0088694366617322,0,0,-0.0313165310358531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00239191139165415,0,0,0,0,0.00485618804347401,2.0738506497382e-05,-0.00132371850425132,0,0,-0.00214460793433727,0,0,0,0,0,0,0,0.00116576265319747,0,0,0,0,0,0,-0.00399829291665142,0,0,-0.0212581862854857,0,0,0,0.0532316057631362,0,0
