,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X002466.SZ,X600111.SH,X600362.SH,X601991.SH,X600188.SH,X300072.SZ,X600660.SH,X600547.SH,X600516.SH,X600886.SH,X002460.SZ,X000709.SZ,X000898.SZ,X600027.SH,X600157.SH,X600339.SH,X000959.SZ,X600489.SH,X600808.SH,X600219.SH,X600352.SH,X601158.SH,X600549.SH,X000553.SZ,X000723.SZ,X002092.SZ,X600008.SH,X000630.SZ,X000883.SZ,X000408.SZ,X000983.SZ,X002271.SZ,X000792.SZ,X600299.SH,X600176.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310948471594591,0,0,0,0,0,0,0,0,0.450675703302223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249578156247666,0.123433859691752,0,0,0,0.13921795907115,0,0,0,0,0,0,0,-0.0122722646311036,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.343051968362288,0,0,0,0,0,0,0,0,0,0.109356723433241,0,0,0.0774625353114877,0,0.0330539426190785,0.195885974111337,0,0.0734062673449846,0,0,0,0,0,0,0,0,0,0,0,0.00262958326070063,0.10259167625522,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458988980242908,-0.00132439503611404,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0399353976541847,0,0.226883053498538,0,0,0,0,0.0933812906390602,0,0,0.276488178734732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701329484147733,0,0.000894977494630915,0,0.202457381817357,0,0,0.0130932210790818,0,0,0,0,0.0754874737483013,0,-0.0127801086541079,-0.00769825205646934,0,0,0,0,0,0
X601991.SH,0,0,0,0.0808680207031249,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051934728369984,0,0,0,0,0,0,0.0147691489806421,0.0580068036486346,0,0,0,0.200685029027082,0,0,0.0128384179135729,0,0,0,0.0982476617116897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847153301532002,-0.016080048935415,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0729165465334626,0.0817216719050448,0,0,0,0,0,0,0.096456175137742,0,0,0,0,0,0,0,0.0679257242874322,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.000709198130079282,0,0,0,0,0.341411255393651,0,0,0,0,0.264119804615747,0,-0.0137391428723321,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.0382122563514799,0,0.400541747285349,0,-1.8397475161457,-0.135846919253774,0,0,0,0,0,0.147129231917608,-0.0384998155621321,0,0,0,0,0,0,0,0,-1.15340778726761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135283695751618,0.440319994953099,0,0,0.308028266616679,0,-0.0293398984117962,0.131451014652071,0,0,0,0.434987963729601,0,0
X600660.SH,0,0,0,0,0,0,0,0.0773852392863272,0.0396236538357498,0,0,0,0,0.0137136147638072,-0.0561614260480042,0,0,0.0163302214602113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072188601546682,0,0,0,0.0650455270944006,0.0313742790379256,0.21298161715789,0,0,0,0,0,0.0168417588967683,-0.0112713061161061,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0249016676509877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153049517681626,0,0,0,0,0,0,0.552671465017957,0,0,0,0,0,-0.010119876527258,0,0,0,0,0,0,0.0308991131974984,0,0,0,0,0,0,-0.00506780863446802,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,-0.580416300304386,0.246816877221125,0,0.172506501917629,0,0,0,0,0,0,0,0,0,0,0,0,0.406837223271014,0,0.233645584829057,0,0,0,0,0,0,0,0,0,0.222648663080692,0,0,-0.324678889512146,0,0,0,0,0,0,0,0,0,0,0,-0.0158628606356785,-0.0220747718602969,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.132257973126524,0,0.0824140735409507,0,0.00959172122799309,0,0,0,0,0,0,0,0,0,0,0.0166502191224368,0,0,0,0,0,-0.0778886452232885,0,0,0,0,0,0,-0.0218494416894088,0,0,0,0,0,0,0,0,0,0,0,0.0560068535109354,0,0,0,0,0,0.00378601201612938,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.108042880797692,0,0.159230469406196,0,0,0,0,0,0,0.732870241999637,0.18264562581171,0,0,0,0,0,0,0,0,0,0,-0.0333536207469689,0,0,0,0,0,0,0,0,0,0,0.0954223219739366,-0.0634443787824418,0,0,0,0,0.183483199542949,0,0,-0.117191872330779,0,0,0,0,0,0.00561136565457358,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.021745613158528,0,0,0,0,0,0,0,0,0.0770679615303551,0,0,0,0,0,0,0.0356231813809553,0,0,0,0,0,0,0.0425677002689627,0.16552181681677,0,0.122423257216548,0,0,0,0.0417026546219099,0.036174581906063,0,0.150828788620601,0.150753689274474,0,0,0,0.1347429866887,0,0,0,0,0,0,-0.00253487245568695,0.013466226938774,0,0,0,0,0,0
X000898.SZ,0,0,0,0.142678432855982,0,0,0,0.134486827896149,0,0,0,0,0,0,0,0.0598885879899919,0,0,0,0,0,0.0194673704561606,0,0,0,0,0,0,0,0,0,0.456330206224982,0,0,0,0.00259104252668799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223343929434541,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.028180135550374,0,0,0,0,0,0,0,0,0.0144063155586843,0,-0.0377461787645256,0,0,0.0315812889151525,0.12547517201562,0,0,0,0,0,0,0,0,0,0,0,0.0154385770310464,0,0,0,0,0,0,0,0,0.0637181885254755,0,0,0,-0.00437727388727849,0.0205624635581332,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0495703761358725,0,0.0795627324654473,0,0,0,0,0.0895572208038807,0,0,0,0,0,0,0,0,0,0.0287582527737733,0,0,0,0,0,0,0.0461591203028858,0,0,0,0,0,0.0729935781805693,0,0,0,0,0,0,0,0.0503383418866312,0.126959312250065,0,0,0,-0.00763654840318355,0.0150693720594858,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879947647915257,0,0,0,0,0,0,0,0,0,0,0.0683488220247366,0,0,0,0,0,0,0.0117534688984492,0,0,0,0.0552557610560905,0,0,0,0.153884005004891,0,0,0,0.0582549729851139,0,0,0,0,0,0,0,0.0155266221827318,0,0,0,0.991032789930004,0,0
X000959.SZ,0,0,0,0.00430478286817237,0,0,0,0,0,0,0,0,0,0,0,0,0.0690657698141131,0,0,0,0,0,0,-0.0320163967787087,0,0.0243509857081106,0,0,0,0,0,0.226493418033112,0,0,0,0,0,0,0,0.0122391340498344,0,0,0,0,0,0.220870240187062,0,0.319061104319267,0,0,-0.00452498827680574,0.0182130179330835,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0605149041883408,0,0,0,0,0,0,0,0,0,0.318868571816951,-0.0145590935935001,0,0,0.053507268187293,0,0,0,0,0,0,0,0,0,0,0,0.0450466048565919,0,0,0,0,0,0,0,0.00157274981315074,0,0,0,0.111674952772531,0,-0.0142609692311486,0.0117238443019566,0,0,0,0,0,0
X600808.SH,0,0,0,0.170500187298051,0,0,0,0.15983654075114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32635588765527,0,0,0,0,0,0,0.0139695658600268,0,0.164676937620454,0,0,0,-0.210318328768108,0,0,0,0,0,0.149432919009543,0,-0.0225148153711095,0.00840293286782019,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.442208058555145,0,0,0,0,0,0,0.0675598430283063,0.00975390257535665,0,0.00343978862873313,0,-0.0207571809845567,0,0,0,-0.0374269381037635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596701925050938,0,0,0,0,0,0,0,0,0,0,0,-0.0190797340831683,0.020009772089539,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267770378849389,0,0,0,0,0,0,0,0,0,0.0850981125146191,0,0,0,0,0,0,0,0,0,0,0.0943878744196331,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019761619087049,-0.000583425626331764,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.00908179933435823,0,0,0,0,0,0,0,0,0,0,-0.0101540969044153,0,-0.00704845736089983,0.0298057938920439,0,0,0,0,0,0.0315738123606506,0.0411363920548298,0,0,0,0,0.0932385701998659,0,0,0.0397527028302042,0,0,0,0,0.0840362859825384,-8.67361737988404e-19,0.014352665640812,0,0,0,0.00399686333716393,0.00896104032900137,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.199013377590975,0,0.237229406518176,0,0,0,0,0,0,0.397416421002534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872862651519631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958731433092176,0.103533140793957,0,0,0.0248114685475263,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,-0.0456160209042573,0,0,0,0,-0.0221198507906212,0.0810552504582612,0,0,0,-0.0292835865878407,-0.0657406480559444,0,0,0,0,0.0998544419832142,0,0,0,0,0.0424893085029288,0,0,0,0,0,0,0,-0.093591641757451,0,0,0,0,0,0,0,0,0.419567321107682,0.1072455058568,-0.0201582367183222,0,-0.0188794042315834,0.0338505395212065,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.0790662534276745,0,0,0,0,0,0,0,0,0,-0.0518047125525521,0.0892775135122307,0,0,0,-0.174768336388024,0.0318849799968622,0,0,0,0.159379501547356,0,0,0,0,0,0,0,0,0,0,0.0982874254490862,0,0,-0.0386872912763013,0.183937008455475,0,0,0,0,-0.0202715192828308,0,-0.0217357501189827,0.047821169994314,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,-0.297795655553422,0.170044077204974,0,0,0,0,0,-0.0601255451346938,0,0,0,0,0,0,0.29374738196335,0,0.0306206782753987,0.31440265078936,0,0,0,0,0.173597189483405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451079061037229,0,-0.0280633231599975,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,-0.0652327312512528,0,0,0,0.519944177518441,0,0,0.238462469154696,0,0,0,0,0,-0.0171494344723973,0,0,0,0,0,0,0,0,0.0565199029019639,0,0,0.0447504475767915,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.248318667963452,0,0,0,-0.0100023282898274,0.0074429738673254,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0472778878137015,0,0,0,0,0,0,0.0298936026466291,0.444981198005712,0,0.0214216407499223,0,0,0,0,0,0.00827586416547746,0,0,0,0,0,0,0,0.128359255841307,0,0,0,0.0243852078236521,0,0,0,0.016110152573889,0,0,0,0,0,0.0182992457078373,0,0,0,0,-0.00325846279700886,0.0139412494353957,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668367093651651,0,0,0,0,0.000561793210245545,0,0.0388576176493008,0,0.0812727822503871,0.116707699613833,0,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,2.16840434497101e-19,0.158842386800352,0,0,0,-0.010203084077413,0.00288577756247685,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125333295364351,0,0,0,0,0,0,0.0338014675710572,0,-0.0314137791285946,0,0,0,0,0.0552718251313953,0,-0.014479003714788,0,0,0,0,0,0,0,-0.0816927532174349,0,0,0,0,0.00272336703825418,0.184878842813287,0,0,0,0,0.195222798336172,-0.0040106707239355,0.0205797507911584,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129338668897758,0,0,0,0,0,0.0703524419940545,0,0,0.273777383541689,0,0,0,0.119724045119564,0,0,0.16909882816663,0,0,0,0.12064226681556,0,0,0,0,0,0,0,0,0,0,0,0,0.285040821474876,0,-0.00833732485947154,0.00638825513731971,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0711900173783466,0,0,0,0.314758485735225,0,0,0,0,0,0,0,0,0,0,0.00777001660267689,0,-0.143650189780656,0,0,0,0,0,0,0,0,-0.0861120758152232,0,0,-0.021410443938009,0,0,0,0.0198588915495819,0,0,0,0,0.188831024755984,-0.218945823617985,0,0,0,0,0,0,0,-0.0351274975240682,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.147389552429928,0,0,0.232247933076174,0,0,0,0,0.278881268745154,0,0,0.0115546855490836,0,0,0.155259227859864,0,0,0.00587480104983815,0,0.333126097038833,0,0,0,0,0,0,0,0,0,0,0.0147487746515109,0,0,0,0,0,0.346755178443686,0,0,0,-0.00842386292361128,0.0273884875272828,-0.124086775730716,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.216469043904966,0,-0.00548643137517194,0.0175933773559254,0,0,0,0,0,0,-0.207026049088212,0,0,0,0,0,0,-0.0284359835778395,0,0,0,0,0,0,0,0.113380128245773,0,0,0.148206539054862,0,0,0,0,0,0.38232384673306,0,0,0,0,-0.0146990066173998,0.0582352136874515,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0494395979545267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816269572491271,0,0,0,0.145172016353866,0,0,0,0,0,0,0.177353209918139,0.0669382251070123,0,0,0,0,0,0.0121340936258627,-0.0191708186883426,0.137531521186053,0,0,0,-0.047269203218856,0,0.00922132172455307,-0.00360587362135308,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375241539682,0,0,0,-0.0103092214553085,0,0,0,0,0,0,0,0,0,0.182148780389207,0,0,0,0,0,0,0.0640049868444223,0,0,0,0,0.298566179047088,0,0,0,0,0,0,-0.00779278929822409,-0.00413885277610162,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.112602311491503,0,-0.0238822456330626,0,0,0.0268968463507206,0,0,0,0,0,0,0,-0.104668437577104,0,0,0,0,0,0,0,0,0,-0.0676799888212846,0,0,0,0,0,0.0426879106717826,0,0,0,0,0.057524416576565,0,0.100923090719604,0.107889408827377,0,0,0,0,0.0166995518983741,-0.076941323649465,0,0,0,0,0,0
Slope,0,0,0,0,0.0953746760985857,0,0,0,0,0,0,0,0,0,0.472613457189817,0,0,0,0,0,0,0,1.75890042587146,-0.375437992105956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890737323760267,-0.450958227957536,0,0,0,0,0,0,0,2.07769452883523,0,0,0,6.08861290316418,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.191314686907474,-0.0514119061022477,0,0,-0.945620927577275,0,0,0,0.714553847485047,0,0,0.0347936741255314,0,-0.252068615156378,0,0,0,0,0,0,0,0.678601498714836,0,0,0,0.300705403271372,0,0,-0.449254605530447,0.0953875888071147,0,0,0,0,0,0,0,0,0,0,0.20598883910201,0,0,0,0,-4.34584455180858,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0637160050396191,0,0,0,0,0,0,0,0.0184344675824553,0,0,-0.118982658162688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439158853437949,0,0,0,-0.0226141290672885,-0.0859141922420767,0.295840302415346,0,0,0,0,0.0272521258594067,-0.00768760243102494,0.0130861464848187,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0176422913649029,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0527618087216675,0,0,-0.0254167760883967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871534118929242,0,0,0,-0.00919448728429616,0,0,0,0,0,0,-0.00204252865735507,0.00554891517734218,0.0244777502426992,0,0,0,0,0
MKvol,0,0,0,0,-0.000532046698273622,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,-0.000132405001364732,0,0.00014122674377653,0,0,0,0,0,0,0,0,0,0.00107132406931326,0,0,0,0,0.000386963271298267,0,0,0,0,0,0,0,0,0.000949669706989593,0,0,-2.48621412259767e-05,0,-0.0010239442835171,0.00101470418912365,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0670730029774811,0,0,0,0,0,0,0,0.121822574477193,0,0,0,0,0.0338943670188942,0,0,-0.208483312443868,0,0.221035071043775,0,0,0,0,0,0,0.0356861169967108,-0.161472102177915,0,0,0,0,0,0,0,-0.083336441455215,0,0,0,0.0214881487141334,0,0.0293664379896419,-0.0477088811898777,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00463834965638723,0,0,0,0,0,0,0,0.00754757268373567,0,0,0,0,0.00775033290756297,0,0,0,0,0,0,0,0,0,0,0,0.00658140783834608,-0.00881558973843205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231145503130388,-0.00656323313752534,0,0,0,0.0994768201580546,0,0
CarbonVol_Hubei,0,0,0,0,-0.0054790348198205,0,0,0,0,0,-0.0023815907559645,0,0,0,-0.00333625810850002,0,0,0.00446920859976904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00991481614001965,0,0,-0.00897704984298789,0.00109309897278106,0,0,0,0,0.00790505791216544,0,0.00730413885573715,-0.0084545544624217,0,0,0,0.022135395980326,-0.00271074126947854,0.0114054167207147,0,0,0,0,0,0
