,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X000708.SZ,X600660.SH,X601600.SH,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X600886.SH,X600426.SH,X000983.SZ,X600795.SH,X601699.SH,X600362.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X600160.SH,X000786.SZ,X600995.SH,X000629.SZ,X000807.SZ,X600096.SH,X000408.SZ,X000933.SZ,X600219.SH,X600489.SH,X600378.SH,X000723.SZ,X600141.SH,X000831.SZ,X600348.SH,X000932.SZ,X002080.SZ,X600801.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0631704721840559,0,-0.048176236028632,0.0629654380920484,0,0.142761555341578,0,0.0381457422858745,0,0,0,0,0.014891569619712,0,0.00781963956397973,0,0,0,0,0,-0.0102119379903901,0,0,0,0,0,0,0,0,0,-0.0128439247441593,0,0,0,0,0,0,0,0.0814553925690683,0,0.00265087760847021,0.0080188390077148,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0367443074839527,0,0,0,0,0,0,0.148797525627025,0,-0.00128757746757186,0,0,0,0,0,0,0,0,0.0112593852952655,0,0,0.124396993159582,0,0,0.0673180196614453,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,-0.0497905561018552,0,0,-0.0325353108959444,0.0148496819367513,0,0,0,0,0,-0.0182290523710224,0.0327454781625164,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0767956982413279,0,0,0,-0.0155973318131807,0,0,0.0688294979382166,0,0,0,0,0.0950626467770255,0,0.0447315265409191,0,0,0.0469351411530776,0,0,0,0,0,0,0,0,0.0385358332864783,0,0,0,0,0,0,0,0,0,0,-0.00683994330353299,0,0,0,0,0.036014607486286,0,0,0,0,0,0.0110076937725567,-0.0351225448920749,0,0,0,0,0
X600309.SH,0,0,0,0,-0.11818768191126,0,0,0,0,0.0579082354131791,-0.110736647616222,0,0,0.2030093643835,0,0.0703459071023422,0,0.163172461325172,0,-2.16840434497101e-19,0,0,0.240831857389149,0,0,0,0,0,0,0,-0.053866216631493,0,0.0952320503215192,-0.0607629704497732,0,0,0,0,0,0,0,0,0,0,0,0,0.520947588663023,0,0,0,0,0.0205712515518075,-0.0191870628045694,0,0,0,0,0,0
X600188.SH,0,0,0,-0.22209982021928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654753042418987,0,0,0.197874970541827,0.13956276897697,0,0,0.276483609953548,0,0,0,0.103447021505834,0,0,0,0,0,0,0,0,0,-0.0974262329614045,0,-0.00167015422308705,0,0,0,0,0.486104882950574,0,-0.00771130471045838,-0.0106622458685158,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0231686089515651,0,0,0,0,0,0,0,0,0.0819682331294641,0,-0.0283787780140958,0,0,0.014635279121111,0.327244819233829,0,0,0.0120390012767169,0.0399487864193547,0,0,0.0203116540543051,0,0,-0.0285840289365396,0,0,0.126685867677057,0,0,0,-0.0558003410583562,0,0.0754406940357515,0,0,0,0,0,0,0,0,0,0.174215588438248,0,0,-0.00204661735678806,0.00999890437628001,0,0,0,0,0,0
X600019.SH,0,0,0.14064157954913,0,0.0242768980335579,0,0,0,0,0,0,0.0410760081373056,0,0,0,0,0.0944711098176216,0,0.22287966505769,0,0,0,0,0,0,0.0437046563550033,0,0.232904286261189,0,0,0,0,3.46944695195361e-18,-0.0484998905076634,-0.0245101975358308,0,0,0,0,0,0,0.0142911770792017,0,0.0738474831366523,0,0,0.176497668518438,0,0,0,0,0.0109989227492411,-0.019318546214303,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0060692575710296,0,0,0,0.598426648780603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450668062369218,0,0,0,0,0,-0.0492004100251657,0,-0.0289983879842856,-0.0399469834002802,0,0,0,0,0.188205494285686,0,0,0.0332229122163678,0,0,0,0,0,0,0.028931435284492,0,0,0,0.00952239883299267,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.0435279006838429,0,0,0.560109710256101,0,0.0649663759959995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745540306230896,0,0,0,0,0,-0.0266943335186911,0,0.0428842485045749,0,0,0,0.165327240894812,0.0424296729811424,0,0,0,0,0.103727965396463,0,0,0,0,0,0,-0.127654830810934,0,-0.017180317907744,0,0.00186878777414564,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0322628323281769,0,0,0,0.314500828716406,0.172613988405654,0,0,0,0.0232452705237277,0,0,-1.73472347597681e-18,0,0,0,0.14651234927737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722716845079543,0,0,0,0,0,0,0.0550232392681071,0,0,0,0,0.0256965373463605,-0.00347659800169603,0,-0.155751793357597,0,0,0,0,0
