,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600111.SH,X000792.SZ,X600019.SH,X002466.SZ,X600011.SH,X600010.SH,X000877.SZ,X600188.SH,X002271.SZ,X600660.SH,X000301.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X000723.SZ,X600176.SH,X600426.SH,X000408.SZ,X002080.SZ,X000786.SZ,X601991.SH,X600219.SH,X600803.SH,X600795.SH,X002326.SZ,X600027.SH,X300037.SZ,X600399.SH,X300073.SZ,X600688.SH,X600516.SH,X000831.SZ,X600141.SH,X600486.SH,X600157.SH,X000959.SZ,X000825.SZ,X600801.SH,X600352.SH,X600489.SH,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.425302166512612,0,0,0,0,0,0.0398210358208102,0,0,0,0.0179298264766126,0,0.0011223977184422,-0.0201849037377115,0,0.058559497766706,0,0,0.0510557912170999,0,0,0,0.0172230587721136,0,0.0324661984049514,0,0,0,0,0,0,0,0,0.122423036976584,0,0,0,0.0606780993832222,0.0881278609880282,0,0,0,0,0,0,0,0,0,0,0,-0.00944612218201785,0,0,0,0,-0.0663270300630985,0,0
X600028.SH,0.0935204612586248,0,0,0,0,0,0,0,0,-0.00106482895911896,0,0,0,0.0719926974910087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108790163434709,0,0,0.024375085633122,0,0,0,0.05724498256796,0,-4.33680868994202e-19,0,0,0.111010395104214,0,0,0.0974878009404344,0,0,0,0,-0.0261311298246153,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.127305162604066,0.0441297357465936,0,0,0.356407283323797,0,0,0,0,0,0,0,0,0,0.110008928604922,0,0,0,0,0,-0.0881677273096236,0,0,0,0,0,0,0,0,0.125406692412761,0,0,0.141536124201435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0.00638341876439136,0,0,0,0,0,0,0,0.00691287425527854,-0.00833905174689716,-0.106826774302008,0.0764784108953867,0,0.0543743078111985,0,0.112066560218126,0,0.101207043381217,0,0,0,0,0,0,0,0.014613616020442,0,0.134107361935259,0.0432635941903844,0,0,0,0,-0.0644259727367019,0,0,0,0,0,-0.0375692745040772,0,0,0,0,0,0,0,0,0,0,0.0916393041723967,0,0.00445996554510394,0,0,0,-0.0270187297254133,0,0
X600585.SH,0,0,0,0,0,0.060788004143936,0,0,0,0.0639519136784467,0,0,0.128251496288696,0.10391969852675,0,0,0,0,0,0,0,0,0,0,0.167762510292577,0,0.0161992909294118,-0.0179137545776239,0.110352053640668,0,0,0,0,-0.0529977218001908,0,0,0,0,0,0,-0.140666498914512,0,0,0,0,0,0.320646412765618,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.548462944314703,0,0,0,-0.0370630443425155,0,0.529139940208153,0,0,0,0,0.0748818616901018,0,0,-0.0276455889591362,0,0,0.0310213017966238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251364355356727,0,0,0,0,0,0,0,0,0,-0.00294132959023703,-0.0100575406669342,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.285739042005987,0,0.212979310157365,0,0,0.0996101888762981,0,0.0990499759954423,0,0,0,0,0,0,0,0,0.0554038220647097,0,0,0,0,0,-0.0858040165880077,0,0,0,0,0.119500316861405,0.078212178876709,0,0,0.132116187085966,0,0,0,0,0,0,0,0,0,0,-0.00447166048261384,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.261825215893515,0,0,0.208163612449459,0,0,0,0,0,0,0.177240671521504,0,0,0,0,0,0,0,0,0,0.314021206304162,0,0,-0.192290561890268,0,0,0,0,0,0,0,0,0,0.0177489498530345,0.0789658577714281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0413848945652755,0.0636639808394128,0,0.146391779166348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243369570416687,0,0,0,0,0,0,0.0155205225583396,-0.0196679134914486,0,0.0555013119936751,0,0,0,0,0.124222527400918,0,0.178389968275437,0,0,0.0114483680213337,0,-0.0228432746430777,-0.00288072890677801,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.472109772654153,0,0.212084978268318,0,0,0,0,0,-0.0302591933348678,0,0,0,0,0,0,0,0,0,0,0,0,0.0898308370628031,0.0606828920998282,0,0,0,0,0,0,-0.0268340466251562,0,0,0.104556343124023,0,0,0.15856898634177,0,0,0,0.0414049821495477,0,0,0,0,0.0852758100015918,-0.0905492946229673,0.0368350452925225,0,0,0,0,0,0,0
