,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600299.SH,X000792.SZ,X600188.SH,X601158.SH,X600160.SH,X600623.SH,X600309.SH,X000883.SZ,X600583.SH,X600660.SH,X000539.SZ,X000027.SZ,X600352.SH,X000898.SZ,X002466.SZ,X000709.SZ,X600098.SH,X000630.SZ,X002470.SZ,X600021.SH,X000629.SZ,X600578.SH,X600547.SH,X000060.SZ,X600489.SH,X002004.SZ,X000012.SZ,X600022.SH,X600315.SH,X300072.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252427501781752,0.260594164022702,0,0,0,-1.73472347597681e-18,0,0.0632569067358325,0.0112117090158189,0.0349104308316127,0,0,0,0,0,0.0654860206832816,0,0,0.00540001230198708,0,0.168212601073633,0,0,0,0,0,0,0.179473910530722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132287444720009,0,0.0574707380622579,0,0,0.0258342241442761,0,0,0,0,0,0,0.00370125249513056,0,0,0,0,0.0786107737440702,0,0,0.123321155002972,0,0,0,0,0,0,0.0563547797830715,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.101549510624089,0,0,0,0,0,0,0,0,0.0331285360824505,0,0.0368973757043022,0,0,0,0,0,0,0,0.103625755170019,0,0.0179082200880575,0,0.0617485049952214,0,0,0.0498119638724162,0,0,0,0,0,0,0.0206369705217539,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.610295298633759,0,0,0,0,0,0,0.0307893445645694,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00793659066627623,0,0,0,0,0,0,0,0,0,0.280343691368387,0.116483571281945,0.00293639456061464,0,0,0,0,0,0,0,-0.00476916641836413,0.0125611233936464,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0746443831663961,0,0,0.224058912691287,0,0,0,0,0,0,0,0.0256325258321856,0.108639914266101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187927367975448,0,0,0,0.083303348818159,0,0,0.100206558690536,0.0578169355118587,0,0,0,0,0,-0.0253357265688118,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.302607761867832,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0650601808675502,1.38777878078145e-17,0.127182798213076,0,0,0,0,0.04235251268621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332986513080798,0,0.00125010929779038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0155499012298709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140729083307397,0,0,0,0,0,0,0.193866905801422,0,0.265965446125468,0.116592869537226,0,0.0283019891364964,0,0,0,0.0467768854273203,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420256514320168,-0.0374393967623103,0,0.00396783742064168,0,0,0.243471767507907,0,0.282486706080713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665755966220538,0.0877050126502159,0,0.0898596107225482,0.196988517195596,0,-0.076865425194696,0,0,0,0.0329566629708196,0.0188891482865252,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275274769338384,0,0,0,-0.0378197077044232,0.232121783316018,0.121717122857697,0,0,0,0,6.93889390390723e-18,0,0,0.205798549648194,0.0664222722162613,0,0,0,0,0,0,0,0,0,0,0.114683644507636,0,0,0,0,0,-0.03035299603959,0.0778156309210548,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.367057562924705,0,0,0,0,0,0,0,0,0,0.0234331099668061,0,0.175673155021557,0,0,0.0431030655763253,0,0,0,0,0,0,0,0,0,0,0,0,0.0217262495924967,0,0,0,0,0,0.214189005335529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.162853797751087,0,0,0,0,0.145510398087143,0,0.0703414420367811,-0.0702450621659005,0,0,0,0,0,0,0,0,0,0.250529820551056,0,0,0,0,0.267387101770489,0,0,0,0,0,0,0.0279857405067666,0,0,0,0,0,0,0,0,-0.0589027551654223,-0.0144154605452304,0,0.272694818417651,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342893795138503,0,0,0,0,0.116122682955531,0,0,0,0,0,0.129643853827748,-0.127362643020337,0,0.239636636429334,0,0.104277506861532,0,0,0,0.00819318361945916,0,-0.0870941619550001,0,0,0.138651312819844,0,0,-0.0364844039263249,0,0,0,0.0535233311910654,-0.0231736473221406,0,0,0,-0.357111806760908,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964615233732008,0.289421193538157,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.213328382830691,0,0,0,0,0,0,0,-0.315890152398978,0,0,0.214789082943763,0,0.074330288337896,0,0.517379315048274,0,0,0,4.33680868994202e-19,0,0,0,-0.0124490058767443,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208756682259766,0.0149966803566361,0,0.0686962864390161,0.00654735516649457,0,0,0,0,0,0,0.156037964337222,0,0,0,0.141279429786982,0.0274742401550365,0,0.0206124069981034,0,0,0,0,0.00992772663151459,0,0.00287380396883263,0.0289717999632636,0,0,0,0,0,-0.0147450605302332,0.0212078948585496,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356214057408032,0,0,0,0.0114607643487492,0,0,0,0,0,0,0,0,0,0,0,0.176806816265334,0,0.0282200934853206,0.036160267750855,0.0505099477979688,0,0,0.0971437958526968,0,0.0112849119844482,0.121085800531643,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0.0314203399850041,0,0,0,0,0.0289954334585948,0,0,0,0,0,0,0,0.00476932093464429,0,0,-0.0336436516031638,0,0,0,0,0,0,0,0,0,0,0.347528287326279,0,0,0,0,0,0.0512622122994835,0,0,0,0,0,0.16112399517361,0,0,0.0568055372853082,0,0,0,0,0,0.0377627715312356,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147719048153537,0,0,0,0,0,0,0,0,0,0,0,0,0.217461829430176,0,-0.0394970215507998,0,0,-0.0164627582243601,0.0624095417584505,0,0,0,0,0,0,0.0807656760747374,0,0,0,0,0,0,0.0268112309591585,0,0,0,0,0.00908538020797665,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0902688354360197,0,0,0,0.111295080569424,0,0,0.0139728936390228,0,0,0,0,0,0.093648859708905,0,0.0470020279671829,0,0,0,0,0,0,0.0387072100415695,-8.67361737988404e-19,0,0,0,0.116172366590465,0,0,0.146673160094684,0,0,0,0,0,0,0.0602700097360672,0,0,0,0,0,0,-0.00955417445698916,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133528978982007,0,0,0,0,0,0,0.135907099971886,0.00374983125423055,0,0,0,0,0,0,0,0,0,0,0.1736902723892,0,0,0.141659883647194,0,0,0,0,0,0.132830599174009,0.179282330911844,0,0,0,0,0,-0.0206484665979613,0.0158358532929744,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.235732190591445,0,0,0,0,0,0,0,0.107638064165813,0,0,0.10851404890376,0,0,0,0,0,0,0,0,0,0.0758018252062998,0,0.127405295404015,0,0,0,0,0,0,0,0,0,0.0562658788828961,0,0,0,0,0,0.0426798737905647,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.160326343423273,0,0,0,0.0344781173949001,0,0,0,0,0,0.0578897809954527,0.000565308201307201,0,0,0,0,0,0,0.134419193575959,0,0,0,0,0,0,0,0,0.0499950775209795,0,0,0.0548155754792152,0,0,0,0.0444418275033878,0,0,0,0,0.0112240950155222,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.0608791982316913,0,0,0,0,0,0,0,-0.0453016287714621,0,-0.060550429032687,-0.284557906695165,0,0.398870900420588,0,0,0.0237985865095629,0,0,0,0,-0.108207121922392,0,0,0,0,0,0,0.201063481458835,0,0,0,0,0,0,0,0,0,0.0767558246643387,0.295573914233445,0,0,0.0818798895186853,0,0.0924120306439167,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.315442734468146,0,0.220874097962796,0,0,0,0,0,0.053127542055979,0,0,0,0,0.00514616321217816,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0148680124874537,0,0,0,0,0,0,0,0,0.0401199907711546,0,0,0,0,0,0,0,0,0.00518963993758396,0.00662428855295503,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979687774601895,0,0,0,0,0,0.240507364131106,0.176670136738311,0.111046714126993,0,0,0,0,0,0.030860709961442,0.0520153680823167,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0873366240537464,0,0,0,0,0,0,-0.0292357474293252,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278919334257736,0,0,-0.0859166573830225,0,0,0,0,0.257714011564682,0,0,0,0.170752090089467,0,0,0,0,0,-0.0309335744085597,0,-0.147642267071232,0,0,0,0,0,0,0.157427056682573,0,0.223433026221001,0,0,0,0,0,-0.0136613476870866,-0.0432747493143093,0.0132272462040143,3.46944695195361e-18,0,0,-0.0397463764912078,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0345027983523707,0,0,0.0435934734332291,0.0526222541867318,0.252293572222438,0,0.0637304535839466,0.0994576837775572,0,0.0553925758923746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000620155822178631,0,0,0,0,0.0410088051414758,0,0,0.0989428445858912,0.062917121082022,0,0,0,0,0,0,0.00517441797539635,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.116610821748134,0,0,0,0.245680417076978,0,0,0,0,0.090743762117237,0,0.0232756917818741,0,0,0,0,0,0.0416945397435111,0.00196775547489298,0.0522090828522682,0,0.00910240971244478,0,0.188091104432269,0,0,0,0,0,0,0.0576546384194079,0,0,0,0,0,0,0,0,0,-0.00258404187776203,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.248106793080472,0,0,0,0,0.289738024284748,0,0,0,0,0,0,0.0404367516021332,0.0242062512062059,0,0,0,0,0,0,0,0,0,0,0,0,0.0694311876189983,0,0,0.144283143184776,0,0,0,0,0,0,0,0,0,0,-0.070697765545963,0.0619189930760026,0,0,0,0,0.0647908254135597,-0.0928872654652692,0,0,0,0.171130332258875,0,0
X600578.SH,0,0,0,0,-0.0755616406744111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510918600350784,0.0941738378748161,0,0.0459753061450336,0,0,0,0.051275170109569,0,0,0,0,0.0878689974669895,0,0.112665048236363,0,0,0,0,0.0826525429678089,0,0,0,0,0,0,0,0,0.00365239686533361,-0.0136374587299488,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241217417639036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449959528226299,0,0,0,0,0,0,-0.02075474299428,0,-0.0591916103013914,0,0,0.0509547129550249,0.563643727205908,0,0,0,0,0,0,0,-0.0104225370973724,0.0110119961461218,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186068715535335,0,0.103014276655842,0.289836981065991,0,0,0.0796150260542412,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.164295829764518,0,3.46944695195361e-18,0.110784710706995,0,0,0.02642145871125,0,0,0,0,0,0,0.072732692207171,0,0.378682777080984,0,0,-0.0168875620877678,0.0408718698240208,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0400801079549228,0,0,0.208957852588229,0,0.0365666660346536,0,0.0468017925729891,0,0.0737814906223231,0.0272008483562654,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265623669918582,0,0,0,0.0221085754130538,0,0,0,0,0,0,0.0131520390197056,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163556734672494,0,0,0,0,0,-6.93889390390723e-18,0.329897501194397,0,0,0.0746198609082632,0,0,0.153907028942982,0,0,0.00936346135501497,0,0,0.127966683026032,0.0315400248256897,0,0,0,-0.0853158217033517,0,0,0,0,0,0,0.378923276359593,0,-0.0546933974517314,0,0.0421401992314705,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423053778932292,1.73472347597681e-18,0,0,0,0,0.325739435527602,0.169057615048025,0,0,0.0023547785339315,0,0,0,0.0620319051513803,0,0.0807894185327616,0,0,0,0,0,0,0,0,0.219551681282458,0,0,0,0,0,0,0.00988916050185362,-0.0243691120847739,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0.199275945792249,0,0,0,0.12949443976432,0,0,0,0,0,0,0,0.0115315825571863,0,0,0,0,0,0,0,0,0.0748764866727027,0,0.0418879394719273,0,0,0.0901713113174775,0.0633432676555084,0,0,0.161657086942941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113398429600564,0.0191055822365933,0.135534847122374,0.0997472224992461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720551307811312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205191121350533,-0.0366042270203312,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811186045062728,0,0,0,-0.320984962684235,0,0.0842058329095098,0,0,0,0,0,0,0,0,0.134488186749707,0,0.0320303347614843,0,0,0,0,0,0.10983490322375,0,0,0.233686043247465,0,0.284600303868979,0,0,0,0,0,0,-0.0263267175103336,0.046527166874763,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.157878922499011,0,0,0,0,0,0.0717180022126225,0,0,0,0,0,0,0,0,0,0,0,0,0.148681577521025,0,0,0.0404730582650342,0,0.000746902209335749,0,0,1.0842021724855e-19,0,0,0.0239623425686958,0,0.0830948909521097,0.117315412240534,0,0,0,0,0,-0.0174211532765556,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978515462117904,0.0610818530555854,0,-0.0360759446416497,0,0,-0.0490783551318228,0,0,0,0,0,0,0,0,0,0,0,0.0574719552196429,0,0,0,0,0,-0.0309490695439081,0,0,0.06429748512814,0,0,0.106190656163168,0,0,0,-0.0100793982724823,0.00132642532021937,0,0.151655471647877,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0909748700366337,0,0,0,0,0,0,-0.0937172277697516,0,0,0,0.292544814153757,0,0,0,0,0,-0.297262536589285,0,0,0,0.198462620044472,0,-0.362024103231721,0,0,0,0.313997776243482,0,0,0,0,0.216132595351933,0.154652788320151,0,0,0,0,0,0,0.239613528878883,0,0,0,2.55944917693711,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139270078334799,0.117820883869943,0,-0.0396064145433626,0,0,0,0,0,0,0,0,0,-0.211798277206203,0,0,0.035378114981561,0.0524638436269383,0,0,0,0.130943165636056,0,0,0,0,0,0,0,-0.17905855712211,-0.782004367028773,0.501632276805959,0,0,0,0,2.65332927468649,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.609170690807216,0,-0.147973419207357,0,0,0,0,0,0,0,0,0,0.493430337081262,0,0,0,-0.00554351070300497,0,0,0.107913401635913,0,0,0.159039139475616,0,0.076755256941134,0.094013526736073,0,-0.188676381456441,0,0,0.165276742796196,0,0,0,0.00384954222584354,0.0589936558984905,0,0.10727434165723,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569905724913898,0,0,0.121395848326177,0,0,0.123083595666245,0,0,-0.143256814104134,0,0,-0.377939767363614,0,-0.0233208828893225,0,0,0,2.16840434497101e-19,0,0.0370689636432932,0,0,0,0,0,0.107933927242196,0,0,0,0,0,0.0105481150357804,-0.0038241532931993,0.294847947500716,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00932207684954835,0,0,0,0,0,0,0,0,0,0,0,0.0068557938227487,0,0,0,0,0,0,0,0,0.00167785347046163,0,0,0,0,0,-0.000407332771567708,0,0,0,0,0,0,0,0,0,0,0,0.0185209582754636,-0.00654543048297161,0,0,0,0.117127337540687,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555922319275157,-0.00497635049939566,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00509556866532464,0,0,0,0,0,0,0.00206463315701938,0,0.00116561760463243,0,0,0.00908781668413,-0.00913136033311423,0,0,0,0,0,0,0,-0.00268405642602694,0,0,0.00206305041750592,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.00268829022615017,-0.0094538355100866,0,0,0.00344760347515498,0.00408464962106596,0,0,0,0.0539972160529635,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00366208437132134,0,0,0,0,0,0,0,0,0,0,0,0.00333651583674344,0,0,0,0,0,0,0.00054947199638238,0,0.0019988691689833,0,0,0,0,0,-0.00164429045581863,0,0,0,0,0,0,0,0,0,0,0,0.00783052317650104,0,0,0,0,0.0497819468081181,0,0
