,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600299.SH,X600111.SH,X601992.SH,X000792.SZ,X600188.SH,X601158.SH,X600160.SH,X600583.SH,X600623.SH,X000027.SZ,X000539.SZ,X600352.SH,X600309.SH,X600660.SH,X002466.SZ,X000709.SZ,X600098.SH,X000630.SZ,X000898.SZ,X000629.SZ,X000883.SZ,X600021.SH,X002470.SZ,X000060.SZ,X600547.SH,X600489.SH,X000012.SZ,X600578.SH,X002004.SZ,X600315.SH,X300072.SZ,X600863.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198675654072636,0,0,0,0,0,0.126554090896819,0.00740158300123231,0,0.0800021304871643,0.0251310259934856,0.0465982828029585,0,0,0,0.0186745089623282,0,0.164917383094071,0,0,0,0,0,0,0.110119008771752,0,0.150826906594164,0,0,0,-0.0239072614964532,0,0,0,0,0.00320257964941626,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.015605667870251,0.18532828379704,0,0,0,0,0,0,0,0,0,0.00839415119303539,0,0.00448203406591962,0.112229607324265,0,0,0,0,0,0,0,0,0,0.0109593791668933,0,0,0,0,0,0,0.242965264158125,0,0.00230833777176737,0,0,0,0,0,0,0,0.112750143816458,0,0,-0.0132609196059095,0.0178675829585171,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197574474237832,0,0.16961461149246,0.022614859873836,0.0309164328350344,0,0.00022717910802775,0,0,0.000189592788476524,0,0,0,0,0,0,0.100801840577354,0,0,0,0,0,0,0.0199607240478856,0,0,0.0523402716735109,0,0,0,0,0,0,0,0,0.0141195459429548,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928583115117208,0.0915008189164032,0,0,0.00782400813101482,0,0,0,0,0.0669965424357365,0,0,0.00767949054476328,-3.46944695195361e-18,0,0,0.0431168631011542,0,0,0.185144903049225,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232118741309436,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0460975577509677,0,0,0.639439843661753,-1.0842021724855e-19,0,0,0,0,0,0,0.0136698558764127,0,0,0,0.0779101495414936,-0.0191766365945274,0,-0.0421515268202757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777042326741177,0.219968023696172,0.092393539733032,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00529623766047341,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.131415750584403,0,0,0,0.188181549670155,0,0.0541614120408404,0,0,0,0,0,0.00242314700491058,0,0.0315579756855498,0,0,-6.93889390390723e-18,0,0,0.0170931074276595,0,0,0,0,0,0,0.176451969838271,0,0.0634271579827785,0,0,0.0980687225701996,0,0,0,0,0,0,0,0,-0.0205269038983447,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206041777248159,0,0,-0.171490527462774,0,0,0,0.31445418943791,0,0,0,0,0,0.376346719962802,0,-0.0676987461563688,0,0,0,0,0,-3.46944695195361e-18,0,0,0.06693828146172,0.21129612961432,0,0.149188224715504,0,0.0512329060865113,-0.0530600420033939,0.0856734842002857,0,0,0,0.0183805692304521,0.0198927186784603,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.547515962973288,0,0,0,0,0,0,0,0,0,0,0,0.0981504271746316,0,0,0.0338184476871973,-8.67361737988404e-19,0.092217480110162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151812387799725,0,0,0,0,0.0230446479327218,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0157520876333189,0.0578794887971446,0,0.0568163611346973,0,0,0,0,0,0,0,0,0,0.083743783236589,0,0,0,0,0,0,0.217859635284761,0,0,0.0289226176542495,0,0.275554957819177,0,0,0,0,0,0.0332633864785283,-2.16840434497101e-19,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0785398637796546,0,0.0164241847321581,0,0,0,0.585096421523122,0,0.134514450773708,0,-0.0824362358191142,0,0,0,0,0,0,0.211194745050778,0,0,0.0157798726116521,0,0,0,0,0,0,0,4.33680868994202e-19,0.0601099447543941,0,0,0,0.0526804773980362,0,0
X600188.SH,0,0,0,0,0,0,0,0.442207998768229,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0264107705223077,0.163694914307858,0,0.0302512860827209,0.00403169835693903,0,0,0,0,0,0,0,0,0,0.0467838019702846,0.0338814498034522,0,0,0,0,0,0.139111830539491,0,0,0,0,0.0334652207445777,0,0,0,0,0,0,-0.0117452881908477,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.167806271153736,0,0,0,0.130741224801871,0,0.218918355611786,0.032551702545998,0,-0.0515620249147588,0,0,0,0,0,0,0,0,0,0,0,0,0.324232525756091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132510554509212,-0.0176812013001805,0,0.184937454833183,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0.195114619068021,0,0,0,0,0,0,0,0,0,0,0,0,0.0338095771287547,0,0.178953692803051,0.152656519525508,-0.14871087223774,0,0,0.220433359909856,0,0.0933476297677673,0,0,0,0,0,0,0,0,0,0,0,0.291920845611803,0,0,0,0,0,0.0302607355210933,-0.0933172198400432,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0383431476838129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309682493067746,0,0,0,0,0,0,0,0.0152143302126538,0,0,0,0,0,0.154489181672911,0,0,0.083842452259255,0,0.0551511267393036,0,0,0,0,0,-0.0103066247414322,0,0,0.0602399291417607,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.124285367513736,0,0,0,0,0,0,0,0.304003906112313,0.135283230326733,0,0,0,0.0787707902865689,0,0,0,0,0.250252527702463,0,0.194673180295402,0,0,0,0,0,0,0,-0.280895403824576,0,0,0,0.227137133402455,-0.119409171230962,0.136396964078922,0,0,0,0.0559976466327886,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308000664560937,0,0.101890908462071,0,0.230071139869325,0,0,0,0,0,0.149675897667322,0,0,0,0,0.249668295533473,0,3.46944695195361e-18,0,0,0.118993211056596,0,0.182452183791575,0,0,0,0,0,-0.00631273056295037,0.0265115098698012,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.119036509343636,0,0,0,0,0.0206644163525444,0,0,0,0,0.132393487844677,0,0.047589666380146,0,0,0.0282574837358059,0,0.0256619729161236,0,0,0,0,0.0988301824860649,0,0,0,0,0.153275344702606,0,0,0,0,0.0705122215639757,0,0,0,0,0,0,0,0,-0.0101483971239829,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.192364420727927,0,0,0,0,0,0,0,0,0,0,0,0.154048050143175,0,0,0,0,0,0,0,0.0959746594359216,0,0.0713675641028756,0,0,0,0,0,0,0,0,0,0.0829905917135834,0,0,0,0,0,0,0,0.0535804572900283,-0.00210519030390164,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0613313979795369,0,0,0,0,0,0.130850040774729,0,0,0.0106550994968231,0.0355174092556543,0,0.0539119977814416,0.0788456063671912,0,0.192921311177188,0,0,0,0,0,0,0,0,0,0,0,0,0.0550394985111116,0.0239339138239022,0,0,0,0,0.0246565614194704,0,0,0,0,0,-0.00872061523960209,0.0109881289844148,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754873315279396,0,0,0,0,0,0,0.0473662100740502,0,0.104652377578766,0,0,0,0,0,0,0,0,0,0,0.0917433729878451,0,0,0,0.0378486834052012,0,0.0209672314297812,0,0,0,0,0,0.0141260508692673,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.183642896774374,0,0,0,0,0,0,0,0,0,0,0,-0.206237703783431,0.34992769753835,0,0,0.0460390074675579,0,0.0227160359295217,0,0,0.0327954176758948,0,0,0,0,0.188736549644605,0,0,0,0,0.17062366346682,0,0,0,0,0.0419691809569975,0,0,0,0,0,0,0,0.0784642859331057,0.0239353095007252,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0423501461910035,0,0.236320072504131,0.232160736360383,0,0,0,0,0,0,0,0.0350308302951801,0,-6.93889390390723e-18,0,0.0217273282047543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404897855646079,0,0,0,0,0,0,0,0,0,0,0.00793036866918327,0.0143465122813152,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655806675515342,0,0,0,0,0,0.28024219225102,0.174611723012199,0,0.207280605856453,0,0,0.0763609926522335,0,0,0.00702561843108283,0,0,0,0,0,0,0,0.0501411416524337,0,0,0,0.07501948873605,0,0,0,0,0,0,0,-0.00235174098275177,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189640211095611,0,0,0,0,0,0,-0.0698386036670876,0.161984814452964,0,0,0,0,0,0,-0.00151739725251853,-0.102219910730014,0,-0.0830847498339731,0,0,0,0,-0.041216335853039,0,0.105349737337088,0,0,0,0,0.276378134264923,-0.037759271782531,0,0,0,-0.243584098121664,-0.00870801968487691,0.0638017198165075,0.0667380462074242,0,0,-0.248483409960902,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152519954152611,0.148440125349934,0,0,0.109856226834921,0.0229916533894262,-3.46944695195361e-18,0,0.067881154810611,0,0,0.0105970520997689,0,0,0,0,0,0.0634617393531634,0,0,0,0,0,0,0,0.014293346697839,0,0,0,0,0,0,0,0,0,0,-0.0173070459290908,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427128313935731,0.0673583430209096,0.13179881766435,0,0,0,2.71050543121376e-20,0,0,0,0,0.072448800312736,0,0,0,0.215946053007182,0,0,0,0,0,0,0,0.17492098738317,0,0,-0.0635616998396087,0,0,0,0,0,0.121968022405164,0,0.0493372984921031,-0.0448536422444501,0,0,0,0.0420569535945982,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439107240468741,0,0,0,0,0.0108962986107105,0,0,0,0,0.148348356225635,0,0,0.0268996091409702,0,0.0381455382293769,0.029909163747085,0.134603478748488,0,0,0.106576111714214,0,0,0,0,0,0,0,-0.0121918231360736,0.0131881024976614,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.105957479173148,0,0,0,0.0404564294587102,0.225347716351102,0,0,0,0,0.088869067303234,0,0.0177564292299852,0,0,0.0194909211623221,0,0.014971739090344,0,0,1.0842021724855e-19,0,0.192222243391642,0,0,0,0,0,0,0.0407008444704089,0,0,0.0137808164549182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.0596565064368217,0,0,0,0,0.127854336585254,0.128233715984139,0.157411341883823,0,0,0,0.0269710447462863,0,0,0.00542292252686854,0,0,0,0,0,0,0,0.0435585978924334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000721064887185969,0.0112884812677687,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286638286469071,0,0,0.0583386758400537,0.140912241273104,0,0.178233797516416,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.17387608698696,0,0,0,0,0.00862576683571602,0,0,0,0,0.111216735808407,0,0,0,0,0,0.313395982992817,0,0,0,0,0.0254009649642261,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309565599253533,0,0.0033563092567431,0,0.0539394471700257,0,0.0824453704781818,0,0,0,0,0,0,-0.0327442407443892,0,0,0.0208962437091766,0,0,0,0,-0.0778839143104918,-0.0839495626028772,0,0,0,0,0.575315019310345,0,0,0,0,0,0,0,0,0.00389597904621274,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.026442009089119,0,0,0,0.135301664964667,0,0.0237404859935765,0.103518138504998,0,3.46944695195361e-18,0.0783127389085891,0.0142188690955656,0,0.127790306679343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210990944591496,0,0.00883014725174336,0,0,0,0,0,0,0,0,0.0123610344358511,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148559181828518,0,0.142232641167343,0,0,0,0,0,0,0,0,0,0,0,0.114912478312804,0,0.143882990772487,0,0,0,0,0,0,0,0,0,0,0,0.195530775704146,0,0,0,0,0,0,-0.00627782432228208,0,0,0,0,0,0
X600578.SH,0,0,0,0,-0.0919715996557058,0,0,0,0,0,0,0,0,0,0,0,0.014849530909077,0,0,0,0,0,0.0766099668332732,0,0.120734057652682,8.67361737988404e-19,0,0,0,0,0.00767186173785407,0,0.0898053208860012,0,0,0,0,0,0.123234135789557,0.100879762139983,0,0,0,0,0,0,0,0,0,0,-0.0138128748456036,0.00219659760908249,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124222608031935,0,0,0,0,0.0140684259293804,0.224093542018456,0.378030284711518,0.0555442906369746,0,0.00546534713591573,0,0,0.0365627890919753,0,0,0.137274305655533,0,0,0,0,0.160316246776589,0,-0.133056002250687,0,0,0,0,0,0.316504175106605,0,0,-0.129227156008263,0,0.0260657634290855,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354726159890558,0,0.024512102707536,0,0.0419302915746432,0.212327440325173,0,0,0,0,0,0,0.064815432198286,0,0,-0.0739190826662064,0,0,0.0915376682938022,0,0,0,0,0,0,-0.285185408267159,0,0.0522870233883301,0,0,0,0,0,0,0,0.0396480769761972,-0.0290599366708875,0,0,0,0.000375822642813625,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0.071221046257958,0,0,0,0.108142868990469,0,0,0,-0.356976303247027,0,0.0790610999362213,0,0,0,0.0115447889339873,0,0.145977969553276,0,0,0.0625034123575954,0,0,0,0,0,0,0,0,0.230122120870673,0,0,0,0,0.214717420763311,0,0,0,0,0,-0.0298202416085308,0.0530103217258445,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.173668902552439,0,0,0.0884381499063253,0,0,0,0,0,0,0,0.0421032826987107,0,0,0,0,0.072953892944429,0,0,0,0.0818818695250405,0,0,0,0.00663431214802719,0,0,0,0,0.142790860143596,0,0,0.0501229406022803,0,0,0.0657942191518569,0,0.0127185222010485,0,0.129267600447866,0,0,0,-0.0207673284222384,0.0120471719286982,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0.233295314853727,0,0,0,0,0.0683182419440486,0,0,0,0,0,0,0,0,0.00619270312024477,0,0,0,0,0,0.0724631260238055,0,0.0291797949153897,0,0,0.0653981173074191,0,0.0669845633428896,0,0.174641096845644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0342550701158859,0,0,0,0,0,0,-0.0381444754966692,0.0509679215057596,0,0,0,-0.0861521112375816,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0960906750761462,0,0,0,0.0467881083539722,0.0246824736026126,0.00339131705289401,0,0,0,-0.007675078839372,0,0,0.172348157962779,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.392182099333584,0,0,0,0,0,0,0.15469060563057,0,0,0,0,0.26899812021787,0,0,0,-0.0834302496458624,0,0,0,0.18658286593561,0,-0.536621613898982,0,0,0.247037556421171,0,0,0,0,0,0,0.127323056683976,0,0.0727760313811548,0,0.339963019223562,0,0,0,0,0.250375649833473,0,0,0,2.65005842240318,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0957648885079605,0,0,0,0,0,0,0,0,0,0.0938747335887914,0,0,0,0.0252020279386844,0,0,-0.327760341412394,0,-0.60301675305606,0.420727525973937,0,0,0,0,2.49813408308295,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0724981563046049,-0.332908958020192,0.0159644382625071,5.42101086242752e-20,0,0,0,0.365630807574023,0,0,0,0,0,0,-0.255764264912893,0,0,0,0,0,0,0,0,0.0161603495948212,0,0.143105418224277,0,0,-0.260742824277319,0,0,0,0,0,0.0112804359498844,0.01329738981224,0,0,0,-0.0681973241461465,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143484616396152,0,0,0,0,-0.401683123358816,0.12285208785541,0,-2.71050543121376e-20,0,-0.00114420795330102,0,0,0,0,0,0,0.00538932327031772,0,0,0.0245278490511894,0,0,0,0,0,0,0,0.023750035908608,-0.0216821957695544,0.381489078266419,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.0103226446436746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00548827580839976,0,0,0,0,0,0,0,0,0,0,-0.0014549794022562,0,0,0,-0.00122615659047735,0,0,0,0,0,0,0,0,0,0,0.0210467710069179,-0.0080098247924833,0,0,0,0.109549452056847,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458944540670606,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00584566875485014,0,0,0,0,0,0,0,0,0,0.0072310239257808,0,-0.00216712173512343,0,0.00253834643206535,0,0,0,-0.00494336623705434,0,-0.00254929421498917,0,0,0.00631927530284564,0,0,0,0,0,-0.0046812604213051,0,0,0,0,0,0,-0.0113687544603291,0,0,0,0.00352969896687448,0.00327552015234782,0,0,0,0.058810096557432,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00257854108358122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109871562366437,0,0.0127200655177094,0,0,0,0.00124435800152452,0,0,0,0,0,0,0,0,0,0,0,-0.000485409086607234,0,0,0,0,0,0,0,0.00228949147965769,0.00307835418270956,0,0,0,0.0668814335018808,0,0
