,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X000708.SZ,X600188.SH,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X601992.SH,X600111.SH,X000723.SZ,X600027.SH,X002271.SZ,X000786.SZ,X600489.SH,X600516.SH,X002466.SZ,X002353.SZ,X000898.SZ,X600176.SH,X600299.SH,X002460.SZ,X601158.SH,X600612.SH,X000709.SZ,X000883.SZ,X600426.SH,X600219.SH,X000629.SZ,X600583.SH,X000027.SZ,X000630.SZ,X000792.SZ,X000553.SZ,X600315.SH,X601699.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.018671611397338,0,-0.0113846196275611,0,0,0,0,0,0,0.01190508789178,0,-0.0291523724939006,0,-0.030259429697214,0.0530919765999402,0,0,0,0,0.0798774142549993,-0.0205268857701713,0.0936751247370928,0,0,0.00612100841695432,0,0,0,0,0,0.0534547355530626,0,0,0,0,0,-0.0212368794183625,0,0,0,0,0,-0.0188653412730494,0,0,0,0,0.0118924571635948,0,0
X600028.SH,0,0,0.000133144309747094,0,0,0,0,0,0,0,0,0,0,0.0193949000786014,0,0,0,0,0.131471250252266,0,0,0,0,0.115265819200501,0,0,0,0,0,0,0,0,0,0,0,0,-0.00969202069272001,0,0,0.0830697076665735,0,0,0.0235861058329798,0,0,-0.0111225800921105,0,-0.0173470390680813,0,0,0,-0.0100972949434599,0.0271172015301389,0,0,0,-0.00212334345619629,0,0
X601088.SH,0,0,0,0.248744109931912,0,0.152094184999793,-0.0163293857083149,0,0,0,0,0,0,0.120028281397401,0,0,0,0,0,0,0,0,-0.0662036646063752,0.0175889226800749,0,0,0.130786127060687,0,0,0.00789335722076184,-0.102399127806799,0,0,0.0474588516787448,0,0,0,0,0,0,0,0,0,0,0,-0.0721890619254029,0,0,0,0,0,-0.00613069123976605,0,0,0,0,0.0117442442201113,0,0
X600585.SH,0,0,0,0,0,0,-0.0431004220347053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59477111899266,0,0,-0.0145256650067873,0,0.0595711915088287,0,0,0,0,0,0,0,0,-0.0932246613992984,0,0,0,0,-0.0290101651698553,0,0,0,0,0,-0.0194898634745709,0,0,-0.114750245619536,0,0,0,-0.0149813664648529,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0228175277128715,0,0,0,0,0,0,0.0851549132197827,0,0,0,0.0246466691729549,0,0,0,0,0,0,0.0741916600440719,0,-0.11895118247708,0.0682593460812765,0.0452170165453213,0,0,0,0,0.117996104084008,0,0,0,0,0.0161897079257769,0,0,0,0,0,0,0,0,0,0,0,-0.0282292744125525,0,0,0,0,0.00922789611813313,0,0
X600019.SH,0,0,0.171111802030748,0,0,0,0,0,0.0300143100585896,0,0,0,0,0.0693097802512016,0,0,0,0,0,0,0,0,0,0.0416805280817484,0,0,0.113421883983196,0.0200174961683604,0,0,-0.0216584111105249,0,0,0,0,0,0,0,0,0,0,0.0597723529382245,0.174152855130329,0,0,0,0,0,0,0,0,-0.015989933540927,0.0182399944819098,0,0,0,-0.0199676648847933,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0225023578698382,0,-0.543259490080873,0,0,0.0706765547177971,0,0,0,0,0,0,0,0,1.25217456767475,0,-0.0489291576302035,0.108283853591659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557403947470138,0,0,0,0,0,-0.00390150981037037,0,0,0,0,0.0402069710949202,0,0
X600011.SH,0,0,0,0,0.126595925363524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458816024892105,0.197233033664296,0.0187718811205571,0,0,0,0,0.0656427658803268,0,0.326996751062282,0,0,0,0,0,0,0,0,0,0,0,0,0.0313820028000708,0,0.0847818760975752,0,0,0,0.0243660766323302,0,0,0,0,0.022821368727372,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0728319707825461,0,0,0,0,0.0381344618752708,0,0,0,0,0.0298912585220372,0,0.110745912939292,0,0.12225087847214,0,0,0,0,0,0.0172091976059514,0,0,0,0.036292176965443,0.0231863071819156,0,0,0,0,0,0,0,0,0.0655511066497216,0,0,0,0,0,0.0287605108261706,0,0.00753396498111591,0,0,0,0,-0.0360796085670373,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377671158915609,0,0,0,0,0,-0.166773368116852,0,0,0,0,0,0,0,0,0,0,0,0,0.209081839165641,0.0430829769984526,0,0,0,0,0,0,0,0,0,0,0.0216663111032604,0,0.0269135746215379,0,0,0,-0.0119384433938632,0,0,0,0,0.0220580832495713,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567118100014947,0,0,0,0,0.0743643168155644,0,0,0,0.138824646834648,0,0.0805936365914328,0,0,0,0,0,0,0,0,0.033168924573058,0,0,0,0,0,0,0,0,0.175036861804308,0,0,0,0,0,0,0,0.00233695088587244,0.0250316751549247,0,0,0,4.33680868994202e-19,0,0
X600886.SH,0,0,0,0,0,0,-0.128320950506717,0.0298793846704921,0,0,0,0,0,0.152760501204223,0,0,0,0,0,0,0,0,0.146131844792113,0.0293813595658647,0,0,-6.93889390390723e-18,0.027184529339236,-0.208649876856655,0.0876942413661699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658804348656589,0,0,0,0.105614282433514,0,0,0,0.0121299157265275,0,0,0,0,0.104023396399016,0,0
X600660.SH,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.191062477870642,0,0,0,0,0,0,0,-0.0275849033818787,0,0,0,0,0.0111901531446069,0,0.144449561526616,0.0693979343174448,0,0.0756842451299878,0,0,0,0,0,-3.46944695195361e-18,0,-0.0801579360670765,0,0.0619557597747312,0,0,0,0,0.105197515975646,0,0,0,0,0,0,0,0,0.00117736199931406,0,0,0,8.67361737988404e-19,0,0
X000708.SZ,0,0,0.369408478760047,0,0.109215512706572,0,0.224028684005633,0,0,0,0,0,0,0,0.380488071330861,0,0,0,0,0,0,0,0,0,0,0.0168901098254759,0,0,0.0119167496887975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302322599660119,0,0,0,0,0,-0.016762614232204,0,0,0,0,0.0340161217163127,0,0
X600188.SH,0,0,0,0,0,0,-0.132339055995797,0,0,0.17049686706757,0,0,0,0.0234845756649007,0,0,0,0,0,0,0,0.330517741795431,0,0,0,0,0,-0.014866917909087,0,0,-0.0263397255621499,0,0,0.0929153246452221,0.0578017405104207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255540386413296,-0.0103389775123002,0,0,0,0,0.000784935430892154,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310090557269711,0,0,0.0560739052217132,0,0.0981717690203179,0,0.144445633488458,0.101809786422938,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.04130431355586,0,0,0,0,0,0,0,0.00266335432184996,0,0.0492786300952581,0,-0.00712454206572883,0,0,0,0,-0.0154899518322515,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0032011570934911,0,0,0,0,0,0,0,0,0,0,0,0.0150805222084551,0,0,0,0,0,0,0.00880051041750576,0.0392263232113622,0.0104009208412087,0,0,0.214402221893733,0,0,0,0,0,0,0,0,0,0,0,0.0566242869959129,0.234607520627426,0,0,0.125610079039078,0,0.00154014525391093,0,0,0,0,0.0147795557492444,0,0
X600795.SH,0,0,0,0,0.038713125778879,0,-0.00999499046028825,0,0,0,0,0,0,0.0160639282258117,0.0193507010226764,0,0,0,0,0,0,1.73472347597681e-18,0,0.0368048237237009,0,-0.0161746911093185,0,0,0.00650051149244289,0.0335878622331682,0.0344085878516601,0,0,0,0,0,0.0576469909345137,0,0,0,0,0,0,0,0,0,0.120637118343321,0.00259846945945271,0,0.0147075869208814,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0572943462903525,0,0,0,0,0.273415825371007,0,-0.0301474854003659,0,0.0701391908368637,0.0475634570233576,0,0,0,0,0,0,0,0,0.259622989675205,0,0,0,0,0,0,0.187795381873242,0,0,0.121590070202976,0.0484782045903102,0,0,0,0,0,0,0,0,-0.106933355480902,0,0,0,0,0,0,0,0.0152675712986005,0,0,0,0,-0.0188431033553467,0,0
